chr,cpg_start,cpg_end,gene,enrichment,exo_signal,endo_signal,log2FoldChange,padj
chr2,129125765,129126038,Polr1b,0.0,0.0,0.018582513782542,0.051394782,0.713158921
chr2,129129397,129129848,Chchd5,0.5084675308475312,0.5084675308475312,0.36659895242796026,-0.074187331,0.657139197
chr2,129198171,129199236,Gm4430,0.0,0.0,0.0227583252512019,0.066240553,0.788022716
chr2,129198171,129199236,Slc20a1,0.0,0.0,0.0227583252512019,-0.125786968,0.209053773
chr2,129296978,129297296,Ckap2l,0.22221542667713248,0.22221542667713248,0.09151768150934869,-0.516452821,9.21524e-18
chr2,129593195,129593678,Sirpa,0.45890229215135514,0.45890229215135514,0.33155822395688905,1.384167964,2.14259e-80
chr2,129800323,129801953,Stk35,0.620479104784232,0.620479104784232,0.1248896088197534,0.673387561,4.05237e-20
chr2,130178748,130179429,Snrpb,0.6313768378242718,0.6313768378242718,0.3098803480307958,-0.542503405,9.80304e-08
chr2,130274053,130274815,Nop56,1.1409399236110827,1.1409399236110827,0.6204331001487751,-0.450156376,3.25775e-11
chr2,130284119,130284541,Idh3b,0.0830347563996719,0.0830347563996719,0.0,-0.141379778,0.0653905
chr2,130295425,130296228,Ebf4,0.1599680190774361,0.1599680190774361,0.2709500914805571,1.077431044,4.59678e-05
chr2,130361847,130362462,Ebf4,0.1298145857633342,0.1298145857633342,0.0,1.077431044,4.59678e-05
chr2,130397413,130397861,Cpxm1,0.27255586015932537,0.27255586015932537,0.1182121925468231,1.108116278,1.18421e-12
chr2,130423677,130424824,Pced1a,0.5294573630043657,0.5294573630043657,0.1568969446373235,-0.060178487,0.681707388
chr2,130423677,130424824,Vps16,0.5294573630043657,0.5294573630043657,0.1568969446373235,-0.471831141,1.0892e-06
chr2,130450117,130450774,Ptpra,0.5726216950144408,0.5726216950144408,0.2630117889855449,-0.141441827,0.057662862
chr2,130563566,130564314,Mrps26,0.1513506716436028,0.1513506716436028,0.0778642958408324,-0.399965602,0.002073532
chr2,130563566,130564314,4930473A02Rik,0.1513506716436028,0.1513506716436028,0.0778642958408324,-0.479407299,0.197074641
chr2,130629550,130630080,Ubox5,0.2218990278656646,0.2218990278656646,0.033182296977987,0.054477353,0.75802557
chr2,130629550,130630080,Fastkd5,0.2218990278656646,0.2218990278656646,0.033182296977987,-0.260227143,0.018339395
chr2,130634979,130635229,Lzts3,0.0,0.0,0.0,0.434068054,0.002881557
chr2,130642401,130642980,Lzts3,0.17938974694493848,0.17938974694493848,0.0812512971002313,0.434068054,0.002881557
chr2,130664301,130664667,Ddrgk1,0.1270339725242023,0.1270339725242023,0.0514396042799794,0.261280376,0.013163992
chr2,130667562,130667918,Itpa,0.1692783540537767,0.1692783540537767,0.0700778855714772,-0.66045937,1.50701e-11
chr2,130839643,130840396,4930402H24Rik,0.2451082168519491,0.2451082168519491,0.3065538350661367,0.795562193,3.68776e-16
chr2,130906267,130906976,A730017L22Rik,0.37349175953069647,0.37349175953069647,0.13153767620359919,0.747421191,7.33585e-06
chr2,130906267,130906976,4930402H24Rik,0.37349175953069647,0.37349175953069647,0.13153767620359919,0.795562193,3.68776e-16
chr2,130906267,130906976,Atrn,0.37349175953069647,0.37349175953069647,0.13153767620359919,0.554249942,1.40769e-10
chr2,131041044,131041752,Gfra4,0.0,0.0,0.1391928828633577,0.447938164,0.115994867
chr2,131159928,131160570,1700037H04Rik,0.5621914827050429,0.5621914827050429,0.2925951102114766,-0.052098567,0.702729039
chr2,131171499,131171740,Spef1,0.0810953564515696,0.0810953564515696,0.0,0.660011863,0.0004929
chr2,131179167,131179864,Cenpb,0.17884683832720472,0.17884683832720472,0.0458329001325606,0.358285113,2.16085e-08
chr2,131179167,131179864,Spef1,0.17884683832720472,0.17884683832720472,0.0458329001325606,0.660011863,0.0004929
chr2,131210066,131210421,Ap5s1,0.0415616660206134,0.0415616660206134,0.0160121321059873,0.082695743,0.73183111
chr2,131233995,131234508,Mavs,1.373517529096208,1.502163467907553,1.0936616650942894,0.230160672,0.056676325
chr2,131262245,131262878,Pank2,0.4329017835684545,0.4329017835684545,0.1363995030328916,-0.09366024,0.385256658
chr2,131352450,131353160,Rnf24,0.30307398665587837,0.30307398665587837,0.0820319033215548,0.25225307,0.05907019
chr2,131491658,131492555,Smox,0.0907187337819342,0.0907187337819342,0.0359823066783148,0.778444005,1.3413799999999998e-21
chr2,131520580,131520808,Smox,0.0465618472328311,0.0465618472328311,0.0458813606138019,0.778444005,1.3413799999999998e-21
chr2,131909853,131910095,Prnp,0.31912546226215077,0.31912546226215077,0.18797765704480168,0.449206023,1.09333e-09
chr2,132029074,132029328,Rassf2,0.10683033818747259,0.10683033818747259,0.0,0.584090324,4.79119e-16
chr2,132029695,132029943,Rassf2,0.0,0.0,0.0246604430073786,0.584090324,4.79119e-16
chr2,132144516,132145099,Slc23a2,0.1820012801422177,0.1820012801422177,0.12171028019679189,0.902898835,7.11563e-21
chr2,132247527,132247857,Tmem230,0.5790813216439442,0.5790813216439442,0.5703813671230973,-0.360536086,0.000534376
chr2,132252581,132253554,Pcna,0.9377233299301176,1.282474986716055,1.3676475200970306,-0.71777709,3.0447500000000003e-24
chr2,132262953,132263752,Cds2,0.3615191601334394,0.3615191601334394,0.305955648457132,0.475672481,4.49844e-08
chr2,132577579,132578283,Gpcpd1,0.2679345635203421,0.2679345635203421,0.1372171444302456,-0.503269057,1.11784e-10
chr2,132815842,132816413,Trmt6,0.0700021139727847,0.0700021139727847,0.0257017571700036,-0.228508746,0.010297003
chr2,132815842,132816413,Mcm8,0.0700021139727847,0.0700021139727847,0.0257017571700036,-0.577519098,1.19789e-07
chr2,132846556,132847257,Crls1,0.1249911696125176,0.1249911696125176,0.1769688922518762,-0.619154439,5.65966e-13
chr2,132879247,132879758,Lrrn4,0.32546131551080193,0.32546131551080193,0.0,-1.074885468,0.000189728
chr2,134643672,134644243,Tmx4,0.0811062951753896,0.0811062951753896,0.0089051977730585,-0.048406866,0.684404991
chr2,134785987,134786804,Plcb1,0.8928250482108793,0.8928250482108793,0.31538487878075006,0.365074252,0.000308322
chr2,135659044,135660003,Plcb4,0.20174571205945446,0.20174571205945446,0.28577791647702,-0.336022522,0.000601683
chr2,136890970,136891306,Mkks,0.34346470716930183,0.7741376228942255,2.2539073352670114,-0.003222043,0.986080342
chr2,136890970,136891306,Slx4ip,0.34346470716930183,0.7741376228942255,2.2539073352670114,0.154473462,0.234780742
chr2,137114533,137114856,Jag1,0.5893087518412452,0.5893087518412452,0.2625437889976028,0.802135433,1.96272e-24
chr2,137115363,137117627,Jag1,1.3261353350870988,1.3261353350870988,0.5413741846395574,0.802135433,1.96272e-24
chr2,138256536,138257223,Btbd3,0.5296987636889636,0.5296987636889636,0.4536680180401703,0.060560788,0.588042062
chr2,139677248,139678860,Ism1,0.3663878216266706,0.3663878216266706,0.0,2.892811349,4.19089e-18
chr2,140066396,140066950,Tasp1,0.20353617577954192,0.20353617577954192,0.0742523391919475,-0.462415349,0.001699778
chr2,140170493,140170996,Esf1,0.2936964427371326,0.2936964427371326,0.0431094060405128,-0.445653544,2.16961e-07
chr2,140170493,140170996,Ndufaf5,0.2936964427371326,0.2936964427371326,0.0431094060405128,-0.732984647,6.15518e-07
chr2,140395181,140396082,Macrod2,0.8680326125954185,0.8680326125954185,0.6387790588370752,-0.123673054,0.54819349
chr2,142901137,142901691,Kif16b,0.1386667600101539,0.1386667600101539,0.1078006495217298,0.034344799,0.840563266
chr2,143062930,143063274,Snrpb2,0.607295942370373,0.607295942370373,0.0342192543963665,-0.911494828,2.61061e-34
chr2,143914805,143915832,Dstn,0.818090622486612,0.818090622486612,0.6079242673394453,-0.170166171,0.011489945
chr2,144010003,144011636,Rrbp1,0.2381108086109467,0.2381108086109467,0.1521361031635646,1.372617651,3.26112e-46
chr2,144270330,144271165,Snx5,0.33683624379053567,0.33683624379053567,0.1517941701388202,-0.29248618,1.90837e-05
chr2,144270330,144271165,Mgme1,0.33683624379053567,0.33683624379053567,0.1517941701388202,-0.315176689,0.001260015
chr2,144527315,144528079,Dzank1,0.3429396318341067,0.3429396318341067,0.1604671010084611,0.331257184,0.114260937
chr2,144527315,144528079,Polr3f,0.3429396318341067,0.3429396318341067,0.1604671010084611,-0.268552223,0.00024921
chr2,144556209,144556574,Sec23b,1.2880937111529946,1.2880937111529946,0.7536056762581942,-0.264233447,0.000203824
chr2,144599905,144600258,Dtd1,0.0,0.0,0.031915118557694,-0.658537799,1.04871e-06
chr2,145167399,145168328,Slc24a3,0.6895656123279211,0.6895656123279211,0.3167757782212893,0.938228551,8.42412e-17
chr2,145860522,145860749,Rin2,0.5026223466494588,0.5026223466494588,0.7403320606317833,0.34497536,5.88492e-05
chr2,145903118,145903581,Naa20,0.2248669740049522,0.2248669740049522,0.0309432413090103,-0.385432577,3.49873e-06
chr2,145934364,145935089,Crnkl1,0.1722881295742883,0.1722881295742883,0.0673426247318077,-0.472960456,1.14572e-08
chr2,146221265,146223848,Insm1,0.0,0.0,0.1825027355019756,1.755202264,3.36791e-09
chr2,146511726,146512360,Ralgapa2,0.22470124217323248,0.22470124217323248,0.32903473259083793,0.621876046,5.93451e-21
chr2,146855767,146856152,Kiz,0.1143465400235343,0.1143465400235343,0.0665414554927137,-0.356007555,5.93129e-05
chr2,147012760,147013799,Xrn2,0.4478967453424143,0.4478967453424143,0.4276549201816628,-0.123167348,0.112610719
chr2,148672581,148672875,Nxt1,0.0891689898458656,0.0891689898458656,0.0327029313957659,-0.239037552,0.027441909
chr2,148680939,148681444,Gzf1,1.092552354837647,1.092552354837647,0.508798597807854,0.23691553,0.00143574
chr2,148732096,148732473,Napb,0.8923002014198925,0.8923002014198925,0.4050173764407526,0.025832985,0.911657791
chr2,148875076,148875576,Cst3,0.1811321399506568,0.1811321399506568,0.077554965108844,0.186145693,0.035232025
chr2,150667985,150668235,Acss1,0.217878302240799,0.217878302240799,0.11627880004945601,-0.256883545,0.074070749
chr2,150748996,150749469,Entpd6,0.7907672507399401,0.7907672507399401,0.8698102354295104,0.284664733,0.06268351
chr2,150786624,150787229,Pygb,0.627554119677657,0.627554119677657,0.2888971774741447,0.521451367,2.05075e-06
chr2,150904191,150904823,Abhd12,0.1995176253794323,0.1995176253794323,0.1319318682750148,0.408882184,1.17018e-05
chr2,151008873,151009479,Ninl,0.6823304666061192,0.6823304666061192,0.34963043544902295,-0.077049966,0.730885548
chr2,151039005,151039502,Ninl,0.5559382027517807,0.5559382027517807,0.3747428671788351,-0.077049966,0.730885548
chr2,151494132,151494799,Nsfl1c,0.0952071918350499,0.0952071918350499,0.0189893455853481,0.012120274,0.925457869
chr2,151542372,151543206,Fkbp1a,0.31768139069990997,0.31768139069990997,0.2714409642531825,0.147856837,0.036671758
chr2,151632027,151632439,Snph,0.2037382599880957,0.2037382599880957,0.1811896194303035,1.602752259,4.15262e-39
chr2,151740827,151741394,Psmf1,0.1476006004154685,0.1476006004154685,0.1095554158897871,0.559287889,5.0671e-08
chr2,151970018,151970419,Fam110a,0.1252587085314765,0.1252587085314765,0.1109684853081725,0.730687285,1.64955e-14
chr2,151970535,151970877,Fam110a,0.1437934923620821,0.1437934923620821,0.0,0.730687285,1.64955e-14
chr2,151979936,151980339,Fam110a,0.27623182272823343,0.27623182272823343,0.0150366655098621,0.730687285,1.64955e-14
chr2,152105395,152106004,Srxn1,0.37343016960257636,0.37343016960257636,0.0746905965239578,0.65522715,6.12439e-07
chr2,152226505,152227469,Csnk2a1,0.9310271213158322,0.9310271213158322,0.553067421098947,-0.105737713,0.096543923
chr2,152293709,152294303,Tbc1d20,0.11771696130960521,0.11771696130960521,0.0130842090169013,0.158231447,0.071094362
chr2,152332162,152332478,Rbck1,0.046092937828377,0.046092937828377,0.08604399320292659,-0.077527615,0.547293896
chr2,152396728,152399000,Sox12,0.9270550797623145,0.9270550797623145,0.6169866219988828,0.846370659,1.66412e-25
chr2,152413861,152415027,Zcchc3,0.5322322089157219,0.5322322089157219,0.2272597998978741,0.481957598,8.28543e-06
chr2,152669387,152669832,H13,0.2337722757788735,0.2337722757788735,0.1264923928106293,0.582851285,5.76295e-13
chr2,152686809,152687230,Mcts2,0.7509568263582087,0.7509568263582087,0.42783280743809143,-0.476635145,6.00844e-05
chr2,152686809,152687230,H13,0.7509568263582087,0.7509568263582087,0.42783280743809143,0.582851285,5.76295e-13
chr2,152707611,152707865,H13,0.0,0.0,0.0,0.582851285,5.76295e-13
chr2,152736313,152737020,Id1,0.13520541129531538,0.13520541129531538,0.10821137182729211,0.62762621,0.007643019
chr2,152830857,152831819,Bcl2l1,0.14259265402208668,0.14259265402208668,0.0673178263702981,0.800994024,1.35306e-25
chr2,152847975,152848240,Tpx2,0.8012548771728979,0.9941635510396125,1.2407581898875457,-0.30643624,1.25068e-06
chr2,152943009,152943484,Dusp15,0.0554607140359826,0.0554607140359826,0.0,1.612048655,4.83767e-07
chr2,152951258,152951798,Dusp15,0.3068348800301698,0.3068348800301698,0.0,1.612048655,4.83767e-07
chr2,153015134,153015481,Pdrg1,0.2734502314038732,0.2734502314038732,0.1882977529099621,0.467038366,2.33377e-06
chr2,153241076,153241801,Plagl2,0.1490179189523031,0.1490179189523031,0.104057483755309,0.612874567,2.85853e-08
chr2,153241076,153241801,Pofut1,0.1490179189523031,0.1490179189523031,0.104057483755309,0.40422656,7.28454e-07
chr2,153291227,153291687,Kif3b,0.0,0.0,0.16362856937789572,0.266577273,0.000327949
chr2,153345424,153346759,2500004C02Rik,0.23100642847575942,0.23100642847575942,0.2726408043112748,0.361634947,0.032435219
chr2,153345424,153346759,Asxl1,0.23100642847575942,0.23100642847575942,0.2726408043112748,0.49761692,1.85313e-12
chr2,153443593,153444512,Nol4l,0.1808324885557226,0.1808324885557226,0.0201287929571916,0.097769826,0.262725532
chr2,153445507,153445831,Nol4l,0.3211770486284294,0.3211770486284294,0.1141433925844339,0.097769826,0.262725532
chr2,153492290,153492775,Nol4l,0.0619191738069183,0.0619191738069183,0.0,0.097769826,0.262725532
chr2,153527857,153530609,Nol4l,0.5094409067976298,0.5094409067976298,0.6310320620697758,0.097769826,0.262725532
chr2,153632538,153632819,Commd7,0.5478841905628038,0.5478841905628038,0.23120604908442177,-0.121628021,0.332030839
chr2,153649431,153649930,Dnmt3b,0.18052866315973531,0.18052866315973531,0.1398680613075653,0.361442301,0.282875216
chr2,153741141,153741640,Mapre1,0.9789811681496278,0.9789811681496278,0.657288623555328,0.046595728,0.58353768
chr2,154372360,154372838,Cdk5rap1,0.311799520722899,0.311799520722899,0.2950339180644418,-0.539294919,0.007471566
chr2,154407700,154408359,Snta1,0.13890912342879141,0.13890912342879141,0.047454701519435705,1.602616267,2.42821e-07
chr2,154436129,154436995,Cbfa2t2,0.1445525030311405,0.1445525030311405,0.13677383741773042,0.377859598,3.24179e-06
chr2,154569321,154570198,E2f1,1.1236045178727747,1.1236045178727747,0.8936099928890265,0.575268083,3.97298e-11
chr2,154613115,154613968,Zfp341,0.1860825426680468,0.1860825426680468,0.3915229284639341,0.224830128,0.423357071
chr2,154657169,154657516,Chmp4b,0.0,0.0,0.0,-0.188902083,0.040120992
chr2,154790680,154792163,Raly,0.2875644914619822,0.2875644914619822,0.1062889508147096,-0.185861335,0.008279837
chr2,154892232,154893035,Eif2s2,0.5611958375660897,0.5611958375660897,0.31194149611521593,-0.698185892,6.21355e-23
chr2,155074084,155074476,Ahcy,0.2167544699123512,0.2167544699123512,0.1899142481258533,-0.398679255,3.0567e-05
chr2,155133430,155133879,Itch,0.5719283613379702,0.5719283613379702,0.4613388906641037,-0.412596845,8.25573e-12
chr2,155236468,155236906,Dynlrb1,1.2365532901712328,1.2365532901712328,0.4108251888773072,-0.211092062,0.055265612
chr2,155276142,155277111,Map1lc3a,0.4970440524328147,0.4970440524328147,0.5493354988091017,0.454040082,0.006876798
chr2,155357307,155357546,Pigu,1.574933688523036,1.574933688523036,0.6342891375982408,-0.055603749,0.687869929
chr2,155381659,155382332,Trp53inp2,0.7933220450650136,0.7933220450650136,0.3786478528062944,0.742091568,2.3098e-22
chr2,155386547,155386840,Trp53inp2,0.2169451575747874,0.2169451575747874,0.0,0.742091568,2.3098e-22
chr2,155514635,155514943,Ggt7,0.48964833458893514,0.48964833458893514,0.2804455090416362,-0.561169414,0.003487474
chr2,155517874,155518363,Ggt7,0.0789424145368542,0.0789424145368542,0.056461207056122495,-0.561169414,0.003487474
chr2,155517874,155518363,Acss2,0.0789424145368542,0.0789424145368542,0.056461207056122495,-1.857621106,5.20457e-95
chr2,155592468,155592799,Gss,0.0284090156962734,0.0284090156962734,0.0,-0.271526777,0.044834626
chr2,155691846,155692448,Trpc4ap,0.7407986421597886,0.7407986421597886,0.635783879748226,-0.02106204,0.838672714
chr2,155729175,155729446,Edem2,0.9303279816107434,0.9303279816107434,0.20068085422341841,-0.257386527,0.092777037
chr2,155818920,155819289,BC029722,0.0823310773373235,0.0823310773373235,0.00847662138617,0.286268977,0.096764035
chr2,155826090,155826831,Eif6,0.45448000542189826,0.45448000542189826,0.30304296841728684,-0.45413713,8.79967e-08
chr2,155929944,155930265,Uqcc1,0.44102882661086185,0.44102882661086185,0.1570054461250481,-0.239720755,0.036508284
chr2,155956464,155956970,Cep250,1.0519662261653027,1.0519662261653027,0.6369650271270257,0.245625293,0.130586873
chr2,156007896,156008301,Ergic3,0.11797131369722491,0.11797131369722491,0.11991899268402481,0.297120064,0.000562013
chr2,156065178,156065913,Spag4,0.2152910091319911,0.2152910091319911,0.3489043388883636,-0.189156168,0.653766001
chr2,156111413,156112012,Rbm12,0.1057336014331796,0.1057336014331796,0.0,-0.253132006,0.023851037
chr2,156143881,156144601,Romo1,0.2177132159653773,0.2177132159653773,0.0832193670479712,-0.60926924,5.77532e-06
chr2,156143881,156144601,Nfs1,0.2177132159653773,0.2177132159653773,0.0832193670479712,-0.074003352,0.595382922
chr2,156179356,156180438,Rbm39,0.0988547104110504,0.0988547104110504,0.1052658761719778,-0.518553089,1.42386e-22
chr2,156196538,156197224,Phf20,0.9493690186115524,0.981966290789471,1.0343357235583608,-0.242740016,0.002007735
chr2,156311913,156312809,Scand1,0.2598499463422568,0.2598499463422568,0.17213380674402448,-0.273990277,0.067686733
chr2,156420600,156421386,Epb41l1,0.3648094915606427,0.3648094915606427,0.1298775194739737,1.226572606,6.97144e-11
chr2,156613878,156614368,Dlgap4,0.1137588058841908,0.1137588058841908,0.0422000882838803,1.020496365,2.48456e-37
chr2,156710098,156710506,Dlgap4,0.0,0.0,0.0,1.020496365,2.48456e-37
chr2,156720628,156721469,Dlgap4,0.0452323607189926,0.0452323607189926,0.154732941371284,1.020496365,2.48456e-37
chr2,156747990,156748239,Dlgap4,0.153543005065161,0.153543005065161,0.0487938894286139,1.020496365,2.48456e-37
chr2,156839861,156841293,Gm14230,0.6278783898467725,0.6278783898467725,0.2229798520121227,0.007466942,0.987950925
chr2,156839861,156841293,Tgif2,0.6278783898467725,0.6278783898467725,0.2229798520121227,0.530398986,8.92548e-10
chr2,156862764,156863637,5430405H02Rik,0.486240751623652,0.486240751623652,0.35285317602133626,0.439643066,0.069750933
chr2,156991692,156992148,Ndrg3,0.7638456334878871,0.7638456334878871,0.6031497206978997,0.310137077,0.000165452
chr2,157006760,157007187,Dsn1,0.23352525061728518,0.23352525061728518,0.0,-0.431215195,6.67888e-06
chr2,157020678,157021147,Soga1,0.0397145451784191,0.0397145451784191,0.0,0.935561359,2.78419e-36
chr2,157040038,157040753,Soga1,0.0794290025100976,0.0794290025100976,0.2083362749711897,0.935561359,2.78419e-36
chr2,157078239,157079868,Soga1,0.22840085475994848,0.22840085475994848,0.11718127883403731,0.935561359,2.78419e-36
chr2,157134669,157135329,Samhd1,0.5948235857981525,0.5948235857981525,0.21022137920928052,0.665649701,2.8767300000000003e-18
chr2,157203986,157205019,Rbl1,0.0441003450191361,0.0441003450191361,0.0,0.042907905,0.695552772
chr2,157278862,157279666,Rpn2,0.0960613232928573,0.0960613232928573,0.0558824801744783,0.230422322,0.003132392
chr2,157367522,157367966,Manbal,0.0475193016189225,0.0475193016189225,0.1053362090262642,-0.049666386,0.724794669
chr2,157423977,157424677,Src,0.0,0.0,0.0,0.499966392,5.89335e-08
chr2,157457113,157457779,Src,0.2618119010586332,0.2618119010586332,0.30979397184296104,0.499966392,5.89335e-08
chr2,157560050,157560581,Nnat,0.38935509002241736,0.38935509002241736,0.46597170425544515,-0.542155952,1.05118e-11
chr2,157560050,157560581,Blcap,0.38935509002241736,0.38935509002241736,0.46597170425544515,0.47546023,3.09347e-07
chr2,157565924,157566252,Blcap,0.2102373963408355,0.2102373963408355,0.0,0.47546023,3.09347e-07
chr2,157737253,157737603,Ctnnbl1,0.22880213954913797,0.22880213954913797,0.2934320497309289,-0.316585245,0.002262925
chr2,158028259,158029063,Tti1,0.3560396324755224,0.3560396324755224,0.2107739575710215,0.191476341,0.042510773
chr2,158028259,158029063,Rprd1b,0.3560396324755224,0.3560396324755224,0.2107739575710215,0.427447578,5.41031e-07
chr2,158361333,158361609,Snhg17,0.1366741618610406,0.1366741618610406,0.0770400531530442,0.011773661,0.954322984
chr2,158409629,158410484,Ralgapb,1.1998344030736958,1.511903796450072,1.2600937200808104,0.301379703,1.0175e-05
chr2,158624837,158625555,Actr5,0.0499257903173843,0.0499257903173843,0.0698057650911503,-0.605974747,0.001048786
chr2,158667070,158668051,Ppp1r16b,0.4418827350681698,0.4418827350681698,0.242980768214312,-0.874160499,5.10171e-06
chr2,158695912,158696204,Ppp1r16b,0.0629954248714644,0.0629954248714644,0.0207389441214958,-0.874160499,5.10171e-06
chr2,158768122,158768608,Fam83d,0.0872362086533662,0.0872362086533662,0.07467894019194721,-0.079194657,0.53529957
chr2,158794640,158795062,Dhx35,0.1064842771823726,0.1064842771823726,0.0850618827216306,0.188938565,0.081943023
chr2,160365382,160367635,Mafb,0.6599381028935627,0.6599381028935627,0.1976950627833233,0.856809495,2.47434e-05
chr2,160645668,160646951,Top1,0.2287832242931005,0.2287832242931005,0.19824488327425951,-0.191428412,0.00185623
chr2,160731006,160732126,Plcg1,0.3517716329293718,0.3517716329293718,0.3699932145741834,0.38053979,9.95322e-07
chr2,160872348,160873274,Zhx3,0.6070292146889409,0.6070292146889409,0.6039148197633031,0.728122523,4.08858e-21
chr2,161108518,161109676,Chd6,0.1462894463174483,0.1462894463174483,0.1112283139484348,0.248583007,4.55185e-05
chr2,162660429,162661436,Ptprt,0.0646496611610014,0.0646496611610014,0.0,2.923390553,2.06875e-80
chr2,162930968,162932371,Srsf6,0.3605821400533311,0.3605821400533311,0.42026946380104824,0.093271114,0.192768178
chr2,163017350,163017742,Ift52,0.1994441813846412,0.1994441813846412,0.0660727325735984,-0.120118696,0.287022168
chr2,163054524,163055339,Mybl2,0.14354525620778888,0.14354525620778888,0.0324677760597352,0.400018078,0.000239847
chr2,163202925,163204657,Tox2,0.1369469195556473,0.1369469195556473,0.191780594799711,1.966059431,6.82059e-19
chr2,163418939,163420022,Oser1,0.20648241538185602,0.20648241538185602,0.1031489684565085,-0.186711219,0.295568474
chr2,163472210,163472708,Fitm2,0.15139941944169438,0.15139941944169438,0.0792066351876232,0.060030747,0.757199169
chr2,163602260,163602581,Ttpal,0.1050556395788447,0.1050556395788447,0.126628126711856,0.425267597,2.21898e-07
chr2,163644701,163645273,Serinc3,1.1007545789659368,1.1007545789659368,0.8959823009228862,0.303940347,1.30035e-06
chr2,163658307,163658846,Pkig,0.0629954248714644,0.0629954248714644,0.0,-0.309159286,0.002606905
chr2,163749780,163750326,Ada,0.1001408921166826,0.1001408921166826,0.0741498265838155,-0.155123076,0.560626046
chr2,163918461,163919206,Rims4,0.1328383274908223,0.1328383274908223,0.0734097526694995,-0.996359618,1.82265e-08
chr2,163995281,163995733,Ywhab,0.3910241128616583,0.3910241128616583,0.0,-0.046648517,0.559077984
chr2,164070405,164071023,Tomm34,0.2484488855805447,0.2484488855805447,0.1565954880465677,-0.129388033,0.218189308
chr2,164070405,164071023,Stk4,0.2484488855805447,0.2484488855805447,0.1565954880465677,-0.344174269,1.78713e-05
chr2,164073997,164074597,Stk4,0.4949882265656389,0.4949882265656389,0.579860304795952,-0.344174269,1.78713e-05
chr2,164443089,164443369,Sdc4,0.15314297011285272,0.15314297011285272,0.0555291338623984,0.631842402,2.73142e-16
chr2,164460802,164461692,Sys1,0.17747240969714917,0.17747240969714917,0.155754644857169,-0.192766486,0.237136478
chr2,164485967,164487110,Dbndd2,0.6957749046557637,0.6957749046557637,0.3101710212834367,0.935372211,4.69437e-09
chr2,164497339,164497749,Pigt,0.1540668848934723,0.1540668848934723,0.148163175998351,1.025064391,9.17949e-34
chr2,164507384,164507892,Pigt,0.0,0.0,0.0,1.025064391,9.17949e-34
chr2,164745729,164746085,Dnttip1,0.1584477216982794,0.1584477216982794,0.1324597446263942,-0.15819759,0.289332841
chr2,164769626,164770104,Ube2c,0.6130289776381372,0.6130289776381372,0.2244564576518023,-0.532056233,3.26613e-14
chr2,164769626,164770104,Gm11457,0.6130289776381372,0.6130289776381372,0.2244564576518023,-0.082107677,0.866430442
chr2,164785608,164786389,Snx21,0.7992433184666751,0.7992433184666751,0.47483675391219815,-0.49287573,0.000739608
chr2,164804633,164804974,Acot8,0.259201236496891,0.259201236496891,0.1512834911981959,-0.093158646,0.751411474
chr2,164822982,164823192,Zswim1,0.473749651986924,0.473749651986924,0.9805130464269515,0.117162011,0.604153618
chr2,164832787,164833426,Ctsa,0.6686063363594044,0.6686063363594044,0.3457517646838323,0.636701537,1.43158e-11
chr2,164833897,164834185,Ctsa,0.3997354573861761,0.3997354573861761,0.0949640553771303,0.636701537,1.43158e-11
chr2,164856831,164857749,Pltp,0.22223328001668868,0.22223328001668868,0.4891878698127136,3.955592896,4.3767e-108
chr2,164879316,164880115,Pcif1,0.2859569400379083,0.2859569400379083,0.028361202553963398,0.055256808,0.650191854
chr2,164910638,164911930,Zfp335os,0.3647419761677724,0.3647419761677724,0.1793020016008768,-0.552956065,0.084475335
chr2,164910638,164911930,Zfp335,0.3647419761677724,0.3647419761677724,0.1793020016008768,0.32930189,0.00297189
chr2,164960781,164960997,Slc12a5,0.22870131950666,0.22870131950666,0.0,1.139233319,1.0871e-05
chr2,164967876,164968857,Slc12a5,0.0,0.0,0.0334752539585718,1.139233319,1.0871e-05
chr2,164969316,164969617,Slc12a5,0.0,0.0,0.0,1.139233319,1.0871e-05
chr2,164970999,164971247,Slc12a5,0.0,0.0,0.0,1.139233319,1.0871e-05
chr2,164997528,164998294,Slc12a5,0.0584637820814926,0.0584637820814926,0.0,1.139233319,1.0871e-05
chr2,165012928,165013137,Ncoa5,0.0,0.0,0.0,0.458572621,9.58095e-09
chr2,165034047,165035034,Ncoa5,0.16944264826008848,0.16944264826008848,0.1495374362448876,0.458572621,9.58095e-09
chr2,165112049,165112596,Cdh22,0.2830185035658586,0.2830185035658586,0.24052789136958252,1.340232469,1.10512e-37
chr2,165116169,165116454,Cdh22,0.0444465922083696,0.0444465922083696,0.0,1.340232469,1.10512e-37
chr2,165142029,165142238,Cdh22,0.0,0.0,0.0,1.340232469,1.10512e-37
chr2,165215278,165215521,Cdh22,0.48188810721371156,0.48188810721371156,0.4050390982206075,1.340232469,1.10512e-37
chr2,165233432,165235092,Cdh22,1.0892858064802582,1.0892858064802582,0.3230654752786109,1.340232469,1.10512e-37
chr2,165287401,165287882,Slc35c2,0.1388005355575221,0.1388005355575221,0.2111119737410339,0.166518974,0.072934714
chr2,165326173,165326655,Elmo2,0.43824696518943873,0.43824696518943873,0.23557027335479588,0.748079818,7.521100000000001e-19
chr2,165380155,165380639,Zfp334,0.0,0.0,0.0,0.072503386,0.468844095
