"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007004","GO:0007004","telomere maintenance via telomerase","14/2508","61/28891",0.000602438850275451,0.00511411305851469,0.00344824984820723,"19360/497652/71718/216853/50912/20877/12461/12387/214627/17165/21752/18761/12464/332110",14
"GO:0006913","GO:0006913","nucleocytoplasmic transport","50/2508","359/28891",0.000604227526624879,0.00511411305851469,0.00344824984820723,"11640/71805/18035/208104/15587/15183/13680/22059/12326/19014/68968/16649/217378/50721/212999/13853/20422/238799/53319/100019/67045/230908/432508/12705/53817/20054/235626/18969/19164/18012/66233/11487/170762/20472/381686/56009/12534/19387/106042/20238/18761/19247/74203/70579/66441/15242/233726/226432/22218/74504",50
"GO:0051169","GO:0051169","nuclear transport","50/2508","359/28891",0.000604227526624879,0.00511411305851469,0.00344824984820723,"11640/71805/18035/208104/15587/15183/13680/22059/12326/19014/68968/16649/217378/50721/212999/13853/20422/238799/53319/100019/67045/230908/432508/12705/53817/20054/235626/18969/19164/18012/66233/11487/170762/20472/381686/56009/12534/19387/106042/20238/18761/19247/74203/70579/66441/15242/233726/226432/22218/74504",50
"GO:0008542","GO:0008542","visual learning","16/2508","75/28891",0.000604410358205131,0.00511411305851469,0.00344824984820723,"66860/109880/246317/218461/75786/16412/11820/12288/320974/56469/12424/11548/234593/18574/20238/14810",16
"GO:0097194","GO:0097194","execution phase of apoptosis","16/2508","75/28891",0.000604410358205131,0.00511411305851469,0.00344824984820723,"22038/22059/13423/192119/230103/170770/12369/219149/66454/224105/245944/223255/228787/50768/13347/26927",16
"GO:0062237","GO:0062237","protein localization to postsynapse","15/2508","68/28891",0.000610882496350796,0.00516174644502756,0.00348036720969949,"53869/246317/109905/70546/22318/50791/13866/18762/108672/11487/26422/12889/14810/216831/53324",15
"GO:1902749","GO:1902749","regulation of cell cycle G2/M phase transition","22/2508","120/28891",0.000613650314985143,0.00517799150082505,0.00349132062636175,"19360/53869/14199/18817/22059/68077/108911/54601/238271/67153/12571/11820/79263/269582/12534/18761/235559/27354/70681/69109/74268/12566",22
"GO:0090174","GO:0090174","organelle membrane fusion","23/2508","128/28891",0.000626244240352143,0.0052697420554907,0.00355318449846994,"238988/20907/67864/22318/12287/74772/53331/68328/18457/53330/67727/271221/14679/18718/224630/234852/67166/20910/12889/19328/73122/60510/269338",23
"GO:2000278","GO:2000278","regulation of DNA biosynthetic process","23/2508","128/28891",0.000626244240352143,0.0052697420554907,0.00355318449846994,"11622/497652/22059/216853/50912/269424/11991/231440/20877/12461/12387/227737/214627/53817/17165/101540/70088/19718/18761/12464/252973/332110/50490",23
"GO:0046467","GO:0046467","membrane lipid biosynthetic process","24/2508","136/28891",0.000632667858535305,0.005316492868844,0.00358470677480692,"74559/70059/545276/20447/57370/67292/54613/241447/228094/68801/67260/208449/233575/69923/74442/20444/228812/268656/230379/66612/110417/338521/14755/67630",24
"GO:0010959","GO:0010959","regulation of metal ion transport","61/2508","461/28891",0.000638340004321907,0.00535680940613151,0.00361189066612713,"14199/11622/14693/246317/13483/12297/12293/11421/16499/20191/57816/59095/16412/22318/12287/18803/52076/546134/432450/14873/11517/15114/17918/105722/14682/94045/26557/12387/18704/65086/70357/14683/22629/14419/11933/432442/68949/16538/13400/16511/16527/320790/12288/19720/72828/75607/19057/16150/14697/20530/238871/114774/12286/18764/107589/100986/66894/12298/14810/22218/234779",61
"GO:0030501","GO:0030501","positive regulation of bone mineralization","12/2508","48/28891",0.000643543253028718,0.00539308613960866,0.00363635067302857,"212943/338352/102657/12166/107587/17260/105722/338366/21418/14758/11474/11689",12
"GO:0045995","GO:0045995","regulation of embryonic development","18/2508","90/28891",0.00064594391825353,0.005398434438228,0.00363995682519832,"109275/21815/76707/16337/107587/76499/12387/208146/228714/72162/235134/16974/71175/227195/14897/56249/16774/66991",18
"GO:1900076","GO:1900076","regulation of cellular response to insulin stimulus","18/2508","90/28891",0.00064594391825353,0.005398434438228,0.00363995682519832,"16956/22724/12703/69178/17918/18762/107351/74143/18718/105787/20411/93759/18761/18479/19247/50915/19268/233410",18
"GO:2000269","GO:2000269","regulation of fibroblast apoptotic process","8/2508","24/28891",0.000659210804528988,0.00550180570646401,0.00370965609776531,"12703/22059/20377/170770/66191/100042784/93759/12122",8
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","28/2508","169/28891",0.000673817579493407,0.00561606325438995,0.00378669557025726,"238328/20869/16840/52615/69601/19014/17260/13039/20377/11983/13046/12571/245866/18094/20583/54485/216805/68949/16974/18028/19645/380614/12579/14254/12190/11689/73608/69073",28
"GO:1904888","GO:1904888","cranial skeletal system development","17/2508","83/28891",0.000679263646503554,0.00565376236206627,0.00381211462940496,"22412/18595/17260/14682/59024/12387/17126/270685/14683/235626/20472/14234/71175/252973/20471/22160/21418",17
"GO:0031647","GO:0031647","regulation of protein stability","45/2508","316/28891",0.000689096232706511,0.00572552837716774,0.00386050369469323,"20185/18817/12234/13542/67657/15183/70925/22059/71718/20602/68077/57439/103583/69754/57816/210376/50721/17701/14682/12461/79263/21372/230908/11933/15901/170822/72607/56702/93759/69237/18643/21752/12914/71446/13544/66889/22258/12464/20910/192652/252870/21376/69747/226432/22218",45
"GO:0045472","GO:0045472","response to ether","6/2508","14/28891",0.000692130210494849,0.00572552837716774,0.00386050369469323,"11991/18803/108655/73158/66629/18670",6
"GO:0061140","GO:0061140","lung secretory cell differentiation","6/2508","14/28891",0.000692130210494849,0.00572552837716774,0.00386050369469323,"72007/108655/74123/18028/14465/21869",6
"GO:1904948","GO:1904948","midbrain dopaminergic neuron differentiation","6/2508","14/28891",0.000692130210494849,0.00572552837716774,0.00386050369469323,"22412/20377/12387/13544/20187/22415",6
"GO:0006367","GO:0006367","transcription initiation at RNA polymerase II promoter","19/2508","98/28891",0.000693493642810718,0.00572552837716774,0.00386050369469323,"26896/11622/68975/18035/28077/22059/19014/68153/20933/68776/59024/67673/72162/18033/66213/94112/319955/67219/209361",19
"GO:0046683","GO:0046683","response to organophosphorus","19/2508","98/28891",0.000693493642810718,0.00572552837716774,0.00386050369469323,"11622/68667/109880/109905/12916/15165/230103/94045/207728/14148/12705/432442/238871/15166/18764/100986/12566/13829/234779",19
"GO:0045137","GO:0045137","development of primary sexual characteristics","39/2508","263/28891",0.000694545995554918,0.00572649901584041,0.00386115815903875,"109685/11622/218454/20851/17300/94109/11421/16337/18595/57816/237911/268903/230103/76850/20377/68328/16410/17685/242523/319448/56218/93759/229357/14725/17311/12316/53381/238871/100986/22668/26423/14463/238247/56449/12190/26927/67231/12394/21869",39
"GO:0051783","GO:0051783","regulation of nuclear division","26/2508","153/28891",0.000697573734474907,0.00574316287928166,0.00387239396159617,"11799/18817/12540/23980/16337/78309/17701/230103/20877/12235/209334/22629/243866/327799/378430/224023/67629/78803/19645/69957/17451/17295/83560/17345/241764/66991",26
"GO:0046661","GO:0046661","male sex differentiation","30/2508","186/28891",0.000699945783579175,0.00574316287928166,0.00387239396159617,"22412/218454/20851/94109/11421/16337/18595/12166/57816/237911/76850/20377/68328/12387/17685/319448/56218/381157/14725/12316/53381/100986/22668/26423/14463/238247/56449/67231/240590/21869",30
"GO:0048592","GO:0048592","eye morphogenesis","30/2508","186/28891",0.000699945783579175,0.00574316287928166,0.00387239396159617,"17158/18741/14221/12064/329165/20666/19893/387178/15165/30841/18129/19130/13508/20147/29819/12387/14561/218756/12368/21834/16974/50769/71175/21385/12677/22160/21418/14254/26927/67231",30
"GO:0060325","GO:0060325","face morphogenesis","11/2508","42/28891",0.000702214787743352,0.00574316287928166,0.00387239396159617,"13395/18595/17701/16974/12914/71175/106042/21416/19247/18511/21418",11
"GO:1901532","GO:1901532","regulation of hematopoietic progenitor cell differentiation","11/2508","42/28891",0.000702214787743352,0.00574316287928166,0.00387239396159617,"210529/20663/17300/213541/12571/216805/72162/233904/17311/20662/14254",11
"GO:0042273","GO:0042273","ribosomal large subunit biogenesis","16/2508","76/28891",0.000704772771971823,0.00574316287928166,0.00387239396159617,"72831/68077/207932/67949/67239/68083/100019/67671/235036/67115/69237/56095/107071/110109/57808/66409",16
"GO:0003158","GO:0003158","endothelium development","24/2508","137/28891",0.000705004649888966,0.00574316287928166,0.00387239396159617,"14104/16840/109905/22344/57265/192119/108655/19130/14775/12387/11684/207728/15901/54485/68268/14314/14234/19684/16150/238871/21872/17295/12022/29876",24
"GO:0007030","GO:0007030","Golgi organization","24/2508","137/28891",0.000705004649888966,0.00574316287928166,0.00387239396159617,"69697/386649/12540/56298/67864/76707/217449/78885/360013/76499/53330/67727/76332/66629/102339/78287/12534/217365/54126/83679/67073/71648/100986/67231",24
"GO:0030282","GO:0030282","bone mineralization","24/2508","137/28891",0.000705004649888966,0.00574316287928166,0.00387239396159617,"68667/212943/338352/102657/12166/107587/52076/17260/105722/74442/76566/338366/239405/106042/216161/21416/73121/22160/237928/21418/14758/11474/11689/16948",24
"GO:0002011","GO:0002011","morphogenesis of an epithelial sheet","14/2508","62/28891",0.000716795756912235,0.00583146189487962,0.00393193059358861,"243905/218952/56217/13542/20666/76707/18129/76499/20583/54485/16974/20662/76905/26401",14
"GO:0061951","GO:0061951","establishment of protein localization to plasma membrane","15/2508","69/28891",0.00071878628224189,0.00583990021885122,0.00393762023107242,"11426/53869/16553/70546/22318/75695/53330/18777/20742/68767/66629/53620/19684/71648/216831",15
"GO:0045956","GO:0045956","positive regulation of calcium ion-dependent exocytosis","7/2508","19/28891",0.000726914088295828,0.0058915334664385,0.00397243454513199,"109685/20907/16500/56807/20910/239556/60510",7
"GO:0046942","GO:0046942","carboxylic acid transport","50/2508","362/28891",0.000729761356956184,0.0058915334664385,0.00397243454513199,"20539/231549/20608/22348/27376/19299/12064/66350/67760/11421/14816/16412/234967/13853/330064/78830/94245/18777/19300/73822/14815/20511/243616/13358/66859/19164/216739/50799/21366/16973/208638/12424/14725/54393/18670/11988/18126/231290/18479/100561/20910/245944/12286/14805/20501/50934/18168/12298/240332/26874",50
"GO:0046928","GO:0046928","regulation of neurotransmitter secretion","20/2508","106/28891",0.000730021286008207,0.0058915334664385,0.00397243454513199,"109880/13542/20907/109905/242662/67760/99738/12287/17260/241263/243725/94245/18752/78771/20910/12286/26431/12889/109648/12298",20
"GO:0030511","GO:0030511","positive regulation of transforming growth factor beta receptor signaling pathway","9/2508","30/28891",0.000731873484812226,0.0058915334664385,0.00397243454513199,"20869/216805/11491/18550/12914/76905/67326/170441/12579",9
"GO:0044346","GO:0044346","fibroblast apoptotic process","9/2508","30/28891",0.000731873484812226,0.0058915334664385,0.00397243454513199,"12703/22059/20377/170770/66191/100042784/93759/12369/12122",9
"GO:0101023","GO:0101023","vascular endothelial cell proliferation","9/2508","30/28891",0.000731873484812226,0.0058915334664385,0.00397243454513199,"67122/50721/18803/192119/17260/11491/16401/30878/14254",9
"GO:1903846","GO:1903846","positive regulation of cellular response to transforming growth factor beta stimulus","9/2508","30/28891",0.000731873484812226,0.0058915334664385,0.00397243454513199,"20869/216805/11491/18550/12914/76905/67326/170441/12579",9
"GO:0071695","GO:0071695","anatomical structure maturation","45/2508","317/28891",0.000736955522674193,0.00592465817834922,0.0039947692650553,"23980/668253/19726/12560/11924/108153/68703/104416/230103/252967/13039/381269/17918/213541/16500/105722/14682/11820/12023/12387/14561/74143/14419/68767/76566/19164/214575/19645/237339/230257/21367/14025/73121/12075/12286/237928/50915/16531/433864/18227/21349/14810/11474/12190/12394",45
"GO:1901889","GO:1901889","negative regulation of cell junction assembly","10/2508","36/28891",0.000737954432224554,0.00592491330512139,0.00399494128723067,"16971/24088/105352/11421/108911/76499/14083/16150/50768/13829",10
"GO:0071277","GO:0071277","cellular response to calcium ion","18/2508","91/28891",0.000740890748476033,0.00593293689563945,0.00400035128588917,"16477/109880/241066/14281/17258/17260/320404/16500/19395/105787/18013/54524/18764/107589/60510/29876/13829/234779",18
"GO:0090398","GO:0090398","cellular senescence","18/2508","91/28891",0.000740890748476033,0.00593293689563945,0.00400035128588917,"238328/22059/12166/50721/12571/74143/93759/17165/111241/21752/226026/21385/114774/22160/214763/12579/66409/12190",18
"GO:1905477","GO:1905477","positive regulation of protein localization to membrane","21/2508","114/28891",0.000756346025543215,0.00604879341054534,0.00407846888035121,"56212/16971/53869/13483/12297/70546/16412/71770/76499/13866/17918/16500/228136/102502/20742/11845/20411/170770/18479/228357/75734",21
"GO:0042770","GO:0042770","signal transduction in response to DNA damage","30/2508","187/28891",0.000765765667535335,0.0061161414332744,0.00412387906321095,"18817/22059/68077/193838/54601/67153/79263/117229/269582/241627/26931/17685/53817/20583/225131/93759/230379/12534/29813/235559/19247/319955/209200/27354/70681/22160/14235/12122/12190/53314",30
"GO:0044782","GO:0044782","cilium organization","56/2508","418/28891",0.000772725945649196,0.00616369680084242,0.00415594381952775,"53869/102124/242584/225523/18286/19726/16559/214459/19893/53860/544696/71820/76411/319713/72938/72507/269209/75695/218232/71972/15114/13196/103765/76779/245866/105504/56542/237222/68642/214552/69329/381644/70314/22335/67046/216363/106042/72747/622408/11994/75050/320634/380614/74052/18764/74694/59002/74019/18011/332110/22772/12589/231225/106840/234915/68099",56
"GO:0043406","GO:0043406","positive regulation of MAP kinase activity","23/2508","130/28891",0.000782474027398045,0.00621881160380024,0.00419310561254225,"14370/69601/16337/70097/14388/18590/17260/13866/11820/26398/27050/19164/13544/17311/18479/14600/320207/26401/71785/242202/14254/224014/50490",23
"GO:0002067","GO:0002067","glandular epithelial cell differentiation","17/2508","84/28891",0.000783781916927687,0.00621881160380024,0.00419310561254225,"14104/19726/74561/108655/19130/214597/74123/12571/12387/14561/26424/18012/18028/14465/627049/18096/18088",17
"GO:0032272","GO:0032272","negative regulation of protein polymerization","17/2508","84/28891",0.000783781916927687,0.00621881160380024,0.00419310561254225,"24088/16765/20741/12340/107351/50876/14026/20742/237860/245857/18643/19684/50875/22153/54126/223601/13829",17
"GO:0072599","GO:0072599","establishment of protein localization to endoplasmic reticulum","12/2508","49/28891",0.000785726441616289,0.00621881160380024,0.00419310561254225,"68818/11426/140740/66661/218544/20191/64209/72265/69019/71446/245944/69276",12
"GO:1990089","GO:1990089","response to nerve growth factor","12/2508","49/28891",0.000785726441616289,0.00621881160380024,0.00419310561254225,"81907/11545/12064/109905/234663/20404/50791/27050/11845/78405/18033/12928",12
"GO:1990090","GO:1990090","cellular response to nerve growth factor stimulus","12/2508","49/28891",0.000785726441616289,0.00621881160380024,0.00419310561254225,"81907/11545/12064/109905/234663/20404/50791/27050/11845/78405/18033/12928",12
"GO:0021675","GO:0021675","nerve development","19/2508","99/28891",0.000789480689848318,0.00624046284646554,0.00420770421319497,"13867/230857/12064/66271/192119/230103/18752/12387/20273/78405/14402/320790/16401/110532/20471/243743/21418/18996/15285",19
"GO:0140013","GO:0140013","meiotic nuclear division","33/2508","213/28891",0.000806688568607299,0.00636826568464989,0.0042938767542255,"104806/11799/18817/193838/234857/23997/230700/217716/232174/237911/17701/230103/76850/68767/243866/378430/69928/110147/68166/14211/78803/235559/12316/17451/215387/83560/332110/17864/71846/12442/384619/330149/12190",33
"GO:0001756","GO:0001756","somitogenesis","16/2508","77/28891",0.000819000520006135,0.00644883957012543,0.00434820462793137,"84653/17300/22059/18845/12166/67122/20377/59024/19164/21393/16974/226352/14234/20348/15227/382089",16
"GO:0045669","GO:0045669","positive regulation of osteoblast differentiation","16/2508","77/28891",0.000819000520006135,0.00644883957012543,0.00434820462793137,"218952/16195/12609/22422/13395/20666/212943/338352/102657/12166/17260/12387/14683/14560/16973/68588",16
"GO:0010389","GO:0010389","regulation of G2/M transition of mitotic cell cycle","20/2508","107/28891",0.000825796131988906,0.00647771557967722,0.0043676746111747,"19360/53869/14199/18817/68077/108911/54601/238271/67153/12571/11820/79263/269582/12534/18761/235559/27354/70681/74268/12566",20
"GO:0070167","GO:0070167","regulation of biomineral tissue development","20/2508","107/28891",0.000825796131988906,0.00647771557967722,0.0043676746111747,"68667/212943/338352/102657/12166/107587/192119/17260/105722/74442/76566/338366/22420/73121/22160/237928/21418/14758/11474/11689",20
"GO:0015849","GO:0015849","organic acid transport","50/2508","364/28891",0.000825840004526267,0.00647771557967722,0.0043676746111747,"20539/231549/20608/22348/27376/19299/12064/66350/67760/11421/14816/16412/234967/13853/330064/78830/94245/18777/19300/73822/14815/20511/243616/13358/66859/19164/216739/50799/21366/16973/208638/12424/14725/54393/18670/11988/18126/231290/18479/100561/20910/245944/12286/14805/20501/50934/18168/12298/240332/26874",50
"GO:0060251","GO:0060251","regulation of glial cell proliferation","13/2508","56/28891",0.000832385454124923,0.00652070753448757,0.00439666243368717,"20539/18208/22059/20666/17173/192119/14083/18755/21752/19645/20238/12579/14254",13
"GO:0007416","GO:0007416","synapse assembly","34/2508","222/28891",0.000835395609136239,0.00653593039791647,0.00440692662532849,"18208/24088/18223/223254/13542/12064/67299/12217/107932/70546/17260/50791/243725/241638/11820/29819/12387/14712/11845/238205/17762/14083/14402/13048/13640/18183/12928/228357/230775/20471/12286/210274/14810/13631",34
"GO:0050714","GO:0050714","positive regulation of protein secretion","30/2508","188/28891",0.000836941288921547,0.00653967134685382,0.0044094490033944,"16971/24088/68667/56513/67738/209630/268373/238377/17929/381853/50721/14645/245049/12488/360013/74772/14661/14682/14683/230908/12671/11845/66191/66629/93759/98170/12288/18761/21416/18096",30
"GO:0030522","GO:0030522","intracellular receptor signaling pathway","46/2508","328/28891",0.000841218075911782,0.00656471583826188,0.00442633554123745,"67933/14479/20185/16798/11545/17979/18035/12064/26419/433938/21815/20602/68077/19014/80912/107607/270151/232174/67070/108655/56480/73242/20377/56310/67705/27401/22629/240518/14815/15468/20583/80913/93759/56198/21834/69368/60595/18479/100561/56736/217365/22160/381022/214763/14254/234779",46
"GO:0000079","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","15/2508","70/28891",0.000842447447470559,0.0065659453730339,0.00442716456927076,"16798/18817/69754/12580/18519/19130/12453/11491/69237/50523/18764/11461/12579/15242/12442",15
"GO:0051058","GO:0051058","negative regulation of small GTPase mediated signal transduction","14/2508","63/28891",0.000848974541207059,0.00660840919877311,0.00445579629465191,"69601/16412/12488/16765/71544/107351/69903/216805/193385/11548/17295/223601/50768/216831",14
"GO:0006220","GO:0006220","pyrimidine nucleotide metabolic process","11/2508","43/28891",0.000870406535884123,0.00675806139268205,0.00455670101635555,"12499/79059/18103/107569/22247/13178/218756/66588/20425/80914/103850",11
"GO:0009124","GO:0009124","nucleoside monophosphate biosynthetic process","11/2508","43/28891",0.000870406535884123,0.00675806139268205,0.00455670101635555,"79059/19139/110639/18103/22247/13178/20425/108147/80914/229363/54391",11
"GO:0008016","GO:0008016","regulation of heart contraction","31/2508","197/28891",0.000878776616103301,0.00681441208892256,0.00459469612470267,"17896/68667/23980/74318/12293/20191/14615/12287/52076/17258/12671/13052/13400/14528/11441/16511/93759/70729/21834/170762/12288/11548/30878/238871/56543/100986/242202/14463/23828/22218/13506",31
"GO:0021854","GO:0021854","hypothalamus development","8/2508","25/28891",0.000896179979547112,0.00692375912874478,0.00466842463034083,"18741/15114/12387/18992/14842/20349/230025/21869",8
"GO:2000679","GO:2000679","positive regulation of transcription regulatory region DNA binding","8/2508","25/28891",0.000896179979547112,0.00692375912874478,0.00466842463034083,"11545/17300/12387/227737/18012/19645/22160/18996",8
"GO:0035418","GO:0035418","protein localization to synapse","19/2508","100/28891",0.000896656372447385,0.00692375912874478,0.00466842463034083,"53869/246317/109905/12217/70546/22318/50791/13866/18762/29819/108672/17762/224997/11487/26422/12889/14810/216831/53324",19
"GO:0016032","GO:0016032","viral process","46/2508","329/28891",0.000897398750934272,0.00692375912874478,0.00466842463034083,"19360/20815/109333/22038/15587/22059/67738/66597/72462/18552/268373/16337/16865/192119/19130/73158/68776/16410/18571/23825/230908/26424/234852/53356/240255/66949/18550/67525/18643/22088/67166/218693/13209/19720/12914/69019/20817/110532/12648/16004/226026/27354/100040531/26401/67246/67231",46
"GO:0051304","GO:0051304","chromosome separation","17/2508","85/28891",0.000901728247158105,0.00694841162527114,0.00468504686110348,"11799/18817/22038/20877/12235/209334/327799/14211/224023/67629/19645/69957/17451/215387/83560/332110/66991",17
"GO:1903421","GO:1903421","regulation of synaptic vesicle recycling","10/2508","37/28891",0.000933404494999485,0.00718346223161664,0.00484353244958738,"22318/56807/53330/11465/20616/104015/19057/75734/66616/11461",10
"GO:0046879","GO:0046879","hormone secretion","54/2508","403/28891",0.000944224175977398,0.00725761267507847,0.00489352924326132,"57915/16971/11799/68667/18555/20907/218461/19726/20666/238377/380752/381853/22318/50721/14645/245049/266690/12894/214597/17918/14661/16500/20377/14682/17126/14683/230908/14419/12671/227737/54003/93759/18012/13640/320790/12288/16973/54393/18126/21416/19276/75605/19247/30878/54126/12889/20501/60510/18096/69150/11689/26927/15229/12394",54
"GO:0031116","GO:0031116","positive regulation of microtubule polymerization","9/2508","31/28891",0.000952552362182856,0.00731245084051651,0.00493050451023022,"26419/75786/75991/27050/17762/18479/83679/17295/100986",9
"GO:0006403","GO:0006403","RNA localization","28/2508","173/28891",0.000979379704852355,0.00750898632281042,0.00506302083109234,"71805/101187/13680/216853/50912/75786/140488/214597/20422/29819/12461/53319/432508/53817/68845/17762/235626/80913/72162/170762/56009/29813/12464/70579/66441/15242/19317/140486",28
"GO:0001885","GO:0001885","endothelial cell development","15/2508","71/28891",0.000983653129010948,0.00751353998543774,0.00506609119075858,"14104/16840/109905/22344/192119/14775/207728/15901/68268/19684/16150/238871/21872/17295/29876",15
"GO:0061097","GO:0061097","regulation of protein tyrosine kinase activity","15/2508","71/28891",0.000983653129010948,0.00751353998543774,0.00506609119075858,"13867/15587/329165/105352/11421/11820/53310/11491/19164/22088/229007/28084/18011/232431/50490",15
"GO:0098900","GO:0098900","regulation of action potential","15/2508","71/28891",0.000983653129010948,0.00751353998543774,0.00506609119075858,"68667/12297/12293/99738/20191/15165/108655/16500/70357/13052/12288/114774/100986/22218/13506",15
"GO:0008406","GO:0008406","gonad development","38/2508","259/28891",0.000987466677786721,0.00753327629903045,0.00507939862834776,"109685/11622/20851/17300/94109/11421/16337/18595/57816/237911/268903/230103/76850/20377/68328/16410/17685/242523/319448/56218/93759/229357/14725/17311/12316/53381/238871/100986/22668/26423/14463/238247/56449/12190/26927/67231/12394/21869",38
"GO:0050732","GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation","13/2508","57/28891",0.00099377832501153,0.00756259132797594,0.00509916462549231,"52615/12703/15587/105352/20377/18762/19164/22088/229007/28084/74019/232431/13829",13
"GO:0051293","GO:0051293","establishment of spindle localization","13/2508","57/28891",0.00099377832501153,0.00756259132797594,0.00509916462549231,"386649/72080/102124/18817/15183/103583/234857/76707/16412/76499/67839/68166/17451",13
"GO:0048278","GO:0048278","vesicle docking","14/2508","64/28891",0.00100111145993472,0.00760894392501253,0.00513041839987442,"20907/22318/16500/53331/68328/18457/67727/105504/76787/107371/234593/20910/19328/23828",14
"GO:0010717","GO:0010717","regulation of epithelial to mesenchymal transition","19/2508","101/28891",0.00101605915006507,0.00771298432874678,0.00520056884478622,"218952/69601/17300/80288/76707/76499/20377/12387/384009/17126/15182/14083/67525/21416/76905/114774/22160/101809/21869",19
"GO:0072332","GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","17/2508","86/28891",0.00103445995603173,0.00781800684612051,0.00527138149117255,"14479/20869/22059/17701/69181/15254/26931/17685/170770/93759/12368/29813/18604/242705/22062/18996/12190",17
"GO:0021516","GO:0021516","dorsal spinal cord development","7/2508","20/28891",0.00103499894747041,0.00781800684612051,0.00527138149117255,"16911/14573/14842/18516/14843/21349/22255",7
"GO:0060973","GO:0060973","cell migration involved in heart development","7/2508","20/28891",0.00103499894747041,0.00781800684612051,0.00527138149117255,"12540/18741/20583/20348/234593/22160/23828",7
"GO:1905564","GO:1905564","positive regulation of vascular endothelial cell proliferation","7/2508","20/28891",0.00103499894747041,0.00781800684612051,0.00527138149117255,"67122/50721/18803/192119/11491/16401/30878",7
"GO:0051290","GO:0051290","protein heterotetramerization","6/2508","15/28891",0.00106908986478788,0.00804993500415947,0.00542776173279065,"269061/23874/432508/14979/18764/14810",6
"GO:0016925","GO:0016925","protein sumoylation","11/2508","44/28891",0.00107059571183254,0.00804993500415947,0.00542776173279065,"68667/20907/54473/12387/56459/56469/50995/19387/14025/11624/22218",11
"GO:0097484","GO:0097484","dendrite extension","11/2508","44/28891",0.00107059571183254,0.00804993500415947,0.00542776173279065,"81907/20869/12064/20403/319974/20404/66225/76884/70834/14025/217340",11
"GO:0003300","GO:0003300","cardiac muscle hypertrophy","21/2508","117/28891",0.00107095935820927,0.00804993500415947,0.00542776173279065,"11640/11545/230857/20191/229877/17258/216874/17260/108655/26398/14815/53817/14083/93759/21393/11739/14465/11548/18479/242202/14463",21
"GO:0060271","GO:0060271","cilium assembly","52/2508","387/28891",0.00108937657844208,0.00817833446021589,0.00551433655031825,"53869/102124/242584/225523/18286/19726/214459/19893/53860/544696/71820/76411/319713/72938/72507/269209/75695/218232/71972/15114/13196/103765/76779/245866/105504/56542/237222/68642/214552/69329/381644/70314/22335/67046/216363/106042/72747/622408/11994/75050/320634/380614/74694/59002/74019/18011/332110/12589/231225/106840/234915/68099",52
"GO:0061180","GO:0061180","mammary gland epithelium development","16/2508","79/28891",0.00109516783332303,0.00821174803786645,0.0055368660413059,"18208/16798/12234/17979/94109/19014/12977/17701/14775/14815/68949/16974/16973/75605/15227/12190",16
"GO:0051310","GO:0051310","metaphase chromosome alignment","18/2508","94/28891",0.00110070213438791,0.00823309069018356,0.00555125657134909,"66934/53869/11799/12540/108911/217449/18519/20877/212514/234852/93759/67629/19645/51944/70681/83560/270058/12190",18
"GO:0120192","GO:0120192","tight junction assembly","18/2508","94/28891",0.00110070213438791,0.00823309069018356,0.00555125657134909,"69524/18417/16412/68328/18571/11465/20583/53624/18260/18755/60595/224105/16150/252973/21872/75739/53885/73608",18
"GO:0140053","GO:0140053","mitochondrial gene expression","27/2508","166/28891",0.00110674356124445,0.00825811334492508,0.0055681283855673,"64660/60441/64655/66121/226153/27398/27395/66258/121022/101122/66077/105787/94254/102436/94062/57312/15115/28030/66163/68572/67308/70120/56284/232536/211064/353172/66230",27
"GO:2000045","GO:2000045","regulation of G1/S transition of mitotic cell cycle","27/2508","166/28891",0.00110674356124445,0.00825811334492508,0.0055681283855673,"319195/14199/218793/72584/22059/77044/69754/269424/12580/19192/27214/19651/26931/15468/239985/225131/11491/21752/12914/19684/19645/29861/18764/11461/12579/12122/12298",27
"GO:0006935","GO:0006935","chemotaxis","60/2508","462/28891",0.00111566895015091,0.00831458392776699,0.00560620432884129,"18654/228994/20357/56212/16971/18208/68667/237847/22422/19649/68992/268373/18595/14388/12977/18590/65079/17524/108151/13508/105722/14289/68328/11820/67759/118453/16410/20360/15370/13052/20583/14083/11491/193385/18183/11876/11487/104099/101540/14725/20348/12928/20349/18761/20947/243743/22340/238871/20187/17295/102103/23789/22415/71785/223601/18707/14254/11689/12182/16948",60
"GO:0001508","GO:0001508","action potential","26/2508","158/28891",0.00113764115540476,0.00846803124910032,0.00570966795908203,"68667/13483/12297/12293/99738/20191/15165/230103/108655/16500/14682/70357/22629/13052/20273/11441/16511/170762/12288/114774/100986/16531/239556/12298/22218/13506",26
"GO:0006305","GO:0006305","DNA alkylation","12/2508","51/28891",0.00114933115150052,0.00851366703034119,0.00574043841212757,"11545/17263/13435/52463/78878/12151/14683/110147/252973/15201/13436/238247",12
"GO:0006306","GO:0006306","DNA methylation","12/2508","51/28891",0.00114933115150052,0.00851366703034119,0.00574043841212757,"11545/17263/13435/52463/78878/12151/14683/110147/252973/15201/13436/238247",12
