"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070561","GO:0070561","vitamin D receptor signaling pathway","10/11019","10/28891",6.49678513962116e-05,0.000161621865157959,4.43231009444607e-05,"18712/433938/22337/13115/66354/20583/19014/20181/21848/235041",10
"GO:0070922","GO:0070922","RISC complex assembly","10/11019","10/28891",6.49678513962116e-05,0.000161621865157959,4.43231009444607e-05,"56417/21357/13211/192119/23992/239528/214150/236511/98985/76850",10
"GO:0070934","GO:0070934","CRD-mediated mRNA stabilization","10/11019","10/28891",6.49678513962116e-05,0.000161621865157959,4.43231009444607e-05,"22608/56403/51810/13211/229663/11991/140488/140486/319765/218693",10
"GO:1903297","GO:1903297","regulation of hypoxia-induced intrinsic apoptotic signaling pathway","10/11019","10/28891",6.49678513962116e-05,0.000161621865157959,4.43231009444607e-05,"433182/110213/22289/26395/13806/78688/12282/68943/74769/68949",10
"GO:1904667","GO:1904667","negative regulation of ubiquitin protein ligase activity","10/11019","10/28891",6.49678513962116e-05,0.000161621865157959,4.43231009444607e-05,"20115/56150/67141/327799/65019/67025/71890/100503670/213539/12578",10
"GO:0000027","GO:0000027","ribosomal large subunit assembly","20/11019","26/28891",6.54085574911011e-05,0.000162158194346007,4.44701835976531e-05,"217011/69902/66448/110954/11837/68077/68193/59014/224619/268449/67025/100019/110109/67239/19988/100503670/235036/12181/72831/67671",20
"GO:0006007","GO:0006007","glucose catabolic process","20/11019","26/28891",6.54085574911011e-05,0.000162158194346007,4.44701835976531e-05,"433182/11474/11674/14751/17425/18655/319801/14433/12015/18640/13806/68837/18641/22059/78830/18746/16828/56421/13807/103988",20
"GO:0006353","GO:0006353","DNA-templated transcription termination","20/11019","26/28891",6.54085574911011e-05,0.000162158194346007,4.44701835976531e-05,"74737/27374/330474/13211/18627/74044/20020/17188/67005/24128/68991/232341/66136/224432/269254/19285/106583/77305/67219/22130",20
"GO:0007064","GO:0007064","mitotic sister chromatid cohesion","20/11019","26/28891",6.54085574911011e-05,0.000162158194346007,4.44701835976531e-05,"100710/13006/229584/77805/72415/21951/226151/67849/107995/22589/14841/71521/71988/26914/71175/72107/105377/226026/19645/12235",20
"GO:0030859","GO:0030859","polarized epithelial cell differentiation","20/11019","26/28891",6.54085574911011e-05,0.000162158194346007,4.44701835976531e-05,"224912/230959/14107/69697/233066/17698/18222/16772/270163/26941/15227/52906/50525/94190/102193/12540/22418/20401/105782/71461",20
"GO:0031954","GO:0031954","positive regulation of protein autophosphorylation","20/11019","26/28891",6.54085574911011e-05,0.000162158194346007,4.44701835976531e-05,"11421/211323/71785/18049/22341/23892/76108/13205/74012/228140/17535/22339/18590/29875/71943/54635/27354/19360/72065/215653",20
"GO:0032042","GO:0032042","mitochondrial DNA metabolic process","20/11019","26/28891",6.54085574911011e-05,0.000162158194346007,4.44701835976531e-05,"13804/18975/83945/76781/19819/381760/21975/74244/216021/230784/50776/382985/22059/72170/216805/327762/20133/57813/226153/11545",20
"GO:0046856","GO:0046856","phosphatidylinositol dephosphorylation","20/11019","26/28891",6.54085574911011e-05,0.000162158194346007,4.44701835976531e-05,"210376/53332/101490/54384/219135/170749/212111/83493/64436/77116/19211/234515/104015/19062/103199/16332/72519/320634/20975/74302",20
"GO:1902993","GO:1902993","positive regulation of amyloid precursor protein catabolic process","20/11019","26/28891",6.54085574911011e-05,0.000162158194346007,4.44701835976531e-05,"11307/13636/15979/11305/13838/27373/239606/20683/11820/233489/212167/11816/606496/12367/13638/11441/19878/233744/19697/17096",20
"GO:0000038","GO:0000038","very long-chain fatty acid metabolic process","25/11019","35/28891",6.61902938243663e-05,0.000163720593232875,4.48986551012489e-05,"26874/216739/217698/19302/68801/113868/11430/14081/106529/19305/170439/83603/11666/19300/19299/74559/70757/26569/30963/26897/171281/54326/57874/171210/15488",25
"GO:0000460","GO:0000460","maturation of 5.8S rRNA","25/11019","35/28891",6.61902938243663e-05,0.000163720593232875,4.48986551012489e-05,"18148/215194/70285/140546/76130/30946/68533/59014/67223/208366/66362/227715/59028/66446/57316/74035/67920/109075/16418/56095/67276/207932/50912/12181/50911",25
"GO:0003209","GO:0003209","cardiac atrium morphogenesis","25/11019","35/28891",6.61902938243663e-05,0.000163720593232875,4.48986551012489e-05,"21388/228788/57246/22761/18741/18121/14463/12156/19130/18091/20662/18128/54485/20677/15214/16007/107823/319757/16974/18129/12168/22418/77446/21808/20429",25
"GO:0007007","GO:0007007","inner mitochondrial membrane organization","25/11019","35/28891",6.61902938243663e-05,0.000163720593232875,4.48986551012489e-05,"30055/66092/66098/76614/72113/17869/69597/67013/68653/30056/216821/114896/67453/224904/69923/66075/56322/12028/68115/230935/28185/68943/74143/56384/68099",25
"GO:0034110","GO:0034110","regulation of homotypic cell-cell adhesion","25/11019","35/28891",6.61902938243663e-05,0.000163720593232875,4.48986551012489e-05,"208936/228788/11735/16923/16451/26395/353310/18753/12527/18761/12484/19091/16852/432628/233405/16452/16194/20720/19684/21943/20963/246707/17096/11684/72828",25
"GO:0048499","GO:0048499","synaptic vesicle membrane organization","25/11019","35/28891",6.61902938243663e-05,0.000163720593232875,4.48986551012489e-05,"20980/69017/20614/116837/20907/22317/11776/116838/12287/111173/238988/60510/19339/13852/20619/13446/12889/12890/20973/20615/20910/54525/74732/30931/20972",25
"GO:0050922","GO:0050922","negative regulation of chemotaxis","37/11019","58/28891",6.6272665348539e-05,0.000163861819013951,4.4937384790109e-05,"20355/13482/18133/20359/20357/23892/20352/20563/19255/72349/20354/18128/19252/20353/18846/20562/20358/214968/17319/14870/17965/18186/20360/118453/108151/20350/22418/23789/20356/19876/18600/217835/20349/20361/20187/20348/22415",37
"GO:0051339","GO:0051339","regulation of lyase activity","38/11019","60/28891",6.68646882676019e-05,0.000165227153190541,4.53118133643169e-05,"18125/14427/14680/11516/22355/18126/14708/110157/210044/15444/57320/21858/18015/18162/12288/104443/75454/13488/54393/109305/14297/110789/11554/14429/210009/99296/18483/20866/14160/74023/11541/238276/11555/11556/13489/104111/100986/432530",38
"GO:0042311","GO:0042311","vasodilation","41/11019","66/28891",6.68758367996265e-05,0.000165227153190541,4.53118133643169e-05,"18125/11516/16531/53357/59030/67378/233765/20655/26433/11551/19015/320736/18162/16598/16542/14775/19091/22339/19735/16523/13488/11793/11539/11554/14043/11816/14381/19274/14083/14042/14063/14528/93759/11540/13649/18438/110355/11541/11555/11556/18519",41
"GO:0002685","GO:0002685","regulation of leukocyte migration","125/11019","249/28891",6.72570907306918e-05,0.000166105797793172,4.55527724287272e-05,"14747/19218/57266/13615/13482/18133/17173/20315/63873/16177/11350/14537/71785/380916/19219/22341/17698/11651/76088/26903/23892/84094/16854/20312/17242/12721/56838/20563/232983/70208/16399/80795/15289/12261/12768/338366/12317/58994/83964/18708/17395/18015/14289/18081/11634/19141/108737/11487/12527/16423/12929/68050/73178/109934/68585/227541/19252/170756/22339/11820/13143/56715/232341/24088/18795/12913/18003/12977/50931/11539/15404/19271/17319/22059/170758/74006/17524/54371/17965/17387/12182/14082/193385/215999/21803/14083/69453/17470/11352/20443/26413/105722/14063/17311/118453/22418/68992/18654/18438/20947/19353/114774/18600/14345/12520/12928/22340/21828/11491/110279/217835/117149/67374/12333/17096/216892/14456/16416/21838/14348/20868/102103/53416/16401/380705",125
"GO:0045639","GO:0045639","positive regulation of myeloid cell differentiation","65/11019","116/28891",6.78561515043357e-05,0.000167393750828004,4.59059800366137e-05,"13386/14683/22778/69301/21349/18997/66193/14461/12912/14281/238377/20848/217127/20846/16476/15289/99982/74370/56637/12768/67087/56484/97165/211770/11479/18081/15469/16878/19014/68235/21847/12192/217864/19055/19766/100201/26416/67017/23871/16449/223690/15902/18003/12977/11480/15251/57816/12394/18129/14082/21803/22034/17311/21943/20851/20850/26564/12349/56199/170826/16416/19645/16842/18996/98366",65
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor","97/11019","186/28891",6.83103780021602e-05,0.000167393750828004,4.59059800366137e-05,"26409/17927/11796/18033/387166/56449/11651/84094/20312/11797/20846/70312/432940/12631/74256/192159/50873/13211/71609/230738/74117/60595/20377/20528/22695/58994/110829/19255/12189/22030/18024/217166/59004/66626/21353/21873/12192/59079/106025/52700/19766/68441/53323/26416/15257/94185/78688/12675/16362/27050/19883/18035/72049/12606/114249/69807/12193/65098/20698/22059/23991/21937/69601/16452/22034/26413/319190/263876/14042/19062/14063/229615/266692/108153/21943/93759/20963/11886/77626/56320/19697/19053/56310/71966/11491/67338/22031/22036/22033/99311/74186/98496/74682/14456/240518/16150/751550",97
"GO:0006991","GO:0006991","response to sterol depletion","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"76792/72754/244373/235623/72999/20787/22724/231070/56334/229317/20788/13666/226144/23802",14
"GO:0007406","GO:0007406","negative regulation of neuroblast proliferation","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"12064/22326/18508/19130/12677/14461/18015/12484/14184/216858/22059/21803/12227/12385",14
"GO:0018195","GO:0018195","peptidyl-arginine modification","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"383491/27374/57320/15469/59035/71974/381813/66059/99890/102182/66423/15468/214572/12142",14
"GO:0031054","GO:0031054","pre-miRNA processing","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"56417/380669/21357/192119/23992/14000/214290/239528/214150/75284/230594/236511/94223/76850",14
"GO:0032402","GO:0032402","melanosome transport","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"13191/11891/12560/19324/53869/381269/19326/26395/18457/50518/17828/69654/17918/232946",14
"GO:0032511","GO:0032511","late endosome to vacuole transport via multivesicular body sorting pathway","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"28084/27681/77975/230514/104831/71817/20844/105513/66201/75608/208092/70160/66371/68192",14
"GO:0033235","GO:0033235","positive regulation of protein sumoylation","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"208727/170930/68350/59004/54473/224619/11863/56469/75141/50995/229615/56459/11624/12578",14
"GO:0033280","GO:0033280","response to vitamin D","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"13081/18712/433938/22337/13115/66354/20583/22289/19014/12581/14827/20181/21848/235041",14
"GO:0042795","GO:0042795","snRNA transcription by RNA polymerase II","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"17927/231803/212139/218333/20841/13716/28036/57432/330959/75627/93697/77634/227644/192657",14
"GO:0044320","GO:0044320","cellular response to leptin stimulus","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"16847/59030/20848/67378/18124/19211/72674/22234/102774/15468/93759/16324/103988/98496",14
"GO:0055057","GO:0055057","neuroblast division","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"14168/18222/21678/14182/100182/18223/19325/16974/14183/16800/20678/67299/12316/16842",14
"GO:0061029","GO:0061029","eyelid development in camera-type eye","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"20666/21418/22160/16476/20662/20807/230824/26401/231051/106042/15182/433759/107587/13649",14
"GO:0061101","GO:0061101","neuroendocrine cell differentiation","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"16871/12156/22411/18088/18420/14461/53626/22417/15205/18128/18992/14173/16449/17172",14
"GO:0061548","GO:0061548","ganglion development","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"20471/18935/18997/14365/192119/53626/22152/12387/22158/22253/17172/18186/18187/20350",14
"GO:0061952","GO:0061952","midbody abscission","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"67064/68953/74107/13852/105513/234852/75608/208092/66371/68942/19348/116733/20479/18571",14
"GO:0072498","GO:0072498","embryonic skeletal joint development","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"23967/12162/18121/15431/16147/170441/12387/12005/107587/14042/12824/12159/15396/20429",14
"GO:0090136","GO:0090136","epithelial cell-cell adhesion","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"18133/69697/16147/13078/16590/233765/22330/23828/109620/20807/21828/16419/64817/12385",14
"GO:0099527","GO:0099527","postsynapse to nucleus signaling pathway","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"211323/77531/20848/12326/382056/16646/11308/16647/15194/50849/16452/56876/432763/19697",14
"GO:0106380","GO:0106380","purine ribonucleotide salvage","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"18950/11564/15452/11565/11534/23918/105446/11566/109674/11717/11821/66355/229363/23917",14
"GO:0110156","GO:0110156","methylguanosine-cap decapping","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"67993/353190/75901/70640/22695/225929/53872/67207/74203/12457/18983/234699/72587/319618",14
"GO:1904923","GO:1904923","regulation of autophagy of mitochondrion in response to mitochondrial depolarization","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"71648/59026/50873/15185/68350/15277/170731/12539/66169/75788/22333/68943/320528/11983",14
"GO:1904936","GO:1904936","interneuron migration","14/11019","16/28891",6.83982794914981e-05,0.000167393750828004,4.59059800366137e-05,"11878/21869/14028/54713/20664/18472/13865/13488/11819/19699/270120/19353/13489/73191",14
"GO:0002260","GO:0002260","lymphocyte homeostasis","55/11019","95/28891",7.27745874042009e-05,0.000178036849109975,4.88247380836923e-05,"11350/11651/19052/12042/16453/12721/19056/20662/83945/27060/30954/12328/57432/109594/53374/21929/51792/58801/20482/12484/11622/207615/20663/381305/319817/72049/18605/59032/14732/12028/15251/20104/23921/17319/21672/12043/57916/14082/12367/12125/21803/17260/75974/20851/210293/14605/20850/21808/107975/17096/216892/320795/16150/18707/12442",55
"GO:0043516","GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator","26/11019","37/28891",7.40015545727059e-05,0.000180970229458639,4.96291868702179e-05,"22160/245000/18148/13548/114716/99982/13207/15248/67956/11920/20583/20677/66143/58801/17246/114715/20613/108705/17319/22059/226830/226419/93759/12578/59092/29813",26
"GO:0008356","GO:0008356","asymmetric cell division","17/11019","21/28891",7.67133165270019e-05,0.000187107761867778,5.1312340744567e-05,"18508/14168/192119/21678/74117/22412/104156/69260/26920/66713/19325/16800/20899/20678/67299/235320/12316",17
"GO:0034472","GO:0034472","snRNA 3'-end processing","17/11019","21/28891",7.67133165270019e-05,0.000187107761867778,5.1312340744567e-05,"68510/18130/27998/109077/72656/66362/227715/66446/70422/69882/109075/236790/68276/101985/72544/70044/50911",17
"GO:0045836","GO:0045836","positive regulation of meiotic nuclear division","17/11019","21/28891",7.67133165270019e-05,0.000187107761867778,5.1312340744567e-05,"17701/17702/230861/243866/328440/22210/22417/12323/13164/67141/19362/213389/18795/50796/230103/22418/20899",17
"GO:0048172","GO:0048172","regulation of short-term neuronal synaptic plasticity","17/11019","21/28891",7.67133165270019e-05,0.000187107761867778,5.1312340744567e-05,"14806/12064/232813/382018/67043/20964/14805/72555/20977/19339/76787/380702/214162/435145/226407/22249/20972",17
"GO:0051443","GO:0051443","positive regulation of ubiquitin-protein transferase activity","17/11019","21/28891",7.67133165270019e-05,0.000187107761867778,5.1312340744567e-05,"56371/66412/23988/67121/12234/211770/107995/19211/77891/56424/105171/21402/217410/228775/50754/18817/22195",17
"GO:0051875","GO:0051875","pigment granule localization","17/11019","21/28891",7.67133165270019e-05,0.000187107761867778,5.1312340744567e-05,"13191/11891/110380/12560/77573/19324/53869/381269/19326/26395/18457/50518/17828/233405/69654/17918/232946",17
"GO:0060576","GO:0060576","intestinal epithelial cell development","17/11019","21/28891",7.67133165270019e-05,0.000187107761867778,5.1312340744567e-05,"20779/77929/387199/192119/319801/16195/94192/723884/12224/15251/30051/12020/12550/14367/12142/81897/22601",17
"GO:0002328","GO:0002328","pro-B cell differentiation","12/11019","13/28891",7.95393593060315e-05,0.000192839815400524,5.28842962909448e-05,"14255/20662/108138/15205/319583/18128/20677/20663/216805/68219/216742/15208",12
"GO:0006983","GO:0006983","ER overload response","12/11019","13/28891",7.95393593060315e-05,0.000192839815400524,5.28842962909448e-05,"67163/13198/66795/14828/56637/108954/68944/13666/109815/22059/12125/12122",12
"GO:0009950","GO:0009950","dorsal/ventral axis specification","12/11019","13/28891",7.95393593060315e-05,0.000192839815400524,5.28842962909448e-05,"18508/17130/75826/20377/12387/12005/16974/17126/12166/17240/12006/22415",12
"GO:0010587","GO:0010587","miRNA catabolic process","12/11019","13/28891",7.95393593060315e-05,0.000192839815400524,5.28842962909448e-05,"380669/230738/56463/74108/71701/230594/268721/100715/67923/208718/67673/214627",12
"GO:0014072","GO:0014072","response to isoquinoline alkaloid","12/11019","13/28891",7.95393593060315e-05,0.000192839815400524,5.28842962909448e-05,"14810/19060/217124/11548/17257/19049/20510/11514/71978/18754/13489/18752",12
"GO:0018216","GO:0018216","peptidyl-arginine methylation","12/11019","13/28891",7.95393593060315e-05,0.000192839815400524,5.28842962909448e-05,"383491/27374/15469/59035/71974/381813/99890/102182/66423/15468/214572/12142",12
"GO:0021527","GO:0021527","spinal cord association neuron differentiation","12/11019","13/28891",7.95393593060315e-05,0.000192839815400524,5.28842962909448e-05,"16873/16871/21349/18505/18509/16911/238057/14842/14843/17172/22408/16869",12
"GO:0033327","GO:0033327","Leydig cell differentiation","12/11019","13/28891",7.95393593060315e-05,0.000192839815400524,5.28842962909448e-05,"11614/12443/18595/21869/22668/11705/20397/101476/26423/232286/13363/17761",12
"GO:0034982","GO:0034982","mitochondrial protein processing","12/11019","13/28891",7.95393593060315e-05,0.000192839815400524,5.28842962909448e-05,"68876/75387/66592/69597/73078/67013/66541/114896/234847/93757/70478/66865",12
"GO:0045136","GO:0045136","development of secondary sexual characteristics","12/11019","13/28891",7.95393593060315e-05,0.000192839815400524,5.28842962909448e-05,"12034/238330/19014/14595/17979/12028/54003/21803/22418/20851/20850/11839",12
"GO:0045618","GO:0045618","positive regulation of keratinocyte differentiation","12/11019","13/28891",7.95393593060315e-05,0.000192839815400524,5.28842962909448e-05,"107586/22337/13115/101706/19014/18128/17979/18612/404634/18755/26914/17300",12
"GO:0060213","GO:0060213","positive regulation of nuclear-transcribed mRNA poly(A) tail shortening","12/11019","13/28891",7.95393593060315e-05,0.000192839815400524,5.28842962909448e-05,"22057/234594/217351/22695/18458/239528/74203/213988/233833/18983/12227/208922",12
"GO:0070986","GO:0070986","left/right axis specification","12/11019","13/28891",7.95393593060315e-05,0.000192839815400524,5.28842962909448e-05,"18741/17427/17684/18128/72938/67661/319757/68146/18129/22773/13388/226352",12
"GO:0071305","GO:0071305","cellular response to vitamin D","12/11019","13/28891",7.95393593060315e-05,0.000192839815400524,5.28842962909448e-05,"18712/433938/22337/13115/66354/20583/22289/19014/14827/20181/21848/235041",12
"GO:0071679","GO:0071679","commissural neuron axon guidance","12/11019","13/28891",7.95393593060315e-05,0.000192839815400524,5.28842962909448e-05,"14573/14365/19206/22339/13844/319757/17967/18186/13138/18028/11491/20187",12
"GO:1902946","GO:1902946","protein localization to early endosome","12/11019","13/28891",7.95393593060315e-05,0.000192839815400524,5.28842962909448e-05,"17698/22350/18016/22339/20660/18186/19684/19878/17309/105782/209200/242274",12
"GO:0021983","GO:0021983","pituitary gland development","27/11019","39/28891",8.117667907449e-05,0.000195949232860237,5.37370214083701e-05,"14633/18741/18508/18740/16871/18121/20473/12156/21869/14165/18420/14461/12912/99982/19664/22417/15205/18992/14173/20674/14842/21416/15364/22418/12159/12166/13489",27
"GO:0030488","GO:0030488","tRNA methylation","27/11019","39/28891",8.117667907449e-05,0.000195949232860237,5.37370214083701e-05,"11651/68291/74753/108943/28114/14911/57773/52686/52575/229780/72181/75284/240174/106338/67789/228019/72167/68260/83669/329504/70359/78890/67011/212728/328162/319582/212528",27
"GO:0040020","GO:0040020","regulation of meiotic nuclear division","27/11019","39/28891",8.117667907449e-05,0.000195949232860237,5.37370214083701e-05,"17701/17451/17702/230861/243866/328440/56371/378430/22210/14748/12317/22417/12323/13164/107995/67141/16878/19362/54611/19355/213389/18795/50796/20112/230103/22418/20899",27
"GO:0051938","GO:0051938","L-glutamate import","27/11019","39/28891",8.117667907449e-05,0.000195949232860237,5.37370214083701e-05,"20927/94245/14816/20512/18479/50799/72961/55963/18627/26889/18015/67760/54208/68267/18216/13853/16523/16412/16513/65106/20510/245944/78830/226407/20511/19164/20910",27
"GO:0003272","GO:0003272","endocardial cushion formation","21/11019","28/28891",8.12148062155571e-05,0.000195949232860237,5.37370214083701e-05,"17701/21386/57246/56198/17702/12162/18121/12156/19664/20583/21813/18128/21385/20613/21812/233651/15213/17128/19876/12166/21808",21
"GO:0016188","GO:0016188","synaptic vesicle maturation","21/11019","28/28891",8.12148062155571e-05,0.000195949232860237,5.37370214083701e-05,"66335/382018/72961/13385/108664/11964/11972/70495/66237/19339/11973/11966/233489/66290/75965/22249/12725/20615/108672/20910/11975",21
"GO:0032925","GO:0032925","regulation of activin receptor signaling pathway","21/11019","28/28891",8.12148062155571e-05,0.000195949232860237,5.37370214083701e-05,"14180/22772/83554/50791/17130/14165/240025/11479/13001/380664/18119/20481/75788/50796/11480/17283/11481/17126/223642/23863/14313",21
"GO:0045048","GO:0045048","protein insertion into ER membrane","21/11019","28/28891",8.12148062155571e-05,0.000195949232860237,5.37370214083701e-05,"71446/52551/67163/236792/67388/224727/69683/12328/69804/68944/103425/229801/232341/230866/53421/66736/66048/170829/73024/72265/68032",21
"GO:0045648","GO:0045648","positive regulation of erythrocyte differentiation","21/11019","28/28891",8.12148062155571e-05,0.000195949232860237,5.37370214083701e-05,"21349/14461/20848/217127/20846/99982/56484/97165/11479/15469/19014/26416/67017/23871/223690/15902/11480/15251/20851/56199/98366",21
"GO:0046184","GO:0046184","aldehyde biosynthetic process","21/11019","28/28891",8.12148062155571e-05,0.000195949232860237,5.37370214083701e-05,"50781/12156/11674/104263/17448/18655/18563/18648/12161/17449/103711/216134/22417/14433/58226/12724/13806/27376/21881/13132/19712",21
"GO:0060039","GO:0060039","pericardium development","21/11019","28/28891",8.12148062155571e-05,0.000195949232860237,5.37370214083701e-05,"21388/57246/12162/12156/20662/22431/14013/17127/18128/54485/235626/21814/244585/20181/16974/17126/13857/22418/77446/216527/16401",21
"GO:0062098","GO:0062098","regulation of programmed necrotic cell death","21/11019","28/28891",8.12148062155571e-05,0.000195949232860237,5.37370214083701e-05,"26409/11796/56449/26926/11797/74256/24105/67245/100206/19766/78688/51800/268749/12633/22059/14082/263876/11739/11886/12368/11545",21
"GO:0070584","GO:0070584","mitochondrion morphogenesis","21/11019","28/28891",8.12148062155571e-05,0.000195949232860237,5.37370214083701e-05,"18810/12850/338359/381760/71960/12048/170731/68018/50776/71701/72759/67414/12028/83767/407785/74006/74450/74143/75734/76826/98496",21
"GO:0022904","GO:0022904","respiratory electron transport chain","60/11019","106/28891",8.60479250289246e-05,0.000207532997753913,5.69137474051745e-05,"12064/20512/50799/18810/75406/12859/27369/227197/20463/67680/12850/12868/215951/22273/12858/14004/68202/13063/57320/12861/68267/17995/12867/67273/66414/50776/68197/68375/66594/18432/66945/67003/56428/66218/12866/66052/80913/72900/13382/93757/245944/407785/78830/110826/110842/100126824/68943/230075/67892/69702/67264/66148/17993/268697/56857/12534/226646/66694/12122/66445",60
"GO:0045601","GO:0045601","regulation of endothelial cell differentiation","28/11019","41/28891",8.76344749629517e-05,0.000211280885528009,5.79415663081269e-05,"219181/22346/60611/13610/12161/12226/192119/18128/71093/22330/22339/12387/16449/18795/21812/18132/19877/15901/21937/68268/14739/21417/381823/19878/12159/66515/22344/16150",28
"GO:0050792","GO:0050792","regulation of viral process","97/11019","187/28891",8.9088209214499e-05,0.000214705896036281,5.88808395082328e-05,"67246/56417/17069/20568/19288/227753/80750/94244/19130/84505/100040531/16201/20846/217069/218850/12215/109299/21357/18453/212163/15289/13207/56491/19720/23825/13211/19294/192119/80287/75339/28036/23947/22695/13205/13830/73158/66597/233532/13194/18128/67846/192231/18550/17535/13001/21849/66101/109333/54198/12914/235047/21974/19358/11793/16852/22670/16647/69807/26401/27354/16543/12767/268373/19349/93679/15364/12043/18983/16650/14114/19360/19062/26424/116733/22174/67738/14265/21973/18643/319415/22038/12642/20815/57874/19013/66949/94091/22088/228607/20853/110532/74488/20817/330192/67525/78781/67231",97
"GO:0006778","GO:0006778","porphyrin-containing compound metabolic process","29/11019","43/28891",9.33282364734672e-05,0.000224673953604711,6.16144747214752e-05,"11306/12892/216792/11655/15368/15199/226139/68066/233016/237926/14664/266690/22276/11733/54198/20741/64602/15467/14297/53328/109778/18174/14151/66154/17025/11983/15288/56199/15369",29
"GO:0030261","GO:0030261","chromosome condensation","29/11019","43/28891",9.33282364734672e-05,0.000224673953604711,6.16144747214752e-05,"13368/15078/93762/54194/56215/54392/67849/22385/50709/56399/50708/70099/14211/15081/80838/108907/244329/234852/14957/15364/230936/243529/14958/21973/226026/268697/12534/56702/215387",29
"GO:0072348","GO:0072348","sulfur compound transport","29/11019","43/28891",9.33282364734672e-05,0.000224673953604711,6.16144747214752e-05,"224661/26357/13521/23985/67283/18023/67863/241296/20539/171429/26457/11416/231549/21366/215113/215335/100604/116914/330064/17254/231583/67582/20510/27376/268512/73836/26934/73822/210027",29
"GO:0050432","GO:0050432","catecholamine secretion","47/11019","79/28891",9.55375959166094e-05,0.000229907288169034,6.3049661822824e-05,"19218/94245/80976/17069/20315/108068/20980/18429/54526/20907/60510/12495/19339/16500/12918/68585/64652/17257/19224/110058/54393/27062/18430/18799/54524/99296/68943/16649/11441/17918/11540/18441/12801/110355/214084/11541/14685/54525/268860/15565/12922/103988/171180/16490/13489/27220/18751",47
"GO:0001919","GO:0001919","regulation of receptor recycling","22/11019","30/28891",9.67765650588219e-05,0.000232285254082318,6.37017940272999e-05,"71648/101490/66508/211556/19165/22319/23828/226422/207592/230857/12306/11423/16558/16835/18195/18196/19164/105782/69710/53623/13132/13858",22
"GO:0007350","GO:0007350","blastoderm segmentation","22/11019","30/28891",9.67765650588219e-05,0.000232285254082318,6.37017940272999e-05,"20471/21386/18121/18014/218850/22431/16776/21415/18553/72634/210510/12667/18186/18187/20350/22418/100121/12159/327826/14367/50884/214575",22
"GO:0016242","GO:0016242","negative regulation of macroautophagy","22/11019","30/28891",9.67765650588219e-05,0.000232285254082318,6.37017940272999e-05,"94232/72344/56717/76983/64930/15368/110147/20333/319801/78246/67588/56208/67846/74374/22059/100502698/18145/68943/223649/225020/100756/104009",22
"GO:0021884","GO:0021884","forebrain neuron development","22/11019","30/28891",9.67765650588219e-05,0.000232285254082318,6.37017940272999e-05,"18072/76089/21418/22187/11977/213326/20664/74244/328365/75420/18846/18293/70762/14183/14472/68169/18186/18187/18844/14682/20349/16875",22
"GO:0048199","GO:0048199","vesicle targeting, to, from or within Golgi","22/11019","30/28891",9.67765650588219e-05,0.000232285254082318,6.37017940272999e-05,"332110/66682/68581/77038/52639/18570/75964/27096/211556/68861/67898/60409/20224/240756/59005/107338/50907/67511/66994/66397/217449/66251",22
"GO:0060252","GO:0060252","positive regulation of glial cell proliferation","22/11019","30/28891",9.67765650588219e-05,0.000232285254082318,6.37017940272999e-05,"211323/14254/22341/14580/22352/56711/56717/20238/17869/67490/104156/20539/18208/17257/13555/18755/14083/19047/18759/13649/17863/17096",22
