"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043650","GO:0043650","dicarboxylic acid biosynthetic process","7/6711","13/28891",0.0162609153541346,0.0333178195717584,0.0149132294929846,"14718/108156/14719/14660/78830/216456/15194",7
"GO:0060149","GO:0060149","negative regulation of post-transcriptional gene silencing","7/6711","13/28891",0.0162609153541346,0.0333178195717584,0.0149132294929846,"56417/20848/103284/75284/17257/15568/22059",7
"GO:0060967","GO:0060967","negative regulation of gene silencing by regulatory ncRNA","7/6711","13/28891",0.0162609153541346,0.0333178195717584,0.0149132294929846,"56417/20848/103284/75284/17257/15568/22059",7
"GO:0072044","GO:0072044","collecting duct development","7/6711","13/28891",0.0162609153541346,0.0333178195717584,0.0149132294929846,"11827/18504/22412/240025/18128/22422/11677",7
"GO:0072710","GO:0072710","response to hydroxyurea","7/6711","13/28891",0.0162609153541346,0.0333178195717584,0.0149132294929846,"217127/19361/19822/66647/12144/66404/22589",7
"GO:0099502","GO:0099502","calcium-dependent activation of synaptic vesicle fusion","7/6711","13/28891",0.0162609153541346,0.0333178195717584,0.0149132294929846,"116837/116838/12287/111173/238988/60510/20980",7
"GO:1900369","GO:1900369","negative regulation of post-transcriptional gene silencing by regulatory ncRNA","7/6711","13/28891",0.0162609153541346,0.0333178195717584,0.0149132294929846,"56417/20848/103284/75284/17257/15568/22059",7
"GO:1901634","GO:1901634","positive regulation of synaptic vesicle membrane organization","7/6711","13/28891",0.0162609153541346,0.0333178195717584,0.0149132294929846,"116837/116838/12287/111173/238988/60510/20980",7
"GO:1902857","GO:1902857","positive regulation of non-motile cilium assembly","7/6711","13/28891",0.0162609153541346,0.0333178195717584,0.0149132294929846,"219103/329795/235072/53860/15114/381644/15194",7
"GO:1903749","GO:1903749","positive regulation of establishment of protein localization to mitochondrion","7/6711","13/28891",0.0162609153541346,0.0333178195717584,0.0149132294929846,"54673/56330/19259/58801/50754/66169/170770",7
"GO:1904338","GO:1904338","regulation of dopaminergic neuron differentiation","7/6711","13/28891",0.0162609153541346,0.0333178195717584,0.0149132294929846,"56637/20377/15376/110648/15902/21844/20319",7
"GO:1990144","GO:1990144","intrinsic apoptotic signaling pathway in response to hypoxia","7/6711","13/28891",0.0162609153541346,0.0333178195717584,0.0149132294929846,"11909/110213/22289/26395/13806/78688/22059",7
"GO:1990253","GO:1990253","cellular response to leucine starvation","7/6711","13/28891",0.0162609153541346,0.0333178195717584,0.0149132294929846,"11909/56717/11911/75747/245670/230784/27103",7
"GO:0002294","GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","26/6711","75/28891",0.0163094377557273,0.0334066208368027,0.0149529774015181,"20848/240354/11977/15289/56717/17173/230738/54644/21803/12053/22724/93685/19698/56468/23882/16362/381305/19883/243910/108655/319817/19401/192656/16190/214162/17283",26
"GO:0009612","GO:0009612","response to mechanical stimulus","57/6711","189/28891",0.0166670586898257,0.0341273259834378,0.015275568777145,"59030/14281/22411/11418/18014/110835/231503/16476/16590/110157/26419/56637/20512/18504/114142/17869/18190/227753/20315/16795/14718/17390/76192/18763/16485/11928/56541/18810/18706/12905/16480/215210/211499/504186/20541/20674/26416/12387/12675/20682/58234/99526/18035/234839/20289/791077/11941/237253/110862/29810/110789/20191/12767/15194/18033/100317/210108",57
"GO:0052547","GO:0052547","regulation of peptidase activity","126/6711","457/28891",0.0166718817129763,0.0341273259834378,0.015275568777145,"12042/68581/20848/14751/20846/15370/12211/240354/18984/68576/15289/83945/20439/26885/223870/65973/68510/20779/216795/13014/64058/19167/13838/20745/13841/29816/216869/18570/14810/15510/20733/18504/223701/319719/17869/12371/13063/57320/215114/73916/227753/77006/21858/13205/13033/18567/16600/12366/17127/19192/19823/56330/230598/14062/269523/14433/19141/71856/26408/223453/20568/68350/12015/21353/67941/12905/20111/68318/223752/19016/13010/12581/54208/58801/17246/17314/11783/26420/16912/328572/23950/234069/14775/18119/20674/103724/69216/55948/20680/22339/11820/78688/50768/56428/13666/11652/83383/18053/27050/17395/16007/68845/65106/233489/192656/64209/20660/67770/20510/12028/80751/240690/20319/51800/66839/59009/225896/12633/226548/14066/12380/170770/23938/15194/67628/17283",126
"GO:0002089","GO:0002089","lens morphogenesis in camera-type eye","12/6711","28/28891",0.0167633393745844,0.0342167465511625,0.0153155938887823,"17268/11911/17684/20664/18742/29815/20674/15257/14184/12387/20481/13836",12
"GO:0021801","GO:0021801","cerebral cortex radial glia-guided migration","12/6711","28/28891",0.0167633393745844,0.0342167465511625,0.0153155938887823,"12570/18472/99512/328365/13131/77053/12568/68585/16975/12387/244667/14634",12
"GO:0022030","GO:0022030","telencephalon glial cell migration","12/6711","28/28891",0.0167633393745844,0.0342167465511625,0.0153155938887823,"12570/18472/99512/328365/13131/77053/12568/68585/16975/12387/244667/14634",12
"GO:0032925","GO:0032925","regulation of activin receptor signaling pathway","12/6711","28/28891",0.0167633393745844,0.0342167465511625,0.0153155938887823,"17130/240025/11479/13001/380664/14180/18119/20481/22772/75788/11480/17283",12
"GO:0036010","GO:0036010","protein localization to endosome","12/6711","28/28891",0.0167633393745844,0.0342167465511625,0.0153155938887823,"11845/22350/219181/69981/18016/23970/54473/226016/22339/28006/20660/27008",12
"GO:0062098","GO:0062098","regulation of programmed necrotic cell death","12/6711","28/28891",0.0167633393745844,0.0342167465511625,0.0153155938887823,"11797/74256/26409/24105/67245/100206/19766/78688/51800/268749/12633/22059",12
"GO:0071480","GO:0071480","cellular response to gamma radiation","12/6711","28/28891",0.0167633393745844,0.0342167465511625,0.0153155938887823,"99982/13653/11920/19822/12048/74041/17246/15270/68539/14375/12575/22059",12
"GO:0097062","GO:0097062","dendritic spine maintenance","12/6711","28/28891",0.0167633393745844,0.0342167465511625,0.0153155938887823,"18693/75786/12631/14810/16400/77116/226016/26556/16001/11820/18003/11816",12
"GO:1990403","GO:1990403","embryonic brain development","12/6711","28/28891",0.0167633393745844,0.0342167465511625,0.0153155938887823,"105278/110954/67581/18541/68816/380718/71947/20462/12387/723849/106633/59024",12
"GO:0099633","GO:0099633","protein localization to postsynaptic specialization membrane","16/6711","41/28891",0.0171247334014957,0.0349322884512789,0.0156358741683876,"72978/226359/13385/26422/12300/56637/268566/14735/26395/11487/23888/13383/227580/545156/665113/216963",16
"GO:0099645","GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane","16/6711","41/28891",0.0171247334014957,0.0349322884512789,0.0156358741683876,"72978/226359/13385/26422/12300/56637/268566/14735/26395/11487/23888/13383/227580/545156/665113/216963",16
"GO:0046330","GO:0046330","positive regulation of JNK cascade","34/6711","104/28891",0.0174220391513814,0.0354784080845127,0.0158803201593235,"22032/224938/15289/26409/216965/17873/26400/50932/26408/68235/217588/26390/21987/14170/19766/269881/56274/330177/11820/237353/23882/13197/22421/18795/22422/192656/665113/26401/16906/59009/30957/26921/22418/12005",34
"GO:0008016","GO:0008016","regulation of heart contraction","59/6711","197/28891",0.0174447144160426,0.0354784080845127,0.0158803201593235,"13615/14681/17248/17897/235281/57440/433809/192176/216033/14652/12287/17868/16511/21388/67795/208727/20688/12315/230738/80906/238871/11938/30878/18708/11957/20787/80297/11603/12288/11928/22003/74166/16480/12314/17246/17258/15214/333433/11548/14387/17896/58226/20541/13383/23828/19735/66240/21834/20266/16373/11539/13400/12313/20510/20191/11554/74318/21833/14615",59
"GO:0006312","GO:0006312","mitotic recombination","11/6711","25/28891",0.0174474951330911,0.0354784080845127,0.0158803201593235,"22594/19361/108138/17350/114714/13870/50505/19364/12144/13871/209334",11
"GO:0019400","GO:0019400","alditol metabolic process","11/6711","25/28891",0.0174474951330911,0.0354784080845127,0.0158803201593235,"67800/26903/243853/74551/14718/230027/14933/71883/233549/235533/11677",11
"GO:0043371","GO:0043371","negative regulation of CD4-positive, alpha-beta T cell differentiation","11/6711","25/28891",0.0174474951330911,0.0354784080845127,0.0158803201593235,"15289/17173/230738/12053/22724/56468/16362/381305/319817/12399/16190",11
"GO:0044090","GO:0044090","positive regulation of vacuole organization","11/6711","25/28891",0.0174474951330911,0.0354784080845127,0.0158803201593235,"54673/329015/19056/52639/64143/22241/56208/94178/117150/227738/170625",11
"GO:0048791","GO:0048791","calcium ion-regulated exocytosis of neurotransmitter","11/6711","25/28891",0.0174474951330911,0.0354784080845127,0.0158803201593235,"20614/54526/116837/116838/11938/20980/19339/12286/382018/27062/242662",11
"GO:0061162","GO:0061162","establishment of monopolar cell polarity","11/6711","25/28891",0.0174474951330911,0.0354784080845127,0.0158803201593235,"16772/270163/14086/26941/14107/15227/17755/107338/94190/15223/22418",11
"GO:0070242","GO:0070242","thymocyte apoptotic process","11/6711","25/28891",0.0174474951330911,0.0354784080845127,0.0158803201593235,"22346/57432/12144/58208/243910/12028/15251/22059/170770/22418/14634",11
"GO:0072207","GO:0072207","metanephric epithelium development","11/6711","25/28891",0.0174474951330911,0.0354784080845127,0.0158803201593235,"22417/15205/18504/22412/16878/107515/20682/22422/20681/18993/97064",11
"GO:0002091","GO:0002091","negative regulation of receptor internalization","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"13385/74342/54609/117148/68423/53378/77116/20239",8
"GO:0006264","GO:0006264","mitochondrial DNA replication","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"18975/83945/76781/19819/381760/74244/50776/382985",8
"GO:0021978","GO:0021978","telencephalon regionalization","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"242620/16870/13796/18508/20462/14843/13865/13797",8
"GO:0035733","GO:0035733","hepatic stellate cell activation","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"14629/56637/13350/217166/20111/214384/14182/319757",8
"GO:0035970","GO:0035970","peptidyl-threonine dephosphorylation","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"19052/19043/63953/19042/19252/382051/53892/14208",8
"GO:0042048","GO:0042048","olfactory behavior","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"68795/243961/14810/353342/21983/110648/320790/207686",8
"GO:0043508","GO:0043508","negative regulation of JUN kinase activity","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"20377/108909/15259/63953/15502/20319/14870/70686",8
"GO:0043584","GO:0043584","nose development","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"17701/98711/244585/20674/320790/20481/17172/13395",8
"GO:0043951","GO:0043951","negative regulation of cAMP-mediated signaling","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"22210/23984/216150/238871/54611/14745/53322/17237",8
"GO:0044065","GO:0044065","regulation of respiratory system process","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"52856/212508/243931/14660/17257/14843/11539/18516",8
"GO:0051014","GO:0051014","actin filament severing","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"12631/17886/227753/14248/56431/63985/225115/57778",8
"GO:0061952","GO:0061952","midbody abscission","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"67064/68953/74107/13852/105513/234852/75608/208092",8
"GO:0098840","GO:0098840","protein transport along microtubule","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"80718/17754/16574/15507/16568/12009/16560/30957",8
"GO:0099118","GO:0099118","microtubule-based protein transport","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"80718/17754/16574/15507/16568/12009/16560/30957",8
"GO:0099527","GO:0099527","postsynapse to nucleus signaling pathway","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"20848/211323/12326/382056/16646/11308/16647/15194",8
"GO:0110156","GO:0110156","methylguanosine-cap decapping","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"75901/70640/22695/225929/53872/67207/74203/12457",8
"GO:1902287","GO:1902287","semaphorin-plexin signaling pathway involved in axon guidance","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"235611/67784/18844/140570/243743/18846/230857/18845",8
"GO:1903019","GO:1903019","negative regulation of glycoprotein metabolic process","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"76055/19288/170441/56321/13010/239528/170789/16432",8
"GO:1904748","GO:1904748","regulation of apoptotic process involved in development","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"22337/18504/18128/21814/12162/12028/21937/14234",8
"GO:1904936","GO:1904936","interneuron migration","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"14028/54713/11878/20664/18472/13488/13865/11819",8
"GO:2000232","GO:2000232","regulation of rRNA processing","8/6711","16/28891",0.0175668474850993,0.0354860228420401,0.0158837285644352,"72344/213541/17975/105372/217995/72515/66254/73674",8
"GO:0006022","GO:0006022","aminoglycan metabolic process","37/6711","115/28891",0.0176220325949868,0.0355863477779714,0.01592863452805,"76898/76969/59031/110006/54710/67300/15476/11771/27419/21803/58994/74245/75612/23908/56541/319901/117592/15531/12445/109685/14173/15478/269941/56336/83921/11881/15211/15116/15931/235534/15212/72136/212898/14043/18033/80982/15932",37
"GO:0050867","GO:0050867","positive regulation of cell activation","125/6711","454/28891",0.0177827793172787,0.0358997167175629,0.0160689000968108,"12042/16478/21423/68094/57914/12721/11987/240354/192176/11776/74256/20586/18019/18950/20909/80795/14964/15289/83945/19294/14461/56456/15519/67245/13350/77777/74015/20227/15205/15510/19261/234695/14252/13641/18124/17350/14724/227059/21803/20667/225888/12053/21813/239985/93760/22724/20588/12015/192236/11534/328365/20111/22410/54721/15015/19055/20677/17101/20670/16423/63953/56468/329559/11765/252838/12522/100328588/14182/56632/12144/223601/66362/15505/207952/12703/234069/77044/73747/12484/81601/16195/228361/18457/55982/22433/18861/232811/16362/16008/22042/27050/243910/18806/72049/17973/13848/20587/13846/19401/192656/107823/12606/14375/59032/13844/12575/107527/319757/27223/231130/19271/14729/17319/12399/14389/102657/54219/16190/12151/67278/22418/384783/14634/71890/330817",125
"GO:0009166","GO:0009166","nucleotide catabolic process","25/6711","72/28891",0.0178879396484066,0.0359780354198083,0.0161039559556632,"18577/18950/74167/237868/66422/15452/103850/228859/110959/12495/269523/93685/213484/381101/105446/11666/11717/232449/18605/76768/230718/56690/14198/110446/110074",25
"GO:0006654","GO:0006654","phosphatidic acid biosynthetic process","10/6711","22/28891",0.01791021429865,0.0359780354198083,0.0161039559556632,"54673/104418/55979/67469/105501/56077/26457/110524/14705/18806",10
"GO:0009129","GO:0009129","pyrimidine nucleoside monophosphate metabolic process","10/6711","22/28891",0.01791021429865,0.0359780354198083,0.0161039559556632,"69719/56749/22171/103850/22247/80914/22245/18103/110074/79059",10
"GO:0031290","GO:0031290","retinal ganglion cell axon guidance","10/6711","22/28891",0.01791021429865,0.0359780354198083,0.0161039559556632,"13845/20563/13841/68193/13640/270190/22339/22772/13844/12167",10
"GO:0032332","GO:0032332","positive regulation of chondrocyte differentiation","10/6711","22/28891",0.01791021429865,0.0359780354198083,0.0161039559556632,"14172/18984/12161/17127/69890/20682/21834/12393/106522/14634",10
"GO:0045056","GO:0045056","transcytosis","10/6711","22/28891",0.01791021429865,0.0359780354198083,0.0161039559556632,"271457/76574/20779/67300/53869/19326/56041/16001/16971/233489",10
"GO:0045652","GO:0045652","regulation of megakaryocyte differentiation","10/6711","22/28891",0.01791021429865,0.0359780354198083,0.0161039559556632,"53621/99982/14461/229700/97165/15469/68235/217864/16948/23991",10
"GO:0051447","GO:0051447","negative regulation of meiotic cell cycle","10/6711","22/28891",0.01791021429865,0.0359780354198083,0.0161039559556632,"378430/18747/67141/16878/231600/19355/18749/22137/20112/50915",10
"GO:0090205","GO:0090205","positive regulation of cholesterol metabolic process","10/6711","22/28891",0.01791021429865,0.0359780354198083,0.0161039559556632,"235623/18984/20280/20787/192663/67815/110196/170459/20788/11816",10
"GO:1902254","GO:1902254","negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator","10/6711","22/28891",0.01791021429865,0.0359780354198083,0.0161039559556632,"54673/17248/50873/99982/28135/17246/108705/382985/17319/106298",10
"GO:1905709","GO:1905709","negative regulation of membrane permeability","10/6711","22/28891",0.01791021429865,0.0359780354198083,0.0161039559556632,"11740/14629/93734/15937/12048/15277/78688/52538/51800/73333",10
"GO:0000966","GO:0000966","RNA 5'-end processing","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"227522/74097/117109/52575/30946/208366/67053/71701/69961",9
"GO:0002031","GO:0002031","G protein-coupled receptor internalization","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"13429/54609/14772/216869/117148/30878/13430/11820/18806",9
"GO:0003159","GO:0003159","morphogenesis of an endothelium","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"12215/19664/54485/13001/16542/12387/108655/11852/12767",9
"GO:0006123","GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"12859/20463/12868/215951/12858/13063/12861/12867/12866",9
"GO:0007252","GO:0007252","I-kappaB phosphorylation","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"20312/111173/26409/230233/19261/77006/30940/12675/24088",9
"GO:0019081","GO:0019081","viral translation","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"18521/19205/13211/13669/229663/27103/68184/11793/55944",9
"GO:0032516","GO:0032516","positive regulation of phosphoprotein phosphatase activity","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"101568/110854/14673/108954/12315/227059/12314/12313/17872",9
"GO:0032785","GO:0032785","negative regulation of DNA-templated transcription, elongation","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"51810/24116/330474/50721/66266/58202/57314/20924/12005",9
"GO:0044321","GO:0044321","response to leptin","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"59030/20848/12443/67378/18124/217166/19211/72674/22234",9
"GO:0044804","GO:0044804","nucleophagy","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"329015/52639/74244/22241/29869/74781/213948/11793/67841",9
"GO:0045956","GO:0045956","positive regulation of calcium ion-dependent exocytosis","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"54526/12570/60510/16500/12568/109685/58226/11840/27062",9
"GO:0050746","GO:0050746","regulation of lipoprotein metabolic process","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"67800/18618/13167/22241/68118/67657/16410/16891/74770",9
"GO:0060019","GO:0060019","radial glial cell differentiation","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"20848/69743/15205/13796/70083/269604/12558/14634/16974",9
"GO:0060707","GO:0060707","trophoblast giant cell differentiation","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"75826/16878/20670/20873/20613/52679/13875/11819/16410",9
"GO:0061154","GO:0061154","endothelial tube morphogenesis","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"12215/19664/54485/13001/16542/12387/108655/11852/12767",9
"GO:0070243","GO:0070243","regulation of thymocyte apoptotic process","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"22346/57432/12144/58208/243910/15251/22059/170770/22418",9
"GO:0070417","GO:0070417","cellular response to cold","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"18747/12696/18023/100037258/27103/19016/109359/13666/80751",9
"GO:0070431","GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"432940/20834/21929/59079/67313/100561/18035/192656/56174",9
"GO:0110154","GO:0110154","RNA decapping","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"75901/70640/22695/225929/53872/67207/74203/12457/112403",9
"GO:1901524","GO:1901524","regulation of mitophagy","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"11740/50873/319801/67588/228361/22333/74374/22059/230895",9
"GO:1901741","GO:1901741","positive regulation of myoblast fusion","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"107831/23886/18019/13660/12334/14251/20315/26416/16190",9
"GO:1902430","GO:1902430","negative regulation of amyloid-beta formation","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"23988/104001/20168/68585/15114/18212/20660/19877/11816",9
"GO:1902774","GO:1902774","late endosome to lysosome transport","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"67064/68953/73205/105513/11840/353047/234852/75608/208092",9
"GO:2000786","GO:2000786","positive regulation of autophagosome assembly","9/6711","19/28891",0.0180169249666679,0.0359780354198083,0.0161039559556632,"54673/329015/52639/64143/22241/56208/117150/227738/170625",9
"GO:0001776","GO:0001776","leukocyte homeostasis","44/6711","141/28891",0.0181020922635535,0.0361369113443375,0.016175069646591,"16923/19052/12042/12721/19056/18089/20662/15289/83945/27060/30954/12328/57432/83964/21803/109594/18015/14013/21929/14062/108156/51792/109246/58801/20482/100561/12484/11622/207615/20663/381305/319817/72049/12977/18605/59032/12028/15251/20104/14385/23921/17319/21672/17283",44
"GO:0035305","GO:0035305","negative regulation of dephosphorylation","18/6711","48/28891",0.0184562121363664,0.0367876651008153,0.0164663504158164,"110854/59046/67121/19777/14678/12953/69871/54401/226591/74521/217124/11622/13853/19049/29875/19877/17872/107895",18
"GO:0045197","GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","18/6711","48/28891",0.0184562121363664,0.0367876651008153,0.0164663504158164,"72621/13385/22411/16772/16870/270163/53310/26941/56513/14107/22343/11843/15227/13383/22342/93840/94190/22418",18
"GO:0048536","GO:0048536","spleen development","18/6711","48/28891",0.0184562121363664,0.0367876651008153,0.0164663504158164,"18741/68964/18089/12579/16468/229700/17684/21908/18514/226844/234069/11622/214133/381305/319817/59032/214162/18970",18
"GO:0060122","GO:0060122","inner ear receptor cell stereocilium organization","18/6711","48/28891",0.0184562121363664,0.0367876651008153,0.0164663504158164,"67042/110253/20655/15205/102502/26941/70615/16568/236266/380718/20971/97031/93840/11941/244152/21821/15213/110789",18
"GO:0019320","GO:0019320","hexose catabolic process","15/6711","38/28891",0.0184623171891309,0.0367876651008153,0.0164663504158164,"11674/14751/17425/18655/16548/319801/14433/74246/12015/18640/13806/68837/18641/22059/78830",15
"GO:0061098","GO:0061098","positive regulation of protein tyrosine kinase activity","15/6711","38/28891",0.0184623171891309,0.0367876651008153,0.0164663504158164,"13385/56013/11421/13838/11551/53310/13543/11603/19246/11820/16975/11308/50754/18003/11539",15
"GO:0014888","GO:0014888","striated muscle adaptation","20/6711","55/28891",0.0192296247095523,0.0382929134623955,0.017140107418787,"101490/66277/76055/18018/56717/57080/227753/11938/16905/17127/21676/114674/19016/19055/16011/65256/15214/18021/12633/56458",20
"GO:0043370","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","20/6711","55/28891",0.0192296247095523,0.0382929134623955,0.017140107418787,"240354/15289/17173/230738/21803/12053/22724/56468/12522/207952/12703/16362/381305/243910/319817/19401/192656/59009/12399/16190",20
"GO:0032963","GO:0032963","collagen metabolic process","39/6711","123/28891",0.0192792734569555,0.0383799248621171,0.017179054174284,"22352/66214/17385/216869/26433/13030/22417/14789/19015/27419/21803/14284/11479/14718/58994/17390/30951/14062/18128/19016/18753/13010/54683/26427/21814/328572/19152/17389/226551/14184/16412/17395/20289/26561/227298/15251/23948/15901/15932",39
"GO:0002293","GO:0002293","alpha-beta T cell differentiation involved in immune response","26/6711","76/28891",0.019437657716115,0.0386594080956734,0.0173041523246143,"20848/240354/11977/15289/56717/17173/230738/54644/21803/12053/22724/93685/19698/56468/23882/16362/381305/19883/243910/108655/319817/19401/192656/16190/214162/17283",26
"GO:1901224","GO:1901224","positive regulation of non-canonical NF-kappaB signal transduction","26/6711","76/28891",0.019437657716115,0.0386594080956734,0.0173041523246143,"80985/67326/12034/15289/24105/71609/12317/60595/110829/13205/58994/214150/54446/110784/19766/328572/70097/11820/12914/236511/170799/27050/381305/24088/319817/20698",26
"GO:1901657","GO:1901657","glycosyl compound metabolic process","26/6711","76/28891",0.019437657716115,0.0386594080956734,0.0173041523246143,"27369/18950/18618/106821/110006/21915/72899/71665/15452/57295/71891/11534/269378/100929/17939/232449/68260/224794/107227/230718/17766/213012/11677/11821/329504/234309",26
"GO:0009064","GO:0009064","glutamine family amino acid metabolic process","24/6711","69/28891",0.0196257580513187,0.0390214794567552,0.0174662173507791,"11847/237823/14629/18242/75387/69719/231327/22228/14718/14287/14719/236539/11789/14660/17257/14584/14661/51797/14194/14630/78830/14583/216456/71761",24
"GO:0035194","GO:0035194","regulatory ncRNA-mediated post-transcriptional gene silencing","43/6711","138/28891",0.0197793840536967,0.0393148040734285,0.0175975109762509,"56417/234594/387244/387199/20848/217351/387225/72322/208643/13211/22099/103284/387216/22695/21803/387237/101543/723905/239528/214150/74203/75284/53424/19766/19653/17257/213988/83456/236511/15568/21843/233833/13865/26987/80913/723884/268755/80912/723848/22059/723951/66774/18033",43
"GO:0050871","GO:0050871","positive regulation of B cell activation","31/6711","94/28891",0.0197979734477062,0.0393396229481856,0.0176086200337993,"21423/18019/18950/67245/17350/227059/21803/225888/12053/12015/66362/234069/73747/55982/22433/18861/232811/22042/72049/107823/59032/13844/12575/27223/231130/17319/54219/12151/67278/384783/71890",31
"GO:0000038","GO:0000038","very long-chain fatty acid metabolic process","14/6711","35/28891",0.0198501606358024,0.0394190189335744,0.0176441580901951,"68801/113868/11430/14081/106529/19305/170439/83603/11666/19300/19299/217698/74559/70757",14
"GO:0002063","GO:0002063","chondrocyte development","14/6711","35/28891",0.0198501606358024,0.0394190189335744,0.0176441580901951,"19227/14172/338366/72043/373864/58994/21813/240396/19411/20682/13666/269941/20319/12393",14
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion","47/6711","153/28891",0.0199700993879769,0.0396449832629809,0.0177453009004083,"11847/56838/15289/17173/14357/338366/67245/230738/12608/57432/54607/19255/72349/21803/20315/16600/12053/22724/208650/19211/56468/20535/100328588/15507/17120/12703/13383/12484/269023/94185/232341/16362/20971/381305/243910/319817/16396/21672/15223/14870/12399/19084/434215/102657/16190/14634/100039795",47
"GO:0032768","GO:0032768","regulation of monooxygenase activity","17/6711","45/28891",0.020082056345722,0.0398304416013919,0.0178283130181778,"11847/12560/13361/18984/22337/11977/13115/56637/21752/57320/18162/14573/64654/20778/52014/18033/11816",17
"GO:0032924","GO:0032924","activin receptor signaling pathway","17/6711","45/28891",0.020082056345722,0.0398304416013919,0.0178283130181778,"17684/17130/240025/11479/17127/21815/238057/13001/380664/14180/18119/20481/22772/75788/11480/21812/17283",17
"GO:0045494","GO:0045494","photoreceptor cell maintenance","17/6711","45/28891",0.020082056345722,0.0398304416013919,0.0178283130181778,"59030/12215/74025/230872/67378/17152/26889/216274/71769/17754/234404/67171/75124/26380/319955/110789/75782",17
"GO:0050792","GO:0050792","regulation of viral process","56/6711","187/28891",0.0201464679801928,0.039945903598992,0.0178799944093991,"56417/16201/20846/109299/217069/218850/12215/21357/18453/212163/15289/13207/56491/19720/23825/13211/17069/19294/80287/75339/28036/23947/22695/227753/19288/13205/13830/73158/66597/233532/13194/20568/18128/67846/192231/17535/13001/21849/66101/109333/54198/12914/235047/21974/19358/11793/22670/16647/69807/26401/27354/16543/67246/12767/268373/19349",56
