gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_replicate_count,exo_mean_signal,exo_min_qvalue,exo_samples,endo_peak_count,endo_replicate_count,endo_mean_signal,endo_min_qvalue,endo_samples,category
Fat1,chr8,45045135,+,45042635,45045635,45044282,45044515,928,19,0,0,0.0,1.0,,2,2,5.36476,12.0017,NSCM1;NSCM2,endo_only
Tenm3,chr8,48555693,-,48555193,48558193,48554983,48556080,955,116,1,1,4.21543,8.24442,NSCv2,3,2,3.41447,3.26895,NSCM1;NSCM3,endo_only
Tenm3,chr8,48555846,-,48555346,48558346,48554983,48556080,955,116,1,1,4.21543,8.24442,NSCv2,4,2,3.2197425,2.7555,NSCM1;NSCM3,endo_only
Tenm3,chr8,48556039,-,48555539,48558539,48554983,48556080,955,116,1,1,4.21543,8.24442,NSCv2,4,2,3.2197425,2.7555,NSCM1;NSCM3,endo_only
Zfp866,chr8,69791178,-,69790678,69793678,69791016,69791767,1117,80,1,1,4.74236,10.4323,NSCv2,2,2,8.240955,1.80487,NSCM2;NSCM3,endo_only
Gmip,chr8,69808679,+,69806179,69809179,69808623,69808837,1117,23,1,1,3.60171,5.72514,NSCv3,2,2,2.42917,2.26699,NSCM2;NSCM3,endo_only
Gmip,chr8,69808690,+,69806190,69809190,69808623,69808837,1117,23,1,1,3.60171,5.72514,NSCv3,2,2,2.42917,2.26699,NSCM2;NSCM3,endo_only
Homer3,chr8,70285931,+,70283431,70286431,70283085,70283514,1121,46,1,1,2.88137,3.35201,NSCv3,2,2,10.839695,15.0363,NSCM2;NSCM3,endo_only
RP23-423E20.2,chr8,70488181,+,70485681,70488681,70487170,70487507,1122,29,1,1,9.96335,24.8707,NSCv1,2,2,9.04033,22.497,NSCM2;NSCM3,endo_only
Kxd1,chr8,70523163,-,70522663,70525663,70522812,70523264,1123,44,0,0,0.0,1.0,,2,2,21.1562,61.7838,NSCM1;NSCM3,endo_only
Kxd1,chr8,70523180,-,70522680,70525680,70522812,70523264,1123,44,0,0,0.0,1.0,,2,2,21.1562,61.7838,NSCM1;NSCM3,endo_only
Kxd1,chr8,70523279,-,70522779,70525779,70522812,70523264,1123,44,0,0,0.0,1.0,,2,2,21.1562,61.7838,NSCM1;NSCM3,endo_only
Kxd1,chr8,70523180,-,70522680,70525680,70522812,70523264,1123,44,0,0,0.0,1.0,,2,2,21.1562,61.7838,NSCM1;NSCM3,endo_only
Kxd1,chr8,70523090,-,70522590,70525590,70522812,70523264,1123,44,0,0,0.0,1.0,,2,2,21.1562,61.7838,NSCM1;NSCM3,endo_only
Kxd1,chr8,70523104,-,70522604,70525604,70522812,70523264,1123,44,0,0,0.0,1.0,,2,2,21.1562,61.7838,NSCM1;NSCM3,endo_only
Pde4c,chr8,70743079,+,70740579,70743579,70743137,70743596,1124,31,1,1,5.97186,16.05,NSCv2,2,2,6.991435,11.2737,NSCM1;NSCM2,endo_only
Dda1,chr8,71469199,+,71466699,71469699,71468951,71469712,1130,72,1,1,19.9895,106.121,NSCv3,2,2,10.93273,14.8772,NSCM2;NSCM3,endo_only
Dda1,chr8,71469199,+,71466699,71469699,71468951,71469712,1130,72,1,1,19.9895,106.121,NSCv3,2,2,10.93273,14.8772,NSCM2;NSCM3,endo_only
Dda1,chr8,71469199,+,71466699,71469699,71468951,71469712,1130,72,1,1,19.9895,106.121,NSCv3,2,2,10.93273,14.8772,NSCM2;NSCM3,endo_only
Dda1,chr8,71469199,+,71466699,71469699,71468951,71469712,1130,72,1,1,19.9895,106.121,NSCv3,2,2,10.93273,14.8772,NSCM2;NSCM3,endo_only
Dda1,chr8,71469199,+,71466699,71469699,71468951,71469712,1130,72,1,1,19.9895,106.121,NSCv3,2,2,10.93273,14.8772,NSCM2;NSCM3,endo_only
Dda1,chr8,71469199,+,71466699,71469699,71468951,71469712,1130,72,1,1,19.9895,106.121,NSCv3,2,2,10.93273,14.8772,NSCM2;NSCM3,endo_only
Dda1,chr8,71469205,+,71466705,71469705,71468951,71469712,1130,72,1,1,19.9895,106.121,NSCv3,2,2,10.93273,14.8772,NSCM2;NSCM3,endo_only
Dda1,chr8,71469211,+,71466711,71469711,71468951,71469712,1130,72,1,1,19.9895,106.121,NSCv3,2,2,10.93273,14.8772,NSCM2;NSCM3,endo_only
Dda1,chr8,71469211,+,71466711,71469711,71468951,71469712,1130,72,1,1,19.9895,106.121,NSCv3,2,2,10.93273,14.8772,NSCM2;NSCM3,endo_only
Dda1,chr8,71469285,+,71466785,71469785,71468951,71469712,1130,72,1,1,19.9895,106.121,NSCv3,2,2,10.93273,14.8772,NSCM2;NSCM3,endo_only
Plvap,chr8,71511769,-,71511269,71514269,71511517,71511749,1130,19,1,1,2.98593,3.77944,NSCv2,2,2,6.767605,9.17145,NSCM1;NSCM2,endo_only
C430049E01Rik,chr8,71525711,-,71525211,71528211,71525485,71525831,1130,35,2,1,4.5667100000000005,7.54876,NSCv2,2,2,9.449235,32.6691,NSCM2;NSCM3,endo_only
Hhip,chr8,80058006,-,80057506,80060506,80057894,80058292,1195,40,0,0,0.0,1.0,,2,2,4.228625,1.45585,NSCM1;NSCM2,endo_only
Rnf150,chr8,82863356,+,82860856,82863856,82863440,82864570,1217,108,1,1,3.24154,4.49211,NSCv3,2,2,4.647105,6.16852,NSCM2;NSCM3,endo_only
Rnf150,chr8,82863472,+,82860972,82863972,82863440,82864570,1217,108,1,1,3.24154,4.49211,NSCv3,2,2,4.647105,6.16852,NSCM2;NSCM3,endo_only
Gadd45gip1,chr8,84831522,+,84829022,84832022,84832144,84832718,1232,53,1,1,7.20136,22.2586,NSCv2,5,2,6.223021999999999,2.7555,NSCM2;NSCM3,endo_only
Rad23a,chr8,84838047,-,84837547,84840547,84840252,84840735,1232,53,1,1,4.55468,6.50359,NSCv1,2,2,15.649685000000002,27.1935,NSCM1;NSCM3,endo_only
Rad23a,chr8,84840641,-,84840141,84843141,84840252,84840735,1232,53,1,1,6.1229,16.3605,NSCv3,2,2,15.649685000000002,27.1935,NSCM1;NSCM3,endo_only
Rad23a,chr8,84840665,-,84840165,84843165,84840252,84840735,1232,53,1,1,6.1229,16.3605,NSCv3,2,2,15.649685000000002,27.1935,NSCM1;NSCM3,endo_only
Rad23a,chr8,84840665,-,84840165,84843165,84840252,84840735,1232,53,1,1,6.1229,16.3605,NSCv3,2,2,15.649685000000002,27.1935,NSCM1;NSCM3,endo_only
Rad23a,chr8,84838666,-,84838166,84841166,84840252,84840735,1232,53,1,1,4.55468,6.50359,NSCv1,2,2,15.649685000000002,27.1935,NSCM1;NSCM3,endo_only
Rad23a,chr8,84838680,-,84838180,84841180,84840252,84840735,1232,53,1,1,4.55468,6.50359,NSCv1,2,2,15.649685000000002,27.1935,NSCM1;NSCM3,endo_only
Rad23a,chr8,84840636,-,84840136,84843136,84840252,84840735,1232,53,1,1,6.1229,16.3605,NSCv3,2,2,15.649685000000002,27.1935,NSCM1;NSCM3,endo_only
Farsa,chr8,84856989,+,84854489,84857489,84856898,84857223,1232,31,1,1,3.13134,2.89476,NSCv1,3,3,5.059716666666667,7.00131,NSCM1;NSCM2;NSCM3,endo_only
Farsa,chr8,84856995,+,84854495,84857495,84856898,84857223,1232,31,1,1,3.13134,2.89476,NSCv1,3,3,5.059716666666667,7.00131,NSCM1;NSCM2;NSCM3,endo_only
Farsa,chr8,84857009,+,84854509,84857509,84856898,84857223,1232,31,1,1,3.13134,2.89476,NSCv1,3,3,5.059716666666667,7.00131,NSCM1;NSCM2;NSCM3,endo_only
Farsa,chr8,84857017,+,84854517,84857517,84856898,84857223,1232,31,1,1,3.13134,2.89476,NSCv1,3,3,5.059716666666667,7.00131,NSCM1;NSCM2;NSCM3,endo_only
Farsa,chr8,84857020,+,84854520,84857520,84856898,84857223,1232,31,1,1,3.13134,2.89476,NSCv1,3,3,5.059716666666667,7.00131,NSCM1;NSCM2;NSCM3,endo_only
A230103J11Rik,chr8,85060460,-,85059960,85062960,85060033,85060515,1233,49,2,1,11.165280000000001,7.72894,NSCv3,2,2,6.974450000000001,12.5518,NSCM1;NSCM2,endo_only
A230103J11Rik,chr8,85060443,-,85059943,85062943,85060033,85060515,1233,49,2,1,11.165280000000001,7.72894,NSCv3,2,2,6.974450000000001,12.5518,NSCM1;NSCM2,endo_only
Fbxw9,chr8,85060529,+,85058029,85061029,85060033,85060515,1233,49,2,1,13.416350000000001,29.5114,NSCv3,2,2,6.974450000000001,12.5518,NSCM1;NSCM2,endo_only
Fbxw9,chr8,85060567,+,85058067,85061067,85060033,85060515,1233,49,2,1,13.416350000000001,29.5114,NSCv3,2,2,6.974450000000001,12.5518,NSCM1;NSCM2,endo_only
Mir7070,chr8,85062086,+,85059586,85062586,85060033,85060515,1233,49,2,1,11.165280000000001,7.72894,NSCv3,2,2,6.974450000000001,12.5518,NSCM1;NSCM2,endo_only
Dnaja2,chr8,85555344,-,85554844,85557844,85554846,85555672,1237,95,2,1,6.832015,11.6585,NSCv1,2,2,5.92613,14.0763,NSCM2;NSCM3,endo_only
N4bp1,chr8,86885258,-,86884758,86887758,86884599,86885410,1247,95,1,1,8.95778,31.949,NSCv2,2,2,3.571565,3.80605,NSCM2;NSCM3,endo_only
Adcy7,chr8,88272403,+,88269903,88272903,88272328,88272854,1258,56,1,1,13.0947,37.8053,NSCv1,2,2,8.744835,10.5592,NSCM2;NSCM3,endo_only
9330175E14Rik,chr8,94434157,-,94433657,94436657,94434255,94434461,1305,21,1,1,9.48471,35.0248,NSCv2,2,2,6.437735,6.16852,NSCM2;NSCM3,endo_only
9330175E14Rik,chr8,94434282,-,94433782,94436782,94434255,94434461,1305,21,1,1,9.48471,35.0248,NSCv2,2,2,6.437735,6.16852,NSCM2;NSCM3,endo_only
9330175E14Rik,chr8,94435105,-,94434605,94437605,94434255,94434461,1305,21,1,1,9.48471,35.0248,NSCv2,2,2,6.437735,6.16852,NSCM2;NSCM3,endo_only
Cx3cl1,chr8,94772009,+,94769509,94772509,94772027,94772306,1308,26,1,1,5.58265,13.8314,NSCv3,4,3,7.5296725,10.2601,NSCM1;NSCM2;NSCM3,endo_only
Cx3cl1,chr8,94772009,+,94769509,94772509,94772027,94772306,1308,26,1,1,5.58265,13.8314,NSCv3,4,3,7.5296725,10.2601,NSCM1;NSCM2;NSCM3,endo_only
Cx3cl1,chr8,94772204,+,94769704,94772704,94772027,94772306,1308,26,1,1,5.58265,13.8314,NSCv3,4,3,7.5296725,10.2601,NSCM1;NSCM2;NSCM3,endo_only
Cx3cl1,chr8,94772225,+,94769725,94772725,94772027,94772306,1308,26,1,1,5.58265,13.8314,NSCv3,4,3,7.5296725,10.2601,NSCM1;NSCM2;NSCM3,endo_only
Dok4,chr8,94876312,-,94875812,94878812,94875947,94876296,1308,29,1,1,5.76273,14.6613,NSCv3,2,2,6.888669999999999,14.287,NSCM1;NSCM2,endo_only
Cbfb,chr8,105171109,+,105168609,105171609,105170768,105171773,1387,116,1,1,20.1989,110.274,NSCv2,2,2,14.355075,26.9825,NSCM2;NSCM3,endo_only
Hsd11b2,chr8,105518746,+,105516246,105519246,105518522,105519317,1390,64,2,1,9.82104,17.4575,NSCv1,6,3,7.897648333333334,6.16852,NSCM1;NSCM2;NSCM3,endo_only
Agrp,chr8,105637393,-,105636893,105639893,105635930,105637598,1390,166,1,1,10.1873,39.2424,NSCv2,5,3,6.1760779999999995,1.80487,NSCM1;NSCM2;NSCM3,endo_only
Mir1966,chr8,105615466,+,105612966,105615966,105613932,105614532,1390,52,2,1,9.678675,18.476,NSCv1,2,2,9.80291,6.808,NSCM2;NSCM3,endo_only
Gm5914,chr8,105637350,-,105636850,105639850,105635930,105637598,1390,166,1,1,10.1873,39.2424,NSCv2,5,3,6.1760779999999995,1.80487,NSCM1;NSCM2;NSCM3,endo_only
Gm5914,chr8,105637485,-,105636985,105639985,105635930,105637598,1390,166,1,1,10.1873,39.2424,NSCv2,5,3,6.1760779999999995,1.80487,NSCM1;NSCM2;NSCM3,endo_only
Ctcf,chr8,105636568,+,105634068,105637068,105635930,105637598,1390,166,2,1,6.32315,2.20217,NSCv2,5,3,6.670246000000001,10.9965,NSCM1;NSCM2;NSCM3,endo_only
Ctcf,chr8,105636579,+,105634079,105637079,105635930,105637598,1390,166,2,1,6.32315,2.20217,NSCv2,5,3,6.670246000000001,10.9965,NSCM1;NSCM2;NSCM3,endo_only
Ctcf,chr8,105636935,+,105634435,105637435,105635930,105637598,1390,166,2,1,6.32315,2.20217,NSCv2,4,3,7.1435699999999995,10.9965,NSCM1;NSCM2;NSCM3,endo_only
Ctcf,chr8,105637066,+,105634566,105637566,105635930,105637598,1390,166,2,1,6.32315,2.20217,NSCv2,4,3,7.1435699999999995,10.9965,NSCM1;NSCM2;NSCM3,endo_only
Enkd1,chr8,105707933,-,105707433,105710433,105707564,105708145,1391,49,1,1,9.36444,33.6105,NSCv3,2,2,3.36325,3.2271,NSCM1;NSCM2,endo_only
Zfp612,chr8,110079764,+,110077264,110080264,110079697,110080128,1424,43,1,1,9.13343,32.9656,NSCv2,2,2,4.029885,5.38536,NSCM2;NSCM3,endo_only
Fuk,chr8,110902459,-,110901959,110904959,110902334,110902546,1431,22,1,1,8.82468,20.5539,NSCv1,2,2,3.023705,2.49068,NSCM1;NSCM2,endo_only
Adamts18,chr8,113848615,-,113848115,113851115,113848188,113848854,1453,69,2,1,4.772259999999999,3.90976,NSCv3,2,2,6.22941,7.46559,NSCM2;NSCM3,endo_only
Hsdl1,chr8,119575200,-,119574700,119577700,119574408,119575505,1497,91,1,1,9.36444,33.6105,NSCv3,4,2,5.5768200000000006,7.46559,NSCM2;NSCM3,endo_only
Dnaaf1,chr8,119575235,+,119572735,119575735,119574408,119575505,1497,91,2,1,7.3835,13.0155,NSCv3,3,2,6.11798,10.9965,NSCM2;NSCM3,endo_only
Adad2,chr8,119612747,+,119610247,119613247,119612563,119612847,1497,25,1,1,8.78214,30.9406,NSCv2,3,3,5.034253333333333,3.05598,NSCM1;NSCM2;NSCM3,endo_only
Atp2c2,chr8,119700009,+,119697509,119700509,119699911,119700134,1498,21,3,1,9.60456,30.5232,NSCv3,2,2,8.401395,12.5109,NSCM1;NSCM3,endo_only
Cotl1,chr8,119840522,-,119840022,119843022,119840183,119840679,1499,61,2,1,12.7341,40.3175,NSCv2,2,2,11.807659999999998,20.7887,NSCM2;NSCM3,endo_only
Cotl1,chr8,119840579,-,119840079,119843079,119840183,119840679,1499,61,1,1,10.3629,40.3175,NSCv2,2,2,11.807659999999998,20.7887,NSCM2;NSCM3,endo_only
Usp10,chr8,119956206,+,119953706,119956706,119956604,119957060,1500,34,1,1,12.6463,54.9876,NSCv2,3,3,6.812293333333333,8.83147,NSCM1;NSCM2;NSCM3,endo_only
Cbfa2t3,chr8,122678072,-,122677572,122680572,122677783,122678923,1520,129,0,0,0.0,1.0,,2,2,11.91915,44.6417,NSCM2;NSCM3,endo_only
Cbfa2t3,chr8,122678175,-,122677675,122680675,122677783,122678923,1520,129,0,0,0.0,1.0,,2,2,11.91915,44.6417,NSCM2;NSCM3,endo_only
Cbfa2t3,chr8,122678694,-,122678194,122681194,122677783,122678923,1520,129,0,0,0.0,1.0,,2,2,11.91915,44.6417,NSCM2;NSCM3,endo_only
Cbfa2t3,chr8,122678111,-,122677611,122680611,122677783,122678923,1520,129,0,0,0.0,1.0,,2,2,11.91915,44.6417,NSCM2;NSCM3,endo_only
Pgbd5,chr8,124433936,-,124433436,124436436,124433751,124434782,1534,110,1,1,3.78179,6.3732,NSCv3,2,2,14.211575,12.5518,NSCM1;NSCM2,endo_only
Pgbd5,chr8,124434338,-,124433838,124436838,124433751,124434782,1534,110,2,1,4.77226,6.3732,NSCv3,2,2,14.211575,12.5518,NSCM1;NSCM2,endo_only
Egln1,chr8,124949254,-,124948754,124951754,124948141,124949698,1538,118,1,1,19.1451,102.053,NSCv2,2,2,6.0336799999999995,3.80605,NSCM2;NSCM3,endo_only
Map10,chr8,125669818,+,125667318,125670318,125669765,125670321,1543,73,0,0,0.0,1.0,,2,2,6.97853,15.1765,NSCM1;NSCM3,endo_only
Slc35f3,chr8,126298558,+,126296058,126299058,126298423,126299049,1548,68,1,1,6.32314,17.7695,NSCv2,4,3,6.95208,13.412,NSCM1;NSCM2;NSCM3,endo_only
Fut4,chr9,14752122,-,14751622,14754622,14750818,14752271,697,123,1,1,17.4683,87.2372,NSCv3,3,2,5.886723333333333,3.73575,NSCM2;NSCM3,endo_only
Gm16379,chr9,14845712,-,14845212,14848212,14845268,14845760,698,39,1,1,3.78179,6.3732,NSCv3,3,2,3.5651100000000002,3.26895,NSCM2;NSCM3,endo_only
Fdx1l,chr9,21073514,-,21073014,21076014,21073089,21073581,745,50,1,1,7.90393,26.0275,NSCv2,3,3,8.41542,9.53838,NSCM1;NSCM2;NSCM3,endo_only
Cdc37,chr9,21149906,-,21149406,21152406,21149705,21150057,746,40,2,1,9.27442,26.5281,NSCv3,3,2,10.47002,8.49587,NSCM1;NSCM3,endo_only
Gm16845,chr9,22071032,+,22068532,22071532,22070782,22071501,753,69,2,1,5.40868,6.50359,NSCv1,4,3,11.547374999999999,13.412,NSCM1;NSCM2;NSCM3,endo_only
Adamts15,chr9,30922452,-,30921952,30924952,30921476,30922577,820,91,1,1,16.5107,53.3402,NSCv1,2,2,5.61994,13.2875,NSCM2;NSCM3,endo_only
St14,chr9,31131853,-,31131353,31134353,31131286,31131913,822,70,2,1,9.82104,8.98689,NSCv1,2,2,4.35036,7.00131,NSCM1;NSCM3,endo_only
St14,chr9,31131796,-,31131296,31134296,31131286,31131913,822,70,2,1,9.82104,8.98689,NSCv1,2,2,4.35036,7.00131,NSCM1;NSCM3,endo_only
St14,chr9,31131796,-,31131296,31134296,31131286,31131913,822,70,2,1,9.82104,8.98689,NSCv1,2,2,4.35036,7.00131,NSCM1;NSCM3,endo_only
Ei24,chr9,36797273,-,36796773,36799773,36796873,36797441,865,64,1,1,6.85007,20.432,NSCv2,3,2,4.09386,1.95659,NSCM1;NSCM2,endo_only
Ei24,chr9,36797356,-,36796856,36799856,36796873,36797441,865,64,1,1,6.85007,20.432,NSCv2,3,2,4.09386,1.95659,NSCM1;NSCM2,endo_only
Ei24,chr9,36797020,-,36796520,36799520,36796873,36797441,865,64,1,1,6.85007,20.432,NSCv2,3,2,4.09386,1.95659,NSCM1;NSCM2,endo_only
Ei24,chr9,36797361,-,36796861,36799861,36796873,36797441,865,64,1,1,6.85007,20.432,NSCv2,3,2,4.09386,1.95659,NSCM1;NSCM2,endo_only
Esam,chr9,37530250,+,37527750,37530750,37530325,37530590,871,21,1,1,13.664,40.3034,NSCv1,2,2,5.966825,4.36553,NSCM2;NSCM3,endo_only
Scn3b,chr9,40269216,+,40266716,40269716,40269285,40269653,892,27,1,1,15.4566,74.509,NSCv2,3,2,4.331876666666667,4.94624,NSCM2;NSCM3,endo_only
Scn3b,chr9,40269217,+,40266717,40269717,40269285,40269653,892,27,1,1,15.4566,74.509,NSCv2,3,2,4.331876666666667,4.94624,NSCM2;NSCM3,endo_only
Scn3b,chr9,40269269,+,40266769,40269769,40269285,40269653,892,27,1,1,15.4566,74.509,NSCv2,3,2,4.331876666666667,4.94624,NSCM2;NSCM3,endo_only
Scn3b,chr9,40269273,+,40266773,40269773,40269285,40269653,892,27,1,1,15.4566,74.509,NSCv2,3,2,4.331876666666667,4.94624,NSCM2;NSCM3,endo_only
Scn3b,chr9,40269280,+,40266780,40269780,40269285,40269653,892,27,1,1,15.4566,74.509,NSCv2,3,2,4.331876666666667,4.94624,NSCM2;NSCM3,endo_only
Scn3b,chr9,40269429,+,40266929,40269929,40269285,40269653,892,27,1,1,15.4566,74.509,NSCv2,3,2,4.331876666666667,4.94624,NSCM2;NSCM3,endo_only
Scn3b,chr9,40269433,+,40266933,40269933,40269285,40269653,892,27,1,1,15.4566,74.509,NSCv2,3,2,4.331876666666667,4.94624,NSCM2;NSCM3,endo_only
Scn3b,chr9,40269687,+,40267187,40270187,40269285,40269653,892,27,1,1,15.4566,74.509,NSCv2,2,2,4.1093399999999995,4.94624,NSCM2;NSCM3,endo_only
Clmp,chr9,40685962,+,40683462,40686462,40686054,40686647,895,59,0,0,0.0,1.0,,3,3,8.477396666666667,1.37022,NSCM1;NSCM2;NSCM3,endo_only
Clmp,chr9,40686012,+,40683512,40686512,40686054,40686647,895,59,0,0,0.0,1.0,,3,3,8.477396666666667,1.37022,NSCM1;NSCM2;NSCM3,endo_only
Clmp,chr9,40686035,+,40683535,40686535,40686054,40686647,895,59,0,0,0.0,1.0,,3,3,8.477396666666667,1.37022,NSCM1;NSCM2;NSCM3,endo_only
Jhy,chr9,40964118,-,40963618,40966618,40963918,40964231,897,36,1,1,17.934,60.1545,NSCv1,3,2,6.895343333333333,8.49989,NSCM1;NSCM2,endo_only
Jhy,chr9,40962333,-,40961833,40964833,40963918,40964231,897,36,1,1,17.934,60.1545,NSCv1,3,2,4.10756,3.05598,NSCM1;NSCM2,endo_only
Abcg4,chr9,44287544,-,44287044,44290044,44287597,44288354,922,65,2,1,8.28394,2.81966,NSCv3,2,2,7.047275000000001,18.8699,NSCM1;NSCM2,endo_only
Abcg4,chr9,44288615,-,44288115,44291115,44287597,44288354,922,65,2,1,8.28394,2.81966,NSCv3,2,2,7.047275000000001,18.8699,NSCM1;NSCM2,endo_only
Abcg4,chr9,44287536,-,44287036,44290036,44287597,44288354,922,65,2,1,8.28394,2.81966,NSCv3,2,2,7.047275000000001,18.8699,NSCM1;NSCM2,endo_only
Abcg4,chr9,44288357,-,44287857,44290857,44287597,44288354,922,65,2,1,8.28394,2.81966,NSCv3,2,2,7.047275000000001,18.8699,NSCM1;NSCM2,endo_only
Abcg4,chr9,44288138,-,44287638,44290638,44287597,44288354,922,65,2,1,8.28394,2.81966,NSCv3,2,2,7.047275000000001,18.8699,NSCM1;NSCM2,endo_only
Vps11,chr9,44361670,-,44361170,44364170,44361340,44361830,923,41,1,1,7.3835,22.6818,NSCv3,2,2,8.639285000000001,18.8699,NSCM1;NSCM3,endo_only
Rnf214,chr9,45906869,-,45906369,45909369,45906346,45907255,935,94,0,0,0.0,1.0,,3,3,6.18306,7.00131,NSCM1;NSCM2;NSCM3,endo_only
Rnf214,chr9,45906407,-,45905907,45908907,45906346,45907255,935,94,0,0,0.0,1.0,,3,3,6.18306,7.00131,NSCM1;NSCM2;NSCM3,endo_only
Rnf214,chr9,45906877,-,45906377,45909377,45906346,45907255,935,94,0,0,0.0,1.0,,3,3,6.18306,7.00131,NSCM1;NSCM2;NSCM3,endo_only
Rnf214,chr9,45906373,-,45905873,45908873,45906346,45907255,935,94,0,0,0.0,1.0,,3,3,6.18306,7.00131,NSCM1;NSCM2;NSCM3,endo_only
Rnf214,chr9,45906861,-,45906361,45909361,45906346,45907255,935,94,0,0,0.0,1.0,,3,3,6.18306,7.00131,NSCM1;NSCM2;NSCM3,endo_only
Rnf214,chr9,45906894,-,45906394,45909394,45906346,45907255,935,94,0,0,0.0,1.0,,3,3,6.18306,7.00131,NSCM1;NSCM2;NSCM3,endo_only
Rnf214,chr9,45906387,-,45905887,45908887,45906346,45907255,935,94,0,0,0.0,1.0,,3,3,6.18306,7.00131,NSCM1;NSCM2;NSCM3,endo_only
Pcsk7,chr9,45906569,+,45904069,45907069,45906346,45907255,935,94,1,1,2.28336,1.73085,NSCv2,2,2,7.050839999999999,7.00131,NSCM1;NSCM2,endo_only
1110032A03Rik,chr9,50775520,-,50775020,50778020,50775208,50775874,972,70,2,1,6.323119999999999,2.70173,NSCv2,3,3,5.476643333333333,10.5592,NSCM1;NSCM2;NSCM3,endo_only
Alg9,chr9,50776109,+,50773609,50776609,50775208,50775874,972,70,2,1,6.323119999999999,2.70173,NSCv2,3,3,5.476643333333333,10.5592,NSCM1;NSCM2;NSCM3,endo_only
Chrna5,chr9,54980880,+,54978380,54981380,54981330,54981615,1004,35,1,1,9.67868,23.7717,NSCv1,2,2,9.641110000000001,22.7616,NSCM1;NSCM3,endo_only
Isl2,chr9,55541148,+,55538648,55541648,55540822,55541254,1008,37,2,1,9.544505000000001,28.5079,NSCv3,2,2,10.497910000000001,29.1107,NSCM1;NSCM3,endo_only
Isl2,chr9,55541207,+,55538707,55541707,55540822,55541254,1008,37,2,1,9.544505000000001,28.5079,NSCv3,2,2,10.497910000000001,29.1107,NSCM1;NSCM3,endo_only
Isl2,chr9,55541207,+,55538707,55541707,55540822,55541254,1008,37,2,1,9.544505000000001,28.5079,NSCv3,2,2,10.497910000000001,29.1107,NSCM1;NSCM3,endo_only
Mpi,chr9,57552763,-,57552263,57555263,57552531,57552799,1024,21,2,1,7.563594999999999,11.4267,NSCv3,2,2,5.03322,7.73871,NSCM1;NSCM3,endo_only
Mpi,chr9,57552266,-,57551766,57554766,57552531,57552799,1024,21,2,1,7.563594999999999,11.4267,NSCv3,2,2,5.03322,7.73871,NSCM1;NSCM3,endo_only
Mpi,chr9,57549672,-,57549172,57552172,57552531,57552799,1024,21,2,1,9.09432,26.5281,NSCv3,4,3,5.9115850000000005,1.80487,NSCM1;NSCM2;NSCM3,endo_only
Mpi,chr9,57552709,-,57552209,57555209,57552531,57552799,1024,21,2,1,7.563594999999999,11.4267,NSCv3,2,2,5.03322,7.73871,NSCM1;NSCM3,endo_only
Mpi,chr9,57552716,-,57552216,57555216,57552531,57552799,1024,21,2,1,7.563594999999999,11.4267,NSCv3,2,2,5.03322,7.73871,NSCM1;NSCM3,endo_only
6030419C18Rik,chr9,58488603,+,58486103,58489103,58487925,58489103,1031,116,1,1,2.98593,3.77944,NSCv2,3,2,9.721026666666667,12.5518,NSCM1;NSCM3,endo_only
M5C1000I18Rik,chr9,67760208,-,67759708,67762708,67759684,67760714,1101,130,1,1,10.0116,38.1758,NSCv2,2,2,5.74719,10.5592,NSCM1;NSCM2,endo_only
M5C1000I18Rik,chr9,67760208,-,67759708,67762708,67759684,67760714,1101,130,1,1,10.0116,38.1758,NSCv2,2,2,5.74719,10.5592,NSCM1;NSCM2,endo_only
M5C1000I18Rik,chr9,67760230,-,67759730,67762730,67759684,67760714,1101,130,1,1,10.0116,38.1758,NSCv2,2,2,5.74719,10.5592,NSCM1;NSCM2,endo_only
Tcf12,chr9,72111202,-,72110702,72113702,72110859,72112240,1135,154,1,1,17.7399,91.3284,NSCv2,3,3,8.184716666666667,3.26895,NSCM1;NSCM2;NSCM3,endo_only
Tcf12,chr9,72109724,-,72109224,72112224,72110859,72112240,1135,154,1,1,17.7399,91.3284,NSCv2,2,2,5.578275,3.26895,NSCM2;NSCM3,endo_only
Tcf12,chr9,72110481,-,72109981,72112981,72110859,72112240,1135,154,1,1,17.7399,91.3284,NSCv2,3,3,8.184716666666667,3.26895,NSCM1;NSCM2;NSCM3,endo_only
Gm16551,chr9,74847983,+,74845483,74848483,74848331,74849612,1156,105,0,0,0.0,1.0,,3,2,4.958466666666667,3.2271,NSCM2;NSCM3,endo_only
Gm16551,chr9,74848437,+,74845937,74848937,74848331,74849612,1156,105,0,0,0.0,1.0,,3,2,4.958466666666667,3.2271,NSCM2;NSCM3,endo_only
Gm16551,chr9,74848503,+,74846003,74849003,74848331,74849612,1156,105,0,0,0.0,1.0,,3,2,4.958466666666667,3.2271,NSCM2;NSCM3,endo_only
Gm16551,chr9,74848526,+,74846026,74849026,74848331,74849612,1156,105,0,0,0.0,1.0,,3,2,4.958466666666667,3.2271,NSCM2;NSCM3,endo_only
Gm16551,chr9,74848995,+,74846495,74849495,74848331,74849612,1156,105,0,0,0.0,1.0,,3,2,4.958466666666667,3.2271,NSCM2;NSCM3,endo_only
