gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_replicate_count,exo_mean_signal,exo_min_qvalue,exo_samples,endo_peak_count,endo_replicate_count,endo_mean_signal,endo_min_qvalue,endo_samples,category
Rnf141,chr7,110844392,-,110843892,110846892,110844050,110844483,1430,37,3,3,13.172899999999998,37.8053,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Rassf10,chr7,112953962,+,112951462,112954462,112953824,112955432,1446,158,4,3,10.3902675,4.35461,NSCv1;NSCv2;NSCv3,2,1,4.61223,2.26699,NSCM3,exo_only
Cyp2r1,chr7,114562890,-,114562390,114565390,114562569,114563069,1459,50,3,2,7.7266900000000005,4.49211,NSCv2;NSCv3,1,1,6.42417,19.0481,NSCM3,exo_only
Cyp2r1,chr7,114562972,-,114562472,114565472,114562569,114563069,1459,50,3,2,7.7266900000000005,4.49211,NSCv2;NSCv3,1,1,6.42417,19.0481,NSCM3,exo_only
Cyp2r1,chr7,114562970,-,114562470,114565470,114562569,114563069,1459,50,3,2,7.7266900000000005,4.49211,NSCv2;NSCv3,1,1,6.42417,19.0481,NSCM3,exo_only
Cyp2r1,chr7,114562962,-,114562462,114565462,114562569,114563069,1459,50,3,2,7.7266900000000005,4.49211,NSCv2;NSCv3,1,1,6.42417,19.0481,NSCM3,exo_only
Cyp2r1,chr7,114562962,-,114562462,114565462,114562569,114563069,1459,50,3,2,7.7266900000000005,4.49211,NSCv2;NSCv3,1,1,6.42417,19.0481,NSCM3,exo_only
Rps4l-ps,chr7,114927726,-,114927226,114930226,114927140,114927782,1461,47,2,2,11.94429,7.04143,NSCv1;NSCv3,0,0,0.0,1.0,,exo_only
Plekha7,chr7,116308376,-,116307876,116310876,116307331,116308407,1472,118,5,3,6.9979640000000005,9.85814,NSCv1;NSCv2;NSCv3,1,1,10.4204,34.3216,NSCM1,exo_only
Plekha7,chr7,116308355,-,116307855,116310855,116307331,116308407,1472,118,5,3,6.9979640000000005,9.85814,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Plekha7,chr7,116308241,-,116307741,116310741,116307331,116308407,1472,118,5,3,6.9979640000000005,9.85814,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Plekha7,chr7,116308050,-,116307550,116310550,116307331,116308407,1472,118,5,3,6.9979640000000005,9.85814,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Syt17,chr7,118448219,-,118447719,118450719,118447423,118448696,1488,109,4,2,10.35847,8.98689,NSCv1;NSCv2,2,1,9.251574999999999,31.699,NSCM2,exo_only
Syt17,chr7,118448222,-,118447722,118450722,118447423,118448696,1488,109,4,2,10.35847,8.98689,NSCv1;NSCv2,2,1,9.251574999999999,31.699,NSCM2,exo_only
Syt17,chr7,118448056,-,118447556,118450556,118447423,118448696,1488,109,4,2,10.35847,8.98689,NSCv1;NSCv2,2,1,9.251574999999999,31.699,NSCM2,exo_only
Itpripl2,chr7,118491975,-,118491475,118494475,118489793,118492038,1489,176,5,2,15.628362000000001,10.7489,NSCv1;NSCv3,2,1,8.132435000000001,26.9825,NSCM2,exo_only
Tmc7,chr7,118584736,-,118584236,118587236,118584403,118584779,1489,46,3,2,4.412493333333334,5.57158,NSCv2;NSCv3,1,1,4.28278,8.83147,NSCM3,exo_only
Tmc7,chr7,118584686,-,118584186,118587186,118584403,118584779,1489,46,3,2,4.412493333333334,5.57158,NSCv2;NSCv3,1,1,4.28278,8.83147,NSCM3,exo_only
Tmc7,chr7,118584709,-,118584209,118587209,118584403,118584779,1489,46,3,2,4.412493333333334,5.57158,NSCv2;NSCv3,1,1,4.28278,8.83147,NSCM3,exo_only
Iqck,chr7,118855752,+,118853252,118856252,118855576,118856223,1491,73,7,3,8.559211428571427,9.85814,NSCv1;NSCv2;NSCv3,1,1,7.86846,21.7716,NSCM1,exo_only
Iqck,chr7,118855760,+,118853260,118856260,118855576,118856223,1491,73,7,3,8.559211428571427,9.85814,NSCv1;NSCv2;NSCv3,1,1,7.86846,21.7716,NSCM1,exo_only
Iqck,chr7,118855775,+,118853275,118856275,118855576,118856223,1491,73,7,3,8.559211428571427,9.85814,NSCv1;NSCv2;NSCv3,1,1,7.86846,21.7716,NSCM1,exo_only
Iqck,chr7,118855775,+,118853275,118856275,118855576,118856223,1491,73,7,3,8.559211428571427,9.85814,NSCv1;NSCv2;NSCv3,1,1,7.86846,21.7716,NSCM1,exo_only
Iqck,chr7,118855775,+,118853275,118856275,118855576,118856223,1491,73,7,3,8.559211428571427,9.85814,NSCv1;NSCv2;NSCv3,1,1,7.86846,21.7716,NSCM1,exo_only
4930560O18Rik,chr7,120103205,-,120102705,120105705,120102212,120102696,1501,32,2,2,3.561725,4.35461,NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Tmem159,chr7,120102490,+,120099990,120102990,120102212,120102696,1501,32,2,2,3.561725,4.35461,NSCv2;NSCv3,2,1,6.588895,8.14021,NSCM3,exo_only
Tmem159,chr7,120102895,+,120100395,120103395,120102212,120102696,1501,32,2,2,3.561725,4.35461,NSCv2;NSCv3,2,1,6.588895,8.14021,NSCM3,exo_only
E130201H02Rik,chr7,120597625,+,120595125,120598125,120597744,120598024,1505,35,2,2,3.91301,6.87079,NSCv2;NSCv3,1,1,8.0714,28.1472,NSCM3,exo_only
Scnn1g,chr7,121734479,+,121731979,121734979,121734241,121735053,1513,52,3,3,13.00168,26.5281,NSCv1;NSCv2;NSCv3,1,1,2.80028,3.26895,NSCM3,exo_only
Gga2,chr7,122021167,-,122020667,122023667,122020726,122020977,1515,20,3,2,16.15786,23.7717,NSCv1;NSCv3,1,1,8.6547,34.6346,NSCM2,exo_only
Gga2,chr7,122021222,-,122020722,122023722,122020726,122020977,1515,20,3,2,16.15786,23.7717,NSCv1;NSCv3,1,1,8.6547,34.6346,NSCM2,exo_only
Gga2,chr7,122021180,-,122020680,122023680,122020726,122020977,1515,20,3,2,16.15786,23.7717,NSCv1;NSCv3,1,1,8.6547,34.6346,NSCM2,exo_only
Gga2,chr7,122021187,-,122020687,122023687,122020726,122020977,1515,20,3,2,16.15786,23.7717,NSCv1;NSCv3,1,1,8.6547,34.6346,NSCM2,exo_only
Palb2,chr7,122132844,-,122132344,122135344,122132584,122133273,1516,52,3,2,11.47817,15.2083,NSCv2;NSCv3,1,1,4.02891,8.49989,NSCM2,exo_only
Palb2,chr7,122132909,-,122132409,122135409,122132584,122133273,1516,52,3,2,11.47817,15.2083,NSCv2;NSCv3,1,1,4.02891,8.49989,NSCM2,exo_only
Palb2,chr7,122132946,-,122132446,122135446,122132584,122133273,1516,52,3,2,11.47817,15.2083,NSCv2;NSCv3,1,1,4.02891,8.49989,NSCM2,exo_only
Palb2,chr7,122132888,-,122132388,122135388,122132584,122133273,1516,52,3,2,11.47817,15.2083,NSCv2;NSCv3,1,1,4.02891,8.49989,NSCM2,exo_only
Palb2,chr7,122132917,-,122132417,122135417,122132584,122133273,1516,52,3,2,11.47817,15.2083,NSCv2;NSCv3,1,1,4.02891,8.49989,NSCM2,exo_only
Palb2,chr7,122132919,-,122132419,122135419,122132584,122133273,1516,52,3,2,11.47817,15.2083,NSCv2;NSCv3,1,1,4.02891,8.49989,NSCM2,exo_only
Palb2,chr7,122132985,-,122132485,122135485,122132584,122133273,1516,52,3,2,11.47817,15.2083,NSCv2;NSCv3,1,1,4.02891,8.49989,NSCM2,exo_only
Dctn5,chr7,122133041,+,122130541,122133541,122132584,122133273,1516,52,2,2,14.31915,64.5699,NSCv2;NSCv3,1,1,4.02891,8.49989,NSCM2,exo_only
Dctn5,chr7,122133054,+,122130554,122133554,122132584,122133273,1516,52,2,2,14.31915,64.5699,NSCv2;NSCv3,1,1,4.02891,8.49989,NSCM2,exo_only
Dctn5,chr7,122133072,+,122130572,122133572,122132584,122133273,1516,52,2,2,14.31915,64.5699,NSCv2;NSCv3,1,1,4.02891,8.49989,NSCM2,exo_only
Prkcb,chr7,122288751,+,122286251,122289251,122288861,122289880,1517,89,3,2,12.5202,41.4009,NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Prkcb,chr7,122289297,+,122286797,122289797,122288861,122289880,1517,89,3,2,12.5202,41.4009,NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Prkcb,chr7,122289309,+,122286809,122289809,122288861,122289880,1517,89,3,2,12.5202,41.4009,NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Prkcb,chr7,122290028,+,122287528,122290528,122288861,122289880,1517,89,5,3,12.757246,13.562,NSCv1;NSCv2;NSCv3,1,1,7.74195,26.2488,NSCM3,exo_only
Il4ra,chr7,125552120,+,125549620,125552620,125552065,125552543,1542,42,5,3,5.412992000000001,1.68699,NSCv1;NSCv2;NSCv3,1,1,15.2203,84.4251,NSCM2,exo_only
Il4ra,chr7,125552271,+,125549771,125552771,125552065,125552543,1542,42,5,3,5.412992000000001,1.68699,NSCv1;NSCv2;NSCv3,1,1,15.2203,84.4251,NSCM2,exo_only
Il4ra,chr7,125552271,+,125549771,125552771,125552065,125552543,1542,42,5,3,5.412992000000001,1.68699,NSCv1;NSCv2;NSCv3,1,1,15.2203,84.4251,NSCM2,exo_only
Il4ra,chr7,125552276,+,125549776,125552776,125552065,125552543,1542,42,5,3,5.412992000000001,1.68699,NSCv1;NSCv2;NSCv3,1,1,15.2203,84.4251,NSCM2,exo_only
Il4ra,chr7,125552287,+,125549787,125552787,125552065,125552543,1542,42,5,3,5.412992000000001,1.68699,NSCv1;NSCv2;NSCv3,1,1,15.2203,84.4251,NSCM2,exo_only
Gsg1l,chr7,126082411,-,126081911,126084911,126081563,126082475,1546,115,6,3,10.672506666666669,7.3082,NSCv1;NSCv2;NSCv3,1,1,7.01329,24.2632,NSCM2,exo_only
Sbk1,chr7,126291080,+,126288580,126291580,126291947,126292818,1548,89,2,2,10.017095,23.6285,NSCv2;NSCv3,1,1,11.86,52.469,NSCM3,exo_only
Doc2a,chr7,126848797,+,126846297,126849297,126847586,126847941,1552,39,2,2,10.298335,31.544,NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Kctd13,chr7,126928879,+,126926379,126929379,126928644,126929320,1553,78,3,3,13.559870000000002,28.5079,NSCv1;NSCv2;NSCv3,1,1,4.67854,8.49587,NSCM1,exo_only
Kctd13,chr7,126929921,+,126927421,126930421,126928644,126929320,1553,78,3,3,13.559870000000002,28.5079,NSCv1;NSCv2;NSCv3,1,1,4.67854,8.49587,NSCM1,exo_only
Asphd1,chr7,126949159,-,126948659,126951659,126949701,126950007,1553,29,3,3,9.069560000000001,14.4882,NSCv1;NSCv2;NSCv3,1,1,2.30611,1.80487,NSCM3,exo_only
Asphd1,chr7,126949582,-,126949082,126952082,126949701,126950007,1553,29,3,3,9.069560000000001,14.4882,NSCv1;NSCv2;NSCv3,1,1,2.30611,1.80487,NSCM3,exo_only
Asphd1,chr7,126949581,-,126949081,126952081,126949701,126950007,1553,29,3,3,9.069560000000001,14.4882,NSCv1;NSCv2;NSCv3,1,1,2.30611,1.80487,NSCM3,exo_only
Gm42742,chr7,127020327,-,127019827,127022827,127021216,127021431,1554,17,3,2,4.90012,2.70173,NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Gm42742,chr7,127021097,-,127020597,127023597,127021216,127021431,1554,17,3,2,6.109466666666667,11.6585,NSCv1;NSCv3,0,0,0.0,1.0,,exo_only
Gm42742,chr7,127021039,-,127020539,127023539,127021216,127021431,1554,17,3,2,6.109466666666667,11.6585,NSCv1;NSCv3,0,0,0.0,1.0,,exo_only
Gm42742,chr7,127021089,-,127020589,127023589,127021216,127021431,1554,17,3,2,6.109466666666667,11.6585,NSCv1;NSCv3,0,0,0.0,1.0,,exo_only
Prrt2,chr7,127021211,-,127020711,127023711,127021216,127021431,1554,17,3,2,6.109466666666667,11.6585,NSCv1;NSCv3,0,0,0.0,1.0,,exo_only
Prrt2,chr7,127020974,-,127020474,127023474,127021216,127021431,1554,17,3,2,6.109466666666667,11.6585,NSCv1;NSCv3,0,0,0.0,1.0,,exo_only
Prrt2,chr7,127019902,-,127019402,127022402,127021216,127021431,1554,17,3,3,4.067543333333333,2.70173,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Prrt2,chr7,127019595,-,127019095,127022095,127021216,127021431,1554,17,3,3,4.067543333333333,2.70173,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Prrt2,chr7,127020956,-,127020456,127023456,127021216,127021431,1554,17,3,2,6.109466666666667,11.6585,NSCv1;NSCv3,0,0,0.0,1.0,,exo_only
Prrt2,chr7,127021137,-,127020637,127023637,127021216,127021431,1554,17,3,2,6.109466666666667,11.6585,NSCv1;NSCv3,0,0,0.0,1.0,,exo_only
Prrt2,chr7,127020355,-,127019855,127022855,127021216,127021431,1554,17,3,2,4.90012,2.70173,NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Zfp688,chr7,127422027,-,127421527,127424527,127421784,127422149,1557,37,3,3,7.686473333333333,7.3082,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Zfp688,chr7,127422034,-,127421534,127424534,127421784,127422149,1557,37,3,3,7.686473333333333,7.3082,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Zfp688,chr7,127422039,-,127421539,127424539,127421784,127422149,1557,37,3,3,7.686473333333333,7.3082,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Zfp688,chr7,127422068,-,127421568,127424568,127421784,127422149,1557,37,3,3,7.686473333333333,7.3082,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Zfp688,chr7,127421850,-,127421350,127424350,127421784,127422149,1557,37,3,3,7.686473333333333,7.3082,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Zfp688,chr7,127421967,-,127421467,127424467,127421784,127422149,1557,37,3,3,7.686473333333333,7.3082,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Tacc2,chr7,130645481,+,130642981,130645981,130646012,130646461,1581,38,5,2,10.912982,4.35461,NSCv1;NSCv2,1,1,7.75939,28.8417,NSCM2,exo_only
Tacc2,chr7,130645929,+,130643429,130646429,130646012,130646461,1581,38,4,2,12.850835,30.9406,NSCv1;NSCv2,1,1,7.75939,28.8417,NSCM2,exo_only
Tacc2,chr7,130646230,+,130643730,130646730,130646012,130646461,1581,38,4,2,12.850835,30.9406,NSCv1;NSCv2,1,1,7.75939,28.8417,NSCM2,exo_only
Tacc2,chr7,130646243,+,130643743,130646743,130646012,130646461,1581,38,4,2,12.850835,30.9406,NSCv1;NSCv2,1,1,7.75939,28.8417,NSCM2,exo_only
Gm6108,chr7,130766953,+,130764453,130767453,130766867,130767117,1582,21,2,2,6.584849999999999,4.97155,NSCv1;NSCv3,1,1,3.29445,4.94624,NSCM3,exo_only
Plekha1,chr7,130865756,+,130863256,130866256,130865633,130866624,1583,105,4,2,12.4104175,1.73085,NSCv2;NSCv3,1,1,3.40258,4.27137,NSCM1,exo_only
Plekha1,chr7,130865885,+,130863385,130866385,130865633,130866624,1583,105,4,2,12.4104175,1.73085,NSCv2;NSCv3,1,1,3.40258,4.27137,NSCM1,exo_only
Plekha1,chr7,130865887,+,130863387,130866387,130865633,130866624,1583,105,4,2,12.4104175,1.73085,NSCv2;NSCv3,1,1,3.40258,4.27137,NSCM1,exo_only
Plekha1,chr7,130865898,+,130863398,130866398,130865633,130866624,1583,105,4,2,12.4104175,1.73085,NSCv2;NSCv3,1,1,3.40258,4.27137,NSCM1,exo_only
Plekha1,chr7,130865903,+,130863403,130866403,130865633,130866624,1583,105,4,2,12.4104175,1.73085,NSCv2;NSCv3,1,1,3.40258,4.27137,NSCM1,exo_only
Plekha1,chr7,130865910,+,130863410,130866410,130865633,130866624,1583,105,4,2,12.4104175,1.73085,NSCv2;NSCv3,1,1,3.40258,4.27137,NSCM1,exo_only
Acadsb,chr7,131410601,+,131408101,131411101,131410087,131410813,1587,63,4,3,12.240352499999998,16.4537,NSCv1;NSCv2;NSCv3,2,1,13.3551,15.8243,NSCM2,exo_only
Acadsb,chr7,131410703,+,131408203,131411203,131410087,131410813,1587,63,4,3,12.240352499999998,16.4537,NSCv1;NSCv2;NSCv3,2,1,13.3551,15.8243,NSCM2,exo_only
Acadsb,chr7,131410735,+,131408235,131411235,131410087,131410813,1587,63,4,3,12.240352499999998,16.4537,NSCv1;NSCv2;NSCv3,2,1,13.3551,15.8243,NSCM2,exo_only
Acadsb,chr7,131410775,+,131408275,131411275,131410087,131410813,1587,63,4,3,12.240352499999998,16.4537,NSCv1;NSCv2;NSCv3,2,1,13.3551,15.8243,NSCM2,exo_only
Hmx3,chr7,131542867,+,131540367,131543367,131541922,131544729,1588,232,3,2,6.21623,1.73085,NSCv1;NSCv2,2,1,8.05783,3.73575,NSCM2,exo_only
Hmx2,chr7,131554061,+,131551561,131554561,131553890,131556084,1588,157,3,2,2.8567466666666665,1.68699,NSCv1;NSCv2,0,0,0.0,1.0,,exo_only
Chst15,chr7,132316277,-,132315777,132318777,132315604,132317326,1594,145,5,3,8.208602,3.55442,NSCv1;NSCv2;NSCv3,1,1,6.56564,21.6286,NSCM2,exo_only
Gm44891,chr7,132314078,-,132313578,132316578,132315604,132317326,1594,145,4,3,8.690875,3.55442,NSCv1;NSCv2;NSCv3,1,1,6.56564,21.6286,NSCM2,exo_only
Gm10584,chr7,132315664,+,132313164,132316164,132315604,132317326,1594,145,4,3,8.690875,3.55442,NSCv1;NSCv2;NSCv3,1,1,6.56564,21.6286,NSCM2,exo_only
Nkx1-2,chr7,132599637,-,132599137,132602137,132599402,132599926,1596,38,4,3,7.86769,2.81966,NSCv1;NSCv2;NSCv3,1,1,6.56564,21.6286,NSCM2,exo_only
Dhx32,chr7,133776803,-,133776303,133779303,133776482,133777039,1605,59,6,3,10.926805000000002,1.68699,NSCv1;NSCv2;NSCv3,1,1,11.1914,52.5447,NSCM2,exo_only
Ebf3,chr7,137314445,-,137313945,137316945,137313128,137315593,1632,205,3,3,7.63091,3.35201,NSCv1;NSCv2;NSCv3,1,1,9.14442,27.8719,NSCM1,exo_only
Ebf3,chr7,137314445,-,137313945,137316945,137313128,137315593,1632,205,3,3,7.63091,3.35201,NSCv1;NSCv2;NSCv3,1,1,9.14442,27.8719,NSCM1,exo_only
Ebf3,chr7,137314414,-,137313914,137316914,137313128,137315593,1632,205,3,3,7.63091,3.35201,NSCv1;NSCv2;NSCv3,1,1,9.14442,27.8719,NSCM1,exo_only
Ebf3,chr7,137314414,-,137313914,137316914,137313128,137315593,1632,205,3,3,7.63091,3.35201,NSCv1;NSCv2;NSCv3,1,1,9.14442,27.8719,NSCM1,exo_only
Ebf3,chr7,137313986,-,137313486,137316486,137313128,137315593,1632,205,3,3,7.63091,3.35201,NSCv1;NSCv2;NSCv3,1,1,9.14442,27.8719,NSCM1,exo_only
Ebf3,chr7,137313916,-,137313416,137316416,137313128,137315593,1632,205,3,3,7.63091,3.35201,NSCv1;NSCv2;NSCv3,1,1,9.14442,27.8719,NSCM1,exo_only
Tcerg1l,chr7,138397728,-,138397228,138400228,138396938,138398097,1640,92,2,2,4.798535,6.50359,NSCv1;NSCv3,1,1,2.68594,3.2271,NSCM2,exo_only
Tcerg1l,chr7,138397730,-,138397230,138400230,138396938,138398097,1640,92,2,2,4.798535,6.50359,NSCv1;NSCv3,1,1,2.68594,3.2271,NSCM2,exo_only
Bnip3,chr7,138909506,-,138909006,138912006,138909270,138909987,1644,63,3,3,14.244689999999999,31.544,NSCv1;NSCv2;NSCv3,1,1,13.5789,70.9947,NSCM2,exo_only
Bnip3,chr7,138909495,-,138908995,138911995,138909270,138909987,1644,63,3,3,14.244689999999999,31.544,NSCv1;NSCv2;NSCv3,1,1,13.5789,70.9947,NSCM2,exo_only
Bnip3,chr7,138909519,-,138909019,138912019,138909270,138909987,1644,63,3,3,14.244689999999999,31.544,NSCv1;NSCv2;NSCv3,1,1,13.5789,70.9947,NSCM2,exo_only
Bnip3,chr7,138909479,-,138908979,138911979,138909270,138909987,1644,63,3,3,14.244689999999999,31.544,NSCv1;NSCv2;NSCv3,1,1,13.5789,70.9947,NSCM2,exo_only
Jakmip3,chr7,138940730,+,138938230,138941230,138940369,138941329,1645,77,4,3,7.0315224999999995,5.57158,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Jakmip3,chr7,138940750,+,138938250,138941250,138940369,138941329,1645,77,4,3,7.0315224999999995,5.57158,NSCv1;NSCv2;NSCv3,0,0,0.0,1.0,,exo_only
Dpysl4,chr7,139088365,+,139085865,139088865,139085953,139086762,1646,80,3,3,25.19343333333333,55.9017,NSCv1;NSCv2;NSCv3,1,1,12.236,60.4449,NSCM2,exo_only
Stk32c,chr7,139188517,-,139188017,139191017,139187769,139188689,1646,94,4,3,7.421177500000001,2.81966,NSCv1;NSCv2;NSCv3,1,1,10.7438,49.244,NSCM2,exo_only
Nkx6-2,chr7,139582797,-,139582297,139585297,139584527,139585213,1649,45,3,2,6.885916666666667,5.72418,NSCv1;NSCv3,1,1,8.6547,34.6346,NSCM2,exo_only
Nkx6-2,chr7,139582790,-,139582290,139585290,139584527,139585213,1649,45,3,2,6.885916666666667,5.72418,NSCv1;NSCv3,1,1,8.6547,34.6346,NSCM2,exo_only
Utf1,chr7,139943789,+,139941289,139944289,139943712,139944962,1652,119,3,2,4.9903466666666665,1.39249,NSCv1;NSCv3,0,0,0.0,1.0,,exo_only
Gm16201,chr7,139950396,+,139947896,139950896,139950788,139951005,1652,17,2,2,7.326924999999999,3.90976,NSCv2;NSCv3,1,1,5.81954,17.4317,NSCM2,exo_only
Gm16201,chr7,139950440,+,139947940,139950940,139950788,139951005,1652,17,2,2,7.326924999999999,3.90976,NSCv2;NSCv3,1,1,5.81954,17.4317,NSCM2,exo_only
6430531B16Rik,chr7,139978723,-,139978223,139981223,139978516,139978805,1652,22,2,2,6.477645,12.7584,NSCv1;NSCv2,1,1,5.67032,16.6226,NSCM2,exo_only
6430531B16Rik,chr7,139978755,-,139978255,139981255,139978516,139978805,1652,22,2,2,6.477645,12.7584,NSCv1;NSCv2,1,1,5.67032,16.6226,NSCM2,exo_only
6430531B16Rik,chr7,139978719,-,139978219,139981219,139978516,139978805,1652,22,2,2,6.477645,12.7584,NSCv1;NSCv2,1,1,5.67032,16.6226,NSCM2,exo_only
6430531B16Rik,chr7,139978719,-,139978219,139981219,139978516,139978805,1652,22,2,2,6.477645,12.7584,NSCv1;NSCv2,1,1,5.67032,16.6226,NSCM2,exo_only
6430531B16Rik,chr7,139978723,-,139978223,139981223,139978516,139978805,1652,22,2,2,6.477645,12.7584,NSCv1;NSCv2,1,1,5.67032,16.6226,NSCM2,exo_only
Msx3,chr7,140049089,-,140048589,140051589,140047766,140049321,1653,115,5,3,8.282364,3.228,NSCv1;NSCv2;NSCv3,1,1,3.1336,4.81578,NSCM2,exo_only
Msx3,chr7,140049088,-,140048588,140051588,140047766,140049321,1653,115,5,3,8.282364,3.228,NSCv1;NSCv2;NSCv3,1,1,3.1336,4.81578,NSCM2,exo_only
B4galnt4,chr7,141061104,+,141058604,141061604,141060684,141061593,1661,99,2,2,2.736225,1.83818,NSCv1;NSCv3,0,0,0.0,1.0,,exo_only
B4galnt4,chr7,141061365,+,141058865,141061865,141060684,141061593,1661,99,2,2,2.736225,1.83818,NSCv1;NSCv3,0,0,0.0,1.0,,exo_only
B4galnt4,chr7,141064494,+,141061994,141064994,141060684,141061593,1661,99,4,2,4.42242,1.83818,NSCv1;NSCv3,0,0,0.0,1.0,,exo_only
B4galnt4,chr7,141070275,+,141067775,141070775,141070293,141071018,1661,57,3,2,7.569693333333333,3.35201,NSCv1;NSCv3,0,0,0.0,1.0,,exo_only
B4galnt4,chr7,141070602,+,141068102,141071102,141070293,141071018,1661,57,3,2,7.569693333333333,3.35201,NSCv1;NSCv3,0,0,0.0,1.0,,exo_only
Ptdss2,chr7,141130256,+,141127756,141130756,141131187,141131694,1661,53,2,2,10.886425000000001,19.9054,NSCv2;NSCv3,1,1,11.271,38.7913,NSCM1,exo_only
Ptdss2,chr7,141130278,+,141127778,141130778,141131187,141131694,1661,53,2,2,10.886425000000001,19.9054,NSCv2;NSCv3,1,1,11.271,38.7913,NSCM1,exo_only
Lmntd2,chr7,141214077,-,141213577,141216577,141215608,141216250,1662,57,4,3,8.1289125,2.89476,NSCv1;NSCv2;NSCv3,1,1,3.61524,4.91854,NSCM1,exo_only
Lmntd2,chr7,141214080,-,141213580,141216580,141215608,141216250,1662,57,4,3,8.1289125,2.89476,NSCv1;NSCv2;NSCv3,1,1,3.61524,4.91854,NSCM1,exo_only
Rassf7,chr7,141215860,+,141213360,141216360,141215608,141216250,1662,57,4,3,8.1289125,2.89476,NSCv1;NSCv2;NSCv3,1,1,3.61524,4.91854,NSCM1,exo_only
Rassf7,chr7,141215875,+,141213375,141216375,141215608,141216250,1662,57,4,3,8.1289125,2.89476,NSCv1;NSCv2;NSCv3,1,1,3.61524,4.91854,NSCM1,exo_only
Rassf7,chr7,141215894,+,141213394,141216394,141215608,141216250,1662,57,4,3,8.1289125,2.89476,NSCv1;NSCv2;NSCv3,1,1,3.61524,4.91854,NSCM1,exo_only
Rassf7,chr7,141215899,+,141213399,141216399,141215608,141216250,1662,57,4,3,8.1289125,2.89476,NSCv1;NSCv2;NSCv3,1,1,3.61524,4.91854,NSCM1,exo_only
Rassf7,chr7,141215962,+,141213462,141216462,141215608,141216250,1662,57,4,3,8.1289125,2.89476,NSCv1;NSCv2;NSCv3,1,1,3.61524,4.91854,NSCM1,exo_only
Rassf7,chr7,141215978,+,141213478,141216478,141215608,141216250,1662,57,4,3,8.1289125,2.89476,NSCv1;NSCv2;NSCv3,1,1,3.61524,4.91854,NSCM1,exo_only
Rassf7,chr7,141216203,+,141213703,141216703,141215608,141216250,1662,57,4,3,8.1289125,2.89476,NSCv1;NSCv2;NSCv3,1,1,3.61524,4.91854,NSCM1,exo_only
Rassf7,chr7,141216635,+,141214135,141217135,141215608,141216250,1662,57,4,3,8.1289125,2.89476,NSCv1;NSCv2;NSCv3,2,1,3.296245,3.05598,NSCM1,exo_only
Rassf7,chr7,141216700,+,141214200,141217200,141215608,141216250,1662,57,4,3,8.1289125,2.89476,NSCv1;NSCv2;NSCv3,2,1,3.296245,3.05598,NSCM1,exo_only
Rassf7,chr7,141217638,+,141215138,141218138,141215608,141216250,1662,57,3,3,6.948083333333333,2.89476,NSCv1;NSCv2;NSCv3,1,1,2.97725,3.05598,NSCM1,exo_only
Phrf1,chr7,141260397,+,141257897,141260897,141259710,141259976,1662,20,3,3,10.496096666666666,10.7489,NSCv1;NSCv2;NSCv3,1,1,5.27112,13.2875,NSCM3,exo_only
Drd4,chr7,141292006,+,141289506,141292506,141291933,141292381,1662,35,5,3,8.272507999999998,2.89476,NSCv1;NSCv2;NSCv3,2,1,4.103524999999999,1.83897,NSCM2,exo_only
Slc25a22,chr7,141437892,-,141437392,141440392,141437321,141437705,1664,39,3,3,7.136143333333334,6.87079,NSCv1;NSCv2;NSCv3,1,1,14.7727,80.7069,NSCM2,exo_only
Slc25a22,chr7,141437631,-,141437131,141440131,141437321,141437705,1664,39,3,3,7.136143333333334,6.87079,NSCv1;NSCv2;NSCv3,1,1,14.7727,80.7069,NSCM2,exo_only
Slc25a22,chr7,141437637,-,141437137,141440137,141437321,141437705,1664,39,3,3,7.136143333333334,6.87079,NSCv1;NSCv2;NSCv3,1,1,14.7727,80.7069,NSCM2,exo_only
