category,gene,chromosome,start,end,methylation_score,cpg_density,smarcb1_enrichment_cpm,smarcb1_enrichment_rpkm
no_deg,Clta,chr4,44012680,44013235,0.0087740295294276,0.156,1.478728782711159,1.4787288280388566
no_deg,Cmtm6,chr9,114731112,114731542,0.014116963167352515,0.114,12.086538704077334,12.086538656588646
no_deg,Cmtm6,chr9,114752944,114753212,0.03885295505271049,0.092,1.1868044281196664,1.1868045066492041
no_deg,Cnot8,chr11,58103779,58104705,0.007659074569351713,0.158,8.279968797407136,8.2799688268967
no_deg,Cntrl,chr2,35109335,35109733,0.0036675729148580765,0.13,3.2165869087924355,3.216587098093936
no_deg,Col12a1,chr9,79718442,79719250,0.0031800589207444103,0.142,2.7948190280245444,2.7948191403819242
no_deg,Col12a1,chr9,79719513,79719819,0.012259504277282151,0.094,2.6804963948463723,2.680496495176386
no_deg,Commd7,chr2,153632538,153632819,0.017903598348211324,0.1,0.0,0.0
no_deg,Comtd1,chr14,21847624,21848111,0.014540114724764635,0.108,6.658226951200918,6.658227263890839
no_deg,Comtd1,chr14,21848497,21849077,0.007223726752410715,0.094,10.07856914265169,10.078569392568971
no_deg,Copa,chr1,172082539,172083159,0.0,0.11,45.89268706864951,45.89268854347643
no_deg,Cops8,chr1,90603176,90603710,0.0918654936301815,0.126,2.9335943205911734,2.933594505021885
no_deg,Cox17,chr16,38346898,38347251,0.008849533259196015,0.076,2.6185924556728764,2.6185926182328085
no_deg,Cox6c,chr15,35937639,35938257,0.011342379332959503,0.126,0.0,0.0
no_deg,Cpne3,chr4,19569570,19570166,0.01176295292104487,0.14,27.61385490190926,27.613854878152043
no_deg,Cpsf7,chr19,10525035,10525859,0.009288816114999892,0.168,0.4389165333038601,0.4389165506310474
no_deg,Crtc3,chr7,80688151,80689051,0.013576194891955969,0.184,3.367068852568446,3.3670688039022068
no_deg,Cryl1,chr14,57398263,57398546,0.020131863248398378,0.098,1.1544837692846395,1.1544838244939915
no_deg,Csgalnact2,chr6,118138867,118139255,0.009916206664203066,0.118,17.255683406803584,17.255684114930734
no_deg,Csnk1d,chr11,120990766,120991408,0.03563648571207619,0.19,25.754873264479127,25.75487387178561
no_deg,Csnk1g2,chr10,80621976,80623110,0.008364770218440933,0.19,6.079278516583102,6.079278594330995
no_deg,Csnk1g2,chr10,80638388,80638765,1.066628424189259,0.106,2.9897174173747256,2.9897173989047507
no_deg,Ctif,chr18,75696578,75697554,0.006541159061299513,0.156,5.905606336811355,5.905606243458944
no_deg,Ctif,chr18,75697675,75697888,0.024406556419328797,0.108,6.925359478330194,6.925359461282766
no_deg,Ctnna1,chr18,35118494,35119504,0.007228480486847795,0.186,10.826268324102687,10.826268856528682
no_deg,Ctnnb1,chr9,120933178,120934555,0.010210464181668577,0.176,28.113172365959727,28.113174008733818
no_deg,Ctr9,chr7,111028665,111029405,0.006053492298893205,0.132,4.4787492785505245,4.4787492951257
no_deg,Cttnbp2,chr6,18514212,18514425,0.0035449322755399504,0.118,32.38508328219046,32.38508485630528
no_deg,Cttnbp2,chr6,18514614,18515058,0.006239463195232677,0.15,32.597804683612104,32.59780520227871
no_deg,Cttnbp2nl,chr3,105052675,105053071,0.00842327360178222,0.116,4.026497261832909,4.026497411223997
no_deg,Cul1,chr6,47453877,47455201,0.08994068072846476,0.262,22.901347997050376,22.9013493429222
no_deg,Cyc1,chr15,76343466,76343982,0.016237392601984424,0.166,7.3497926539094625,7.349793055748199
no_deg,Cyfip1,chr7,55841982,55842687,0.008491562245043308,0.142,10.405617111861877,10.405617308746642
no_deg,Cyp2u1,chr3,131302583,131303345,0.014832083156240999,0.146,20.15282065908421,20.152821294620793
no_deg,Cyp4f13,chr17,32924784,32924988,0.015071933528281251,0.074,0.0,0.0
no_deg,D430020J02Rik,chr12,116405180,116405776,0.016402082654733748,0.148,7.044259808920552,7.044259936469289
no_deg,Dact1,chr12,71309568,71310456,0.0081182993386798,0.216,22.06237189555359,22.06237195489199
no_deg,Dact1,chr12,71317978,71318774,1.0640548423535638,0.164,0.0,0.0
no_deg,Dcbld1,chr10,52233394,52234339,0.032060256623940665,0.162,16.00989104815311,16.009891537467148
no_deg,Dcp1b,chr6,119175140,119175720,0.0,0.142,4.546151489565331,4.5461515469802976
no_deg,Dctn2,chr10,127266238,127266876,0.024384354118785468,0.14,10.104103257607768,10.10410359349512
no_deg,Ddx17,chr15,79545998,79547141,0.027541265362627187,0.226,5.198037735498508,5.198037991081123
no_deg,Ddx19b,chr8,111027645,111027897,0.003483747453688534,0.076,6.169697698697709,6.1696978617309615
no_deg,Ddx31,chr2,28839843,28841000,0.008970774224614677,0.188,15.069114718902219,15.069115284066903
no_deg,Ddx49,chr8,70302335,70302963,0.00635438067725894,0.12,0.0,0.0
no_deg,Ddx55,chr5,124552549,124553190,0.0017148783571783194,0.14,35.001740597391546,35.00174065308194
no_deg,Dele1,chr18,38250094,38250571,0.008285229179941718,0.092,16.16449123519228,16.164491541547815
no_deg,Dennd2c,chr3,103102395,103103064,0.014587593007148961,0.152,7.527435839452373,7.527436130803313
no_deg,Dennd5b,chr6,149100691,149101866,0.013128081430129326,0.286,19.878327089314787,19.87832802054284
no_deg,Dennd6a,chr14,26579433,26580003,0.020143254112456467,0.152,7.648672580716041,7.648672592281521
no_deg,Dennd6b,chr15,89196014,89196641,0.006667934713074826,0.134,10.872003617894958,10.872003277043172
no_deg,Deptor,chr15,55112229,55112906,0.012116454210615244,0.128,1.0622706058908336,1.0622706460014277
no_deg,Dexi,chr16,10542419,10543148,0.0340541123270619,0.152,10.33755725107714,10.337557207672711
no_deg,Dffa,chr4,149104062,149104416,0.006183872241810724,0.084,12.259010966198938,12.259010752690527
no_deg,Dgka,chr10,128743785,128744155,0.00437856298005517,0.1,10.632960638065935,10.63296085443204
no_deg,Dgkg,chr16,22656809,22657280,0.02111068038817074,0.106,10.346787310144048,10.346787844216696
no_deg,Dgkq,chr5,108660567,108661067,0.011589851844872365,0.108,17.033635231088457,17.033636007956076
no_deg,Dhcr7,chr7,143829997,143830360,0.011985046814661724,0.084,5.827875045288198,5.827875144833277
no_deg,Dhtkd1,chr2,5942522,5942803,0.010467028283818389,0.08,0.40509344431713684,0.4050934600185827
no_deg,Dhx30,chr9,110100923,110101134,0.004975772465357615,0.086,0.0,0.0
no_deg,Dhx32,chr7,133776482,133777039,0.08891109191099775,0.148,0.6039846189053285,0.603984626326466
no_deg,Dicer1,chr12,104751475,104752369,0.009274237229031722,0.224,7.6385027874079885,7.638502960318107
no_deg,Dip2a,chr10,76344761,76345569,0.030413989891494266,0.186,0.0,0.0
no_deg,Dip2b,chr15,100038537,100039329,0.00884021090485675,0.164,12.363423745408925,12.363424003416341
no_deg,Diras2,chr13,52530361,52530803,0.00800502529542498,0.098,4.0814390431777445,4.08143900820407
no_deg,Dlc1,chr8,36613577,36614123,0.006971228821161048,0.144,13.413806615485674,13.41380660901204
no_deg,Dlc1,chr8,36732630,36732973,0.022555750349106746,0.108,0.0,0.0
no_deg,Dmac2,chr7,25619128,25619635,0.008451135273833192,0.096,8.445352963825552,8.445353452797756
no_deg,Dnajc15,chr14,77874781,77874982,0.004193054239528439,0.076,2.602234569362786,2.6022346732574344
no_deg,Dnajc19,chr3,34081111,34081407,0.01655230349640833,0.104,3.1451016767149187,3.145101843230846
no_deg,Dnajc28,chr16,91618733,91619047,0.01734814888740684,0.08,0.0,0.0
no_deg,Dnal1,chr12,84114241,84114599,0.012545983065147932,0.074,11.14751619183925,11.147515951159082
no_deg,Dnmt3b,chr2,153649431,153649930,0.02332561147181568,0.188,8.187503221189013,8.18750343340513
no_deg,Dock10,chr1,80758071,80758785,0.034924802443730696,0.172,21.257190252813206,21.257190521339194
no_deg,Dock11,chrX,35888493,35889392,0.04365791946941626,0.162,9.693535741635259,9.69353639384269
no_deg,Dock9,chr14,121797402,121798622,0.02754411608483745,0.19,17.90031629701571,17.900316229868626
no_deg,Dolk,chr2,30285788,30286877,0.0013489158064348289,0.152,38.274688270835085,38.27468851573672
no_deg,Dop1a,chr9,86467055,86467651,0.0015427653515342169,0.2,12.522005412688857,12.52200527420984
no_deg,Dpf2,chr19,5912253,5912967,0.039665492552667984,0.128,4.9127621241681165,4.912762280511233
no_deg,Dpysl2,chr14,66868655,66869260,0.005009635504841927,0.162,18.392776288354234,18.392777187762206
no_deg,Dpysl3,chr18,43392690,43393281,0.020025322432665565,0.142,6.443152088943039,6.44315230328435
no_deg,Dpysl3,chr18,43437867,43438427,0.0076376881567248155,0.12,16.77431746248161,16.774317947797186
no_deg,Dpysl4,chr7,139085953,139086762,0.027007169525531522,0.164,16.591580513204267,16.591581822656696
no_deg,Dscam,chr16,97170504,97171041,0.008022812945589566,0.124,1.971395921172652,1.9713959844204842
no_deg,Dstyk,chr1,132417369,132417990,0.05624763036276534,0.174,0.865245683446624,0.865245708258463
no_deg,Dtnb,chr12,3572055,3572883,0.0,0.182,0.0,0.0
no_deg,Dtx2,chr5,135994792,135995197,0.027392008942930125,0.086,5.66838926890849,5.668389353813983
no_deg,Dvl1,chr4,155847388,155848044,0.03858903314354522,0.16,0.0,0.0
no_deg,Dynlrb1,chr2,155236468,155236906,0.005136244001319246,0.122,20.35658875815301,20.356588724292664
no_deg,Dzank1,chr2,144527315,144528079,0.011985288073483726,0.154,0.0,0.0
no_deg,Dzip3,chr16,48993563,48994528,0.004790994990408242,0.174,0.0,0.0
no_deg,E2f4,chr8,105297551,105297981,0.011772402356947934,0.1,0.0,0.0
no_deg,E2f6,chr12,16810837,16811404,0.011426050428182243,0.162,0.0,0.0
no_deg,Ecpas,chr4,58911438,58912955,0.020789851436298572,0.222,14.572137086427475,14.572136940494246
no_deg,Edem1,chr6,108828290,108829267,0.009843567436328436,0.218,3.404382301272358,3.404382350782042
no_deg,Edf1,chr2,25557657,25558140,0.032814541755921016,0.138,3.2699305885370604,3.2699307337489323
no_deg,Eef1akmt2,chr7,132852377,132852664,0.03281207532948886,0.088,1.9157342166799292,1.9157343191791933
no_deg,Efcab14,chr4,115737562,115738075,0.0038524091792317087,0.11,5.2934582087800255,5.293458303246243
no_deg,Efemp2,chr19,5474521,5474859,0.032147465515238095,0.108,11.374452825910353,11.374452700885088
no_deg,Egln1,chr8,124948141,124949698,0.0,0.134,0.0,0.0
no_deg,Eid2,chr7,28267751,28268511,0.012776081619835906,0.19,5.305820258932484,5.305820588050942
no_deg,Eif2b5,chr16,20498869,20499147,0.018261142926576452,0.086,0.0,0.0
no_deg,Eif4h,chr5,134638518,134639429,0.04184397463237208,0.212,5.4271761921277735,5.427176396966508
no_deg,Eipr1,chr12,28751791,28752033,0.03236954962980461,0.074,0.0,0.0
no_deg,Elavl4,chr4,110351310,110351976,0.027581934923658413,0.162,3.173836761479699,3.1738369650150586
no_deg,Elfn2,chr15,78671939,78672648,0.4358928417882995,0.11,4.028004484346138,4.028004400476258
no_deg,Elfn2,chr15,78672946,78673306,0.5779975184937154,0.098,0.0,0.0
no_deg,Ell2,chr13,75707246,75708619,0.013960623916465872,0.216,20.42191383655873,20.421914561921163
no_deg,Emc2,chr15,43477167,43477610,0.0,0.088,2.2055354203279296,2.205535409370806
no_deg,Emc4,chr2,112367726,112368064,0.014151962436432705,0.098,6.909140950667406,6.909140968175414
no_deg,Emc7,chr2,112454873,112455342,0.015156463893528921,0.114,9.053197201251756,9.053197286513726
no_deg,Eml6,chr11,30024479,30024998,0.01792032833637328,0.122,0.0,0.0
no_deg,Eml6,chr11,30025815,30026104,0.0026623780286027655,0.1,0.7776188507138255,0.7776188737621285
no_deg,Emx2,chr19,59457915,59459984,0.018649964713733983,0.154,26.192685231178324,26.192685555998583
no_deg,Emx2,chr19,59469037,59469305,0.009303538482242092,0.08,3.704412384863607,3.704412545971784
no_deg,Endog,chr2,30171413,30172135,0.00452646191393246,0.19,0.0,0.0
no_deg,Engase,chr11,118476739,118477243,0.015190170046291187,0.118,10.858001808669595,10.858002429003315
no_deg,Entpd5,chr12,84408397,84409190,0.011731258978901576,0.184,4.653655868094412,4.653656058084071
no_deg,Epb41l2,chr10,25359584,25360596,0.008192764983215231,0.234,6.458165902904646,6.458166152566671
no_deg,Epdr1,chr13,19619241,19619765,0.01573288682162239,0.1,0.0,0.0
no_deg,Erich1,chr8,14090178,14090440,0.008101231434204194,0.108,2.8455466070037567,2.845546633413601
no_deg,Erlec1,chr11,30953846,30954096,0.0,0.1,0.0,0.0
no_deg,Esf1,chr2,140170493,140170996,0.0034830078351070467,0.116,0.0,0.0
no_deg,Ets2,chr16,95701863,95702893,0.028130585322681922,0.202,7.04129138658932,7.041291522762236
no_deg,Etv1,chr12,38778640,38779114,0.003363184825899947,0.094,15.047037066519858,15.047037625487443
no_deg,Etv3,chr3,87525465,87525918,0.017151603204924055,0.156,2.5444193875211383,2.544419503240444
no_deg,Exoc3,chr13,74166889,74167109,0.01423509099944331,0.058,8.01177037944719,8.011770887289725
no_deg,Exoc3,chr13,74208465,74208779,0.01177957134247182,0.082,4.262395558554601,4.262395720147978
no_deg,Exoc5,chr14,49065833,49066540,0.0,0.188,1.9046534157946924,1.904653510009352
no_deg,Exoc8,chr8,124896710,124898512,0.003841322246918429,0.164,16.95279916038337,16.95279884557734
no_deg,Extl3,chr14,65076263,65076651,0.31976540144859117,0.094,0.0,0.0
no_deg,Extl3,chr14,65077415,65077777,0.3607203668069248,0.078,0.0,0.0
no_deg,Extl3,chr14,65097696,65098287,0.005382651281859839,0.166,8.420061853173252,8.420062071953136
no_deg,Extl3,chr14,65149568,65150233,0.02797213038554043,0.11,1.0165856394027266,1.0165856860075022
no_deg,Eya1,chr1,14309747,14310036,0.01942554322176465,0.106,0.0,0.0
no_deg,F2r,chr13,95604059,95604766,1.8270247666236987,0.116,0.0,0.0
no_deg,F2r,chr13,95617986,95618798,0.006236432747014765,0.126,35.13358901315154,35.133590031528925
no_deg,F2rl1,chr13,95524298,95525435,0.004938955956584948,0.13,15.832745881005195,15.83274529746923
no_deg,Faf1,chr4,109676288,109677165,0.01566856348737718,0.18,3.3162075467269787,3.3162076846711654
no_deg,Fam117b,chr1,59912548,59913890,0.012527804928144063,0.178,7.381567292202965,7.381567214231854
no_deg,Fam118a,chr15,85036799,85037283,0.005408019717261097,0.166,11.33978432621729,11.339784575185764
no_deg,Fam133b,chr5,3543730,3544210,0.015201789134987513,0.154,15.161470070743755,15.161470849090534
no_deg,Fam171a1,chr2,3118208,3118863,0.02959912972666045,0.186,0.0,0.0
no_deg,Fam174b,chr7,73740237,73741012,0.010671865417320462,0.17,4.371824882399725,4.371825089075626
no_deg,Fam185a,chr5,21425051,21425567,0.008810936441796847,0.134,1.0009902289486272,1.0009902108027615
no_deg,Fam219b,chr9,57537457,57537810,0.007178321438458409,0.134,18.666977979793124,18.666978558607916
no_deg,Fam50a,chrX,74312929,74313457,0.055988131138747045,0.094,12.339436371652415,12.339437082475158
no_deg,Faxc,chr4,21931069,21931603,0.014562623874420689,0.168,0.0,0.0
no_deg,Fbxl12,chr9,20641998,20642464,0.02998561332104547,0.116,8.24739865343928,8.247398684760753
no_deg,Fbxl12,chr9,20644735,20645036,0.008235379656466134,0.1,9.173003979225415,9.173003971910566
no_deg,Fbxl4,chr4,22357541,22357945,0.01235417279053354,0.104,11.034494098326903,11.034493832046625
no_deg,Fbxo10,chr4,45084142,45084782,0.012954337339203347,0.162,18.978856823389478,18.978857331741548
no_deg,Fbxo4,chr15,3979154,3979562,0.006068038743180411,0.124,4.1952689690875955,4.195269172059286
no_deg,Fbxo42,chr4,141147759,141148594,0.028572983939840514,0.19,7.671804227737571,7.671804101151308
no_deg,Fbxo45,chr16,32246436,32247305,0.028506788499851384,0.19,2.4758985933640956,2.4758986609797646
no_deg,Fbxo7,chr10,86021770,86022417,0.003229175641553858,0.174,5.030300148742452,5.030300083737434
no_deg,Fbxw4,chr19,45659672,45660589,0.05070830423765955,0.214,0.0,0.0
no_deg,Fbxw7,chr3,84814010,84815782,0.008502181142242484,0.194,5.196983546456849,5.196983469482404
no_deg,Fech,chr18,64488819,64489322,0.03641906006772338,0.122,12.401185121470272,12.401185325715193
no_deg,Fgf11,chr11,69800877,69801634,0.0026202748940532435,0.126,0.0,0.0
no_deg,Fgf2,chr3,37312371,37312802,0.006059025929389125,0.126,3.8075128674697303,3.8075128839639234
no_deg,Fgf2,chr3,37348823,37349120,0.011005600595993247,0.108,11.981443810549607,11.98144366485224
no_deg,Fitm2,chr2,163472210,163472708,0.01322437641518363,0.128,0.0,0.0
no_deg,Fkbp9,chr6,56831909,56832501,0.0024885181418729052,0.122,9.037504996087948,9.037504771224667
no_deg,Fktn,chr4,53714091,53714630,0.11983786763301468,0.13,2.6867293391255935,2.686729292498294
no_deg,Flrt2,chr12,95695187,95695876,0.006214194767671506,0.15,12.53010420901669,12.530104487384426
no_deg,Fndc3b,chr3,27709973,27711161,0.01297272175069022,0.208,13.245848666650092,13.245849042260064
no_deg,Fnip1,chr11,54437986,54438657,0.017342825782439498,0.206,4.621669729763107,4.6216698625960095
no_deg,Foxc1,chr13,31806191,31806991,0.010083868317039533,0.114,23.45239774157873,23.452398189883766
no_deg,Foxc1,chr13,31807182,31808773,0.030943880733949155,0.188,47.913286895609716,47.91328813459609
no_deg,Foxp1,chr6,99028420,99028824,0.01438878944570683,0.122,35.56810489525051,35.56810552899318
no_deg,Foxp1,chr6,99520490,99523049,0.004891674026130787,0.188,64.36566626528598,64.3656706938036
no_deg,Frmd4a,chr2,4401153,4401634,0.023325476060548966,0.14,17.974393808109983,17.97439487206556
no_deg,Frmd4a,chr2,4603471,4604164,0.3204628133014346,0.116,0.0,0.0
no_deg,Frmd5,chr2,121806320,121807266,0.03729901418764757,0.198,2.675047142347867,2.675047229935022
no_deg,Fxn,chr19,24280224,24280692,0.0014630454469342204,0.164,30.77336037920014,30.77336040236859
no_deg,Gabrb1,chr5,71700810,71701218,0.013220618565090218,0.086,0.0,0.0
no_deg,Gak,chr5,108629403,108630051,0.0025965843422828152,0.164,3.6227765265344254,3.622776674359686
no_deg,Galc,chr12,98258804,98259454,0.0197516951963788,0.164,3.131158606127447,3.131158567425364
no_deg,Gapvd1,chr2,34753853,34754548,0.016823060739605513,0.162,6.797110721645654,6.797111159633793
no_deg,Garnl3,chr2,33130203,33130597,0.008492083937179179,0.124,16.074180213674115,16.07418081730169
no_deg,Gas7,chr11,67454957,67455972,0.024595149030686353,0.212,46.40482235216728,46.404823505360426
no_deg,Gba2,chr4,43578304,43579197,0.023835560025341637,0.166,7.323460721254419,7.323461098912064
no_deg,Gca,chr2,62664275,62664618,0.03819393309004125,0.102,5.995050794982008,5.995051144313541
no_deg,Gdap2,chr3,100162159,100162886,0.007382557274076616,0.162,3.0102387415154888,3.010238697255495
no_deg,Gfer,chr17,24695752,24696608,0.0,0.172,12.057155372955664,12.057155643276214
no_deg,Gfod2,chr8,105758221,105758724,0.050411410400076025,0.128,2.7246932664044707,2.7246933910933175
no_deg,Gga2,chr7,122020726,122020977,0.00979842306592528,0.068,0.0,0.0
no_deg,Gga3,chr11,115603564,115604631,0.0317219199807079,0.208,1.2689331223694966,1.2689331615656874
no_deg,Ggh,chr4,20041802,20042363,0.05496107297933366,0.128,1.2225562306415518,1.2225562899381235
no_deg,Glo1,chr17,30612355,30612692,0.0005417569829922372,0.084,2.1540929315440223,2.1540930468088315
no_deg,Gls,chr1,52232207,52233503,0.008955187433170649,0.178,11.249923271859116,11.249923440037175
no_deg,Gm10785,chr16,91688346,91689042,0.0,0.192,4.322762175393188,4.322762304311429
no_deg,Gm1673,chr5,33983124,33984139,0.02940262202718216,0.206,2.215125170190825,2.2151252817458356
no_deg,Gm4793,chr1,135584707,135585354,0.01788606365305242,0.108,1.8272312286908712,1.8272313229881088
no_deg,Gm527,chr12,64917786,64918353,0.006036616766511428,0.126,8.53987729126344,8.539877647881793
no_deg,Gmfb,chr14,46821887,46822368,0.0021210231836374903,0.136,0.0,0.0
no_deg,Gmps,chr3,63976057,63976587,0.008926269967209273,0.122,5.25772966304359,5.257729728174701
no_deg,Gnai1,chr5,18359732,18360748,0.004532526360771881,0.234,3.662964645493533,3.6629649006362293
no_deg,Gnai2,chr9,107612701,107612978,0.01813529159345489,0.096,6.185742988667218,6.185742952334954
no_deg,Gnai2,chr9,107635122,107635353,0.018242896643302444,0.09,2.5797204176716835,2.5797205049682392
no_deg,Gnal,chr18,67088229,67088859,0.008720719781107776,0.168,7.534552871437523,7.534553128832758
no_deg,Gnb5,chr9,75314066,75314557,0.02470488728982782,0.126,0.0,0.0
no_deg,Gnl1,chr17,35979024,35980725,0.021188444637203607,0.212,21.898903289298683,21.89890330075577
no_deg,Gnptg,chr17,25239879,25240594,0.013090758940813692,0.164,13.37562565477612,13.375625636119878
no_deg,Golga4,chr9,118506139,118507181,0.008111360266725065,0.156,0.14939290160837548,0.1493929073923069
no_deg,Golim4,chr3,75956176,75957134,0.055585174971451184,0.184,10.326439910700573,10.326440003781405
no_deg,Gopc,chr10,52381715,52382289,0.014231772784531008,0.124,2.873801489624301,2.873801632775508
no_deg,Gpatch2,chr1,187215468,187215800,0.0015828954368545544,0.118,11.925085801731454,11.925085882101957
no_deg,Gpc6,chr14,116925377,116926927,0.006947776353321741,0.164,20.592815526721896,20.592816000048227
no_deg,Gpr135,chr12,72070105,72071180,0.014205077961329905,0.192,0.0,0.0
no_deg,Gpr180,chr14,118136697,118137559,0.0031833150004061898,0.192,3.7385888698412146,3.7385889314472407
no_deg,Grip1,chr10,119453410,119454752,0.011005363983409122,0.246,4.51169855647545,4.511698822049535
no_deg,Grk5,chr19,60889656,60890708,0.0028814693750015595,0.16,7.2600675082781745,7.260067950276919
no_deg,Grtp1,chr8,13200396,13200614,0.019793322760874567,0.114,50.80208763610618,50.80208700864318
no_deg,Gsap,chr5,21186153,21186505,0.003667093674060007,0.088,3.813805166413205,3.8138053286678746
no_deg,Gskip,chr12,105684842,105685824,0.016558115093547814,0.222,0.6037017745020286,0.6037018009192201
no_deg,Gstp1,chr19,4037775,4038074,0.014039499395608765,0.068,35.34628556274826,35.346284950120186
no_deg,Gtf3c5,chr2,28582730,28583331,0.009880897741331048,0.122,0.0,0.0
no_deg,Gucy1b1,chr3,82073785,82074134,0.00962057645193029,0.094,17.266050519556718,17.26605058994478
no_deg,Gzf1,chr2,148680939,148681444,0.0070464690493677856,0.124,3.145834241423191,3.14583441304507
no_deg,Hacd2,chr16,35022231,35023015,0.0086851891292328,0.128,6.922113402026142,6.922113364584508
no_deg,Has3,chr8,106870633,106871037,0.005194917175025466,0.148,0.0,0.0
no_deg,Haspin,chr11,73137871,73138390,0.005364113428007263,0.174,10.999721133325608,10.999721703312316
no_deg,Hdgfl3,chr7,81933527,81934754,0.011631520564145424,0.292,8.585277197159746,8.585277650891893
no_deg,Hdlbp,chr1,93444931,93445766,0.0022014121927611953,0.174,8.276275340368556,8.276275386719552
no_deg,Hdlbp,chr1,93478226,93479457,0.01454256659417596,0.166,13.627810653949764,13.627810974299507
no_deg,Hectd2,chr19,36553947,36555055,0.006462797599356216,0.14,10.543504331579008,10.543504740676857
no_deg,Herc1,chr9,66349996,66351049,0.001834805558472117,0.178,0.0,0.0
no_deg,Hlcs,chr16,94289952,94290184,0.014288037974981098,0.126,0.0,0.0
no_deg,Hlcs,chr16,94313259,94313779,0.023087950419065625,0.142,5.86017501035315,5.860175334241816
no_deg,Hltf,chr3,20057627,20058195,0.006425778313565728,0.114,8.036116207541504,8.036116334808074
no_deg,Hmgn3,chr9,83145857,83146719,0.013403413107440601,0.138,24.103656324368675,24.103656895137934
no_deg,Hnrnpdl,chr5,100038372,100040322,0.002522481624402052,0.24,5.390542061089362,5.390542373731627
no_deg,Hnrnpm,chr17,33684723,33685657,0.024190627674084905,0.174,4.933436879298034,4.933437137568297
no_deg,Hps6,chr19,46003367,46004063,0.015875450484085653,0.152,10.87495324900727,10.87495387352657
no_deg,Hs3st3b1,chr11,63889137,63889678,0.13471647773640644,0.134,0.0,0.0
no_deg,Hs3st3b1,chr11,63919238,63919458,0.004537155335023279,0.1,0.0,0.0
no_deg,Hs3st3b1,chr11,63920509,63922450,0.010075257250566782,0.164,0.0,0.0
no_deg,Hs3st3b1,chr11,63923390,63923670,0.0014840891749314678,0.1,0.0,0.0
no_deg,Hs3st3b1,chr11,63925176,63925579,0.005662189630484295,0.078,6.833828797370468,6.833829038505587
no_deg,Hs3st5,chr10,36506875,36507677,0.00215103757971023,0.166,27.5484045527546,27.548404626530317
no_deg,Hsd17b4,chr18,50128201,50128593,0.010132176211858879,0.096,12.753755390362716,12.753756018296935
no_deg,Idh3a,chr9,54586280,54586966,0.005895208421678021,0.158,4.682696793036796,4.682697039566915
no_deg,Idh3b,chr2,130284119,130284541,0.004968117650798314,0.104,23.802708832019718,23.80270995770362
no_deg,Ifngr2,chr16,91546907,91547393,0.005474421892420905,0.132,3.895513957157767,3.895514187025084
no_deg,Ift57,chr16,49699035,49699631,0.01834799910606724,0.122,6.884198667021708,6.884198741627026
no_deg,Ift88,chr14,57423968,57424412,0.003733379098191479,0.122,2.6746213488409754,2.6746213192473465
no_deg,Il17d,chr14,57524724,57525612,0.0,0.17,17.174455326142205,17.174456203486862
no_deg,Il17ra,chr6,120463175,120463834,0.029581517883901638,0.188,6.8264004179821685,6.826400569391896
no_deg,Il17rc,chr6,113469546,113469968,0.010910994850753836,0.108,0.0,0.0
no_deg,Immp2l,chr12,41024137,41024469,0.0034116980917664502,0.118,5.042543508174342,5.0425435173175215
no_deg,Ino80b,chr6,83124902,83125204,0.03465805281805731,0.084,6.189600039364895,6.189600051606784
no_deg,Ino80c,chr18,24121557,24122038,0.005549727163381933,0.1,5.78524725972254,5.785247282173436
no_deg,Inpp4b,chr8,81342430,81342678,0.0027973616898686977,0.088,3.1323746699566417,3.132374787270283
no_deg,Insr,chr8,3221033,3221283,0.013283564861067826,0.1,10.981572297848961,10.981572624613298
no_deg,Insr,chr8,3279068,3279608,0.003579492730079616,0.13,8.472465883092164,8.472466299036363
no_deg,Ints11,chr4,155869286,155870053,0.0063642953949070965,0.146,2.230401507308433,2.2304015964571526
no_deg,Intu,chr3,40531509,40532014,0.0039818067527262095,0.116,0.9125159392924955,0.9125159362123673
no_deg,Intu,chr3,40540693,40541093,0.003985027563597827,0.09,0.0,0.0
no_deg,Ip6k1,chr9,108002298,108003188,0.010760802450348087,0.162,16.12415289888697,16.12415305415181
no_deg,Ipmk,chr10,71347544,71348544,0.012849361614318917,0.184,5.632714639369988,5.632714770050351
no_deg,Ipp,chr4,116507428,116507968,0.014978426005693532,0.12,8.410245982638484,8.410246064223728
no_deg,Iqgap2,chr13,95891566,95892117,0.011016173291283692,0.162,2.2762847780445097,2.27628479358329
no_deg,Irf2,chr8,46740435,46741501,0.018650195336939315,0.196,3.832934858110077,3.832934998220356
no_deg,Irs1,chr1,82283183,82283558,0.03220210464914205,0.092,10.070899327129895,10.070899582322406
no_deg,Irs1,chr1,82290195,82291822,0.028643455242101785,0.124,9.050521706095553,9.050521882428765
no_deg,Irx2,chr13,72628317,72631991,0.005755604798211714,0.072,19.39479590397168,19.394796691538634
no_deg,Itga4,chr2,79255402,79255897,0.0024753261215937914,0.086,9.822068240706688,9.822068696278349
no_deg,Itga7,chr10,128933615,128934211,0.014788034125308958,0.092,18.840457013677753,18.840457569819847
no_deg,Itgb1,chr8,128685320,128686390,0.0502123033848,0.228,7.811600243618994,7.811600451498914
no_deg,Itgb5,chr16,33829579,33830376,0.013593176049161644,0.188,30.86258370569773,30.862583871651704
no_deg,Itpkc,chr7,27228169,27228785,0.0005223253675988245,0.138,3.3190376345546557,3.319037653940483
no_deg,Itpripl2,chr7,118489793,118492038,0.0029780554987313833,0.162,0.0,0.0
