"seqnames","start","end","gene_symbol","width","strand","enrichment.x","binding_type.x","peak_width_exo.x","peak_width_endo.x","significant.x","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","baseMean","log2FoldChange","lfcSE","stat","pvalue.x","padj","exo_signal","endo_signal","enrichment.y","pvalue.y","binding_type.y","peak_width_exo.y","peak_width_endo.y","significant.y"
"chr17",87974680,87975793,"Msh6",1114,"*",1.00352973712596,"both",411,476,"False","Promoter (<=1kb)",17,87975062,87990892,15831,1,"17688","ENSMUST00000005503.4",0,"ENSMUSG00000005370","Msh6","mutS homolog 6",3911.652782,0.156827001,0.061417384,2.553462747,0.010665769,0.029329225,19.911584575292,19.841549122717,1.00352973712596,1,"both",411,476,"False"
"chr17",8800757,8802426,"Pde10a",1670,"*",1.39100099959464,"both",670.5,536,"False","Promoter (<=1kb)",17,8801693,8899189,97497,1,"23984","ENSMUST00000141877.1",0,"ENSMUSG00000023868","Pde10a","phosphodiesterase 10A",1108.903006,0.082631448,0.081536269,1.013431799,0.310853957,0.483406536,59.5324097153097,42.7982508514792,1.39100099959464,0.4,"both",670.5,536,"False"
"chr17",88064153,88065900,"Fbxo11",1748,"*",1.44242087478477,"both",837.5,812,"False","Promoter (<=1kb)",17,87990859,88065028,74170,2,"225055","ENSMUST00000130379.8",0,"ENSMUSG00000005371","Fbxo11","F-box protein 11",3661.554678,0.497233505,0.066187236,7.512528596,5.79961e-14,5.83307e-13,94.0594193425701,65.2094135538667,1.44242087478477,0.666666666666667,"both",837.5,812,"False"
"chr17",88529888,88530150,"Ppp1r21",263,"*",0.712133619601847,"both",428.333333333333,717,"False","Promoter (<=1kb)",17,88530118,88588367,58250,1,"73825","ENSMUST00000038551.7",0,"ENSMUSG00000034709","Ppp1r21","protein phosphatase 1, regulatory subunit 21",880.3506257,-0.159965483,0.087674615,-1.824535892,0.068071095,0.146653329,36.2119097706843,50.8498809407852,0.712133619601847,0.2,"both",428.333333333333,717,"False"
"chr17",94749608,94750228,"Mettl4",621,"*",1.04011254659141,"both",452,439.333333333333,"False","Promoter (<=1kb)",17,94722590,94749892,27303,2,"76781","ENSMUST00000234990.1",0,"ENSMUSG00000055660","Mettl4","methyltransferase 4, N6-adenosine",2468.590064,-0.344470451,0.073175795,-4.707437079,2.50851e-06,1.23579e-05,34.6498365048097,33.3135453642606,1.04011254659141,1,"both",452,439.333333333333,"False"
"chr18",10181248,10182286,"Rock1",1039,"*",1.98464553537684,"both",549.333333333333,640.5,"False","Promoter (<=1kb)",18,10064401,10182045,117645,2,"19877","ENSMUST00000067947.6",0,"ENSMUSG00000024290","Rock1","Rho-associated coiled-coil containing protein kinase 1",3526.538624,0.034795393,0.076875079,0.452622533,0.650820571,0.787426303,47.1227946395899,23.7436830908156,1.98464553537684,0.4,"both",549.333333333333,640.5,"False"
"chr18",12168679,12168976,"Rmc1",298,"*",0.40442830096339,"both",1111,1162.66666666667,"False","Promoter (<=1kb)",18,12168717,12181120,12404,1,"76482","ENSMUST00000126523.8",0,"ENSMUSG00000024410","Rmc1","regulator of MON1-CCZ1",643.70003,-0.221021583,0.095692898,-2.309696836,0.020904944,0.053277539,48.5926040088779,120.151344238584,0.40442830096339,0.2,"both",1111,1162.66666666667,"False"
"chr18",12236212,12236716,"Npc1",505,"*",0.405589147298355,"both",503,907.5,"False","Promoter (<=1kb)",18,12189693,12236400,46708,2,"18145","ENSMUST00000025279.5",0,"ENSMUSG00000024413","Npc1","NPC intracellular cholesterol transporter 1",2498.329857,0.637809305,0.079148284,8.058409749,7.72934e-16,8.89735e-15,19.4645956479008,47.9909183407772,0.405589147298355,0.333333333333333,"both",503,907.5,"False"
"chr18",12741279,12741568,"Cabyr",290,"*",0.478632765418031,"both",561.5,919,"False","Promoter (<=1kb)",18,12741311,12755146,13836,1,"71132","ENSMUST00000235000.1",0,"ENSMUSG00000024430","Cabyr","calcium binding tyrosine phosphorylation regulated",57.58405092,0.024460726,0.285598913,0.085647124,0.931746936,0.963623623,29.798641165127,62.2578379879642,0.478632765418031,0.8,"both",561.5,919,"False"
"chr18",12973303,12973796,"Impact",494,"*",0.196069806580301,"both",1040.25,1557.66666666667,"False","Promoter (<=1kb)",18,12974298,12982175,7878,1,"16210","ENSMUST00000234409.1",-502,"ENSMUSG00000024423","Impact","impact, RWD domain protein",2361.517419,0.172349483,0.062784571,2.745092926,0.006049377,0.017695267,64.7132278121893,330.051979653919,0.196069806580301,0.1,"both",1040.25,1557.66666666667,"False"
"chr18",14782917,14783711,"Taf4b",795,"*",1.17496101903425,"both",366,417,"False","Promoter (<=1kb)",18,14783245,14900359,117115,1,"72504","ENSMUST00000169862.1",0,"ENSMUSG00000054321","Taf4b","TATA-box binding protein associated factor 4b",722.5568909,-0.087698754,0.093827869,-0.934677027,0.349954769,0.525108207,24.108336084041,20.5184135418013,1.17496101903425,0.666666666666667,"both",366,417,"False"
"chr18",21001201,21002536,"Rnf138",1336,"*",1.45825351417325,"both",702.666666666667,530.333333333333,"False","Promoter (<=1kb)",18,21001341,21027535,26195,1,"56515","ENSMUST00000234107.1",0,"ENSMUSG00000024317","Rnf138","ring finger protein 138",1187.98247,-0.275425812,0.081766827,-3.368429732,0.000755977,0.002651351,88.5416751774904,60.7176148158907,1.45825351417325,0.2,"both",702.666666666667,530.333333333333,"False"
"chr18",21299478,21300700,"Garem1",1223,"*",1.52447468856269,"both",1287,920.666666666667,"False","Promoter (<=1kb)",18,21127201,21300138,172938,2,"381126","ENSMUST00000049260.6",0,"ENSMUSG00000042680","Garem1","GRB2 associated regulator of MAPK1 subtype 1",695.9335328,0.829047382,0.123109941,6.734203406,1.6483e-11,1.34531e-10,698.879864893732,458.439795778211,1.52447468856269,0.4,"both",1287,920.666666666667,"False"
"chr18",23041263,23041637,"Nol4",375,"*",2.83341405903145,"both",754.333333333333,552.5,"False","Promoter (<=1kb)",18,22693634,23041653,348020,2,"319211","ENSMUST00000097651.9",16,"ENSMUSG00000041923","Nol4","nucleolar protein 4",1143.732825,0.103885134,0.079187759,1.311883758,0.189559358,0.33414421,97.4654845813543,34.3986027282829,2.83341405903145,0.2,"both",754.333333333333,552.5,"False"
"chr18",23803759,23804310,"Mapre2",552,"*",1.92211129458058,"both",751.5,566,"False","Promoter (<=1kb)",18,23803984,23893857,89874,1,"212307","ENSMUST00000025127.4",0,"ENSMUSG00000024277","Mapre2","microtubule-associated protein, RP/EB family, member 2",1425.790965,0.248261062,0.080147827,3.097539517,0.001951344,0.006346241,45.6455155553368,23.7475923917803,1.92211129458058,0.333333333333333,"both",751.5,566,"False"
"chr18",24020235,24021139,"Zfp24",905,"*",0.91008743282504,"both",695.833333333333,1050,"False","Promoter (<=1kb)",18,24009702,24020810,11109,2,"59057","ENSMUST00000066497.11",0,"ENSMUSG00000051469","Zfp24","zinc finger protein 24",5634.226406,-0.330073001,0.056215964,-5.871517188,4.31825e-09,2.88571e-08,73.214322600267,80.4475701559787,0.91008743282504,0.4,"both",695.833333333333,1050,"False"
"chr18",24121557,24122038,"Ino80c",482,"*",1.54142343548636,"both",531,423.5,"False","Promoter (<=1kb)",18,24104757,24121953,17197,2,"225280","ENSMUST00000141489.1",0,"ENSMUSG00000047989","Ino80c","INO80 complex subunit C",1066.885597,0.161097223,0.080354833,2.004823084,0.044981964,0.10304624,28.0426880674118,18.1927220138337,1.54142343548636,0.666666666666667,"both",531,423.5,"False"
"chr18",24603148,24604311,"Slc39a6",1164,"*",1.28110479721494,"both",656,532.666666666667,"False","Promoter (<=1kb)",18,24579881,24603817,23937,2,"106957","ENSMUST00000070726.9",0,"ENSMUSG00000024270","Slc39a6","solute carrier family 39 (metal ion transporter), member 6",2576.909912,0.226138969,0.078365434,2.885697896,0.003905468,0.011909394,68.1216462080818,53.1741402859272,1.28110479721494,0.7,"both",656,532.666666666667,"False"
"chr18",25168534,25169303,"AW554918",770,"*",2.41506366374532,"both",794,767.5,"False","Promoter (<=1kb)",18,25168999,25463725,294727,1,"225289","ENSMUST00000159605.7",0,"ENSMUSG00000033632","AW554918","expressed sequence AW554918",808.5696861,-0.089253,0.093056443,-0.959127561,0.337494488,0.511737754,85.6537217616689,35.4664446521612,2.41506366374532,0.4,"both",794,767.5,"False"
"chr18",31633982,31635448,"Sap130",1467,"*",0.789355635211901,"both",1010.5,1220.66666666667,"False","Promoter (<=1kb)",18,31634371,31636611,2241,1,"269003","ENSMUST00000234760.1",0,"ENSMUSG00000024260","Sap130","Sin3A associated protein",1776.977076,0.577049932,0.072583208,7.950185025,1.86233e-15,2.09173e-14,199.837810199586,253.165748472728,0.789355635211901,0.228571428571429,"both",1010.5,1220.66666666667,"False"
"chr18",31759361,31760640,"Ammecr1l",1280,"*",1.25400681637825,"both",726.666666666667,772,"False","Promoter (<=1kb)",18,31759826,31777524,17699,1,"225339","ENSMUST00000234500.1",0,"ENSMUSG00000041915","Ammecr1l","AMME chromosomal region gene 1-like",1287.898764,0.72160401,0.078882421,9.147843077,5.80816e-20,8.82866e-19,126.91174488411,101.204988064299,1.25400681637825,0.628571428571429,"both",726.666666666667,772,"False"
"chr18",32162806,32163600,"Map3k2",795,"*",1.56942016926808,"both",695,548.5,"False","Promoter (<=1kb)",18,32163089,32199296,36208,1,"26405","ENSMUST00000234576.1",0,"ENSMUSG00000024383","Map3k2","mitogen-activated protein kinase kinase kinase 2",2166.214916,-0.05460102,0.065121289,-0.838451157,0.401777368,0.577032351,51.6250584588485,32.894351346921,1.56942016926808,1,"both",695,548.5,"False"
"chr18",33213715,33214111,"Stard4",397,"*",2.90066080910326,"both",697,522,"False","Promoter (<=1kb)",18,33199355,33213862,14508,2,"170459","ENSMUST00000025236.8",0,"ENSMUSG00000024378","Stard4","StAR related lipid transfer domain containing 4",5323.400965,-1.322658483,0.064649563,-20.45889274,5.00623e-93,1.01809e-90,93.5627050122699,32.2556517875646,2.90066080910326,0.1,"both",697,522,"False"
"chr18",3336789,3338073,"Crem",1285,"*",1.33868169267905,"both",1398.33333333333,1210,"False","Promoter (<=1kb)",18,3266354,3337679,71326,2,"12916","ENSMUST00000150235.7",0,"ENSMUSG00000063889","Crem","cAMP responsive element modulator",710.2096279,-0.2205629,0.097853845,-2.254003409,0.024195954,0.060510171,319.021059771117,238.309869714191,1.33868169267905,0.4,"both",1398.33333333333,1210,"False"
"chr18",3383028,3383497,"Cul2",470,"*",1.10147793715744,"both",449.5,344,"False","Promoter (<=1kb)",18,3383225,3435385,52161,1,"71745","ENSMUST00000080089.10",0,"ENSMUSG00000024231","Cul2","cullin 2",2784.030041,-0.372349167,0.062477066,-5.959773579,2.52588e-09,1.72751e-08,20.2359624264598,18.3716457169194,1.10147793715744,1,"both",449.5,344,"False"
"chr18",34624016,34624637,"Kif20a",622,"*",1.62501305411955,"both",530.5,521,"False","Promoter (<=1kb)",18,34624613,34632835,8223,1,"19348","ENSMUST00000167161.8",0,"ENSMUSG00000003779","Kif20a","kinesin family member 20A",2600.757763,-0.459753463,0.067258048,-6.835664684,8.16257e-12,6.86669e-11,35.8686028203795,22.0728090334102,1.62501305411955,0.666666666666667,"both",530.5,521,"False"
"chr18",34759386,34759806,"Fam53c",421,"*",4.23400783195567,"both",728.333333333333,397.5,"False","Promoter (<=1kb)",18,34759556,34773738,14183,1,"66306","ENSMUST00000097622.3",0,"ENSMUSG00000034300","Fam53c","family with sequence similarity 53, member C",1522.268953,0.567748779,0.076127011,7.457915042,8.79023e-14,8.65609e-13,88.2046827488283,20.8324325909636,4.23400783195567,0.2,"both",728.333333333333,397.5,"False"
"chr18",34860474,34861222,"Egr1",749,"*",0.158372964089968,"both",623,1153.66666666667,"False","Promoter (<=1kb)",18,34861207,34864956,3750,1,"13653","ENSMUST00000165033.1",0,"ENSMUSG00000038418","Egr1","early growth response 1",2218.068562,-0.074458055,0.073744241,-1.009679591,0.312648824,0.48543843,30.9927579378373,195.694752042597,0.158372964089968,0.2,"both",623,1153.66666666667,"False"
"chr18",34931397,34932559,"Etf1",1163,"*",0.615956147021257,"both",568,517.666666666667,"False","Promoter (<=1kb)",18,34902785,34932007,29223,2,"225363","ENSMUST00000025218.7",0,"ENSMUSG00000024360","Etf1","eukaryotic translation termination factor 1",8386.923875,-0.494670104,0.05551587,-8.910427006,5.08364e-19,7.27814e-18,43.787041411428,71.0879201761045,0.615956147021257,1,"both",568,517.666666666667,"False"
"chr18",34954057,34955064,"Hspa9",1008,"*",0.200454612525115,"both",443.5,832.666666666667,"False","Promoter (<=1kb)",18,34937414,34954357,16944,2,"15526","ENSMUST00000025217.10",0,"ENSMUSG00000024359","Hspa9","heat shock protein 9",14125.00946,-0.240292438,0.055739916,-4.310958055,1.62549e-05,7.27728e-05,22.6045807727552,112.766578369071,0.200454612525115,0.2,"both",443.5,832.666666666667,"False"
"chr18",3507134,3508532,"Bambi",1399,"*",1.01033007554182,"both",581.333333333333,637.666666666667,"False","Promoter (<=1kb)",18,3507923,3516404,8482,1,"68010","ENSMUST00000025075.2",0,"ENSMUSG00000024232","Bambi","BMP and activin membrane-bound inhibitor",258.7826329,0.289170125,0.167361577,1.727816677,0.084021096,0.17462545,61.9226619606251,61.2895364194888,1.01033007554182,0.4,"both",581.333333333333,637.666666666667,"False"
"chr18",35703036,35703240,"Smim33",205,"*",1.5599983051032,"both",480.666666666667,473,"False","Promoter (<=1kb)",18,35703225,35729770,26546,1,"73449","ENSMUST00000143778.1",0,"ENSMUSG00000073598","Smim33","small integral membrane protein 33",NA,NA,NA,NA,NA,NA,42.9531165487512,27.5340789847267,1.5599983051032,1,"both",480.666666666667,473,"False"
"chr18",36196549,36197534,"Nrg2",986,"*",1.09405837328488,"both",291,386,"False","Promoter (<=1kb)",18,36017652,36197380,179729,2,"100042150","ENSMUST00000115713.8",0,"ENSMUSG00000060275","Nrg2","neuregulin 2",119.2865036,0.981801217,0.206527984,4.753841101,1.99588e-06,9.94568e-06,12.80664123195,11.7056288262741,1.09405837328488,1,"both",291,386,"False"
"chr18",36559433,36561371,"Ankhd1",1939,"*",0.874124671282529,"both",1206,1146.66666666667,"False","Promoter (<=1kb)",18,36559987,36583681,23695,1,"108857","ENSMUST00000134146.7",0,"ENSMUSG00000024483","Ankhd1","ankyrin repeat and KH domain containing 1",4599.479639,0.288342616,0.059614795,4.836762687,1.31971e-06,6.71333e-06,427.705028982806,489.295226452391,0.874124671282529,0.2,"both",1206,1146.66666666667,"False"
"chr18",36734961,36735403,"Tmco6",443,"*",0.57565853369818,"both",510,934.5,"False","Promoter (<=1kb)",18,36735039,36739832,4794,1,"71983","ENSMUST00000237727.1",0,"ENSMUSG00000006850","Tmco6","transmembrane and coiled-coil domains 6",335.7007312,-0.088447212,0.131378039,-0.673226761,0.500803039,0.667770553,26.1935276865318,45.501849018476,0.57565853369818,1,"both",510,934.5,"False"
"chr18",36744134,36744895,"Ndufa2",762,"*",1.7673113698221,"both",429.5,466,"False","Promoter (<=1kb)",18,36742332,36744557,2226,2,"17991","ENSMUST00000014438.4",0,"ENSMUSG00000014294","Ndufa2","NADH:ubiquinone oxidoreductase subunit A2",949.3651578,-0.995928859,0.119317922,-8.346850548,7.01073e-17,8.6527e-16,33.9530267855805,19.2116835580582,1.7673113698221,0.333333333333333,"both",429.5,466,"False"
"chr18",37934920,37935684,"Diaph1",765,"*",0.51681693796015,"both",353.5,483.333333333333,"False","Promoter (<=1kb)",18,37843601,37935476,91876,2,"13367","ENSMUST00000115634.7",0,"ENSMUSG00000024456","Diaph1","diaphanous related formin 1",1730.108987,0.320156701,0.073600291,4.349937987,1.36176e-05,6.15509e-05,20.9645416985807,40.5647341616292,0.51681693796015,0.8,"both",353.5,483.333333333333,"False"
"chr18",38250094,38250571,"Dele1",478,"*",2.7525993345364,"both",622.666666666667,461.666666666667,"False","Promoter (<=1kb)",18,38250255,38255981,5727,1,"66839","ENSMUST00000236994.1",0,"ENSMUSG00000024442","Dele1","DAP3 binding cell death enhancer 1",1372.564792,-0.20897156,0.083924906,-2.489982644,0.012774933,0.03439967,103.196978057144,37.4907371233978,2.7525993345364,0.1,"both",622.666666666667,461.666666666667,"False"
"chr18",38992909,38993832,"Arhgap26",924,"*",1.26328558724308,"both",701.333333333333,697,"False","Promoter (<=1kb)",18,38993145,39100149,107005,1,"71302","ENSMUST00000115574.1",0,"ENSMUSG00000036452","Arhgap26","Rho GTPase activating protein 26",608.7802328,0.292298423,0.103574916,2.822096642,0.00477108,0.014273621,89.5917111100174,70.9196020398972,1.26328558724308,0.857142857142857,"both",701.333333333333,697,"False"
"chr18",42274945,42276033,"Gm4013",1089,"*",0.658411587132386,"both",587.5,812.5,"False","Promoter (<=1kb)",18,42274382,42275197,816,2,"100042757","ENSMUST00000236263.1",0,"ENSMUSG00000117662","Gm4013","predicted gene 4013",NA,NA,NA,NA,NA,NA,48.1896025699185,73.1906963846143,0.658411587132386,0.333333333333333,"both",587.5,812.5,"False"
"chr18",42511060,42512291,"Tcerg1",1232,"*",1.23947264829077,"both",567.666666666667,584,"False","Promoter (<=1kb)",18,42511487,42575793,64307,1,"56070","ENSMUST00000237602.1",0,"ENSMUSG00000024498","Tcerg1","transcription elongation regulator 1 (CA150)",2637.134233,0.28174125,0.070593765,3.991021709,6.57893e-05,0.000271449,130.12045817154,104.980499852882,1.23947264829077,1,"both",567.666666666667,584,"False"
"chr18",43392690,43393281,"Dpysl3",592,"*",1.2297442951411,"both",971,673,"False","Promoter (<=1kb)",18,43324288,43393377,69090,2,"22240","ENSMUST00000025379.13",96,"ENSMUSG00000024501","Dpysl3","dihydropyrimidinase-like 3",3170.115238,-0.363058436,0.069823933,-5.1996274,1.99688e-07,1.11699e-06,53.7176646113903,43.6819791103212,1.2297442951411,0.8,"both",971,673,"False"
"chr18",46525602,46526349,"Fem1c",748,"*",0.565051437557807,"both",617.666666666667,780,"False","Promoter (<=1kb)",18,46501746,46525971,24226,2,"240263","ENSMUST00000036226.5",0,"ENSMUSG00000033319","Fem1c","fem 1 homolog c",3314.321354,0.264466915,0.064125244,4.124224695,3.71986e-05,0.000159057,118.509577538047,209.732370649749,0.565051437557807,0.2,"both",617.666666666667,780,"False"
"chr18",46958729,46959130,"Commd10",402,"*",1.18223887015381,"both",488,548.5,"False","Promoter (<=1kb)",18,46958816,47087995,129180,1,"69456","ENSMUST00000049388.8",0,"ENSMUSG00000042705","Commd10","COMM domain containing 10",1131.521728,-0.748554586,0.085085446,-8.797680683,1.39673e-18,1.94369e-17,35.099028323219,29.6886096450648,1.18223887015381,1,"both",488,548.5,"False"
"chr18",47366343,47367098,"Sema6a",756,"*",2.09440500601237,"both",1316.66666666667,991,"False","Promoter (1-2kb)",18,47303674,47368268,64595,2,"20358","ENSMUST00000144223.1",1170,"ENSMUSG00000019647","Sema6a","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A",13580.41106,1.192990385,0.069251904,17.22682433,1.67076e-66,1.88445e-64,158.016947251947,75.4471779805387,2.09440500601237,0.2,"both",1316.66666666667,991,"False"
"chr18",47368649,47369218,"Sema6a",570,"*",0.79306469010192,"both",644.5,1092,"False","Promoter (<=1kb)",18,47245254,47368830,123577,2,"20358","ENSMUST00000019791.13",0,"ENSMUSG00000019647","Sema6a","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A",13580.41106,1.192990385,0.069251904,17.22682433,1.67076e-66,1.88445e-64,40.59333742386,51.1854050880051,0.79306469010192,1,"both",644.5,1092,"False"
"chr18",49755326,49755889,"Dtwd2",564,"*",1.112863733945,"both",804.666666666667,829.666666666667,"False","Promoter (<=1kb)",18,49696145,49755601,59457,2,"68857","ENSMUST00000163590.8",0,"ENSMUSG00000024505","Dtwd2","DTW domain containing 2",226.7117315,-0.478012715,0.158634445,-3.013297111,0.002584258,0.008194167,141.186679843161,126.867895445445,1.112863733945,1,"both",804.666666666667,829.666666666667,"False"
"chr18",49832521,49833220,"Dmxl1",700,"*",0.503348541540745,"both",325.5,372,"False","Promoter (<=1kb)",18,49832670,49964254,131585,1,"240283","ENSMUST00000180611.7",0,"ENSMUSG00000037416","Dmxl1","Dmx-like 1",7722.561931,-0.211690314,0.055345897,-3.824860135,0.000130846,0.000517601,31.2763134086272,62.1364935575074,0.503348541540745,0.2,"both",325.5,372,"False"
"chr18",5163121,5163619,"Gm26682",499,"*",0.795660442610657,"both",869.666666666667,1106.33333333333,"False","Promoter (2-3kb)",18,5162839,5165731,2893,2,"102637682","ENSMUST00000180850.2",2112,"ENSMUSG00000097888","Gm26682","predicted gene, 26682",62.20816092,0.194282134,0.270448626,0.718369832,0.472529283,0.642311507,82.884627904883,104.170854130851,0.795660442610657,1,"both",869.666666666667,1106.33333333333,"False"
"chr18",5334180,5334975,"Zfp438",796,"*",0.397296930283434,"both",492.333333333333,1132.33333333333,"False","Promoter (<=1kb)",18,5210029,5334439,124411,2,"240186","ENSMUST00000063989.6",0,"ENSMUSG00000050945","Zfp438","zinc finger protein 438",343.7333812,-0.226478941,0.12140342,-1.865507097,0.062110358,0.135806016,65.363012858024,164.519299989037,0.397296930283434,0.1,"both",492.333333333333,1132.33333333333,"False"
"chr18",53744268,53744834,"Cep120",567,"*",0.470058578934676,"both",447,745,"False","Promoter (<=1kb)",18,53681723,53744547,62825,2,"225523","ENSMUST00000049811.7",0,"ENSMUSG00000048799","Cep120","centrosomal protein 120",1641.525881,-0.055321824,0.070471977,-0.785018757,0.432442571,0.605372678,58.7435014494453,124.970597457405,0.470058578934676,0.1,"both",447,745,"False"
"chr18",53861783,53862914,"Csnk1g3",1132,"*",0.725912735815741,"both",618.333333333333,584.333333333333,"False","Promoter (<=1kb)",18,53862122,53955548,93427,1,"70425","ENSMUST00000069597.7",0,"ENSMUSG00000073563","Csnk1g3","casein kinase 1, gamma 3",3100.720013,-0.338291742,0.066938154,-5.053795475,4.33115e-07,2.33377e-06,51.5040281201038,70.9507156700129,0.725912735815741,0.7,"both",618.333333333333,584.333333333333,"False"
"chr18",56432125,56432394,"Gramd2b",270,"*",1.4396927359033,"both",734.666666666667,671,"False","Promoter (<=1kb)",18,56432132,56503792,71661,1,"107022","ENSMUST00000070166.5",0,"ENSMUSG00000001700","Gramd2b","GRAM domain containing 2B",NA,NA,NA,NA,NA,NA,88.3466612129824,61.3649419836459,1.4396927359033,0.7,"both",734.666666666667,671,"False"
"chr18",56924915,56925953,"Marchf3",1039,"*",0.869584631589723,"both",888,743.333333333333,"False","Promoter (<=1kb)",18,56761716,56925548,163833,2,"320253","ENSMUST00000102912.7",0,"ENSMUSG00000032656","Marchf3","membrane associated ring-CH-type finger 3",NA,NA,NA,NA,NA,NA,123.549940331423,142.079259272966,0.869584631589723,1,"both",888,743.333333333333,"False"
"chr18",60526084,60526466,"Dctn4",383,"*",1.06220140299854,"both",1063,948,"False","Promoter (<=1kb)",18,60526185,60557939,31755,1,"67665","ENSMUST00000223984.1",0,"ENSMUSG00000024603","Dctn4","dynactin 4",4524.86692,0.029750164,0.059145233,0.503001893,0.614962941,0.760565086,181.000532299583,170.401330471442,1.06220140299854,0.7,"both",1063,948,"False"
"chr18",60774322,60775034,"Rps14",713,"*",0.721932853469841,"both",333,368,"False","Promoter (<=1kb)",18,60774596,60778546,3951,1,"20044","ENSMUST00000025511.10",0,"ENSMUSG00000024608","Rps14","ribosomal protein S14",9606.559538,-1.226064253,0.160290031,-7.649036202,2.02491e-14,2.1093e-13,24.2447236077051,33.5830728455938,0.721932853469841,0.8,"both",333,368,"False"
"chr18",6135516,6136250,"Arhgap12",735,"*",1.09219720289362,"both",725,697.666666666667,"False","Promoter (<=1kb)",18,6024785,6135907,111123,2,"75415","ENSMUST00000077128.12",0,"ENSMUSG00000041225","Arhgap12","Rho GTPase activating protein 12",4582.171257,-0.214382375,0.059835502,-3.582862447,0.00033985,0.001257294,90.619181939405,82.9696154680879,1.09219720289362,1,"both",725,697.666666666667,"False"
"chr18",61707401,61707673,"Pcyox1l",273,"*",1.12474175289994,"both",789.333333333333,663.666666666667,"False","Promoter (<=1kb)",18,61696837,61707635,10799,2,"240334","ENSMUST00000025472.6",0,"ENSMUSG00000024579","Pcyox1l","prenylcysteine oxidase 1 like",788.9058954,0.921706459,0.105620026,8.72662595,2.62383e-18,3.58079e-17,70.3936782373838,62.5865253564976,1.12474175289994,1,"both",789.333333333333,663.666666666667,"False"
"chr18",64488819,64489322,"Fech",504,"*",2.57987393114268,"both",868,362.5,"False","Promoter (<=1kb)",18,64452914,64489050,36137,2,"14151","ENSMUST00000235766.1",0,"ENSMUSG00000024588","Fech","ferrochelatase",1490.960137,0.055665043,0.079609802,0.699223476,0.484412382,0.653839802,38.4394123141423,14.8997250796347,2.57987393114268,0.333333333333333,"both",868,362.5,"False"
"chr18",64516165,64516721,"Nars1",557,"*",0.353193477691725,"both",393.5,787.333333333333,"False","Promoter (<=1kb)",18,64499647,64516652,17006,2,"70223","ENSMUST00000237400.1",0,"ENSMUSG00000024587","Nars1","asparaginyl-tRNA synthetase 1",NA,NA,NA,NA,NA,NA,21.4814883650709,60.8207391185759,0.353193477691725,0.2,"both",393.5,787.333333333333,"False"
"chr18",6516014,6516482,"Epc1",469,"*",0.511339585638413,"both",489,751,"False","Promoter (<=1kb)",18,6435951,6516108,80158,2,"13831","ENSMUST00000115870.8",0,"ENSMUSG00000024240","Epc1","enhancer of polycomb homolog 1",2297.08092,-0.001552513,0.065783001,-0.023600523,0.981171255,0.990283159,76.8901083084567,150.369950748989,0.511339585638413,0.1,"both",489,751,"False"
"chr18",67448659,67449575,"Afg3l2",917,"*",1.24862741887575,"both",423.333333333333,544,"False","Promoter (<=1kb)",18,67404764,67449172,44409,2,"69597","ENSMUST00000025408.9",0,"ENSMUSG00000024527","Afg3l2","AFG3-like AAA ATPase 2",1353.935461,-0.090875646,0.087129541,-1.042994657,0.296950767,0.467884393,56.1399224633233,44.9613084052496,1.24862741887575,0.8,"both",423.333333333333,544,"False"
"chr18",6764956,6765507,"Rab18",552,"*",0.864161020793878,"both",627,663,"False","Promoter (<=1kb)",18,6765145,6794429,29285,1,"19330","ENSMUST00000234810.1",0,"ENSMUSG00000073639","Rab18","RAB18, member RAS oncogene family",4701.991291,-0.335561346,0.057286612,-5.857587513,4.69639e-09,3.12984e-08,86.4696768157934,100.061996242733,0.864161020793878,0.7,"both",627,663,"False"
"chr18",68299897,68300444,"Fam210a",548,"*",0.670492018276749,"both",704.666666666667,865.666666666667,"False","Promoter (<=1kb)",18,68260187,68300333,40147,2,"108654","ENSMUST00000042852.6",0,"ENSMUSG00000038121","Fam210a","family with sequence similarity 210, member A",3836.434701,-0.330299802,0.058572556,-5.639156319,1.70885e-08,1.07054e-07,55.2304165254759,82.3729664484675,0.670492018276749,0.1,"both",704.666666666667,865.666666666667,"False"
"chr18",69344225,69344539,"Tcf4",315,"*",0.722400620162614,"both",328.666666666667,536.333333333333,"False","Promoter (<=1kb)",18,69344489,69689079,344591,1,"21413","ENSMUST00000114985.9",0,"ENSMUSG00000053477","Tcf4","transcription factor 4",22934.62715,-0.243284369,0.051756413,-4.700564752,2.59443e-06,1.27601e-05,29.9064411081451,41.3986924615501,0.722400620162614,0.4,"both",328.666666666667,536.333333333333,"False"
"chr18",73572012,73573972,"Mex3c",1961,"*",0.843099162494134,"both",787.666666666667,797.333333333333,"False","Promoter (<=1kb)",18,73573044,73592575,19532,1,"240396","ENSMUST00000091852.4",0,"ENSMUSG00000037253","Mex3c","mex3 RNA binding family member C",4230.882881,-0.110850271,0.061269405,-1.809227151,0.070415721,0.150784909,197.116865720513,233.80033392203,0.843099162494134,0.4,"both",787.666666666667,797.333333333333,"False"
