category,gene,chromosome,start,end,bm3_signal,avg_bg_signal,fold_change,is_higher_than_bg
no_deg,Cln8,chr8,14888714,14889037,1103.7065837097168,190.168762717247,5.803826916362527,True
no_deg,Cln8,chr8,14894518,14894910,183.3953079223633,24.211422225316365,7.574743285035041,True
no_deg,Clock,chr5,76303712,76305104,707.5717978515625,45.011593057632446,15.719767948350412,True
no_deg,Clta,chr4,44012680,44013235,66.68920288085937,38.87074950472513,1.715665474182653,True
no_deg,Cmtm6,chr9,114731112,114731542,433.479248046875,37.8970441493988,11.438339263030668,True
no_deg,Cmtm6,chr9,114752944,114753212,84.02839562988281,56.01278387832641,1.5001646019311095,False
no_deg,Cnot8,chr11,58103779,58104705,845.6186535644531,91.79865509986878,9.211667127851657,True
no_deg,Cntrl,chr2,35109335,35109733,236.74667022705077,72.76793523152669,3.253447682331384,True
no_deg,Col12a1,chr9,79718442,79719250,70.02366302490235,28.9039803053538,2.4226304572983697,True
no_deg,Col12a1,chr9,79719513,79719819,51.35068621826172,37.73684610303243,1.3607572312232878,False
no_deg,Commd7,chr2,153632538,153632819,0.0,19.844306147257488,0.0,False
no_deg,Comtd1,chr14,21847624,21848111,183.3953079223633,45.13108536815643,4.0636139464920396,True
no_deg,Comtd1,chr14,21848497,21849077,417.8080934753418,45.9084017791748,9.10090696437335,True
no_deg,Copa,chr1,172082539,172083159,1035.34841796875,31.181084213574724,33.20437515505024,True
no_deg,Cops8,chr1,90603176,90603710,119.04022714233399,38.898931652704874,3.0602441271431786,True
no_deg,Cox17,chr16,38346898,38347251,86.69596374511718,36.750841154734296,2.3590198488272938,True
no_deg,Cox6c,chr15,35937639,35938257,0.0,37.800882109324135,0.0,False
no_deg,Cpne3,chr4,19569570,19570166,625.2105120849609,23.367835617065435,26.755174177465207,True
no_deg,Cpsf7,chr19,10525035,10525859,21.007098907470702,48.0877899347941,0.4368489160336923,False
no_deg,Crtc3,chr7,80688151,80689051,120.04037841796875,35.250418980598454,3.405360330157721,True
no_deg,Cryl1,chr14,57398263,57398546,90.03042388916016,76.67560854848226,1.1741729292208174,False
no_deg,Csgalnact2,chr6,118138867,118139255,639.2156162719726,45.78333716996511,13.961752370714303,True
no_deg,Csnk1d,chr11,120990766,120991408,313.4383752441406,18.65546728102366,16.801421831066655,True
no_deg,Csnk1g2,chr10,80621976,80623110,549.1845691833496,75.43802032248179,7.279944076417968,True
no_deg,Csnk1g2,chr10,80638388,80638765,50.68372570800781,23.695962417602534,2.138918217998077,True
no_deg,Ctif,chr18,75696578,75697554,221.40781457519532,43.90823002624512,5.042512860182566,True
no_deg,Ctif,chr18,75697675,75697888,510.1719561767578,75.67655388514201,6.741479758064441,True
no_deg,Ctnna1,chr18,35118494,35119504,403.8035598449707,41.259024593353274,9.787036019994096,True
no_deg,Ctnnb1,chr9,120933178,120934555,260.0884069824219,15.228086970011395,17.079519410062,True
no_deg,Ctr9,chr7,111028665,111029405,293.43219177246095,59.805532307624816,4.9064389271400275,True
no_deg,Cttnbp2,chr6,18514212,18514425,694.2342563476562,27.639312472661334,25.11763840125687,True
no_deg,Cttnbp2,chr6,18514614,18515058,857.6223571166992,30.717092989603675,27.920036489356754,True
no_deg,Cttnbp2nl,chr3,105052675,105053071,296.7672872924805,69.57416138776144,4.2654813421104905,True
no_deg,Cul1,chr6,47453877,47455201,460.48866818237303,22.065510061264035,20.869160373081975,True
no_deg,Cyc1,chr15,76343466,76343982,178.06017169189454,45.699089354197184,3.8963614857139555,True
no_deg,Cyfip1,chr7,55841982,55842687,488.83067279052733,43.846955124537146,11.148565992829303,True
no_deg,Cyp2u1,chr3,131302583,131303345,858.2879037475586,43.80587458356222,19.59298637241736,True
no_deg,Cyp4f13,chr17,32924784,32924988,0.0,15.522166247685751,0.0,False
no_deg,D430020J02Rik,chr12,116405180,116405776,436.1470407714844,74.47659351603191,5.8561625898960985,True
no_deg,Dact1,chr12,71309568,71310456,662.2222577514649,34.781341517130535,19.039583548705465,True
no_deg,Dact1,chr12,71317978,71318774,0.0,15.634512037913005,0.0,False
no_deg,Dcbld1,chr10,52233394,52234339,526.8441452026367,28.599204329808554,18.42163645977781,True
no_deg,Dcp1b,chr6,119175140,119175720,243.41531036376952,51.59381152153015,4.717916804076242,True
no_deg,Dctn2,chr10,127266238,127266876,299.10092965698243,32.0140586271286,9.342799460094865,True
no_deg,Ddx17,chr15,79545998,79547141,610.2061734008789,110.05132815806071,5.544741563904373,True
no_deg,Ddx19b,chr8,111027645,111027897,150.3841524963379,29.98464271767934,5.015372499591914,True
no_deg,Ddx31,chr2,28839843,28841000,466.82381103515627,31.473294086138406,14.832378516132401,True
no_deg,Ddx49,chr8,70302335,70302963,0.0,25.939654777526854,0.0,False
no_deg,Ddx55,chr5,124552549,124553190,576.8623007202149,20.962302197456356,27.519033705668715,True
no_deg,Dele1,chr18,38250094,38250571,1393.1356162109375,78.31792894299825,17.78820807716834,True
no_deg,Dennd2c,chr3,103102395,103103064,422.47693139648436,54.69176711877187,7.724689723025561,True
no_deg,Dennd5b,chr6,149100691,149101866,484.830912109375,29.24088823191325,16.580580872377016,True
no_deg,Dennd6a,chr14,26579433,26580003,286.7633187866211,45.39044508743286,6.3177022880971165,True
no_deg,Dennd6b,chr15,89196014,89196641,868.6258471679688,80.28939911015829,10.818686611120365,True
no_deg,Deptor,chr15,55112229,55112906,71.02400106811524,63.08794933319092,1.125793464818631,False
no_deg,Dexi,chr16,10542419,10543148,675.5617465820312,61.92045578606923,10.910154617014593,True
no_deg,Dffa,chr4,149104062,149104416,399.46770373535156,28.086386663436887,14.22282291140648,True
no_deg,Dgka,chr10,128743785,128744155,280.09448608398435,31.886324739456175,8.784157107244006,True
no_deg,Dgkg,chr16,22656809,22657280,226.74326904296876,23.001292535146078,9.857849018549894,True
no_deg,Dgkq,chr5,108660567,108661067,366.79096649169924,29.817951690355937,12.301011494707431,True
no_deg,Dhcr7,chr7,143829997,143830360,634.8808388061524,110.84092020161945,5.7278560810511605,True
no_deg,Dhtkd1,chr2,5942522,5942803,19.33986883544922,39.00667965888977,0.4958091538314666,False
no_deg,Dhx30,chr9,110100923,110101134,0.0,24.984048302968343,0.0,False
no_deg,Dhx32,chr7,133776482,133777039,13.33781982421875,34.42290423075358,0.3874693353823028,False
no_deg,Dicer1,chr12,104751475,104752369,403.4694427490234,50.679334605534876,7.961222180390645,True
no_deg,Dip2a,chr10,76344761,76345569,0.0,52.813194497426345,0.0,False
no_deg,Dip2b,chr15,100038537,100039329,841.2849675598145,60.070999116261795,14.004843933619053,True
no_deg,Diras2,chr13,52530361,52530803,141.38089013671876,40.81425650978088,3.4640074872572457,True
no_deg,Dlc1,chr8,36613577,36614123,793.6009851074218,60.40493292808532,13.138016162558081,True
no_deg,Dlc1,chr8,36732630,36732973,0.0,12.853994499524434,0.0,False
no_deg,Dmac2,chr7,25619128,25619635,376.7945178222656,40.76114364242554,9.243963347242433,True
no_deg,Dnajc15,chr14,77874781,77874982,76.69258331298828,28.646031113624574,2.677249878309037,True
no_deg,Dnajc19,chr3,34081111,34081407,80.02704345703125,23.584907614707948,3.3931463614097446,True
no_deg,Dnajc28,chr16,91618733,91619047,0.0,23.245157327651977,0.0,False
no_deg,Dnal1,chr12,84114241,84114599,373.458955078125,30.922757968902587,12.07715545468788,True
no_deg,Dnmt3b,chr2,153649431,153649930,233.41208557128905,27.20059216181437,8.581139858380189,True
no_deg,Dock10,chr1,80758071,80758785,522.843070739746,33.69219243812561,15.518226416993398,True
no_deg,Dock11,chrX,35888493,35889392,94.03177606201172,12.531301534016928,7.503751769659132,True
no_deg,Dock9,chr14,121797402,121798622,934.9824534912109,55.6962416006724,16.787173184768776,True
no_deg,Dolk,chr2,30285788,30286877,607.2052869873047,22.67215279261271,26.78198636633884,True
no_deg,Dop1a,chr9,86467055,86467651,383.46232513427736,34.468231963793436,11.125094131230137,True
no_deg,Dpf2,chr19,5912253,5912967,166.72300720214844,38.78507997830709,4.298637705411421,True
no_deg,Dpysl2,chr14,66868655,66869260,1180.8981450195313,65.20493492539724,18.110563968365728,True
no_deg,Dpysl3,chr18,43392690,43393281,143.38173950195312,23.83371655782064,6.015920309957062,True
no_deg,Dpysl3,chr18,43437867,43438427,673.5591003417969,39.304585375467944,17.136908935876995,True
no_deg,Dpysl4,chr7,139085953,139086762,183.3950830078125,17.481676964441935,10.490703116230875,True
no_deg,Dscam,chr16,97170504,97171041,70.02366302490235,28.019983454386395,2.499061540806887,True
no_deg,Dstyk,chr1,132417369,132417990,53.0179162902832,63.61911279042562,0.8333645969715905,False
no_deg,Dtnb,chr12,3572055,3572883,0.0,18.243141797701515,0.0,False
no_deg,Dtx2,chr5,135994792,135995197,348.1178074951172,58.05382629458109,5.996466205839243,True
no_deg,Dvl1,chr4,155847388,155848044,0.0,20.02457121658325,0.0,False
no_deg,Dynlrb1,chr2,155236468,155236906,1105.5384055175782,41.6341436923345,26.553648219288952,True
no_deg,Dzank1,chr2,144527315,144528079,0.0,43.82496984799703,0.0,False
no_deg,Dzip3,chr16,48993563,48994528,0.0,64.81626368204752,0.0,False
no_deg,E2f4,chr8,105297551,105297981,0.0,29.42115235074361,0.0,False
no_deg,E2f6,chr12,16810837,16811404,0.0,34.94353325525919,0.0,False
no_deg,Ecpas,chr4,58911438,58912955,149.38358203125,16.838710456848144,8.871438368993221,True
no_deg,Edem1,chr6,108828290,108829267,193.3985223388672,51.89583002726238,3.7266678697935722,True
no_deg,Edf1,chr2,25557657,25558140,150.7175985107422,45.50855879211426,3.311851715613077,True
no_deg,Eef1akmt2,chr7,132852377,132852664,100.03380432128907,54.643294499715175,1.8306693481267036,True
no_deg,Efcab14,chr4,115737562,115738075,446.81736145019534,72.62691537030538,6.15222826375032,True
no_deg,Efemp2,chr19,5474521,5474859,393.46568481445314,40.76265685399374,9.652601552047832,True
no_deg,Egln1,chr8,124948141,124949698,0.0,18.096838892300923,0.0,False
no_deg,Eid2,chr7,28267751,28268511,33.344601440429685,8.323265005429585,4.006192451961787,True
no_deg,Eif2b5,chr16,20498869,20499147,0.0,37.736723997116094,0.0,False
no_deg,Eif4h,chr5,134638518,134639429,126.37604541015625,29.124340769449873,4.339189903406124,True
no_deg,Eipr1,chr12,28751791,28752033,0.0,31.69802977434794,0.0,False
no_deg,Elavl4,chr4,110351310,110351976,49.01656411743164,13.93128299585978,3.5184529760825916,True
no_deg,Elfn2,chr15,78671939,78672648,98.03297570800781,50.03801008288065,1.9591701497647591,False
no_deg,Elfn2,chr15,78672946,78673306,0.0,35.99942888832092,0.0,False
no_deg,Ell2,chr13,75707246,75708619,827.6117243041992,41.72229103088379,19.836200358498584,True
no_deg,Emc2,chr15,43477167,43477610,280.0943719482422,101.12625323232015,2.7697493281470007,True
no_deg,Emc4,chr2,112367726,112368064,186.7294775390625,29.572632293701172,6.314266369140056,True
no_deg,Emc7,chr2,112454873,112455342,253.41875305175782,31.99314174429575,7.921033672691472,True
no_deg,Eml6,chr11,30024479,30024998,0.0,25.00093162854513,0.0,False
no_deg,Eml6,chr11,30025815,30026104,83.36150360107422,85.54312669976554,0.9744968043271524,False
no_deg,Emx2,chr19,59457915,59459984,825.2775278320313,32.64880179786682,25.277421601608445,True
no_deg,Emx2,chr19,59469037,59469305,56.68582244873047,16.269099677085876,3.4842630246201827,True
no_deg,Endog,chr2,30171413,30172135,0.0,31.487307335535686,0.0,False
no_deg,Engase,chr11,118476739,118477243,793.1007590942382,58.172056114832564,13.63370683560926,True
no_deg,Entpd5,chr12,84408397,84409190,197.73348654174805,44.6183493083318,4.431662972902145,True
no_deg,Epb41l2,chr10,25359584,25360596,313.43936798095706,41.59987291653951,7.5346232093016345,True
no_deg,Epdr1,chr13,19619241,19619765,0.0,36.03426540311178,0.0,False
no_deg,Erich1,chr8,14090178,14090440,249.750836517334,70.556107644399,3.539747937571498,True
no_deg,Erlec1,chr11,30953846,30954096,0.0,32.140659430185956,0.0,False
no_deg,Esf1,chr2,140170493,140170996,0.0,41.08569546890259,0.0,False
no_deg,Ets2,chr16,95701863,95702893,510.1719110107422,66.41062943840028,7.682082150477979,True
no_deg,Etv1,chr12,38778640,38779114,1071.3613932495118,81.77826006062826,13.100809340468146,True
no_deg,Etv3,chr3,87525465,87525918,70.35710903930664,34.09015121650696,2.063854413330929,True
no_deg,Exoc3,chr13,74166889,74167109,56.352376434326175,20.584229358990985,2.7376481019296466,True
no_deg,Exoc3,chr13,74208465,74208779,170.724359375,44.25290080960591,3.8579247066655826,True
no_deg,Exoc5,chr14,49065833,49066540,68.68987896728515,36.23048408699036,1.8959139160922862,True
no_deg,Exoc8,chr8,124896710,124898512,419.4744334716797,31.168175871213275,13.458421025501963,True
no_deg,Extl3,chr14,65076263,65076651,0.0,13.719101791063943,0.0,False
no_deg,Extl3,chr14,65077415,65077777,0.0,24.502183877309164,0.0,False
no_deg,Extl3,chr14,65097696,65098287,417.14107388305666,59.21888656838735,7.04405465984796,True
no_deg,Extl3,chr14,65149568,65150233,113.37164489746094,101.55555658976238,1.1163509777749543,False
no_deg,Eya1,chr1,14309747,14310036,0.0,24.205161953608194,0.0,False
no_deg,F2r,chr13,95604059,95604766,0.0,14.540326623916627,0.0,False
no_deg,F2r,chr13,95617986,95618798,742.9165286254882,33.42416884104411,22.226926035426313,True
no_deg,F2rl1,chr13,95524298,95525435,409.4710686035156,36.1556740137736,11.325222935894558,True
no_deg,Faf1,chr4,109676288,109677165,100.03380432128907,30.23914896583557,3.3080892730912517,True
no_deg,Fam117b,chr1,59912548,59913890,280.7611072998047,51.1943050772349,5.4842253816363185,True
no_deg,Fam118a,chr15,85036799,85037283,1305.6067514038086,121.011590578715,10.789104953996487,True
no_deg,Fam133b,chr5,3543730,3544210,330.11220886230467,28.578086318969724,11.551235627809723,True
no_deg,Fam171a1,chr2,3118208,3118863,0.0,34.40144590854645,0.0,False
no_deg,Fam174b,chr7,73740237,73741012,135.37908184814452,31.42228539466858,4.308377960029422,True
no_deg,Fam185a,chr5,21425051,21425567,54.01817028808594,49.527803255081174,1.0906635614319133,False
no_deg,Fam219b,chr9,57537457,57537810,604.5366307678223,37.1903189608256,16.255215003792,True
no_deg,Fam50a,chrX,74312929,74313457,157.71996481323242,15.523027416229247,10.160386926092587,True
no_deg,Faxc,chr4,21931069,21931603,0.0,25.381388708750407,0.0,False
no_deg,Fbxl12,chr9,20641998,20642464,375.12631018066406,38.973475848197936,9.625169477872198,True
no_deg,Fbxl12,chr9,20644735,20645036,240.0807568359375,41.21399200121562,5.825224521537643,True
no_deg,Fbxl4,chr4,22357541,22357945,563.52353515625,46.34364737351735,12.159671650666631,True
no_deg,Fbxo10,chr4,45084142,45084782,550.1849487304687,27.127918116251625,20.281134231265145,True
no_deg,Fbxo4,chr15,3979154,3979562,180.7277398071289,42.663966098149615,4.236074522264522,True
no_deg,Fbxo42,chr4,141147759,141148594,220.07435906982423,33.83581669298808,6.504183453489126,True
no_deg,Fbxo45,chr16,32246436,32247305,146.7161114501953,45.831712875366215,3.201191974848769,True
no_deg,Fbxo7,chr10,86021770,86022417,286.7631262207031,50.17932562637329,5.714766442974792,True
no_deg,Fbxw4,chr19,45659672,45660589,0.0,22.349406264623003,0.0,False
no_deg,Fbxw7,chr3,84814010,84815782,233.41184692382814,43.84730504480998,5.323288322629901,True
no_deg,Fech,chr18,64488819,64489322,403.469303894043,36.145870068868,11.162251818128075,True
no_deg,Fgf11,chr11,69800877,69801634,0.0,35.24162828763326,0.0,False
no_deg,Fgf2,chr3,37312371,37312802,240.08093322753905,61.98635845311483,3.87312530077293,True
no_deg,Fgf2,chr3,37348823,37349120,173.39165771484375,19.275318223635356,8.995527632961787,True
no_deg,Fitm2,chr2,163472210,163472708,0.0,36.701928894042965,0.0,False
no_deg,Fkbp9,chr6,56831909,56832501,451.8194267272949,54.005307547251384,8.36620412414058,True
no_deg,Fktn,chr4,53714091,53714630,110.03701873779296,46.77524652798971,2.352462614428942,True
no_deg,Flrt2,chr12,95695187,95695876,380.12815551757814,24.7484542687734,15.359672623967004,True
no_deg,Fndc3b,chr3,27709973,27711161,510.50613568115233,42.10691681989034,12.124044556974093,True
no_deg,Fnip1,chr11,54437986,54438657,290.0979061889648,59.76041750462849,4.854348719476341,True
no_deg,Foxc1,chr13,31806191,31806991,1076.3633873291017,50.80610502179464,21.185709608468642,True
no_deg,Foxc1,chr13,31807182,31808773,613.5409228515625,21.52432056236267,28.504543085294753,True
no_deg,Foxp1,chr6,99028420,99028824,1017.0091995239258,27.076942878723145,37.55997137782803,True
no_deg,Foxp1,chr6,99520490,99523049,427.8119525756836,24.459757517178854,17.49044127993574,True
no_deg,Frmd4a,chr2,4401153,4401634,154.38548080444335,21.611387570699055,7.1437097826037235,True
no_deg,Frmd4a,chr2,4603471,4604164,0.0,36.607803199450174,0.0,False
no_deg,Frmd5,chr2,121806320,121807266,207.40300604248046,67.16709951210022,3.087866046755772,True
no_deg,Fxn,chr19,24280224,24280692,683.5642075805664,18.873309382756553,36.218566321235606,True
no_deg,Gabrb1,chr5,71700810,71701218,0.0,29.006973571777348,0.0,False
no_deg,Gak,chr5,108629403,108630051,193.39868835449218,52.50233231862385,3.683620894797639,True
no_deg,Galc,chr12,98258804,98259454,114.03835949707032,37.95949083042145,3.004212042951794,True
no_deg,Gapvd1,chr2,34753853,34754548,100.03380432128907,20.95665640513102,4.773366628122835,True
no_deg,Garnl3,chr2,33130203,33130597,1117.043988647461,67.79972282409669,16.475642408532863,True
no_deg,Gas7,chr11,67454957,67455972,550.186118774414,17.567740345637002,31.317978746825816,True
no_deg,Gba2,chr4,43578304,43579197,210.07140563964845,31.087898670832317,6.757336925983496,True
no_deg,Gca,chr2,62664275,62664618,78.02636737060547,20.01868654505412,3.897676663001795,True
no_deg,Gdap2,chr3,100162159,100162886,165.3889658203125,51.41194199752808,3.2169367542713037,True
no_deg,Gfer,chr17,24695752,24696608,533.5126556396484,37.235204744338986,14.328178381260559,True
no_deg,Gfod2,chr8,105758221,105758724,100.03380432128907,39.34493511899313,2.5424823809913812,True
no_deg,Gga2,chr7,122020726,122020977,0.0,24.3037754535675,0.0,False
no_deg,Gga3,chr11,115603564,115604631,61.020620635986326,46.76392540168763,1.304865237719847,True
no_deg,Ggh,chr4,20041802,20042363,36.012169555664066,37.21435165278117,0.9676957398496755,False
no_deg,Glo1,chr17,30612355,30612692,186.72976806640625,82.94618530400594,2.2512158622126295,True
no_deg,Gls,chr1,52232207,52233503,730.2446566772461,54.69793165206909,13.350498540279315,True
no_deg,Gm10785,chr16,91688346,91689042,222.07497296142577,46.13501156679789,4.813588756553972,True
no_deg,Gm1673,chr5,33983124,33984139,70.02366302490235,34.04222832806905,2.056964730689069,True
no_deg,Gm4793,chr1,135584707,135585354,40.01352172851563,34.67680426279704,1.1538987683315465,False
no_deg,Gm527,chr12,64917786,64918353,370.4586968688965,36.744531733830776,10.082008924550106,True
no_deg,Gmfb,chr14,46821887,46822368,0.0,37.50005778694153,0.0,False
no_deg,Gmps,chr3,63976057,63976587,215.40591986083984,36.98306293932597,5.824447807750066,True
no_deg,Gnai1,chr5,18359732,18360748,86.69596374511718,17.25393990198771,5.024705327455646,True
no_deg,Gnai2,chr9,107612701,107612978,694.5670212402343,97.96023980426787,7.090295232310914,True
no_deg,Gnai2,chr9,107635122,107635353,132.37806771850586,57.6674094394048,2.2955438610018506,True
no_deg,Gnal,chr18,67088229,67088859,96.69934417724609,12.653596563339233,7.642044196146516,True
no_deg,Gnb5,chr9,75314066,75314557,0.0,23.190347967465716,0.0,False
no_deg,Gnl1,chr17,35979024,35980725,510.17186065673826,21.969147097905477,23.222196946616,True
no_deg,Gnptg,chr17,25239879,25240594,256.7530368041992,26.781073806762695,9.587107621478737,True
no_deg,Golga4,chr9,118506139,118507181,3.3344601440429686,28.729664475123087,0.11606331660887532,False
no_deg,Golim4,chr3,75956176,75957134,1062.0246417236328,94.54175027529398,11.23339306318264,True
no_deg,Gopc,chr10,52381715,52382289,193.39868835449218,64.20506324005127,3.0122030661570878,True
no_deg,Gpatch2,chr1,187215468,187215800,380.1280810546875,39.42423332468669,9.641990445928563,True
no_deg,Gpc6,chr14,116925377,116926927,434.14615100097654,33.74271265920003,12.866367780973459,True
no_deg,Gpr135,chr12,72070105,72071180,0.0,25.85787132835388,0.0,False
no_deg,Gpr180,chr14,118136697,118137559,202.0681000366211,43.768978970845545,4.616696683082746,True
no_deg,Grip1,chr10,119453410,119454752,83.02805758666992,17.5822217019399,4.722273384683187,True
no_deg,Grk5,chr19,60889656,60890708,358.45417541503906,48.79429728190104,7.346230920062829,True
no_deg,Grtp1,chr8,13200396,13200614,1195.4031878662108,34.306185948054,34.84512063440324,True
no_deg,Gsap,chr5,21186153,21186505,106.702724609375,49.64895736853282,2.1491433106509197,True
no_deg,Gskip,chr12,105684842,105685824,30.01014129638672,42.226793904622404,0.7106895532767792,False
no_deg,Gstp1,chr19,4037775,4038074,1023.3451899414063,36.99606016731263,27.660923495998883,True
no_deg,Gtf3c5,chr2,28582730,28583331,0.0,43.50586833953857,0.0,False
no_deg,Gucy1b1,chr3,82073785,82074134,380.4615174865723,28.728260918299355,13.243458020956137,True
no_deg,Gzf1,chr2,148680939,148681444,174.39237524414062,65.49573510424297,2.6626523844121732,True
no_deg,Hacd2,chr16,35022231,35023015,299.1006598815918,52.113018971443175,5.739461381914807,True
no_deg,Has3,chr8,106870633,106871037,0.0,15.141077103614807,0.0,False
no_deg,Haspin,chr11,73137871,73138390,270.09127166748044,27.416493167877196,9.851415715848573,True
no_deg,Hdgfl3,chr7,81933527,81934754,260.08822845458985,28.09646674791972,9.256972799750592,True
no_deg,Hdlbp,chr1,93444931,93445766,213.40518981933593,25.798180398941042,8.272102393240717,True
no_deg,Hdlbp,chr1,93478226,93479457,2501.843437866211,147.7871921450297,16.928689161446737,True
no_deg,Hectd2,chr19,36553947,36555055,316.7736929321289,31.87964881070455,9.936549013230115,True
no_deg,Herc1,chr9,66349996,66351049,0.0,26.592196607589717,0.0,False
no_deg,Hlcs,chr16,94289952,94290184,0.0,24.793172025680537,0.0,False
no_deg,Hlcs,chr16,94313259,94313779,291.0989478149414,45.15949652322134,6.446018450742829,True
no_deg,Hltf,chr3,20057627,20058195,440.1490161132813,53.753349815368644,8.188308591466388,True
no_deg,Hmgn3,chr9,83145857,83146719,944.9859465332031,46.27031264559428,20.423158878810426,True
no_deg,Hnrnpdl,chr5,100038372,100040322,198.4001330566406,33.90210548019409,5.852147831129478,True
no_deg,Hnrnpm,chr17,33684723,33685657,140.0473260498047,37.60960160255432,3.72371203316052,True
no_deg,Hps6,chr19,46003367,46004063,250.0842041015625,45.07891797065735,5.547697579261921,True
no_deg,Hs3st3b1,chr11,63889137,63889678,0.0,2.7801760403315225,0.0,False
no_deg,Hs3st3b1,chr11,63919238,63919458,0.0,14.356373869578045,0.0,False
no_deg,Hs3st3b1,chr11,63920509,63922450,0.0,22.193104895591734,0.0,False
no_deg,Hs3st3b1,chr11,63923390,63923670,0.0,14.102417685190836,0.0,False
no_deg,Hs3st3b1,chr11,63925176,63925579,220.07440460205078,37.9575340013504,5.7979110179871345,True
no_deg,Hs3st5,chr10,36506875,36507677,596.5349717407227,32.47168314870199,18.370928572101697,True
no_deg,Hsd17b4,chr18,50128201,50128593,630.2130169677735,47.0970809173584,13.381148145330132,True
no_deg,Idh3a,chr9,54586280,54586966,190.06422821044922,43.64586085510254,4.354690788238382,True
no_deg,Idh3b,chr2,130284119,130284541,710.2393270874023,29.283907454808553,24.253570947915893,True
no_deg,Ifngr2,chr16,91546907,91547393,86.69596374511718,29.292935775121055,2.959620176368577,True
no_deg,Ift57,chr16,49699035,49699631,718.2411483154297,95.3689664109548,7.531183102273058,True
no_deg,Ift88,chr14,57423968,57424412,186.7294775390625,56.000604426066076,3.3344189665950688,True
no_deg,Il17d,chr14,57524724,57525612,350.11900939941404,17.773435354232788,19.699005984008167,True
no_deg,Il17ra,chr6,120463175,120463834,155.3858012084961,25.218823152542114,6.161500886405672,True
no_deg,Il17rc,chr6,113469546,113469968,0.0,27.388704639434817,0.0,False
no_deg,Immp2l,chr12,41024137,41024469,135.71239297485351,30.92162185414632,4.388915743649962,True
no_deg,Ino80b,chr6,83124902,83125204,224.74226403808595,46.03147966925303,4.882360194651829,True
no_deg,Ino80c,chr18,24121557,24122038,193.39838745117189,35.64101905314127,5.42628669407045,True
no_deg,Inpp4b,chr8,81342430,81342678,150.0507064819336,52.80004145685832,2.841867209603169,True
no_deg,Insr,chr8,3221033,3221283,755.5879368286132,78.12577191289266,9.671430032986628,True
no_deg,Insr,chr8,3279068,3279608,412.1388361816406,54.6611675752004,7.539883512635151,True
no_deg,Ints11,chr4,155869286,155870053,150.3841524963379,59.57630026753743,2.5242277855625894,True
no_deg,Intu,chr3,40531509,40532014,32.67765856933594,33.11111721293132,0.9869089695521933,False
no_deg,Intu,chr3,40540693,40541093,0.0,16.639803501764934,0.0,False
no_deg,Ip6k1,chr9,108002298,108003188,1593.0371376953126,78.28913591734569,20.348125177638604,True
no_deg,Ipmk,chr10,71347544,71348544,360.7887235717773,58.1803652121226,6.201211048716527,True
no_deg,Ipp,chr4,116507428,116507968,310.10466339111326,40.64377159754435,7.629820048734095,True
no_deg,Iqgap2,chr13,95891566,95892117,100.7006123046875,38.953030412673954,2.5851804400800367,True
no_deg,Irf2,chr8,46740435,46741501,116.7061050415039,31.601416851679485,3.6930655859280392,True
no_deg,Irs1,chr1,82283183,82283558,1130.3797857666016,95.05349367141723,11.892038283980602,True
no_deg,Irs1,chr1,82290195,82291822,602.8705520629883,58.32624411137899,10.336179900625094,True
no_deg,Irx2,chr13,72628317,72631991,116.7061224975586,11.754264794031778,9.928832176455312,True
no_deg,Itga4,chr2,79255402,79255897,553.5200415039062,58.6015808134079,9.445479692200763,True
no_deg,Itga7,chr10,128933615,128934211,671.0591530761719,38.08336057917277,17.620796664755588,True
no_deg,Itgb1,chr8,128685320,128686390,775.2618539428711,86.50339818318685,8.962212701761283,True
no_deg,Itgb5,chr16,33829579,33830376,641.2164305725098,33.130666395187376,19.354166406554807,True
no_deg,Itpkc,chr7,27228169,27228785,203.40203216552734,68.65158454704284,2.9628162774035904,True
no_deg,Itpripl2,chr7,118489793,118492038,0.0,22.017073431015017,0.0,False
no_deg,Jade1,chr3,41563389,41563958,158.38666259765625,25.728553441365563,6.156065592984607,True
no_deg,Jade1,chr3,41564711,41566311,317.10671353149417,17.1166966641744,18.52616306481642,True
no_deg,Jph4,chr14,55113414,55115427,436.8138418579102,36.790112285614015,11.873131521501685,True
no_deg,Kank2,chr9,21795115,21795543,392.79922778320315,25.6169815826416,15.333548432160681,True
no_deg,Kank2,chr9,21798440,21798914,141.04766409301757,44.23737236722311,3.188427714968087,True
no_deg,Kat2b,chr17,53566976,53568220,510.1716995239258,45.59976923688253,11.188032484850446,True
no_deg,Katnbl1,chr2,112379093,112379539,413.4723712158203,40.461178221384685,10.218989890840362,True
no_deg,Kbtbd4,chr2,90904370,90905111,243.41588439941407,33.40171842575074,7.287525788246718,True
no_deg,Kcnk5,chr14,20181555,20182044,514.5082138671875,33.87962057177226,15.186362928038935,True
no_deg,Kcnq1ot1,chr7,143295404,143295824,0.0,14.931806323369344,0.0,False
no_deg,Kcnq1ot1,chr7,143296313,143296559,123.37483856201172,62.29726343091329,1.9804214786871421,True
no_deg,Kctd13,chr7,126928644,126929320,368.7917182006836,39.401968861897785,9.359728177373135,True
no_deg,Kctd2,chr11,115419719,115420294,226.74293701171874,42.06320021692912,5.390529865591677,True
no_deg,Kctd3,chr1,189007232,189007958,0.0,30.42270754178365,0.0,False
no_deg,Kif13a,chr13,46771211,46771472,0.0,13.875994531949361,0.0,False
