gene,chromosome,tss,strand,log2FoldChange,padj,bm3_signal,avg_bg_signal,fold_change,is_higher_than_bg
Tacc2,chr7,130577438,+,0.383803181,0.000665498,174.7256368408203,31.371297158559162,5.569601918521536,True
Spg21,chr9,65460947,+,-0.350468446,0.000665181,206.73620727539063,45.48905684725444,4.544745958782579,True
Gm16010,chr9,97015966,+,0.549629859,0.000665008,0.0,35.08635780398051,0.0,False
Cpq,chr15,33083129,+,0.36764344,0.000662942,146.71601806640626,27.89352195549011,5.259859916597196,True
Mettl15,chr2,109280748,-,-0.428804625,0.000660417,1113.0407974243165,33.9149494673411,32.81858929190313,True
Zfas1,chr2,167062934,+,-0.603276363,0.000659669,1359.1243748168945,48.92863896115622,27.777686109272015,True
Gpn2,chr4,133584362,+,-0.407322515,0.000653874,196.73290985107423,24.11628500366211,8.157678921989847,True
Ncapd3,chr9,27030175,+,-0.246885477,0.000652685,523.5090646362305,84.61484591166179,6.186964698639006,True
Wdr83os,chr8,85080740,+,-0.397321892,0.000652592,0.0,21.13894629796346,0.0,False
Borcs6,chr11,69059717,+,0.606632156,0.000651826,573.1925123596192,82.84686965370177,6.9186984946510615,True
Cnot10,chr9,114640184,-,-0.298318027,0.000650948,0.0,44.17807791074117,0.0,False
Ahcyl2,chr6,29768011,+,0.257169902,0.000648369,734.9137616271972,106.28330155881247,6.91466816375222,True
Ehd1,chr19,6276725,+,0.275698597,0.000646392,408.47096817016603,59.42290878136953,6.873964545778533,True
Gm15485,chr18,16728733,+,0.99337983,0.00064558,0.0,3.547650902112325,0.0,False
Cadm4,chr7,24482023,+,0.434299929,0.000641622,142.0478330078125,36.367121961593625,3.9059410078648935,True
Hars,chr18,36783205,-,-0.284308024,0.00063937,236.74691925048828,35.77095412890117,6.6184122010659046,True
Atg3,chr16,45158785,+,-0.276559051,0.000638876,643.5516329956055,76.01825000127157,8.465751750202624,True
Gps1,chr11,120784272,+,-0.22013266,0.000638455,100.03380432128907,12.710565548578899,7.870130085004229,True
Arid3b,chr9,57836793,-,0.994089051,0.000638455,133.37840576171874,57.48023366260528,2.3204221218830967,True
Tbc1d16,chr11,119228499,-,-0.589125729,0.000637842,878.6298565673828,58.88684152285257,14.920648379934041,True
Fam102a,chr2,32535332,+,0.49517538,0.000633676,0.0,93.8825744895935,0.0,False
Pkn3,chr2,30077684,+,-0.842747259,0.000631686,437.48137658691405,25.647503940582272,17.057464055778286,True
Wdr26,chr1,181212001,-,0.222174928,0.00063143,27.009127166748048,30.931061986923215,0.8732040037347165,False
Eif5,chr12,111538016,+,0.197618107,0.000630632,723.5767803955079,103.2047664381663,7.011079094191147,True
Nxph1,chr6,8948431,+,0.329629383,0.000627227,503.83722732543947,45.50810864257812,11.071372604882137,True
Zfp942,chr17,21962464,-,-0.339929501,0.000626581,466.82341064453124,29.722209652582805,15.706214850818306,True
Zfp346,chr13,55105311,+,0.506651483,0.000625835,253.41871154785156,48.423392326354985,5.2333944272203645,True
Stard3,chr11,98358368,+,0.372394011,0.000619322,530.1800225830078,55.78500625546773,9.503987866471604,True
Gm9247,chr14,93195696,-,-1.025226008,0.000618987,0.0,16.644505329132077,0.0,False
4931414P19Rik,chr14,54605993,-,-0.564025486,0.00061392,80.02704345703125,15.248284726460774,5.24826528967931,True
Ovca2,chr11,75178835,-,-0.563656663,0.000613321,400.13511749267576,59.29643915017446,6.748046311504331,True
Dach2,chrX,113297510,+,1.08117607,0.000612899,146.71624633789062,8.45929817199707,17.34378471532868,True
Gm48804,chr10,121832058,-,1.064111745,0.000612039,0.0,6.377629526138306,0.0,False
Gm18949,chr15,34269829,-,0.706291137,0.000610202,0.0,14.047899313608804,0.0,False
Ndufa10,chr1,92473860,-,-0.231794473,0.000609042,103.36826446533203,49.33343324661255,2.095298414537767,True
Mon2,chr10,123076505,-,0.23625801,0.000608878,100.03380432128907,38.47026437441508,2.6002889750822002,True
Cul7,chr17,46650337,+,0.324709994,0.000608251,64.68842614746094,63.45086052417755,1.0195043158289685,False
Igf2r,chr17,12769664,-,0.2732177,0.000607519,4.001345947265625,20.290543402989705,0.1972025030476043,False
Naa16,chr14,79390778,-,-0.26683186,0.000607306,210.07097869873047,57.32421449979146,3.664611552583851,True
Tbc1d25,chrX,8176181,-,0.749409749,0.00060589,0.0,9.161614736557008,0.0,False
Gm44745,chr7,122463438,+,0.660652355,0.000605537,0.0,21.262834732691445,0.0,False
Mtf2,chr5,108065674,+,-0.341313874,0.000604313,76.69258331298828,43.899954592386884,1.7469854815359713,True
Eogt,chr6,97149182,-,-0.642436691,0.000601766,52.68447027587891,26.849224590301514,1.9622343318961104,False
Plcb4,chr2,135659011,+,-0.336022522,0.000601683,1341.116651123047,55.85854804865519,24.009157022034962,True
Nolc1,chr19,46075863,+,-0.239738894,0.000600949,0.0,60.62207402483622,0.0,False
Tmbim4,chr10,120201590,+,-0.343912143,0.000599737,523.5097082519532,19.710929317474363,26.559362058482204,True
Nudt13,chr14,20294697,+,-0.556520541,0.000597326,1121.3810250244142,39.680963106155396,28.259924589644427,True
Hspbp1,chr7,4685068,-,-0.328922767,0.000592944,206.73620727539063,60.837578487396236,3.398166271825239,True
Mrps15,chr4,126046925,+,-0.373020904,0.000589755,66.68920288085937,41.49239385286967,1.6072633243899244,True
Gsap,chr5,21186255,+,0.375151374,0.000587957,106.702724609375,49.205587334632874,2.168508301378883,True
Fam117a,chr11,95337018,+,0.866739918,0.000585408,888.9665277709961,50.2020193977356,17.707784237282965,True
Atrnl1,chr19,57611034,+,0.267041044,0.000585215,330.7787346801758,39.20138484891256,8.437934934060156,True
Gm37559,chr1,165613890,-,-0.822618933,0.000584985,0.0,24.219768520991007,0.0,False
Cacul1,chr19,60581025,-,0.239247031,0.000582848,536.8475903320312,42.7979102230072,12.543780468127483,True
Pfdn2,chr1,171345670,+,-0.445288631,0.000581867,115.03873168945313,35.42935259819031,3.2469893817740596,True
Pnp,chr14,50931082,+,-0.450479663,0.000581798,1069.6935748901367,111.19855641301474,9.619671418368693,True
Cyp39a1,chr17,43667425,+,-0.431897396,0.000580392,0.0,39.45671971321105,0.0,False
Zfp180,chr7,24081924,+,-0.285948285,0.000573962,544.1828046875,59.44696209017436,9.154089385796299,True
Fsd1,chr17,55986509,+,0.861890071,0.000572475,0.0,18.451738576253256,0.0,False
Gm13179,chr2,4587287,-,-0.975829679,0.000568685,0.0,13.661051644007365,0.0,False
Gm42943,chr3,156731098,+,0.987000504,0.000564891,0.0,6.982882485071818,0.0,False
Qsox2,chr2,26237525,-,0.320210926,0.000563983,1047.017391357422,29.721020846366883,35.228177281313336,True
Rab5if,chr2,156863128,+,-0.408443014,0.000563218,143.38178619384766,48.799856009165445,2.9381600258598737,True
Ergic3,chr2,156008045,+,0.297120064,0.000562013,916.9737994384766,43.90615673224132,20.884856878514288,True
Mttp,chr3,138144968,-,0.414161962,0.000561364,73.35812316894531,23.307455892562867,3.147410146654102,True
Tmem64,chr4,15265831,+,0.275437522,0.000560213,337.7809140625,56.26353924338023,6.003548987584213,True
Med14,chrX,12762073,-,0.220213295,0.000559221,436.8150524902344,44.023850652694705,9.92223637900918,True
Jup,chr11,100397763,-,0.374079012,0.000558306,857.6223026123047,98.10725476519265,8.741680772384424,True
Ubald2,chr11,116434094,+,-0.445985193,0.000556007,431.4788743896484,98.66785973358155,4.373043821510955,True
Ddx10,chr9,53248053,-,-0.301847663,0.000554598,66.68920288085937,39.076114618937176,1.706648768210447,True
A930007I19Rik,chr19,29523159,-,1.028072463,0.000551483,0.0,30.213306183179224,0.0,False
Cant1,chr11,118419086,-,0.384693485,0.000551318,135.37908184814452,68.7785727666219,1.9683322349172634,True
Gm42478,chr5,57929750,+,0.773690114,0.000551072,0.0,10.60737359682719,0.0,False
Pik3ca,chr3,32397671,+,-0.233744227,0.000550787,116.7061050415039,37.045671794573465,3.150330372969489,True
Nprl2,chr9,107542226,+,-0.566434631,0.000547183,0.0,64.74749047724406,0.0,False
Zfp932,chr5,109996521,+,-0.450414656,0.000545931,0.0,0.0,0.0,False
Pum3,chr19,27429825,-,-0.251001357,0.000544386,1150.3868936157226,78.35157003561655,14.682371943443982,True
Zfp229,chr17,21730795,+,-0.374421352,0.000544153,0.0,18.533334856033324,0.0,False
Hspb11,chr4,107253593,+,-0.602565627,0.000543959,401.4684606323242,75.81989728482564,5.295027756687199,True
Mzt2,chr16,15863369,-,-0.470444273,0.000543741,244.08210797119142,44.86374101702372,5.440520617274728,True
Snx2,chr18,53176316,+,-0.298516769,0.00054302,591.8661716918946,47.30560332298278,12.511544724435307,True
Fxn,chr19,24280605,-,-0.447233196,0.000542517,438.48140045166014,18.991496183077494,23.088302060285912,True
Ccdc184,chr15,98167158,+,0.902734898,0.00053922,347.4500470581055,31.874924825668334,10.90041934085786,True
Bivm,chr1,44118957,+,-0.352977545,0.000538899,771.2593086547852,75.85729947153727,10.167239198175945,True
Gm37720,chr5,57984212,+,1.128246791,0.000538393,0.0,0.9757013702392578,0.0,False
Zfp329,chr7,12818858,-,-0.307672904,0.000536601,0.0,15.344243799845378,0.0,False
Dph7,chr2,24962400,+,-0.438093722,0.000534778,53.351279296875,36.95234618186951,1.443785978684394,False
Tmem230,chr2,132247807,-,-0.360536086,0.000534376,496.8345263671875,29.950124961853025,16.588729663064758,True
Ndufb1-ps,chr12,101977068,-,-0.830856144,0.000534376,0.0,21.59991979153951,0.0,False
Ganc,chr2,120403896,+,0.447662233,0.000533407,238.74702465820312,37.64480388005575,6.342097714704566,True
Rpsa-ps7,chr17,82410819,-,-1.161955387,0.000533224,0.0,4.893373018264771,0.0,False
Pex13,chr11,23665959,-,-0.272278386,0.000531994,236.4132516784668,84.01348571650188,2.813991702192052,True
F8,chrX,75382615,-,0.688603611,0.000529568,0.0,16.68428360939026,0.0,False
Eno1,chr4,150236721,+,-0.270440882,0.000528422,1880.7996720581054,88.7073505077362,21.202297907590875,True
Otud7b,chr3,96104527,+,-0.293847374,0.000527716,162.05451086425782,47.732261443456004,3.3950729750407658,True
Slc25a18,chr6,120773578,+,-0.245587458,0.000525268,479.4947962036133,122.46128930155436,3.915480548493027,True
Sdhc,chr1,171150603,-,-0.262176201,0.000522345,83.36150360107422,21.887221634546915,3.8086836690818697,True
Dmxl1,chr18,49832670,+,-0.211690314,0.000517601,103.36826446533203,64.56663769721985,1.6009547368730792,True
Cxcr6,chr9,123806475,+,0.830439396,0.000514395,0.0,20.08373589197795,0.0,False
A930003A15Rik,chr16,19884274,-,0.870016922,0.000514394,510.17341369628906,27.98295755259196,18.231575870329458,True
Dnajc5,chr2,181520485,+,0.253205869,0.00051433,80.02704345703125,38.88454685846964,2.0580680481711764,True
G530011O06Rik,chrX,169978917,-,0.956874629,0.000511634,210.40448681640626,30.923448758443197,6.804043380153657,True
Ilrun,chr17,27820648,-,0.270464852,0.000510196,226.74314453125,34.17042233403524,6.635655313671786,True
9330188P03Rik,chr14,105589476,+,-0.523897074,0.000509997,56.01884326171875,55.12623141415914,1.0161921434616759,False
Sdc1,chr12,8771323,+,0.301525747,0.000508875,964.6591109313965,36.98046092033386,26.085643253866927,True
Mmgt1,chrX,56598069,-,-0.232095817,0.000507686,243.41544525146483,26.017959237098694,9.355670175098963,True
Reep6,chr10,80329953,+,0.76390076,0.000504172,806.9381182861329,75.52662462075551,10.684154393739155,True
Ndufv1,chr19,4012806,-,-0.30118939,0.00049766,303.435615234375,55.47505983098349,5.4697663447115845,True
Zfp84,chr7,29768552,+,-0.331555277,0.000494932,292.09825415039063,76.56072803560893,3.8152491707567577,True
Rnf123,chr9,108083346,-,0.432029737,0.000493577,0.0,31.87869128481547,0.0,False
Spef1,chr2,131187282,-,0.660011863,0.0004929,702.2386988525391,57.27432283910115,12.260969035379341,True
Gm17096,chr2,166943539,+,-1.009688218,0.00049159,0.0,18.419027100880943,0.0,False
Gm9987,chr10,58813142,-,1.090074082,0.000490906,183.39566497802736,8.41100669415792,21.804246702765024,True
Pex12,chr11,83302586,-,-0.424494097,0.000489593,382.7966892089844,39.27509621747334,9.746550004342945,True
Gm6807,chr19,45451195,-,-0.819349502,0.000489398,0.0,5.5484131240844725,0.0,False
Mat2a,chr6,72439558,-,0.198655226,0.000488272,476.8265496826172,76.92500221951803,6.198590002271497,True
Rcan3,chr4,135433853,-,0.392855285,0.000488272,315.4396982421875,26.633566440900168,11.843689764273499,True
Gm26944,chr7,92639739,+,-0.599821625,0.000487353,0.0,11.009117776234945,0.0,False
Creld2,chr15,88819646,+,-0.412070733,0.000486014,816.9413845825195,139.13412982559203,5.871610262748437,True
Ccdc93,chr1,121431049,+,0.284381668,0.000484573,153.3849591064453,25.535451213200886,6.0067455955957785,True
Pcdhga9,chr18,37736936,+,0.583442951,0.000484272,0.0,12.63309810002645,0.0,False
Taf15,chr11,83473086,+,0.289498576,0.000483265,373.458955078125,75.20030038833617,4.966189671445112,True
Maip1,chr1,57406328,+,-0.378131386,0.000483201,28.676317810058595,47.59868924013773,0.6024602414025555,False
Arid5a,chr1,36307733,+,0.427908623,0.000480823,247.75025381469726,76.0776916437149,3.2565427323288794,True
Gm45767,chr8,94675606,+,-0.893431403,0.000479803,0.0,30.73698064486186,0.0,False
Pxmp4,chr2,154603708,-,-0.441456267,0.000475856,533.5132925415039,81.03839932060242,6.583462864694918,True
Pak1,chr7,97788541,+,0.394378071,0.000474992,0.0,37.27322021961212,0.0,False
Creb3,chr4,43562332,+,-0.345268034,0.000473814,253.41857666015625,112.8249560139974,2.246121652630792,True
Smpd1,chr7,105554360,+,0.395995754,0.00047313,273.42557250976563,50.75435152371725,5.387234085376803,True
Lage3,chrX,74353618,-,-0.345901906,0.000469275,0.0,14.269199296315511,0.0,False
Ptprm,chr17,67354457,-,0.297493909,0.000469025,0.0,41.25143270874023,0.0,False
Mospd1,chrX,53370502,-,-0.374435381,0.000468627,312.772039855957,39.51433368555705,7.915407161990912,True
Xkr6,chr14,63606503,+,0.998087014,0.000468162,732.2473605041504,26.391842253685,27.745215868812995,True
Lrrc59,chr11,94629767,+,-0.211214738,0.0004675,544.850581085205,25.11301830832163,21.695941698280823,True
Il17rd,chr14,27038941,+,0.427523814,0.000466326,73.35812316894531,32.60286291249593,2.250051578778035,True
Ccdc9b,chr2,118762661,-,0.528108984,0.000465664,357.6203459472656,57.0873003209432,6.26444662712607,True
Plekha5,chr6,140424054,+,0.297318714,0.000463856,46.68236938476562,25.54750194867452,1.82727726094518,True
Fv1,chr4,147868979,+,-0.447254087,0.000463856,426.81038940429687,105.99979179509482,4.026521016469088,True
Ice1,chr13,70637634,-,0.243749433,0.000462975,703.5703228149414,71.44495559883117,9.847725664013874,True
Aldh18a1,chr19,40588463,-,-0.272489063,0.000461925,538.8480032958985,55.58195206006368,9.694657767931606,True
Pura,chr18,36281097,+,0.259174149,0.000460251,518.8418414916993,26.238705097198487,19.773911843961237,True
Gm43848,chr3,105727147,-,-0.765431103,0.000458597,0.0,21.174183949152628,0.0,False
Gm47260,chr12,103415596,-,0.488679821,0.00045709,0.0,5.046203147252401,0.0,False
Kank2,chr9,21798744,-,0.417981229,0.000456594,118.70678112792969,43.2639970664978,2.743777486520132,True
Eral1,chr11,78080383,-,-0.383913956,0.000455171,342.11507849121097,43.35110106976827,7.891727546680275,True
Jarid2,chr13,44729474,+,0.243637151,0.000453679,114.70542895507812,19.594976154963177,5.8538182464705155,True
Rpl17-ps4,chr4,63896099,-,-1.11410398,0.000451969,0.0,12.035438556671144,0.0,False
Kcnn3,chr3,89520164,+,0.865449501,0.000450463,568.8591477661133,60.47561777114868,9.406421442750453,True
Smtnl2,chr11,72411713,-,-1.075339711,0.000449419,1168.0618357543945,43.063084805170696,27.12443479232919,True
Gpr137c,chr14,45219717,+,0.4701912,0.000448132,729.2453074035644,118.83496267636617,6.13662251394468,True
Ywhaz,chr15,36796929,-,-0.18842145,0.000442691,0.0,58.67960662968954,0.0,False
D130019J16Rik,chr1,137935189,+,-0.325728787,0.000442134,0.0,17.998750572840372,0.0,False
Gm47337,chr10,110078691,+,-1.156544169,0.000441428,0.0,11.013120299975077,0.0,False
Fbxo9,chr9,78109065,-,0.32095955,0.000439732,476.82865310668944,81.6440168762207,5.840337986182164,True
Arhgap21,chr2,20968881,-,0.242730672,0.000439184,531.8457501831055,32.86605093383789,16.182222538806244,True
1810026B05Rik,chr7,73558395,-,-0.327154979,0.000439013,585.1977194213868,107.54796126524609,5.441272084908338,True
Gtf2f1,chr17,57011288,-,-0.341132667,0.000437365,0.0,33.84634969774882,0.0,False
Srbd1,chr17,86145175,-,-0.30035332,0.000435836,193.3985690307617,43.81268474737803,4.414214060286175,True
Zfp626,chr7,27807196,+,-0.401241789,0.000435646,0.0,12.400224999109904,0.0,False
Elk4,chr1,132007607,+,0.243719176,0.00043506,106.702724609375,27.428079377492267,3.8902732904053146,True
Trp53bp2,chr1,182409172,+,0.362048664,0.000434243,853.9562883300781,71.29984883880616,11.97697193244676,True
Rpsa-ps12,chr4,149143388,-,-0.979719611,0.000433238,0.0,20.8952698097229,0.0,False
Scn8a,chr15,100869858,+,0.718236064,0.000432816,305.43607397460937,16.42054051462809,18.6008538331923,True
Coa6,chr8,126422515,+,-0.660584271,0.000431309,96.69934417724609,61.660738725662235,1.568248226922415,True
Lrp6,chr6,134566965,-,0.240661358,0.000431175,391.7994816589355,27.81050382932027,14.088183517404174,True
4930520O04Rik,chr9,114368303,+,-0.840201,0.000429326,0.0,22.25691604423523,0.0,False
Gmps,chr3,63976106,+,-0.226453855,0.000429236,310.104440612793,36.47083285140991,8.502806664060177,True
Agps,chr2,75832177,+,-0.244758005,0.000429159,126.70948547363281,38.83739093494415,3.262564307831123,True
Ide,chr19,37337852,-,-0.215401783,0.000429107,0.0,11.257508002599081,0.0,False
Ccdc189,chr7,127588595,-,0.976518395,0.000428234,710.239360961914,76.83382748285929,9.243836786867867,True
Rtl5,chrX,102071304,-,0.625355541,0.000426959,0.0,22.831270862579345,0.0,False
Ano10,chr9,122294423,-,0.316364853,0.000425854,2208.90997958374,111.89958246358236,19.74010922071696,True
Snrnp48,chr13,38204938,+,-0.49503933,0.000425434,0.0,47.609134545008345,0.0,False
Selenbp1,chr3,94933056,+,-0.830991986,0.00042379,0.0,31.300177460988365,0.0,False
Lgr4,chr2,109917647,+,-0.309661593,0.000423688,160.05397277832031,50.967978671709695,3.1402848798310288,True
Prss36,chr7,127946725,-,-0.8221975,0.000420463,0.0,22.983153874079388,0.0,False
Rpl35,chr2,39005624,-,-0.641493128,0.000417366,549.5185708007813,48.808912940979006,11.258570160439207,True
Gm24447,chr15,93234363,+,-0.438409682,0.000417366,0.0,20.635271118481953,0.0,False
Calm1,chr12,100199435,+,-0.27322578,0.000416725,203.40199615478517,56.86039787292481,3.5772172507368087,True
Uxs1,chr1,43827800,-,-0.333082706,0.000414983,1383.7999270629882,90.63644885063171,15.267587649461882,True
Sec31a,chr5,100416234,-,0.263657923,0.000413878,0.0,54.274070845286055,0.0,False
Gm12319,chr11,70656493,-,-1.144178249,0.000411182,87.69630178833008,24.10978541437785,3.637373799935708,True
Zfp790,chr7,29816114,+,-0.382327759,0.000410044,687.5642225341796,66.13221006711323,10.396813017989507,True
Sugt1,chr14,79587691,+,-0.286381944,0.000407529,433.1459379577637,48.08591789054871,9.007750230403703,True
Rnf113a1,chrX,37191245,+,-0.890942185,0.000405578,51.684132232666016,22.791314091682437,2.267711814455133,True
Clasp1,chr1,118389058,+,0.266538498,0.000405267,348.78471197509765,67.74508215077718,5.148487549233806,True
Gtf2e1,chr16,37539789,-,-0.305303134,0.000403235,393.46619720458983,87.74982128302257,4.48395439958253,True
Col18a1,chr10,77166548,-,0.710864484,0.00040183,838.2824529418946,36.09511766370138,23.224261540083667,True
Gm28229,chr9,88443652,-,-0.440869872,0.000401005,0.0,6.231525033950806,0.0,False
Gm9396,chr3,130068412,+,-1.015310216,0.000399448,0.0,6.921780106226604,0.0,False
Psip1,chr4,83486459,-,-0.209351751,0.000399289,1140.0502899475098,49.04388063971201,23.245515548057664,True
Utrn,chr10,12869365,-,0.228352313,0.000398054,255.08646881103516,29.262118458747864,8.717293287245834,True
Cul4b,chrX,38576196,-,-0.232796486,0.000396763,0.0,10.286823906580606,0.0,False
Tti2,chr8,31150315,+,-0.350329664,0.000396606,21.673990936279296,53.027688749631245,0.4087296928706895,False
Atp1a2,chr1,172298064,-,-0.898970864,0.000395971,78.69325939941406,32.001821847279864,2.4590243572680515,True
Zdhhc18,chr4,133650154,-,0.360421136,0.000395665,402.1357069091797,32.55030076026917,12.354285444883685,True
Mars2,chr1,55237177,+,-0.268231262,0.000392912,590.2006158447266,45.06698246351878,13.096075742867574,True
Kansl1l,chr1,66817562,-,-0.298765763,0.00039271,953.6541351318359,54.128494860331216,17.618338318709355,True
Syk,chr13,52583173,+,-0.393460352,0.000391632,0.0,13.567564054171243,0.0,False
Zfp93,chr7,24270420,+,-0.552416916,0.000389863,473.49192016601563,25.373976017634075,18.660533131936216,True
Slc1a5,chr7,16781340,+,-0.436028319,0.000389853,216.73990936279296,35.37188774108887,6.127462321187411,True
Gm8210,chr1,43189156,+,-0.991061001,0.000388887,0.0,1.7251531473795572,0.0,False
Aacs,chr5,125475814,+,-0.372424455,0.000388227,0.0,42.85738687642416,0.0,False
Qdpr,chr5,45450236,-,-0.39232751,0.000387231,1782.6005427246093,187.35421560605366,9.514600656079452,True
Terf2,chr8,107096547,-,0.377798845,0.000382852,942.6505335388183,39.62665202236175,23.788296144899405,True
Taf9b,chrX,106221158,-,-0.406268263,0.000382852,0.0,4.617963173548381,0.0,False
Rpl18-ps2,chr6,128313357,+,-0.963810321,0.000379565,0.0,16.79755686378479,0.0,False
Nploc4,chr11,120437708,-,0.258910489,0.000379523,0.0,12.109860616048175,0.0,False
Hacd3,chr9,65021693,-,0.255423688,0.000375039,210.07081268310546,59.660541348457336,3.5211013499886277,True
Setdb1,chr3,95357202,-,0.263034582,0.000374929,0.0,21.0858169148763,0.0,False
Gm44256,chr7,3337545,+,1.130030352,0.000372403,0.0,12.150735284487405,0.0,False
Ddias,chr7,92874247,-,0.261273931,0.000369306,982.4983283691406,48.79488500404358,20.135272955100152,True
Map3k12,chr15,102517064,-,0.346986445,0.000367491,92.03109997558593,44.31558727518717,2.0767207575090683,True
Emp2,chr16,10313968,-,0.315983258,0.000367479,415.4743299560547,30.446958772659304,13.645840067584729,True
Dgcr8,chr16,18289246,-,0.307569411,0.000367321,210.07072967529297,84.42184098370869,2.488345755405066,True
Spr,chr6,85137766,-,-0.402105938,0.000366143,96.69934417724609,56.28070761617024,1.7181614850461298,True
4930599N24Rik,chr3,136759960,-,0.956179892,0.000366084,0.0,20.15544150352478,0.0,False
Slc35c1,chr2,92460538,-,0.495384112,0.000363628,0.0,16.424821183522543,0.0,False
Mkrn3,chr7,62420139,-,-0.678233173,0.000362197,0.0,15.158861374855041,0.0,False
Dnajc19,chr3,34081321,-,-0.346081111,0.000361708,80.02704345703125,22.803476511319477,3.5094229345822083,True
Gm47341,chr10,119462350,+,0.379132241,0.000361669,0.0,13.192598915100099,0.0,False
Wipf1,chr2,73529734,-,-0.410503455,0.000360529,597.5346821289063,51.15502834955851,11.680859172743734,True
2310061I04Rik,chr17,35897431,-,0.4653206,0.000360295,0.0,21.975199530919394,0.0,False
Gm48536,chr12,46686474,-,0.587896517,0.000360295,0.0,9.996155260721842,0.0,False
Tead3,chr17,28350817,-,0.748563492,0.000360029,166.72274780273438,40.257165594100954,4.1414427802429525,True
2810408A11Rik,chr11,69900987,-,-0.898014226,0.000359299,542.5172203369141,53.061163673718774,10.224374717315579,True
Ppil4,chr10,7792891,+,-0.314191227,0.000358599,0.0,16.88362519232432,0.0,False
Gltp,chr5,114690984,-,0.384380618,0.000358524,387.464149597168,51.00175698598226,7.597074542033165,True
Acat3,chr17,12940600,-,-1.042646827,0.000356642,0.0,24.07127658208211,0.0,False
Gm16288,chr5,30240448,-,-0.934583548,0.000355883,0.0,21.1276976629893,0.0,False
Limk1,chr5,134688598,-,0.397781768,0.000355367,1228.4133247680663,85.745740843455,14.326231398604,True
Pex3,chr10,13553142,-,-0.394119187,0.000353016,161.38761987304687,43.370324365615836,3.7211531671410696,True
Eya1,chr1,14310235,-,-0.283137084,0.000352003,0.0,19.954262976646422,0.0,False
Carmil3,chr14,55490651,+,0.890165189,0.000351962,0.0,35.314117572784426,0.0,False
Gm38357,chr3,51231917,+,0.495268489,0.000345815,0.0,16.971823161443073,0.0,False
Crebl2,chr6,134830154,+,0.904859528,0.000345755,1106.7058368530274,114.83161927668253,9.637640258180639,True
Gnb1l,chr16,18498713,+,0.790926525,0.000345435,460.155032043457,70.7337386897405,6.5054532754423695,True
Ppp1r37,chr7,19563076,-,0.293381987,0.000344436,0.0,26.94066604423523,0.0,False
Vps13b,chr15,35371160,+,0.252050264,0.000344157,253.41857666015625,37.188623148600264,6.814411376499015,True
Cryba1,chr11,77725283,-,0.944817414,0.000341694,563.5234539794922,32.91626962598165,17.11990636796488,True
Dnmbp,chr19,43940191,-,0.365049141,0.000341107,0.0,25.06940104007721,0.0,False
Mmp17,chr5,129584169,+,-0.798723888,0.000340682,526.5108459777832,58.3341561717987,9.025772900994182,True
Dgkb,chr12,37817726,+,0.255818606,0.000336268,0.0,4.211433354059856,0.0,False
Safb,chr17,56584825,+,0.327107439,0.000333915,411.8050422668457,35.97085173447927,11.448298341852071,True
Ppp2ca,chr11,52098681,+,-0.218437657,0.000332906,147.04969235229493,56.423631328900655,2.60617207522719,True
Gm44190,chr6,128350154,-,0.697195682,0.000332725,272.092423828125,46.174177080154415,5.892740077550183,True
Gm12338,chr11,75599954,-,-0.702420155,0.00033118,0.0,9.821181982040406,0.0,False
Rad18,chr6,112696686,-,-0.291975751,0.000330169,203.40183013916015,23.319107271830244,8.722539322286663,True
Ocrl,chrX,47912387,+,0.290883533,0.000330031,0.0,14.43045753892263,0.0,False
Mib1,chr18,10725548,+,0.232876343,0.000329211,500.1691638183594,57.75547005780538,8.660117618604055,True
Kif3b,chr2,153291413,+,0.266577273,0.000327949,0.0,30.494810439109802,0.0,False
Abhd5,chr9,122351608,+,0.35731188,0.000327847,697.567984375,54.17514852968852,12.876161917539106,True
Lin54,chr5,100500639,-,-0.27658643,0.000326775,543.5164559936524,20.200333906491597,26.906310485243388,True
Tex15,chr8,33516738,+,0.489365987,0.000324931,0.0,16.39975997289022,0.0,False
Nudt16l1,chr16,4938761,+,-0.447070825,0.00032474,104.03499981689453,32.19282663154602,3.2316205410477923,True
Nup93,chr8,94214564,+,0.264089478,0.000324736,485.16374237060546,69.40562442207336,6.990265506728973,True
Ppp2r2d,chr7,138846079,+,-0.276927702,0.000323234,1362.1240221252442,41.28583697509766,32.99252532888785,True
Zdhhc24,chr19,4878668,+,0.617554688,0.000323061,126.70948547363281,64.33465258216859,1.9695371061777123,True
Gm42141,chr5,105495470,+,1.057478421,0.000322613,0.0,30.791112054189046,0.0,False
Arid5b,chr10,68278740,-,0.343231133,0.00032123,0.0,24.80663762728373,0.0,False
Pycr2,chr1,180904293,+,-0.443113614,0.00032073,100.03380432128907,62.151537943204254,1.6095145451219992,False
Ctnnb1,chr9,120929216,+,-0.23555938,0.000320633,0.0,12.252058965682982,0.0,False
Pdap1,chr5,145140238,-,-0.365090049,0.000320143,346.11741918945313,39.574681594848634,8.745930611214485,True
Gm38082,chr5,136536477,-,0.665292985,0.000320143,0.0,35.69329936027527,0.0,False
Gm37736,chr6,72751914,-,0.837848591,0.000320103,0.0,27.511890466690062,0.0,False
Stk3,chr15,35178921,-,-0.307359717,0.000319413,0.0,26.071114789326984,0.0,False
Dusp19,chr2,80617045,+,-0.54550405,0.000319311,76.69258331298828,36.31501560846964,2.111869760427736,True
