category,gene,chromosome,start,end,methylation_score,cpg_density,smarcb1_enrichment
down,Fancl,chr11,26387147,26387495,0.01879164107506331,0.09,0.0
down,Fdx1,chr9,51963071,51963638,0.0604396848280548,0.168,16.07695363912497
down,Frzb,chr2,80446817,80447078,0.0068463639091794395,0.106,0.0
down,Frzb,chr2,80447351,80447771,0.005666984841825214,0.088,0.0
down,Fstl1,chr16,37776881,37777389,0.006316809389529935,0.12,0.0
down,G2e3,chr12,51347991,51348511,0.003684954761635936,0.152,4.891587963947116
down,Gcsh,chr8,116993059,116993625,0.0,0.132,9.612684578936811
down,Ggct,chr6,54992613,54993161,0.001951068226300767,0.126,8.82929051250975
down,Gm15760,chr16,20548195,20548752,0.002486626135442416,0.116,2.6135258218173028
down,Gnpat,chr8,124862770,124863555,0.009023302681529882,0.156,1.3612107900508552
down,Gpcpd1,chr2,132577579,132578283,0.004182915343126241,0.15,2.3309462081286747
down,Gsto1,chr19,47854866,47855383,0.003150506195485681,0.116,4.066698945480274
down,Gtf2a2,chr9,70012461,70012950,0.020553894765385234,0.124,3.475986773517403
down,Gtf2e2,chr8,33731779,33732587,0.009164757868697231,0.188,3.2082334125537777
down,Gtf3a,chr5,146948492,146949023,0.033730193734615006,0.122,0.0
down,Haus1,chr18,77767588,77767846,0.006987640122341747,0.096,0.0
down,Hilpda,chr6,29272506,29272924,0.011303140312486372,0.092,8.897909567011085
down,Hmbs,chr9,44343911,44344249,0.005435152436072137,0.088,0.0
down,Hmox2,chr16,4726299,4726876,0.0008692091982983142,0.118,19.26193498393421
down,Idi1,chr13,8885656,8885937,0.008728261780549328,0.1,5.357377921178669
down,Insig1,chr5,28070975,28071794,0.0049183158297037835,0.196,18.151834738301222
down,Ipo11,chr13,106936553,106937164,0.00860438286626245,0.168,7.371425513105271
down,Itgb3bp,chr4,99929380,99930163,0.02663280937650749,0.15,28.384262649253003
down,Kcnc4,chr3,107458206,107460358,0.004009883872489574,0.18,7.820752078028075
down,Kcnv1,chr15,45114269,45114877,0.003359363198593183,0.11,12.338236590886513
down,Kif14,chr1,136466216,136466630,0.019843431624689614,0.124,3.0134253606091446
down,Knstrn,chr2,118814083,118814582,0.02051251829564191,0.1,8.49598129777018
down,L2hgdh,chr12,69724479,69725206,0.005108270213249182,0.146,1.4150288753594245
down,Lamtor4,chr5,138255541,138255861,0.010269594226607243,0.08,9.399275607752996
down,Ldha,chr7,46845651,46846371,0.0101357599280296,0.154,6.891242410461333
down,Ldlrad4,chr18,67933011,67934268,0.0072890959466646215,0.172,5.613238292641585
down,Lgalsl,chr11,20830500,20831349,0.025490668755369972,0.188,1.658230054386376
down,Lhfpl3,chr5,22745982,22746550,0.015876638186721373,0.118,0.0
down,Lhpp,chr7,132610564,132610909,0.014648742268607918,0.08,13.330054220598043
down,Lin9,chr1,180640767,180641881,0.03480848838994765,0.2,11.447763865134323
down,Lmo7,chr14,101729429,101730117,0.0029787603477332077,0.132,17.792250972832964
down,Lrrc32,chr7,98489693,98490159,0.013975359188597556,0.124,22.294452000555413
down,Lsm8,chr6,18848477,18848790,0.012677067937860708,0.112,4.567200050173125
down,Lss,chr10,76531329,76531728,0.002604890809463623,0.134,6.264750133132688
down,Ltbp1,chr17,75005540,75006469,0.007009753653767148,0.208,26.787240291103334
down,Lyar,chr5,38219988,38220808,0.007849484028845626,0.182,8.056310046013976
down,Lypla1,chr1,4807559,4808103,0.017121829509607243,0.176,10.826502572041619
down,Maff,chr15,79347309,79348233,0.001771388798577932,0.182,5.395622814102816
down,Magohb,chr6,131293024,131293292,0.04546619549361297,0.1,0.0
down,Map2k3os,chr11,60931508,60932362,0.0,0.162,21.079258051369788
down,Mapk12,chr15,89140089,89140792,0.020125044097918925,0.134,18.01459682406438
down,Mdp1,chr14,55660284,55660576,0.009173483421240311,0.084,10.266597301354103
down,Med4,chr14,73509941,73510312,0.012161793623220412,0.098,0.0
down,Mkrn3,chr7,62419676,62420009,0.0654628808635552,0.11,0.0
down,Mmp17,chr5,129583825,129585325,0.0061862967730434435,0.202,15.66549494440375
down,Mrpl11,chr19,4962333,4962567,0.005040447379886252,0.08,0.0
down,Mrpl23,chr7,142532885,142533325,0.008543038110066231,0.118,12.416323380907892
down,Mrpl36,chr13,73330957,73331558,0.0,0.102,24.680227895697502
down,Mrpl42,chr10,95501716,95501973,0.003879262282961732,0.074,0.0
down,Mrpl52,chr14,54426669,54427141,0.009965257402663682,0.1,3.6212109547431
down,Mrps10,chr17,47368840,47369346,0.009143383687296615,0.104,0.0
down,Mrps33,chr6,39810804,39811079,0.03920688535178409,0.106,0.0
down,Mrrf,chr2,36136285,36136693,0.012410814135437636,0.112,0.0
down,Msh2,chr17,87672359,87672989,0.015857111096722276,0.146,7.540939836057259
down,Msh2,chr17,87745987,87746792,0.02425381943085682,0.196,13.352152623557878
down,Mtg1,chr7,140137551,140137846,0.009936217939638937,0.09,13.358108970656504
down,Mtln,chr2,127792199,127792560,0.0319403869804997,0.084,0.0
down,Mtx2,chr2,74825756,74826361,0.01819991970032248,0.152,0.0
down,Mtx2,chr2,75137423,75138154,0.023112388270371476,0.128,19.942464801024986
down,Mxi1,chr19,53310331,53311348,0.028725141641509685,0.148,21.31003261958387
down,Mxi1,chr19,53312772,53313868,0.04400372732862476,0.162,0.0
down,Mxi1,chr19,53314298,53314541,0.09964047284604863,0.068,9.451091316076177
down,Mxi1,chr19,53329281,53330034,0.01370223702983026,0.182,21.77193092095924
down,Nap1l5,chr6,58906723,58907147,0.5157991702409697,0.114,0.0
down,Napg,chr18,62977755,62978264,0.009285166085367263,0.122,0.0
down,Ncald,chr15,37791432,37792179,0.04691197443658598,0.164,0.49201698580855635
down,Ndufa5,chr6,24527063,24527824,0.008943859539804653,0.122,8.602325972991496
down,Ndufb8,chr19,44554852,44555516,0.007165165597293491,0.122,7.247604868496722
down,Ndufv2,chr17,66101245,66101770,0.004250054857549323,0.136,15.58235588224245
down,Nemp2,chr1,52630541,52630942,0.02258046377762229,0.096,0.0
down,Nfe2l3,chr6,51432616,51433450,0.003022405576324058,0.166,0.0
down,Nit2,chr16,57166841,57167420,0.01578327246844025,0.12,59.39468931995965
down,Npm3,chr19,45748965,45749670,0.03203902181907892,0.172,0.0
down,Nt5e,chr9,88327104,88327879,0.015715568057061664,0.14,13.795916933523612
down,Ntn4,chr10,93640822,93641527,0.014150967747578394,0.182,11.27152820946309
down,Nudt21,chr8,94036620,94037114,0.024352740138394766,0.128,14.379322563656443
down,Nufip1,chr14,76110499,76111209,0.012605827747807816,0.148,8.838900124686964
down,Nup35,chr2,80638758,80639157,0.011615328973009494,0.1,13.02207702617813
down,Nup37,chr10,88146618,88147197,0.015220014057403775,0.126,0.0
down,Ovca2,chr11,75178612,75178864,0.02047540329844997,0.108,6.843337588041487
down,Oxld1,chr11,120457857,120458275,0.015160442313699497,0.128,11.127957226983048
down,Pbdc1,chrX,105079623,105079843,0.0051967309021277545,0.098,7.000476582574656
down,Pcdh15,chr10,73099128,73100203,0.014722252854947533,0.202,27.602208105973492
down,Pcdh9,chr14,93890724,93891054,0.01911193023512004,0.108,10.670986973440202
down,Pdcd6,chr13,74317304,74317657,0.002755531951759279,0.09,3.631082464679457
down,Pdgfra,chr5,75152823,75153393,0.00849922033720198,0.128,0.0
down,Pdgfra,chr5,75156241,75156809,0.005702861591067693,0.11,6.610707254759862
down,Pdzrn4,chr15,92396922,92397500,0.004170884625432567,0.134,0.0
down,Pfkl,chr10,78009316,78009964,0.004536381345566729,0.13,5.874426224434719
down,Pfkl,chr10,78018870,78019131,0.035576112925577164,0.04,0.0
down,Pgm2,chr5,64092849,64093336,0.01077314278093476,0.11,0.0
down,Pgm3,chr9,86571567,86572410,0.007922906838218422,0.166,8.483356394600023
down,Phospho2,chr2,69789427,69789895,0.004046642629510164,0.11,3.2574962496330375
down,Piezo2,chr18,63386247,63387293,0.011340671159060251,0.192,18.041066934647656
down,Pkn3,chr2,30077571,30077975,0.009577024166574747,0.104,16.768373696041042
down,Pld1,chr3,27938473,27939115,0.0031808058420199686,0.136,36.86164689369766
down,Plgrkt,chr19,29361736,29362043,0.013930630802687147,0.08,8.10643964841447
down,Plpp4,chr7,129256599,129257189,0.004483385059812692,0.128,8.06155786984508
down,Plppr1,chr4,49059222,49059927,0.011270778478777657,0.136,11.200156731700865
down,Plscr1,chr9,92250368,92250657,0.0019526583144133876,0.086,29.623630377907737
down,Pms1,chr1,53296788,53297379,0.00850203877016725,0.142,7.239988105580388
down,Pole2,chr12,69227871,69228196,0.007195956746195278,0.088,2.566675593685945
down,Polr3k,chr2,181864189,181864721,0.02190354843672223,0.116,2.399997544910733
down,Pop4,chr7,38271114,38271414,0.011843999333255013,0.094,0.0
down,Ppa1,chr10,61625499,61626247,0.029475617641069863,0.156,0.0
down,Ppa1,chr10,61648390,61649103,0.012439514972345068,0.172,10.900207987597721
down,Ppfibp1,chr6,146888055,146888732,0.0208043149068785,0.198,9.535058992882089
down,Ppic,chr18,53417790,53418197,0.006803611888251333,0.128,6.7096990611719765
down,Ppih,chr4,119320182,119320593,0.028372156833059096,0.106,1.6526754299420228
down,Ppp1r3b,chr8,35376445,35376747,0.014375710417058565,0.106,28.505369964687773
down,Prdx4,chrX,155338143,155338553,0.06497298976892117,0.1,16.658681769243824
down,Prim2,chr1,33669553,33670569,0.02803238581632234,0.14,11.589725345150715
down,Prmt7,chr8,106210478,106211520,0.009834591407516635,0.196,12.496492518198798
down,Prps1,chrX,140456604,140457251,0.4234329062930233,0.122,0.0
down,Prss36,chr7,127935406,127935994,0.006827740502295316,0.14,0.0
down,Prss36,chr7,127944686,127944904,0.09579062009075588,0.086,0.0
down,Psmb4,chr3,94886480,94886958,0.017121167464365563,0.122,9.173470989265397
down,Psmc3,chr2,91053926,91054314,0.017081636440546662,0.1,14.032933547349314
down,Psmd4,chr3,95042335,95042656,0.010525755578992761,0.08,4.531513437668788
down,Psmd7,chr8,107587938,107588529,0.019224731347129733,0.148,0.0
down,Psph,chr5,129787027,129787719,0.012521425061582176,0.142,13.637871112267433
down,Pstk,chr7,131371063,131371436,0.008642080104128312,0.102,5.635693055281702
down,Pwp1,chr10,85871823,85872309,0.013930018129306323,0.112,19.819111923217324
down,Qtrt1,chr9,21412192,21412474,0.04792949232783527,0.098,0.0
down,Rab27a,chr9,73044696,73045052,0.0037201796429604406,0.08,0.0
down,Rab2a,chr4,8535470,8536325,0.03425124374748882,0.202,6.3235006769264634
down,Ramac,chr7,81762460,81763531,0.013351290869975281,0.176,13.811569574754154
down,Ranbp6,chr19,29812908,29813157,0.015149508751068692,0.084,0.0
down,Rap2c,chrX,51017949,51019069,0.495328144597556,0.164,12.69167680784873
down,Rbmxl1,chr8,78508509,78509789,0.01039862741716431,0.212,10.353791254833038
down,Rbpms,chr8,33929366,33930510,0.0103812478241839,0.216,1.0160058768271296
down,Rcc1,chr4,132345093,132345800,0.002296692791129423,0.164,5.309283156475143
down,Rcc1,chr4,132353409,132353725,0.012911166893705224,0.094,0.5002426332918685
down,Rimkla,chr4,119492218,119492766,0.004354948213967142,0.154,47.86742122006475
down,Rpap3,chr15,97705428,97705912,0.005606045012408609,0.12,4.1356471809803494
down,Rpl8,chr15,76904006,76904671,0.005089600725491991,0.144,0.0
down,Rplp0,chr5,115559263,115560078,0.08513206102309065,0.158,1.6379784041190366
down,Rps15,chr10,80292310,80292903,0.01181145814662592,0.132,2.2361476142186945
down,Rps20,chr4,3835054,3835814,0.032300935325159964,0.192,8.59577011159769
down,Rps27rt,chr3,90213380,90213814,0.01340134372790821,0.108,31.053097215819253
down,Rras2,chr7,114116940,114117867,0.016134837254448055,0.232,9.020618754175874
down,Rtcb,chr10,85957403,85957884,0.04939010482445616,0.108,19.175369400163127
down,Sacs,chr14,61172675,61173531,0.009234977932714081,0.188,18.844628099778404
down,Sap30,chr8,57486939,57488010,0.025826817595528774,0.168,9.673028882839866
down,Sec11a,chr7,80947295,80947944,0.0050290016471572834,0.114,1.7875196064768935
down,Sephs2,chr7,127273498,127274075,0.03003831795602487,0.132,0.0
down,Sesn1,chr10,41887289,41887698,0.0214284637056933,0.142,4.93634722384905
down,Sf3b6,chr12,4817253,4817906,0.00545094746595353,0.13,8.633189359019179
down,Sfrp2,chr3,83764193,83764543,0.00886724166707222,0.086,0.0
down,Sfrp2,chr3,83765931,83767030,0.007542547642003717,0.184,0.0
down,Sfrp2,chr3,83789777,83790042,0.014150585588832705,0.09,25.637016921748064
down,Sgk3,chr1,9797821,9798652,0.04198039867041605,0.198,16.836117606505052
down,Sgk3,chr1,9848165,9848530,0.020300504188657465,0.116,0.0
down,Sgo1,chr17,53688993,53689412,0.0007229626675818796,0.134,18.7249434612364
down,Shld1,chr2,132686949,132687166,0.008479029672480145,0.066,3.8609001146027473
down,Shq1,chr6,100670591,100671381,0.012650313037745425,0.178,4.873849662151121
down,Slc16a1,chr3,104638095,104639440,0.005237866805976713,0.232,0.0
down,Slc16a10,chr10,40141759,40142438,0.004935113005110496,0.172,3.881899892563903
down,Slc25a1,chr16,17921791,17922241,0.02334524047558489,0.114,22.655301306207907
down,Slc25a1,chr16,17927319,17928633,0.010514756509093753,0.2,17.61550419749162
down,Slc25a24,chr3,109123111,109123423,0.00543181835488293,0.102,29.014215834075724
down,Slc4a7,chr14,14702707,14703781,0.0,0.238,25.709560302141906
down,Snrnp25,chr11,32205054,32205668,0.006934516777830707,0.106,2.470137393486281
down,Snrpd1,chr18,10617688,10618214,0.0029389724856190074,0.128,0.0
down,Snrpe,chr1,133609752,133610435,0.010214254071558506,0.156,1.823841722412983
down,Snu13,chr15,82046980,82047649,0.029166718263707148,0.162,11.507969313560691
down,Spdl1,chr11,34833362,34833910,0.012751135679053456,0.11,12.733206308385945
down,Spidr,chr16,16146612,16146946,0.012391327340107115,0.098,1.6170253590481283
down,Spin4,chrX,95026432,95026700,0.03838248371136053,0.086,11.749844761837956
down,Sqor,chr2,122765088,122765522,0.007930108605735422,0.1,14.154361648866404
down,Ssbp1,chr6,40471323,40471715,0.009194545186597524,0.118,5.923298199184947
down,Stk39,chr2,68470867,68472497,0.013121672910049379,0.178,11.074586787762824
down,Supt4a,chr11,87736695,87737001,0.002572926417582803,0.086,2.823305792434187
down,Supt4a,chr11,87737251,87737907,0.04219391230207385,0.146,3.4717883492286745
down,Tbca,chr13,94702605,94703017,0.01192506075997445,0.132,7.915269835875015
down,Tbca,chr13,94788817,94789373,0.0,0.16,15.186259413349488
down,Tenm3,chr8,48228507,48229133,0.6319921054046479,0.146,0.0
down,Tenm3,chr8,48276481,48276878,0.9616701329325151,0.092,0.0
down,Tenm3,chr8,48554983,48556080,0.022530632083219034,0.204,4.740768874016252
down,Tenm3,chr8,48842973,48843696,0.031055601041961926,0.14,53.20605696790656
down,Terf1,chr1,15805591,15806108,0.0034773414924575406,0.136,8.965143340751611
down,Timm44,chr8,4275696,4275947,0.006509253623528645,0.08,3.8477717631806936
down,Tipin,chr9,64281408,64281922,0.022964204729282737,0.13,0.0
down,Tm2d3,chr7,65693313,65693767,0.004833645698004698,0.132,0.0
down,Tmcc3,chr10,94311884,94312475,0.016337489437504318,0.124,6.677721410512644
down,Tmcc3,chr10,94514696,94515538,0.06952011339969064,0.212,6.260368339504589
down,Tmed3,chr9,89704691,89705333,0.015940190403246103,0.12,5.372153217118303
down,Tmem268,chr4,63558441,63558995,0.011291307709075138,0.144,5.483340002698023
down,Tmem50a,chr4,134914679,134915086,0.012631235556411208,0.122,0.0
down,Tmsb10,chr6,72958077,72958838,0.020748600373721195,0.166,5.300740713545948
down,Tnfaip8l1,chr17,56162184,56162539,0.008924203675610594,0.076,11.293084328380523
down,Tnpo1,chr13,98890838,98891237,0.005884593332300248,0.098,0.0
down,Tnpo1,chr13,98925741,98926826,0.0481021855451684,0.234,0.0
down,Tom1l1,chr11,90687348,90687819,0.003173147532583692,0.11,18.78042596183922
down,Tor1a,chr2,30967423,30967987,0.03210814153243022,0.124,3.7216912518909258
down,Tpd52l1,chr10,31445574,31445999,0.004215458844653631,0.12,5.911548300392606
down,Trim36,chr18,46198145,46199234,0.012939288746796115,0.174,4.146395903238348
down,Trim36,chr18,46211930,46212233,0.003932950584531445,0.096,13.675463422849363
down,Tsfm,chr10,127030576,127030856,0.016839843694369173,0.096,15.432411002779526
down,Tub,chr7,108950395,108951326,0.0034194356724074892,0.172,24.842517553092065
down,Tub,chr7,109010708,109011269,0.01352353448099334,0.164,0.0
down,Txndc17,chr11,72206712,72207669,0.009737085957732563,0.13,14.04621077678204
down,Ugdh,chr5,65435303,65436067,0.005779477837752593,0.168,1.3524516509372486
down,Uqcr11,chr10,80406713,80406914,0.006204534922468553,0.07,6.5854981256875496
down,Utp11,chr4,124693360,124693603,0.008929213103784665,0.094,11.665587827995386
down,Vash2,chr1,190978248,190979451,0.027376191978805423,0.188,13.668963480910552
down,Vcpkmt,chr12,69582645,69583101,0.007689669355696315,0.126,0.0
down,Vrk1,chr12,105935499,105935762,0.004336059116705262,0.058,0.0
down,Vrk1,chr12,105962822,105963249,0.005710618196290457,0.102,1.8102957963359108
down,Vrk1,chr12,106010171,106010924,0.005602501973996427,0.15,2.2486979164800003
down,Wdsub1,chr2,59882216,59882700,0.0060317957317212985,0.104,0.0
down,Yes1,chr5,32610859,32611847,0.00821295165517749,0.236,8.707102930787482
down,Zcchc10,chr11,53324604,53324817,0.006266009056923832,0.052,0.0
down,Zfp110,chr7,12834896,12835208,0.01863485330902976,0.112,30.67323880053238
down,Zfp189,chr4,49521030,49521279,0.006425119901356987,0.108,10.424782826998936
down,Zfp472,chr17,32966000,32966236,0.0064010875782032186,0.072,0.0
down,Zfp583,chr7,6331082,6331473,0.015489298986840386,0.096,0.0
down,Zfp7,chr15,76879218,76879495,0.0035482100566185297,0.07,1.991458983778171
down,Zfp748,chr13,67552939,67553199,0.0037201285440922596,0.09,4.709264172939503
down,Zfp81,chr17,33358432,33358707,0.0012020526264691332,0.08,0.0
down,Znrf2,chr6,54816484,54817543,0.008325905264528385,0.202,2.5115475772457443
no_deg,0610040B10Rik,chr5,143328953,143329354,0.01506445885958872,0.122,1.328272420569363
no_deg,2510009E07Rik,chr16,21694141,21695013,0.04727737725722644,0.176,20.88779412310111
no_deg,2700038G22Rik,chr5,23850425,23850978,0.052969514821943765,0.124,0.0
no_deg,2810001G20Rik,chr11,64079259,64079688,0.013438133328883436,0.102,11.43089345213198
no_deg,2810429I04Rik,chr13,3358212,3361343,0.003642764635242705,0.118,0.0
no_deg,2810429I04Rik,chr13,3478175,3478490,0.00758401605900232,0.102,0.0
no_deg,2810459M11Rik,chr1,86045856,86046583,0.022527791928743497,0.22,0.3123611933626732
no_deg,3010003L21Rik,chr6,148944508,148946749,0.021257675499921892,0.192,33.414082587751736
no_deg,3830408C21Rik,chr13,107021683,107022715,0.0,0.226,4.2219128764784575
no_deg,4632415L05Rik,chr3,19894634,19895495,0.002959877067129503,0.136,2.0064461383681698
no_deg,4833420G17Rik,chr13,119462635,119463119,0.23979523190143387,0.118,9.08151573910853
no_deg,4921524J17Rik,chr8,85432233,85432998,0.004043127728828348,0.15,3.3745495904293312
no_deg,4930473A02Rik,chr2,130563566,130564314,0.009389180980829383,0.164,8.831215364847099
no_deg,4931406C07Rik,chr9,15306146,15306592,0.015679552871247157,0.132,6.105521887565731
no_deg,9330020H09Rik,chr15,98567242,98568233,0.02005435624714443,0.204,1.7586508586457037
no_deg,A330035P11Rik,chr14,122106900,122107704,0.017794973192309674,0.224,32.34590304057707
no_deg,A430005L14Rik,chr4,153956902,153957585,0.02897829360013654,0.18,12.06024078635483
no_deg,Aard,chr15,52040030,52040580,0.03281733648349519,0.132,0.0
no_deg,Aatk,chr11,120011987,120012305,0.09276274496998577,0.09,0.0
no_deg,Aatk,chr11,120046796,120047187,0.004734731411282824,0.132,32.0933765349177
no_deg,Abhd10,chr16,45742693,45742974,0.007864326702945696,0.102,33.00234165889544
no_deg,Abhd14a,chr9,106447391,106447745,0.0073255820728587075,0.078,11.428300568361639
no_deg,Acbd3,chr1,180725762,180726715,0.03444966211978864,0.21,3.6522382782044103
no_deg,Acot7,chr4,152177596,152178811,0.03631695505474126,0.226,17.49608269172524
no_deg,Acsl6,chr11,54303909,54304468,0.012471682988883253,0.114,11.505226310616722
no_deg,Actn1,chr12,80168329,80168631,0.4846332690668825,0.08,14.345558705001626
no_deg,Actn1,chr12,80259337,80260799,0.003457976482639592,0.162,23.447590434448077
no_deg,Actr3b,chr5,25759911,25760231,0.01371789653150606,0.098,14.859557642176599
no_deg,Adam17,chr12,21373232,21374059,0.0020890767517166404,0.128,3.364304639689508
no_deg,Adamts10,chr17,33524151,33524369,0.017235003385343197,0.076,20.192893778997334
no_deg,Adck1,chr12,88360491,88360828,0.006514090201554147,0.084,13.429575714388909
no_deg,Adgra3,chr5,50058259,50059228,0.00707493776779879,0.194,3.1900875426361424
no_deg,Adra1b,chr11,43836436,43836673,0.009831904156048985,0.102,21.343035471744642
no_deg,Adrb2,chr18,62179553,62180449,0.012990601813299443,0.134,5.985361075648929
no_deg,Aff4,chr11,53350332,53351295,0.036962082583918004,0.22,12.519281951256461
no_deg,Agfg2,chr5,137684161,137685031,0.010606038873288532,0.144,26.600476827443952
no_deg,Agk,chr6,40325363,40325763,0.0053663161601746525,0.106,10.50493528064034
no_deg,Agtpbp1,chr13,59556637,59557704,0.014300574006233097,0.222,20.27472723034175
no_deg,Akap9,chr5,3928043,3928527,0.016989989697498677,0.122,4.366850524937404
no_deg,Akip1,chr7,109703458,109704045,0.004402444746323336,0.144,7.541160591047129
no_deg,Alcam,chr16,52452264,52453325,0.02069048103233283,0.134,2.484561324001077
no_deg,Aldh2,chr5,121593162,121593688,0.0049715242415415304,0.14,43.003566238491516
no_deg,Alkbh2,chr5,114127428,114128285,0.006098417782929889,0.142,12.683992378952553
no_deg,Alms1,chr6,85587420,85587883,0.00789997207402948,0.108,5.4207107445353095
no_deg,Amacr,chr15,10981770,10982073,0.011308336515669617,0.098,16.376306915066476
no_deg,Ammecr1,chrX,142965784,142967008,0.18827620463680136,0.146,1.037835141628142
no_deg,Amotl1,chr9,14614297,14614977,0.01372782854332572,0.134,2.0396182626528705
no_deg,Ank2,chr3,127498423,127499274,0.013902994441033673,0.166,12.450272008623608
no_deg,Ankle2,chr5,110230850,110231495,0.020034384152596972,0.15,0.0
no_deg,Ankrd13c,chr3,157946941,157948090,0.019255345622988352,0.2,4.448316297178301
no_deg,Ankrd27,chr7,35586064,35586613,0.011560630167905817,0.102,15.063810027927586
no_deg,Ankrd6,chr4,32950491,32951079,0.009353542341268862,0.158,15.560219057309428
no_deg,Anks6,chr4,47056901,47057616,0.0,0.16,1.8366307753892679
no_deg,Anxa5,chr3,36475547,36475970,0.004565186575134205,0.096,1.033126063846312
no_deg,Aopep,chr13,62964732,62965237,0.0011894701670474865,0.094,0.0
no_deg,Ap1g1,chr8,109778522,109779359,0.016199184354176888,0.19,17.702686126723037
no_deg,Ap3b1,chr13,94358367,94359414,0.00581403753877536,0.182,38.15418047528249
no_deg,Aph1b,chr9,66795188,66795964,0.009225629714132409,0.148,18.09730219282627
no_deg,Aqp11,chr7,97737845,97738409,0.004315342013090679,0.13,1.2805211130466094
no_deg,Arf1,chr11,59227397,59228536,0.021595156476015304,0.21,15.078135252559969
no_deg,Arfgef2,chr2,166805343,166805987,0.023954156261321774,0.154,18.438968237806733
no_deg,Arhgef26,chr3,62338718,62339974,0.007470238486740104,0.184,9.882054717212162
no_deg,Arhgef9,chrX,95196398,95196632,0.018057300411523484,0.05,6.427283547014906
no_deg,Arih1,chr9,59485718,59487038,0.020020228298102804,0.208,11.920426477381909
no_deg,Armc8,chr9,99568296,99568993,0.014034036663555955,0.144,0.0
no_deg,Armcx5,chrX,135742430,135742942,0.08734046613177764,0.11,16.802635484067068
no_deg,Arpc2,chr1,74236580,74237193,0.005302689648431167,0.124,2.816565137618685
no_deg,Arrb1,chr7,99535417,99535885,0.04018904088896311,0.164,7.523326756068285
no_deg,Ash1l,chr3,88949895,88951000,0.024020504169526027,0.22,12.155334774396877
no_deg,Aspm,chr1,139454634,139455233,0.010836864672509827,0.14,10.871170108755582
no_deg,Atf5,chr7,44816762,44816980,0.0022788339063010425,0.074,0.0
no_deg,Atf6b,chr17,34647012,34647646,0.01955946260257573,0.138,4.787352289006958
no_deg,Atg4b,chr1,93753866,93755348,0.018935295758319638,0.244,18.232541734130017
no_deg,Atic,chr1,71556948,71557367,0.003882043378668474,0.112,8.452723837231481
no_deg,Atmin,chr8,116943452,116944047,0.0016004555963291863,0.158,0.0
no_deg,Atp11b,chr3,35753871,35754721,0.002824357220921112,0.16,3.4909447484333507
no_deg,Atp11c,chrX,60403519,60404585,0.1711100974030743,0.204,34.909569350006905
no_deg,Atp2c1,chr9,105494545,105495594,0.024238938779396084,0.184,15.168859587603874
no_deg,Atp4a,chr7,30717057,30717302,0.006759874210980048,0.094,4.241119163935004
no_deg,Atp6v0b,chr4,117886857,117887462,0.011406715909680077,0.152,0.0
no_deg,Atpaf1,chr4,115784823,115785381,0.024535892814668697,0.14,5.877996825992158
no_deg,Atpaf2,chr11,60416740,60417985,0.04500876180689211,0.17,5.592672844926431
no_deg,B230219D22Rik,chr13,55692916,55693717,0.026361163921241798,0.202,17.652350269425988
no_deg,B3glct,chr5,149678134,149678892,0.002840637026098808,0.21,12.995780101819197
no_deg,B4galnt4,chr7,141060684,141061593,0.02528563788384388,0.202,21.044317479470116
no_deg,B4galnt4,chr7,141070293,141071018,0.00581540912308784,0.126,0.0
no_deg,BC004004,chr17,29268880,29269247,0.01655279305742058,0.11,3.291368722566344
no_deg,Babam2,chr5,31697439,31698239,0.01572941773286469,0.174,18.575001412325562
no_deg,Baz1a,chr12,54984960,54986326,0.011242896315087212,0.198,0.0
no_deg,Bcl9,chr3,97227607,97227810,0.016351716226050556,0.112,8.963004593825762
no_deg,Bicc1,chr10,71159022,71160060,0.014624956338309446,0.178,3.7611976598935533
no_deg,Bin1,chr18,32377246,32377767,0.017337745982454585,0.13,10.18227639625925
no_deg,Blmh,chr11,76945520,76946099,0.003305517462923472,0.124,8.066013502527063
no_deg,Bmpr1b,chr3,142168883,142169575,0.003444564807557973,0.136,0.0
no_deg,Borcs7,chr19,46689848,46690150,0.010482248461273798,0.086,0.0
no_deg,Brd9,chr13,73937344,73938037,0.027125252004092087,0.17,2.1745648870733265
no_deg,Btbd10,chr7,113369042,113369986,0.02408119081758128,0.184,19.695012226007194
no_deg,Cab39,chr1,85793327,85794491,0.020652792593221954,0.22,14.269880632565657
no_deg,Cacna1c,chr6,119107316,119109048,0.013331347907293865,0.194,0.0
no_deg,Cacul1,chr19,60580385,60581305,0.008526901567834186,0.146,16.210572857436155
no_deg,Camkk2,chr5,122763760,122764027,0.28432771246593025,0.074,7.574505120551687
no_deg,Camkk2,chr5,122778881,122779715,0.026249483686790843,0.188,3.4086806972068997
no_deg,Canx,chr11,50325269,50325990,0.021386847748215358,0.182,10.481987132696295
no_deg,Car2,chr3,14886138,14887025,0.004499784527745067,0.19,18.904714914189565
no_deg,Cbfa2t2,chr2,154436129,154436995,0.044986590845022524,0.17,8.256463020165457
no_deg,Ccdc166,chr15,75981448,75982225,0.002980166515884883,0.198,0.8913750287711835
no_deg,Ccdc174,chr6,91877944,91878509,0.0023402969446454946,0.1,4.715363040836979
no_deg,Ccdc24,chr4,117867952,117868245,0.02752691548312407,0.074,0.13192671790619195
no_deg,Ccdc57,chr11,120932612,120932994,0.01156711077780084,0.096,0.0
no_deg,Ccdc66,chr14,27508268,27508654,0.0030595083864193577,0.112,9.96804526266576
no_deg,Ccdc71,chr9,108460504,108460934,0.010155935053427738,0.104,7.201541367525085
