chr,peak_start,peak_end,gene_name,signalValue,source,regulation,log2FoldChange,padj,binding_category
chr19,22252170,22252626,Trpm3,{18840: 3.45917},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22275168,22275490,Trpm3,{18841: 6.41642},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22304014,22304568,Trpm3,{18842: 15.0989},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22317292,22318382,Trpm3,{18843: 63.1196},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22319820,22320553,Trpm3,{18844: 13.3976},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22322620,22323674,Trpm3,{18845: 10.5946},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22373782,22374311,Trpm3,{18846: 7.44313},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22424064,22424626,Trpm3,{18847: 4.02891},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22470045,22470440,Trpm3,{18848: 7.75939},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22554138,22555292,Trpm3,{18849: 17.011},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22561304,22561848,Trpm3,{18850: 7.90861},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22618300,22618905,Trpm3,{18851: 10.707},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22625065,22625601,Trpm3,{18852: 4.02891},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22628973,22629745,Trpm3,{18853: 16.637},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22630598,22631713,Trpm3,{18854: 19.1395},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22656295,22657695,Trpm3,{18855: 22.8964},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22690586,22691560,Trpm3,{18856: 7.24779},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22700732,22701858,Trpm3,{18857: 23.5553},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22718987,22719441,Trpm3,{18858: 7.16251},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22729844,22730433,Trpm3,{18859: 9.78241},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22840517,22842891,Trpm3,{18860: 45.9595},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22860677,22861122,Trpm3,{18861: 9.84846},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22883916,22884965,Trpm3,{18862: 8.95314},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22890667,22891717,Trpm3,{18863: 5.60056},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22898644,22900188,Trpm3,{18864: 25.3067},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22904281,22905649,Trpm3,{18865: 45.6281},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22915711,22917417,Trpm3,{18866: 35.7448},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22926830,22927603,Trpm3,{18867: 8.6547},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22929915,22931152,Trpm3,{18868: 41.0159},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22983443,22983947,Trpm3,{18869: 9.69924},['exo'],up,0.519495435,0.012402174,exo-only
chr19,22987493,22988252,Trpm3,{18870: 17.4586},['exo'],up,0.519495435,0.012402174,exo-only
chr19,23318777,23319406,Mamdc2,{18879: 15.3116},['exo'],up,1.063965359,1.20288e-52,exo-only
chr19,23333553,23334050,Mamdc2,{18880: 4.17813},['exo'],up,1.063965359,1.20288e-52,exo-only
chr19,23372940,23374079,Mamdc2,{18881: 9.22445},['exo'],up,1.063965359,1.20288e-52,exo-only
chr19,23377174,23377973,Mamdc2,{18882: 12.9723},['exo'],up,1.063965359,1.20288e-52,exo-only
chr19,23401507,23402383,Mamdc2,{18883: 5.07345},['exo'],up,1.063965359,1.20288e-52,exo-only
chr19,23433311,23433870,Mamdc2,{18884: 10.7438},['exo'],up,1.063965359,1.20288e-52,exo-only
chr19,23434668,23435955,Mamdc2,{18885: 13.3976},['exo'],up,1.063965359,1.20288e-52,exo-only
chr19,23756663,23757509,Apba1,{18891: 11.1914},['exo'],up,1.381104706,3.56131e-14,exo-only
chr19,23758076,23759456,Apba1,{18892: 10.1469},['exo'],up,1.381104706,3.56131e-14,exo-only
chr19,23759368,23760409,Apba1,{18893: 6.86408},['exo'],up,1.381104706,3.56131e-14,exo-only
chr19,23763404,23763956,Apba1,{18894: 5.43584},['exo'],up,1.381104706,3.56131e-14,exo-only
chr19,23859926,23861212,Apba1,{18895: 12.3343},['exo'],up,1.381104706,3.56131e-14,exo-only
chr19,23863935,23865005,Apba1,{18896: 15.1545},['exo'],up,1.381104706,3.56131e-14,exo-only
chr19,23896907,23898920,Apba1,{18897: 15.6486},['exo'],up,1.381104706,3.56131e-14,exo-only
chr19,23900899,23903184,Apba1,{18898: 28.6617},['exo'],up,1.381104706,3.56131e-14,exo-only
chr19,23917116,23917550,Apba1,{18899: 11.1914},['exo'],up,1.381104706,3.56131e-14,exo-only
chr19,23918823,23920880,Apba1,{18900: 62.5228},['exo'],up,1.381104706,3.56131e-14,exo-only
chr19,23940824,23942526,Apba1,{18901: 17.9547},['exo'],up,1.381104706,3.56131e-14,exo-only
chr19,23972401,23973230,Fam189a2,{18902: 11.4899},['exo'],up,1.336577451,6.33287e-13,exo-only
chr19,24006748,24008302,Fam189a2,{18903: 28.6501},['exo'],up,1.336577451,6.33287e-13,exo-only
chr19,24016697,24017613,Fam189a2,{18904: 54.9126},['exo'],up,1.336577451,6.33287e-13,exo-only
chr19,24025265,24026159,Fam189a2,{18905: 11.0364},['exo'],up,1.336577451,6.33287e-13,exo-only
chr19,28275611,28276512,Glis3,{19007: 13.3976},['exo'],up,1.187103159,1.04413e-47,exo-only
chr19,28288468,28290553,Glis3,{19008: 29.9852},['exo'],up,1.187103159,1.04413e-47,exo-only
chr19,28333106,28333704,Glis3,{19009: 9.84846},['exo'],up,1.187103159,1.04413e-47,exo-only
chr19,28374516,28375254,Glis3,{19010: 16.1622},['exo'],up,1.187103159,1.04413e-47,exo-only
chr19,28378349,28379312,Glis3,{19011: 11.4837},['exo'],up,1.187103159,1.04413e-47,exo-only
chr19,28381677,28383103,Glis3,{19012: 21.4875},['exo'],up,1.187103159,1.04413e-47,exo-only
chr19,28436331,28437528,Glis3,{19013: 14.1758},['exo'],up,1.187103159,1.04413e-47,exo-only
chr19,28446110,28446710,Glis3,{19014: 8.20705},['exo'],up,1.187103159,1.04413e-47,exo-only
chr19,28454396,28455780,Glis3,{19015: 15.0711},['exo'],up,1.187103159,1.04413e-47,exo-only
chr19,28460734,28461261,Glis3,{19016: 4.4475},['exo'],up,1.187103159,1.04413e-47,exo-only
chr19,28528574,28529560,Glis3,{19017: 22.3294},['exo'],up,1.187103159,1.04413e-47,exo-only
chr19,28546951,28547584,Glis3,{19018: 2.80028},['exo'],up,1.187103159,1.04413e-47,exo-only
chr19,28579854,28581194,Glis3,{19019: 17.79},['exo'],up,1.187103159,1.04413e-47,exo-only
chr19,28628333,28629259,Glis3,{19020: 13.1778},['exo'],up,1.187103159,1.04413e-47,exo-only
chr19,28634936,28637029,Glis3,{19021: 19.8461},['exo'],up,1.187103159,1.04413e-47,exo-only
chr19,28657066,28657634,Glis3,{19022: 3.73048},['exo'],up,1.187103159,1.04413e-47,exo-only
chr19,28662972,28663992,Glis3,{19023: 12.1895},['exo'],up,1.187103159,1.04413e-47,exo-only
chr19,28677186,28677715,Glis3,{19024: 12.547},['exo'],up,1.187103159,1.04413e-47,exo-only
chr19,28679784,28680962,Glis3,{19025: 9.55002},['exo'],up,1.187103159,1.04413e-47,exo-only
chr19,28895995,28897828,Slc1a1,{19030: 35.727},['exo'],up,1.207463999,5.52081e-05,exo-only
chr19,28917607,28919077,4430402I18Rik,{19031: 7.24779},['exo'],up,1.111989182,0.000714202,exo-only
chr19,28947742,28948554,4430402I18Rik,{19032: 4.28278},['exo'],up,1.111989182,0.000714202,exo-only
chr19,28963630,28964449,4430402I18Rik,{19033: 11.6391},['exo'],up,1.111989182,0.000714202,exo-only
chr19,29501123,29501744,A930007I19Rik,{19054: 25.094},['exo'],up,1.028072463,0.000551483,exo-only
chr19,29521742,29522338,A930007I19Rik,{19055: 7.46095},['exo'],up,1.028072463,0.000551483,exo-only
chr19,31036469,31037142,Prkg1,{19073: 2.53672},['exo'],up,0.956236471,0.001860421,exo-only
chr19,31073782,31075141,Prkg1,{19074: 27.1579},['exo'],up,0.956236471,0.001860421,exo-only
chr19,31082191,31083577,Prkg1,{19075: 48.347},['exo'],up,0.956236471,0.001860421,exo-only
chr19,31114487,31115960,Prkg1,{19076: 23.6054},['exo'],up,0.956236471,0.001860421,exo-only
chr19,31140039,31140739,Prkg1,{19077: 16.3075},['exo'],up,0.956236471,0.001860421,exo-only
chr19,31286616,31287299,Prkg1,{19078: 8.50644},['exo'],up,0.956236471,0.001860421,exo-only
chr19,31351676,31352346,Prkg1,{19079: 9.38918},['exo'],up,0.956236471,0.001860421,exo-only
chr19,31414508,31415454,Prkg1,{19080: 12.3542},['exo'],up,0.956236471,0.001860421,exo-only
chr19,31418767,31419432,Prkg1,{19081: 14.3308},['exo'],up,0.956236471,0.001860421,exo-only
chr19,31545254,31545920,Prkg1,{19082: 8.35627},['exo'],up,0.956236471,0.001860421,exo-only
chr19,31616135,31617171,Prkg1,{19083: 6.16717},['exo'],up,0.956236471,0.001860421,exo-only
chr19,31639138,31639748,Prkg1,{19084: 3.45917},['exo'],up,0.956236471,0.001860421,exo-only
chr19,31691840,31692563,Prkg1,{19085: 9.84846},['exo'],up,0.956236471,0.001860421,exo-only
chr19,31732047,31732439,Prkg1,{19086: 8.23612},['exo'],up,0.956236471,0.001860421,exo-only
chr19,31756084,31756657,Prkg1,{19087: 10.0481},['exo'],up,0.956236471,0.001860421,exo-only
chr19,34290032,34290731,Fas,{19128: 14.8863},['exo'],up,1.830277647,2.26252e-41,exo-only
chr19,34296230,34297171,Fas,{19129: 5.07345},['exo'],up,1.830277647,2.26252e-41,exo-only
chr19,34526828,34527599,Lipa,{19131: 17.6078},['exo'],up,0.573249815,2.19718e-06,exo-only
chr19,34549997,34551123,Ifit2,{19132: 19.2725},['exo'],up,3.416101731,1.1862999999999999e-174,exo-only
chr19,34649899,34650913,Ifit1,{19133: 4.11806},['exo'],up,8.832427143,0.0,exo-only
chr19,36915115,36916779,Fgfbp3,{19162: 18.6524},['exo'],up,1.339127486,4.05571e-10,exo-only
chr19,36918371,36919668,Fgfbp3,{19163: 23.7258},['exo'],up,1.339127486,4.05571e-10,exo-only
chr19,37050626,37051148,Cpeb3,{19169: 10.7438},['exo'],up,0.671640358,0.000304856,exo-only
chr19,37056004,37056746,Cpeb3,{19170: 7.75939},['exo'],up,0.671640358,0.000304856,exo-only
chr19,37099320,37099943,Cpeb3,{19171: 6.56564},['exo'],up,0.671640358,0.000304856,exo-only
chr19,37108620,37109379,Cpeb3,{19172: 9.22445},['exo'],up,0.671640358,0.000304856,exo-only
chr19,37172899,37174242,Cpeb3,{19173: 10.5422},['exo'],up,0.671640358,0.000304856,exo-only
chr19,37175024,37175894,Cpeb3,{19174: 11.2011},['exo'],up,0.671640358,0.000304856,exo-only
chr19,37178051,37178677,Cpeb3,{19175: 7.46095},['exo'],up,0.671640358,0.000304856,exo-only
chr19,37209608,37209964,Cpeb3,{19176: 8.50548},['exo'],up,0.671640358,0.000304856,exo-only
chr19,37946875,37947676,Myof,{19188: 6.25945},['exo'],up,1.735551975,5.53928e-13,exo-only
chr19,37991725,37992171,Myof,{19189: 5.31652},['exo'],up,1.735551975,5.53928e-13,exo-only
chr19,38030429,38031548,Myof,{19190: 10.893},['exo'],up,1.735551975,5.53928e-13,exo-only
chr19,41869932,41870462,Rrp12,{19287: 14.0356},['exo'],up,0.502044736,5.76574e-08,exo-only
chr19,45047324,45048962,Sfxn3,{19374: 22.6813},['exo'],up,0.989452101,3.82989e-20,exo-only
chr19,46038318,46038773,Ldb1,{19408: 4.17813},['exo'],up,0.75164553,4.7629999999999997e-23,exo-only
chr19,46039030,46040532,Ldb1,{19409: 17.2255},['exo'],up,0.75164553,4.7629999999999997e-23,exo-only
chr19,46041172,46041694,Ldb1,{19410: 5.10639},['exo'],up,0.75164553,4.7629999999999997e-23,exo-only
chr19,46043199,46044085,Ldb1,{19411: 7.46095},['exo'],up,0.75164553,4.7629999999999997e-23,exo-only
chr19,46045022,46045795,Ldb1,{19412: 11.6391},['exo'],up,0.75164553,4.7629999999999997e-23,exo-only
chr19,46055556,46057416,Pprc1,{19413: 104.434},['exo'],up,0.757725006,5.01812e-19,exo-only
chr19,46151671,46152793,Gbf1,{19415: 53.7188},['exo'],up,0.890769063,2.62551e-32,exo-only
chr19,46177175,46178397,Gbf1,{19416: 8.08112},['exo'],up,0.890769063,2.62551e-32,exo-only
chr19,46256646,46257165,Gbf1,{19417: 11.9375},['exo'],up,0.890769063,2.62551e-32,exo-only
chr19,46261620,46262546,Gbf1,{19418: 5.07345},['exo'],up,0.890769063,2.62551e-32,exo-only
chr19,46303752,46305884,Nfkb2,{19419: 25.6657},['exo'],up,1.288434487,1.89605e-29,exo-only
chr19,46317922,46319113,Psd,{19420: 8.95314},['exo'],up,1.112479458,5.4081299999999995e-27,exo-only
chr19,46327113,46328559,Psd,{19421: 22.4022},['exo'],up,1.112479458,5.4081299999999995e-27,exo-only
chr19,46396259,46397873,Sufu,{19427: 39.6923},['exo'],up,0.819449573,6.026040000000001e-18,exo-only
chr19,46422301,46423369,Sufu,{19428: 7.46095},['exo'],up,0.819449573,6.026040000000001e-18,exo-only
chr19,46423739,46424164,Sufu,{19429: 4.92423},['exo'],up,0.819449573,6.026040000000001e-18,exo-only
chr19,46426419,46427007,Sufu,{19430: 12.3852},['exo'],up,0.819449573,6.026040000000001e-18,exo-only
chr19,46443025,46444845,Sufu,{19431: 25.0688},['exo'],up,0.819449573,6.026040000000001e-18,exo-only
chr19,46446752,46447982,Sufu,{19432: 23.129},['exo'],up,0.819449573,6.026040000000001e-18,exo-only
chr19,46451737,46452872,Sufu,{19433: 31.7837},['exo'],up,0.819449573,6.026040000000001e-18,exo-only
chr19,46470507,46472206,Sufu,{19434: 11.6391},['exo'],up,0.819449573,6.026040000000001e-18,exo-only
chr19,46482713,46483099,Sufu,{19435: 3.12973},['exo'],up,0.819449573,6.026040000000001e-18,exo-only
chr19,46484619,46485496,Sufu,{19436: 20.0961},['exo'],up,0.819449573,6.026040000000001e-18,exo-only
chr19,46489128,46489823,Sufu,{19437: 7.75939},['exo'],up,0.819449573,6.026040000000001e-18,exo-only
chr19,46499199,46501639,Trim8,{19438: 42.9575},['exo'],up,0.697069592,1.1986e-19,exo-only
chr19,46499616,46501824,Trim8,{19439: 34.5917},['exo'],up,0.697069592,1.1986e-19,exo-only
chr19,46503416,46504563,Trim8,{19440: 26.3556},['exo'],up,0.697069592,1.1986e-19,exo-only
chr19,46506609,46507668,Trim8,{19441: 12.3343},['exo'],up,0.697069592,1.1986e-19,exo-only
chr19,46509424,46510286,Trim8,{19442: 15.2203},['exo'],up,0.697069592,1.1986e-19,exo-only
chr19,46515039,46516072,Trim8,{19443: 12.5344},['exo'],up,0.697069592,1.1986e-19,exo-only
chr19,50248515,50249076,Sorcs1,{19517: 3.43204},['exo'],up,1.040425301,8.97684e-44,exo-only
chr19,50258141,50258487,Sorcs1,{19518: 10.1469},['exo'],up,1.040425301,8.97684e-44,exo-only
chr19,50273110,50273538,Sorcs1,{19519: 3.28282},['exo'],up,1.040425301,8.97684e-44,exo-only
chr19,50325712,50326812,Sorcs1,{19520: 9.55002},['exo'],up,1.040425301,8.97684e-44,exo-only
chr19,50362343,50363794,Sorcs1,{19521: 14.9219},['exo'],up,1.040425301,8.97684e-44,exo-only
chr19,50375021,50375777,Sorcs1,{19522: 5.37189},['exo'],up,1.040425301,8.97684e-44,exo-only
chr19,50514560,50515219,Sorcs1,{19523: 4.62579},['exo'],up,1.040425301,8.97684e-44,exo-only
chr19,50531621,50532514,Sorcs1,{19524: 10.1469},['exo'],up,1.040425301,8.97684e-44,exo-only
chr19,50564408,50565315,Sorcs1,{19525: 5.5211},['exo'],up,1.040425301,8.97684e-44,exo-only
chr19,50677316,50678416,Sorcs1,{19526: 5.81954},['exo'],up,1.040425301,8.97684e-44,exo-only
chr19,50678803,50679181,Sorcs1,{19527: 29.2469},['exo'],up,1.040425301,8.97684e-44,exo-only
chr19,50765884,50766813,Gm26629,{19528: 18.6136},['exo'],up,0.6459654,0.036796384,exo-only
chr19,55095113,55095676,Gpam,{19593: 7.01781},['exo'],up,0.751222966,1.46966e-23,exo-only
chr19,56721083,56721963,Adrb1,{19677: 16.8617},['exo'],up,0.828246097,7.60221e-17,exo-only
chr19,58244368,58245169,Gfra1,{19733: 22.7317},['exo'],up,0.652948451,1.04942e-05,exo-only
chr19,58254786,58256058,Gfra1,{19734: 19.602},['exo'],up,0.652948451,1.04942e-05,exo-only
chr19,58357099,58357594,Gfra1,{19735: 14.325},['exo'],up,0.652948451,1.04942e-05,exo-only
chr19,58377426,58377930,Gfra1,{19736: 17.2255},['exo'],up,0.652948451,1.04942e-05,exo-only
chr19,58395875,58396264,Gfra1,{19737: 7.08306},['exo'],up,0.652948451,1.04942e-05,exo-only
chr19,58455096,58457046,Gfra1,{19738: 13.3976},['exo'],up,0.652948451,1.04942e-05,exo-only
chr2,6329179,6329882,Usp6nl,{19874: 7.6558},['exo'],up,0.681902827,2.44901e-25,exo-only
chr2,6330319,6332051,Usp6nl,{19875: 8.89501},['exo'],up,0.681902827,2.44901e-25,exo-only
chr2,6337932,6339087,Usp6nl,{19876: 8.6547},['exo'],up,0.681902827,2.44901e-25,exo-only
chr2,6343402,6344642,Usp6nl,{19877: 5.10639},['exo'],up,0.681902827,2.44901e-25,exo-only
chr2,6366008,6367570,Usp6nl,{19878: 11.0422},['exo'],up,0.681902827,2.44901e-25,exo-only
chr2,6388220,6389195,Usp6nl,{19879: 15.9496},['exo'],up,0.681902827,2.44901e-25,exo-only
chr2,6405201,6406008,Usp6nl,{19880: 10.707},['exo'],up,0.681902827,2.44901e-25,exo-only
chr2,6408991,6409442,Usp6nl,{19881: 16.8617},['exo'],up,0.681902827,2.44901e-25,exo-only
chr2,6435511,6436970,Usp6nl,{19882: 24.4719},['exo'],up,0.681902827,2.44901e-25,exo-only
chr2,6441476,6442842,Usp6nl,{19883: 11.2011},['exo'],up,0.681902827,2.44901e-25,exo-only
chr2,10401217,10401631,Sfmbt2,{19919: 14.8863},['exo'],up,1.595609884,4.99057e-09,exo-only
chr2,13358059,13358664,Cubn,{19955: 17.0129},['exo'],up,0.612675995,0.027358726,exo-only
chr2,13398167,13399611,Cubn,{19956: 43.9809},['exo'],up,0.612675995,0.027358726,exo-only
chr2,13414850,13415367,Cubn,{19957: 4.25322},['exo'],up,0.612675995,0.027358726,exo-only
chr2,13427307,13427827,Cubn,{19958: 5.74185},['exo'],up,0.612675995,0.027358726,exo-only
chr2,14407234,14407765,Slc39a12,{19968: 3.43204},['exo'],up,3.383994496,9.61965e-71,exo-only
chr2,14408421,14409310,Slc39a12,{19969: 8.93176},['exo'],up,3.383994496,9.61965e-71,exo-only
chr2,14454977,14456062,Slc39a12,{19970: 4.77695},['exo'],up,3.383994496,9.61965e-71,exo-only
chr2,14603614,14605172,Cacnb2,{19971: 6.5889},['exo'],up,1.641474364,1.26131e-32,exo-only
chr2,14609442,14610328,Cacnb2,{19972: 10.4204},['exo'],up,1.641474364,1.26131e-32,exo-only
chr2,14718950,14719585,Cacnb2,{19973: 3.43204},['exo'],up,1.641474364,1.26131e-32,exo-only
chr2,14738948,14739537,Cacnb2,{19974: 3.78862},['exo'],up,1.641474364,1.26131e-32,exo-only
chr2,14801297,14801823,Cacnb2,{19975: 4.47657},['exo'],up,1.641474364,1.26131e-32,exo-only
chr2,14823091,14823523,Cacnb2,{19976: 12.0867},['exo'],up,1.641474364,1.26131e-32,exo-only
chr2,14845780,14846599,Cacnb2,{19977: 7.24779},['exo'],up,1.641474364,1.26131e-32,exo-only
chr2,14875990,14876631,Cacnb2,{19978: 16.3749},['exo'],up,1.641474364,1.26131e-32,exo-only
chr2,16477729,16478081,Plxdc2,{19982: 8.35627},['exo'],up,3.187421288,4.5219299999999994e-86,exo-only
chr2,16511289,16512130,Plxdc2,{19983: 5.10639},['exo'],up,3.187421288,4.5219299999999994e-86,exo-only
chr2,18026185,18027880,A930004D18Rik,{19991: 9.22445},['exo'],up,1.414702116,3.42785e-13,exo-only
chr2,18041340,18041966,Skida1,{19992: 9.78241},['exo'],up,0.550358806,2.38939e-05,exo-only
chr2,18043924,18044507,Skida1,{19993: 3.95334},['exo'],up,0.550358806,2.38939e-05,exo-only
chr2,19657049,19657976,Otud1,{20028: 17.4586},['exo'],up,1.26748123,2.01355e-12,exo-only
chr2,24607416,24608402,Cacna1b,{20071: 8.73029},['exo'],up,1.47599791,8.116979999999999e-20,exo-only
chr2,24634911,24636060,Cacna1b,{20072: 16.1622},['exo'],up,1.47599791,8.116979999999999e-20,exo-only
chr2,24719720,24720880,Cacna1b,{20073: 9.99507},['exo'],up,1.47599791,8.116979999999999e-20,exo-only
chr2,24725698,24726163,Cacna1b,{20074: 3.78862},['exo'],up,1.47599791,8.116979999999999e-20,exo-only
chr2,25053799,25054658,Pnpla7,{20079: 13.672},['exo'],up,1.043084498,4.64689e-12,exo-only
chr2,25125416,25127219,Gm13387,{20080: 42.1069},['exo'],up,1.699633521,1.823e-16,exo-only
chr2,25264814,25265525,Tprn,{20091: 18.7142},['exo'],up,0.920577422,7.07804e-13,exo-only
chr2,25266145,25266930,Tprn,{20092: 15.1545},['exo'],up,0.920577422,7.07804e-13,exo-only
chr2,25437224,25438096,Abca2,{20098: 8.40084},['exo'],up,0.553772984,1.20038e-09,exo-only
chr2,25865080,25865475,Kcnt1,{20119: 4.94167},['exo'],up,2.049921248,5.51333e-09,exo-only
chr2,25938780,25939236,Camsap1,{20120: 15.5188},['exo'],up,0.712663857,1.43614e-25,exo-only
chr2,25979811,25980826,Camsap1,{20121: 8.40084},['exo'],up,0.712663857,1.43614e-25,exo-only
chr2,25983204,25984351,Camsap1,{20122: 41.1845},['exo'],up,0.712663857,1.43614e-25,exo-only
chr2,26077156,26077541,Nacc2,{20128: 4.04056},['exo'],up,2.231752323,7.1548e-134,exo-only
chr2,26093623,26094191,Nacc2,{20129: 5.27112},['exo'],up,2.231752323,7.1548e-134,exo-only
chr2,26118214,26119455,Nacc2,{20130: 29.5454},['exo'],up,2.231752323,7.1548e-134,exo-only
chr2,26121691,26122237,Nacc2,{20131: 10.3775},['exo'],up,2.231752323,7.1548e-134,exo-only
chr2,26123016,26123910,Nacc2,{20132: 7.61017},['exo'],up,2.231752323,7.1548e-134,exo-only
chr2,26325445,26326447,Gpsm1,{20136: 12.7597},['exo'],up,0.530546882,1.07132e-07,exo-only
chr2,26329414,26332011,Gpsm1,{20137: 62.3097},['exo'],up,0.530546882,1.07132e-07,exo-only
chr2,26338208,26339704,Gpsm1,{20138: 32.7798},['exo'],up,0.530546882,1.07132e-07,exo-only
chr2,26348072,26348734,Gpsm1,{20139: 5.93001},['exo'],up,0.530546882,1.07132e-07,exo-only
chr2,26437966,26438443,Sec16a,{20144: 16.5633},['exo'],up,1.042836885,3.82947e-45,exo-only
chr2,26444161,26444559,Sec16a,{20145: 3.45917},['exo'],up,1.042836885,3.82947e-45,exo-only
chr2,26445141,26446343,Sec16a,{20146: 78.34},['exo'],up,1.042836885,3.82947e-45,exo-only
chr2,26463361,26463702,Notch1,{20147: 4.17813},['exo'],up,1.448536697,2.86996e-67,exo-only
chr2,26471282,26471933,Notch1,{20148: 12.3852},['exo'],up,1.448536697,2.86996e-67,exo-only
chr2,26474645,26476561,Notch1,{20149: 20.443},['exo'],up,1.448536697,2.86996e-67,exo-only
chr2,26478096,26478507,Notch1,{20150: 5.96876},['exo'],up,1.448536697,2.86996e-67,exo-only
chr2,26478910,26480092,Notch1,{20151: 10.4453},['exo'],up,1.448536697,2.86996e-67,exo-only
chr2,26485492,26488598,Notch1,{20152: 89.2795},['exo'],up,1.448536697,2.86996e-67,exo-only
chr2,26498358,26499452,Notch1,{20153: 13.5072},['exo'],up,1.448536697,2.86996e-67,exo-only
chr2,26499418,26502410,Notch1,{20154: 47.2107},['exo'],up,1.448536697,2.86996e-67,exo-only
chr2,26502421,26503373,Notch1,{20155: 8.50644},['exo'],up,1.448536697,2.86996e-67,exo-only
chr2,26503821,26505062,Notch1,{20156: 12.236},['exo'],up,1.448536697,2.86996e-67,exo-only
chr2,26507636,26509326,Notch1,{20157: 10.3775},['exo'],up,1.448536697,2.86996e-67,exo-only
chr2,27027487,27028408,Slc2a6,{20165: 12.6836},['exo'],up,0.667826498,0.028712193,exo-only
chr2,27475464,27476981,Brd3,{20190: 7.90861},['exo'],up,0.583754055,2.31683e-17,exo-only
chr2,27690349,27691111,Rxra,{20193: 9.55002},['exo'],up,0.848175179,1.592e-18,exo-only
chr2,27695135,27695623,Rxra,{20194: 4.92423},['exo'],up,0.848175179,1.592e-18,exo-only
chr2,27699569,27701213,Rxra,{20195: 20.7414},['exo'],up,0.848175179,1.592e-18,exo-only
chr2,27733987,27734783,Rxra,{20196: 7.57723},['exo'],up,0.848175179,1.592e-18,exo-only
chr2,27736595,27737152,Rxra,{20197: 12.9723},['exo'],up,0.848175179,1.592e-18,exo-only
chr2,27739674,27740767,Rxra,{20198: 18.2047},['exo'],up,0.848175179,1.592e-18,exo-only
chr2,27744663,27745529,Rxra,{20199: 8.73029},['exo'],up,0.848175179,1.592e-18,exo-only
chr2,27747641,27748252,Rxra,{20200: 13.2805},['exo'],up,0.848175179,1.592e-18,exo-only
chr2,27758278,27759048,Rxra,{20201: 13.185},['exo'],up,0.848175179,1.592e-18,exo-only
chr2,27763168,27763816,Rxra,{20202: 9.56974},['exo'],up,0.848175179,1.592e-18,exo-only
chr2,27931567,27932353,Col5a1,{20203: 5.37189},['exo'],up,2.333655611,3.0265e-47,exo-only
chr2,27933876,27934326,Col5a1,{20204: 4.62579},['exo'],up,2.333655611,3.0265e-47,exo-only
chr2,27939026,27940233,Col5a1,{20205: 12.0867},['exo'],up,2.333655611,3.0265e-47,exo-only
chr2,27943965,27944823,Col5a1,{20206: 6.41642},['exo'],up,2.333655611,3.0265e-47,exo-only
chr2,27973986,27974421,Col5a1,{20207: 3.62389},['exo'],up,2.333655611,3.0265e-47,exo-only
chr2,27998957,27999513,Col5a1,{20208: 14.1758},['exo'],up,2.333655611,3.0265e-47,exo-only
chr2,28007904,28009396,Col5a1,{20209: 11.2011},['exo'],up,2.333655611,3.0265e-47,exo-only
chr2,28017199,28018189,Col5a1,{20210: 11.0422},['exo'],up,2.333655611,3.0265e-47,exo-only
chr2,28033599,28034729,Col5a1,{20211: 15.6486},['exo'],up,2.333655611,3.0265e-47,exo-only
chr2,28037409,28038080,Col5a1,{20212: 19.9314},['exo'],up,2.333655611,3.0265e-47,exo-only
chr2,28203790,28204917,Olfm1,{20213: 5.93001},['exo'],up,2.549755134,3.16163e-80,exo-only
chr2,28209415,28210510,Olfm1,{20214: 7.41251},['exo'],up,2.549755134,3.16163e-80,exo-only
chr2,28225007,28225445,Olfm1,{20215: 3.62389},['exo'],up,2.549755134,3.16163e-80,exo-only
chr2,28445836,28446730,Ppp1r26,{20216: 11.3406},['exo'],up,0.865188324,1.93445e-13,exo-only
chr2,28465523,28466135,1700007K13Rik,{20217: 11.0584},['exo'],up,2.587391478,5.37637e-36,exo-only
chr2,28467261,28467946,1700007K13Rik,{20218: 8.56557},['exo'],up,2.587391478,5.37637e-36,exo-only
