"seqnames","start","end","width","strand","gene","fold_change","bm3_signal","avg_bg_signal","log2FoldChange","padj","is_higher_than_bg","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr3",116614087,116615087,1001,"-","Trmt13",0,0,21.2320301094055,-0.629976766,0.0002576,FALSE,"Promoter (<=1kb)",3,116581093,116614587,33495,2,"229780","ENSMUST00000041524.10",0,"ENSMUSG00000033439","Trmt13","tRNA methyltransferase 13"
"chr2",121448695,121449695,1001,"+","Serf2",1.2766517296175,170.057521362305,133.205883340836,-0.3881754,0.000252694,FALSE,"Promoter (<=1kb)",2,121449195,121453420,4226,1,"378702","ENSMUST00000139253.7",0,"ENSMUSG00000074884","Serf2","small EDRK-rich factor 2"
"chr10",29353393,29354393,1001,"-","Gm47483",0,0,3.77364619890849,-0.516593199,0.000251573,FALSE,"5' UTR",10,29346658,29357713,11056,2,"68031","ENSMUST00000162335.7",4320,"ENSMUSG00000038876","Rnf146","ring finger protein 146"
"chr10",62379408,62380408,1001,"-","Hk1",0,0,26.6808402938843,0.290111698,0.000250388,FALSE,"Promoter (<=1kb)",10,62269104,62379908,110805,2,"15275","ENSMUST00000116238.8",0,"ENSMUSG00000037012","Hk1","hexokinase 1"
"chr2",144527218,144528218,1001,"+","Polr3f",0,0,42.7995111172994,-0.268552223,0.00024921,FALSE,"Promoter (<=1kb)",2,144470557,144527398,56842,2,"241688","ENSMUST00000163701.1",0,"ENSMUSG00000037259","Dzank1","double zinc ribbon and ankyrin repeat domains 1"
"chr3",95281576,95282576,1001,"-","Prune1",0,0,55.7071229578654,-0.409974361,0.00024881,FALSE,"Promoter (<=1kb)",3,95253674,95282076,28403,2,"229589","ENSMUST00000015855.7",0,"ENSMUSG00000015711","Prune1","prune exopolyphosphatase"
"chr1",189401773,189402773,1001,"-","Kcnk2",0,0,13.5860019496282,0.82071418,0.000245693,FALSE,"Promoter (<=1kb)",1,189207937,189402273,194337,2,"16526","ENSMUST00000180044.7",0,"ENSMUSG00000037624","Kcnk2","potassium channel, subfamily K, member 2"
"chr17",46678293,46679293,1001,"+","Mea1",0,0,16.3005953969955,-0.405365516,0.00023544,FALSE,"Promoter (<=1kb)",17,46678793,46682131,3339,1,"17256","ENSMUST00000233032.1",0,"ENSMUSG00000002768","Mea1","male enhanced antigen 1"
"chr1",93658159,93659159,1001,"-","Stk25",0,0,10.819170779864,0.298039201,0.000235093,FALSE,"Promoter (<=1kb)",1,93627654,93658659,31006,2,"59041","ENSMUST00000186287.2",0,"ENSMUSG00000026277","Stk25","serine/threonine kinase 25 (yeast)"
"chr5",45702233,45703233,1001,"+","Gm36401",0,0,4.80958262443542,-0.510559843,0.00023429,FALSE,"Exon (ENSMUST00000194255.1/ENSMUST00000194255.1, exon 1 of 1)",5,45698666,45700070,1405,1,"54392","ENSMUST00000123396.1",3567,"ENSMUSG00000015880","Ncapg","non-SMC condensin I complex, subunit G"
"chrX",36111610,36112610,1001,"+","Il13ra1",0,0,9.62519297917684,-1.199937106,0.000233607,FALSE,"Promoter (<=1kb)",20,36112110,36171259,59150,1,"16164","ENSMUST00000033418.7",0,"ENSMUSG00000017057","Il13ra1","interleukin 13 receptor, alpha 1"
"chr7",128236842,128237842,1001,"+","Armc5",0,0,25.6099965311686,0.53375521,0.000232886,FALSE,"Promoter (<=1kb)",7,128237357,128245100,7744,1,"233912","ENSMUST00000044660.5",0,"ENSMUSG00000042178","Armc5","armadillo repeat containing 5"
"chr1",85936832,85937832,1001,"-","Gm28884",0,0,32.1762731615702,1.019165024,0.000232886,FALSE,"Exon (ENSMUST00000190367.1/ENSMUST00000190367.1, exon 1 of 2)",1,85928727,85940624,11898,1,"71141","ENSMUST00000129392.1",9105,"ENSMUSG00000026224","4933407L21Rik","RIKEN cDNA 4933407L21 gene"
"chr11",95384192,95385192,1001,"+","Slc35b1",0,0,58.5685832354228,-0.298061588,0.000229417,FALSE,"Promoter (<=1kb)",11,95384692,95391776,7085,1,"110172","ENSMUST00000021243.15",0,"ENSMUSG00000020873","Slc35b1","solute carrier family 35, member B1"
"chr12",3571881,3572881,1001,"+","Dtnb",0,0,18.5723585424423,0.365087975,0.000228602,FALSE,"Promoter (<=1kb)",12,3572381,3781796,209416,1,"13528","ENSMUST00000173199.7",0,"ENSMUSG00000071454","Dtnb","dystrobrevin, beta"
"chr5",108367422,108368422,1001,"-","Gm42517",0.835839907047548,16.0054086914062,19.1488926963806,0.980298806,0.000228342,FALSE,"5' UTR",5,108360187,108363885,3699,1,"77560","ENSMUST00000196846.1",8235,NA,"9330198I05Rik","RIKEN cDNA 9330198I05 gene"
"chr11",120581124,120582124,1001,"-","Arhgdia",0,0,13.0889703629812,0.226090642,0.000223787,FALSE,"Promoter (<=1kb)",11,120578104,120581624,3521,2,"192662","ENSMUST00000106197.9",0,"ENSMUSG00000025132","Arhgdia","Rho GDP dissociation inhibitor alpha"
"chr2",30415313,30416313,1001,"-","Crat",0,0,48.5222491569519,0.397295152,0.000221283,FALSE,"Promoter (<=1kb)",2,30416039,30447805,31767,1,"110854","ENSMUST00000042055.9",0,"ENSMUSG00000039515","Ptpa","protein phosphatase 2 protein activator"
"chr5",29217224,29218224,1001,"+","Gm7420",0,0,7.1468414662679,0.873983949,0.000216942,FALSE,"Exon (ENSMUST00000162836.2/ENSMUST00000162836.2, exon 1 of 1)",5,29198671,29225301,26631,1,"56874","ENSMUST00000162975.1",18553,"ENSMUSG00000029130","Rnf32","ring finger protein 32"
"chr10",20207990,20208990,1001,"+","Rpl32l",0,0,5.92743653297424,-1.219130512,0.000215952,FALSE,"Promoter (<=1kb)",10,20208490,20208888,399,1,"621697","ENSMUST00000216127.1",0,"ENSMUSG00000111356","Rpl32l","ribosomal protein L32-like"
"chr5",31596435,31597435,1001,"+","Mrpl33",0,0,22.7286685387294,-0.667072261,0.000214619,FALSE,"Promoter (<=1kb)",5,31596938,31701972,105035,1,"107976","ENSMUST00000200694.3",0,"ENSMUSG00000052139","Babam2","BRISC and BRCA1 A complex member 2"
"chr5",104021419,104022419,1001,"-","Hsd17b11",0,0,26.899915049235,-0.469637597,0.000214203,FALSE,"Promoter (<=1kb)",5,103989762,104021919,32158,2,"114664","ENSMUST00000031251.15",0,"ENSMUSG00000029311","Hsd17b11","hydroxysteroid (17-beta) dehydrogenase 11"
"chr3",119783966,119784966,1001,"-","Ptbp2",0,0,6.16355777422587,-0.274366656,0.000208843,FALSE,"Promoter (<=1kb)",3,119747911,119784464,36554,2,"56195","ENSMUST00000198399.4",0,"ENSMUSG00000028134","Ptbp2","polypyrimidine tract binding protein 2"
"chr9",105526819,105527819,1001,"-","Atp2c1",0,0,11.9740311228434,-0.251981564,0.000207334,FALSE,"Promoter (<=1kb)",9,105459660,105527319,67660,2,"235574","ENSMUST00000190802.1",0,"ENSMUSG00000032570","Atp2c1","ATPase, Ca++-sequestering"
"chr7",30729040,30730040,1001,"-","Tmem147",0.13510016647584,6.66890991210937,49.3627068424225,-0.282628513,0.000205235,FALSE,"Promoter (<=1kb)",7,30727701,30729321,1621,2,"69804","ENSMUST00000209065.1",0,"ENSMUSG00000006315","Tmem147","transmembrane protein 147"
"chr6",115761910,115762910,1001,"-","Tmem40",0,0,20.8976350625356,0.855352576,0.00020477,FALSE,"Promoter (<=1kb)",6,115729571,115762410,32840,2,"94346","ENSMUST00000170625.7",0,"ENSMUSG00000059900","Tmem40","transmembrane protein 40"
"chrX",112600026,112601026,1001,"+","Zfp711",0,0,1.97968393961589,0.880949339,0.000203462,FALSE,"Promoter (<=1kb)",20,112600526,112626073,25548,1,"245595","ENSMUST00000151972.6",0,"ENSMUSG00000025529","Zfp711","zinc finger protein 711"
"chr14",88123308,88124308,1001,"-","Rps3a2",0,0,4.31611572519938,-0.965191712,0.000201417,FALSE,"Exon (ENSMUST00000074245.4/ENSMUST00000074245.4, exon 1 of 1)",14,88466857,88471346,4490,2,"219257","ENSMUST00000192557.1",348038,"ENSMUSG00000050505","Pcdh20","protocadherin 20"
"chr18",43082627,43083627,1001,"-","Ppp2r2b",0,0,28.0671166191101,-0.910331735,0.000200002,FALSE,"Exon (ENSMUST00000236277.1/ENSMUST00000236277.1, exon 7 of 10)",18,42645269,43059471,414203,2,"72930","ENSMUST00000025377.13",-24156,"ENSMUSG00000024500","Ppp2r2b","protein phosphatase 2, regulatory subunit B, beta"
"chr18",39518921,39519921,1001,"-","Nr3c1",0,0,10.0891408367157,0.253915357,0.000198767,FALSE,"Promoter (<=1kb)",18,39487128,39519421,32294,2,"14815","ENSMUST00000237944.1",0,"ENSMUSG00000024431","Nr3c1","nuclear receptor subfamily 3, group C, member 1"
"chr4",22519128,22520128,1001,"+","Gm11878",0,0,11.9764985866547,-1.123313664,0.000198634,FALSE,"Exon (ENSMUST00000117908.1/ENSMUST00000117908.1, exon 1 of 1)",4,22490548,22493126,2579,1,"105500046","ENSMUST00000203909.1",28580,"ENSMUSG00000107859","Gm30731","predicted gene, 30731"
"chr13",49543943,49544943,1001,"+","Aspn",0,0,13.7804560108185,0.722763787,0.000198229,FALSE,"Promoter (<=1kb)",13,49544443,49567557,23115,1,"66695","ENSMUST00000177948.1",0,"ENSMUSG00000021388","Aspn","asporin"
"chrX",8145380,8146380,1001,"-","Rbm3",0,0,33.0966396745046,-0.367937446,0.000196582,FALSE,"Promoter (<=1kb)",20,8138978,8145697,6720,2,"19652","ENSMUST00000040010.9",0,"ENSMUSG00000031167","Rbm3","RNA binding motif (RNP1, RRM) protein 3"
"chr14",16304011,16305011,1001,"+","Gm47798",0,0,15.4178046623866,0.712082304,0.000194136,FALSE,"Exon (ENSMUST00000224494.1/ENSMUST00000224494.1, exon 1 of 1)",14,16280977,16283422,2446,1,"59007","ENSMUST00000143947.1",23034,"ENSMUSG00000021785","Ngly1","N-glycanase 1"
"chr17",84790289,84791289,1001,"-","Lrpprc",0.634535799586335,70.0236630249023,110.354156645775,-0.233249139,0.000192415,FALSE,"Promoter (<=1kb)",17,84705247,84790558,85312,2,"72416","ENSMUST00000112308.8",0,"ENSMUSG00000024120","Lrpprc","leucine-rich PPR-motif containing"
"chr4",106560538,106561538,1001,"+","Dhcr24",0,0,64.7193580582937,-0.260946822,0.000191874,FALSE,"Promoter (<=1kb)",4,106561038,106589113,28076,1,"74754","ENSMUST00000047973.3",0,"ENSMUSG00000034926","Dhcr24","24-dehydrocholesterol reductase"
"chr17",55969967,55970967,1001,"+","Shd",0,0,27.4095570637385,-0.905613824,0.000191801,FALSE,"Promoter (<=1kb)",17,55970467,55976617,6151,1,"20420","ENSMUST00000044216.7",0,"ENSMUSG00000039154","Shd","src homology 2 domain-containing transforming protein D"
"chr9",14500117,14501117,1001,"+","Cwc15",0,0,44.9925566886266,-0.39345617,0.000191515,FALSE,"Promoter (<=1kb)",9,14462548,14500482,37935,2,"244694","ENSMUST00000058796.6",0,"ENSMUSG00000053914","Kdm4d","lysine (K)-specific demethylase 4D"
"chr2",35462731,35463731,1001,"-","Ggta1",0,0,34.6828062076569,0.833191603,0.000191282,FALSE,"Promoter (<=1kb)",2,35432514,35463231,30718,2,"14594","ENSMUST00000149442.1",0,"ENSMUSG00000035778","Ggta1","glycoprotein galactosyltransferase alpha 1, 3"
"chr2",132880391,132881391,1001,"-","Lrrn4",0,0,19.7832317921321,-1.074885468,0.000189728,FALSE,"Promoter (<=1kb)",2,132868305,132880891,12587,2,"320974","ENSMUST00000049787.2",0,"ENSMUSG00000043110","Lrrn4","leucine rich repeat neuronal 4"
"chr8",46739232,46740232,1001,"+","Irf2",1.09088002055311,59.3533905639648,54.4087245578766,0.418801764,0.000187356,FALSE,"Promoter (<=1kb)",8,46668808,46739508,70701,2,"100503498","ENSMUST00000208508.2",0,"ENSMUSG00000097534","Gm16675","predicted gene, 16675"
"chr9",14644556,14645556,1001,"-","Amotl1",0,0,10.6952149957021,-0.287829337,0.000187089,FALSE,"Promoter (<=1kb)",9,14547792,14645056,97265,2,"75723","ENSMUST00000223132.1",0,"ENSMUSG00000013076","Amotl1","angiomotin-like 1"
"chr9",55937619,55938619,1001,"-","Scaper",0,0,38.0671003643672,0.348850085,0.000185502,FALSE,"Promoter (<=1kb)",9,55549879,55938101,388223,2,"244891","ENSMUST00000214747.1",0,"ENSMUSG00000034007","Scaper","S phase cyclin A-associated protein in the ER"
"chr9",107632039,107633039,1001,"-","Gm19721",0.183552555220645,14.0047108154297,76.2980978314082,0.818583462,0.000183866,FALSE,"Exon (ENSMUST00000195284.1/ENSMUST00000195284.1, exon 1 of 1)",9,107614125,107635312,21188,2,"14678","ENSMUST00000192615.5",3273,"ENSMUSG00000032562","Gnai2","G protein subunit alpha i2"
"chr18",38409896,38410896,1001,"+","Ndfip1",0,0,9.64153448994954,-0.314613587,0.000183083,FALSE,"Promoter (<=1kb)",18,38410396,38465303,54908,1,"65113","ENSMUST00000236052.1",0,"ENSMUSG00000024425","Ndfip1","Nedd4 family interacting protein 1"
"chr13",21809965,21810965,1001,"+","Hist1h2ao",0,0,0,-1.298101062,0.000174661,FALSE,"Promoter (<=1kb)",13,21810465,21810944,480,1,"665433","ENSMUST00000091745.5",0,"ENSMUSG00000094248","H2ac23","H2A clustered histone 23"
"chr10",81134720,81135720,1001,"+","Zbtb7a",0,0,17.6823094526927,0.377551707,0.00017426,FALSE,"Promoter (<=1kb)",10,81135220,81144496,9277,1,"16969","ENSMUST00000125261.1",0,"ENSMUSG00000035011","Zbtb7a","zinc finger and BTB domain containing 7a"
"chr4",107021999,107022999,1001,"-","Gm12786",0,0,23.2958886594772,1.025925951,0.000172653,FALSE,"Exon (ENSMUST00000129617.1/ENSMUST00000129617.1, exon 1 of 4)",4,107028193,107037363,9171,1,"72475","ENSMUST00000137786.1",-6194,"ENSMUSG00000061887","Ssbp3","single-stranded DNA binding protein 3"
"chr10",79746081,79747081,1001,"-","Polrmt",0,0,56.7578366769155,0.421843821,0.00016938,FALSE,"Promoter (<=1kb)",10,79736123,79746573,10451,2,"216151","ENSMUST00000161765.7",0,"ENSMUSG00000020329","Polrmt","polymerase (RNA) mitochondrial (DNA directed)"
"chr6",127485293,127486293,1001,"+","Gm43633",0,0,1.89902204163869,0.931246709,0.000169298,FALSE,"Exon (ENSMUST00000202455.1/ENSMUST00000202455.1, exon 1 of 1)",6,127477655,127490047,12393,1,"101187","ENSMUST00000134018.1",7638,"ENSMUSG00000037997","Parp11","poly (ADP-ribose) polymerase family, member 11"
"chr13",108213904,108214904,1001,"+","Elovl7",0,0,25.0578585662842,-0.749021443,0.000166966,FALSE,"Promoter (<=1kb)",13,108214404,108285683,71280,1,"74559","ENSMUST00000022207.9",0,"ENSMUSG00000021696","Elovl7","ELOVL fatty acid elongase 7"
"chr16",72307806,72308806,1001,"+","Robo1",0,0,18.3481127211253,0.294647555,0.000166632,FALSE,"Promoter (<=1kb)",16,72308306,72742417,434112,1,"19876","ENSMUST00000231580.1",0,"ENSMUSG00000022883","Robo1","roundabout guidance receptor 1"
"chr13",67809746,67810746,1001,"+","Gm9625",0,0,18.2538112513224,-0.897998238,0.000166618,FALSE,"Promoter (2-3kb)",13,67813740,67827002,13263,1,"212569","ENSMUST00000181391.7",-2994,"ENSMUSG00000030446","Zfp273","zinc finger protein 273"
"chr15",79515911,79516911,1001,"+","Kdelr3",0.728989747404231,23.3412210083008,32.0185861206055,-0.715619407,0.000166407,FALSE,"Promoter (<=1kb)",15,79516411,79527739,11329,1,"105785","ENSMUST00000010974.8",0,"ENSMUSG00000010830","Kdelr3","KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3"
"chr7",62346069,62347069,1001,"+","Ndn",0,0,7.83773166211446,0.36857397,0.000162073,FALSE,"Promoter (<=1kb)",7,62346569,62350262,3694,1,"17984","ENSMUST00000038775.5",0,"ENSMUSG00000033585","Ndn","necdin, MAGE family member"
"chr13",104791984,104792984,1001,"+","Srek1ip1",0.664699805117652,9.33647387695313,14.046151067098,-0.350636579,0.000161465,FALSE,"Promoter (<=1kb)",13,104746515,104792615,46101,2,"67285","ENSMUST00000141495.1",0,"ENSMUSG00000021715","Cwc27","CWC27 spliceosome-associated protein"
"chr13",108670103,108671103,1001,"+","Rps3a3",0,0,2.31049147129059,-1.031139517,0.000160123,FALSE,"Exon (ENSMUST00000074680.7/ENSMUST00000074680.7, exon 1 of 1)",13,108654177,109951474,1297298,1,"238871","ENSMUST00000122041.7",15926,"ENSMUSG00000021699","Pde4d","phosphodiesterase 4D, cAMP specific"
"chr1",95667071,95668071,1001,"-","St8sia4",0,0,59.5715350732803,0.404828936,0.000159837,FALSE,"Promoter (<=1kb)",1,95587682,95667571,79890,2,"20452","ENSMUST00000043336.10",0,"ENSMUSG00000040710","St8sia4","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"
"chr6",142345154,142346154,1001,"+","Pyroxd1",0,0,46.6554023596446,-0.570401372,0.000157641,FALSE,"Promoter (<=1kb)",6,142345654,142363257,17604,1,"232491","ENSMUST00000041852.7",0,"ENSMUSG00000041671","Pyroxd1","pyridine nucleotide-disulphide oxidoreductase domain 1"
"chr2",156392479,156393479,1001,"-","2900097C17Rik",0,0,13.5290983206431,0.265902613,0.000157539,FALSE,"Promoter (<=1kb)",2,156388065,156392979,4915,2,"347740","ENSMUST00000192863.2",0,"ENSMUSG00000102869","Norad","non-coding RNA activated by DNA damage"
"chr9",34521255,34522255,1001,"+","Gm38217",0,0,17.2035976107915,0.628475639,0.00015674,FALSE,"Exon (ENSMUST00000194358.1/ENSMUST00000194358.1, exon 1 of 1)",9,34488936,35036310,547375,1,"67703","ENSMUST00000187182.6",32319,"ENSMUSG00000032036","Kirrel3","kirre like nephrin family adhesion molecule 3"
"chr6",121634876,121635876,1001,"+","A2m",0,0,12.7588628883362,0.447743602,0.000156716,FALSE,"Promoter (<=1kb)",6,121635376,121638388,3013,1,"232345","ENSMUST00000204850.1",0,"ENSMUSG00000030111","A2m","alpha-2-macroglobulin"
"chrX",153695891,153696891,1001,"-","Kctd12b",0,0,17.7976201308568,0.310069841,0.000153985,FALSE,"Promoter (<=1kb)",20,153685154,153696280,11127,2,"207474","ENSMUST00000039424.13",0,"ENSMUSG00000041633","Kctd12b","potassium channel tetramerisation domain containing 12b"
"chr12",100862286,100863286,1001,"+","Gm48771",0,0,17.5729648958842,1.284848888,0.000152691,FALSE,"Exon (ENSMUST00000221802.1/ENSMUST00000221802.1, exon 1 of 1)",12,100867189,100875399,8211,1,"217830","ENSMUST00000124957.1",-3903,"ENSMUSG00000021185","Dglucy","D-glutamate cyclase"
"chr9",106475463,106476463,1001,"+","Rrp9",0,0,29.084934621493,-0.487266917,0.000150001,FALSE,"Promoter (<=1kb)",9,106470627,106476376,5750,2,"235587","ENSMUST00000123555.7",0,"ENSMUSG00000023249","Parp3","poly (ADP-ribose) polymerase family, member 3"
"chr1",25299386,25300386,1001,"-","Gm37331",0,0,10.0767388750712,0.517574083,0.000147839,FALSE,"Exon (ENSMUST00000192367.1/ENSMUST00000192367.1, exon 1 of 1)",1,25276404,25277954,1551,2,"100504323","ENSMUST00000193138.1",-22432,"ENSMUSG00000104257","Gm20172","predicted gene, 20172"
"chr8",57455423,57456423,1001,"+","Scrg1",0,0,28.7281147123973,-0.858798911,0.000143036,FALSE,"Promoter (<=1kb)",8,57455923,57477585,21663,1,"20284","ENSMUST00000034023.3",0,"ENSMUSG00000031610","Scrg1","scrapie responsive gene 1"
"chr9",50528224,50529224,1001,"-","Pts",1.25058121119707,90.0304238891602,71.9908655935923,-0.573150587,0.000141837,FALSE,"Promoter (<=1kb)",9,50521617,50528651,7035,2,"19286","ENSMUST00000034570.6",0,"ENSMUSG00000032067","Pts","6-pyruvoyl-tetrahydropterin synthase"
"chr6",119417204,119418204,1001,"-","Adipor2",0,0,20.0110263150533,0.271539452,0.000141561,FALSE,"Promoter (<=1kb)",6,119353150,119417704,64555,2,"68465","ENSMUST00000032272.12",0,"ENSMUSG00000030168","Adipor2","adiponectin receptor 2"
"chr5",139907443,139908443,1001,"+","Elfn1",0,0,25.5904100850423,0.63789131,0.000140351,FALSE,"Promoter (<=1kb)",5,139907943,139974722,66780,1,"243312","ENSMUST00000050519.7",0,"ENSMUSG00000048988","Elfn1","leucine rich repeat and fibronectin type III, extracellular 1"
"chr8",18741062,18742062,1001,"-","Angpt2",0.502852854361962,18.6729477539063,37.1340196081797,-0.357330549,0.000139944,FALSE,"Promoter (<=1kb)",8,18690263,18741562,51300,2,"11601","ENSMUST00000033846.6",0,"ENSMUSG00000031465","Angpt2","angiopoietin 2"
"chr3",152667860,152668860,1001,"-","Ak5",0,0,27.3996110026042,1.165902305,0.000139885,FALSE,"Promoter (<=1kb)",3,152462815,152668360,205546,2,"229949","ENSMUST00000045262.10",0,"ENSMUSG00000039058","Ak5","adenylate kinase 5"
"chr9",107567445,107568445,1001,"+","Hyal2",0,0,19.2845150899887,-0.352085503,0.00013841,FALSE,"Promoter (<=1kb)",9,107567945,107570394,2450,1,"15587","ENSMUST00000192887.5",0,"ENSMUSG00000010047","Hyal2","hyaluronoglucosaminidase 2"
"chr3",133091533,133092533,1001,"-","Gstcd",0,0,74.5206949154536,-0.33832023,0.000136836,FALSE,"Promoter (<=1kb)",3,132981752,133091825,110074,2,"67553","ENSMUST00000029651.10",0,"ENSMUSG00000028018","Gstcd","glutathione S-transferase, C-terminal domain containing"
"chr4",18845179,18846179,1001,"-","Gm11868",0,0,19.4749476712545,-0.611698933,0.000132691,FALSE,"Exon (ENSMUST00000121594.1/ENSMUST00000121594.1, exon 1 of 1)",4,18860454,19122526,262073,2,"435772","ENSMUST00000137780.1",277347,"ENSMUSG00000073991","Cnbd1","cyclic nucleotide binding domain containing 1"
"chr1",149960790,149961790,1001,"-","Pla2g4a",0,0,17.2447842025757,-0.818737007,0.000130234,FALSE,"Promoter (<=1kb)",1,149829618,149961290,131673,2,"18783","ENSMUST00000070200.14",0,"ENSMUSG00000056220","Pla2g4a","phospholipase A2, group IVA (cytosolic, calcium-dependent)"
"chr5",20955898,20956898,1001,"-","Rsbn1l",0,0,16.1957726160685,-0.321058675,0.000128622,FALSE,"Promoter (<=1kb)",5,20895591,20956398,60808,2,"242860","ENSMUST00000196780.4",0,"ENSMUSG00000039968","Rsbn1l","round spermatid basic protein 1-like"
"chr17",24533710,24534710,1001,"-","Rab26",0.144046529095962,6.66892028808594,46.2969870217641,-0.715282364,0.000127759,FALSE,"Promoter (<=1kb)",17,24527241,24533726,6486,2,"328778","ENSMUST00000061764.13",0,"ENSMUSG00000079657","Rab26","RAB26, member RAS oncogene family"
"chr12",37937963,37938963,1001,"+","Gm48713",0,0,15.0102748502096,0.681147511,0.000126879,FALSE,"Exon (ENSMUST00000220862.1/ENSMUST00000220862.1, exon 1 of 1)",12,37880716,38175084,294369,1,"217480","ENSMUST00000221098.1",57247,"ENSMUSG00000036095","Dgkb","diacylglycerol kinase, beta"
"chr4",122007693,122008693,1001,"+","Gm12892",0,0,33.4432320925395,0.557223801,0.000126711,FALSE,"Exon (ENSMUST00000117367.1/ENSMUST00000117367.1, exon 1 of 1)",4,121614271,121622103,7833,2,"666927","ENSMUST00000106265.2",-385590,"ENSMUSG00000078575","Gm12887","predicted gene 12887"
"chr17",73107485,73108485,1001,"+","Lclat1",0,0,43.3964000924428,0.371415025,0.000125576,FALSE,"Promoter (<=1kb)",17,73107985,73161991,54007,1,"225010","ENSMUST00000130574.3",0,"ENSMUSG00000054469","Lclat1","lysocardiolipin acyltransferase 1"
"chr4",44083677,44084677,1001,"-","Gne",0,0,16.8085960776011,0.337186001,0.000123232,FALSE,"Promoter (<=1kb)",4,44034075,44084177,50103,2,"50798","ENSMUST00000030201.13",0,"ENSMUSG00000028479","Gne","glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase"
"chr8",70042313,70043313,1001,"+","Sugp1",0,0,60.430404592514,0.365413048,0.000123206,FALSE,"Promoter (<=1kb)",8,70042813,70072347,29535,1,"70616","ENSMUST00000011450.7",0,"ENSMUSG00000011306","Sugp1","SURP and G patch domain containing 1"
"chr5",3893433,3894433,1001,"-","Mterf1a",0,0,6.33272126452128,-0.741640863,0.000122897,FALSE,"Promoter (<=1kb)",5,3890581,3893933,3353,2,"545725","ENSMUST00000044746.4",0,"ENSMUSG00000040429","Mterf1a","mitochondrial transcription termination factor 1a"
"chr17",46645729,46646729,1001,"+","Mrpl2",0,0,50.0065494496028,-0.456013658,0.000122478,FALSE,"Promoter (<=1kb)",17,46646229,46650132,3904,1,"27398","ENSMUST00000002844.13",0,"ENSMUSG00000002767","Mrpl2","mitochondrial ribosomal protein L2"
"chr5",23787211,23788211,1001,"+","Rint1",0,0,26.8483421694438,-0.325625948,0.000122026,FALSE,"Promoter (<=1kb)",5,23787711,23790003,2293,1,"72772","ENSMUST00000120869.5",0,"ENSMUSG00000028999","Rint1","RAD50 interactor 1"
"chr4",151988497,151989497,1001,"-","Thap3",0,0,31.314303056399,-0.922746903,0.000121606,FALSE,"Promoter (<=1kb)",4,151982639,151988997,6359,2,"69876","ENSMUST00000036680.7",0,"ENSMUSG00000039759","Thap3","THAP domain containing, apoptosis associated protein 3"
"chr1",24005156,24006156,1001,"-","Sdhaf4",0,0,28.6882264378866,-0.860841646,0.000120473,FALSE,"Promoter (<=1kb)",1,23995939,24005656,9718,2,"68002","ENSMUST00000027338.3",0,"ENSMUSG00000026154","Sdhaf4","succinate dehydrogenase complex assembly factor 4"
"chr17",33842591,33843591,1001,"+","Cd320",0,0,42.5737020454407,-0.464701943,0.000119349,FALSE,"Promoter (<=1kb)",17,33843091,33849774,6684,1,"54219","ENSMUST00000002379.14",0,"ENSMUSG00000002308","Cd320","CD320 antigen"
"chr5",123343334,123344334,1001,"+","Bcl7a",0,0,26.851947318395,0.319740876,0.000117883,FALSE,"Promoter (<=1kb)",5,123343834,123374082,30249,1,"77045","ENSMUST00000120593.4",0,"ENSMUSG00000029438","Bcl7a","B cell CLL/lymphoma 7A"
"chr7",99944562,99945562,1001,"+","Gm18959",0,0,26.9600977223714,0.789081796,0.000116804,FALSE,"Exon (ENSMUST00000208954.1/ENSMUST00000208954.1, exon 1 of 1)",7,99935278,99965734,30457,2,"108937","ENSMUST00000174264.1",20172,"ENSMUSG00000058761","Rnf169","ring finger protein 169"
"chr3",95995501,95996501,1001,"-","Plekho1",0,0,20.0257158969243,-0.454524583,0.000115836,FALSE,"Promoter (<=1kb)",3,95988429,95996001,7573,2,"67220","ENSMUST00000015889.9",0,"ENSMUSG00000015745","Plekho1","pleckstrin homology domain containing, family O member 1"
"chr2",51871118,51872118,1001,"-","Gm13493",0,0,1.26801521682739,-1.007485047,0.000115603,FALSE,"Exon (ENSMUST00000120318.1/ENSMUST00000120318.1, exon 1 of 1)",2,51925388,51927026,1639,2,"71684","ENSMUST00000152800.1",55908,"ENSMUSG00000036249","Rbm43","RNA binding motif protein 43"
"chr7",34656232,34657232,1001,"-","Kctd15",0,0,8.10283091926575,0.554773479,0.000115184,FALSE,"Promoter (1-2kb)",7,34639019,34655509,16491,2,"233107","ENSMUST00000032709.2",-1723,"ENSMUSG00000030499","Kctd15","potassium channel tetramerisation domain containing 15"
"chr2",31670215,31671215,1001,"+","Exosc2",1.0406327419748,76.6925833129883,73.6980302651723,-0.394799504,0.000113737,FALSE,"Promoter (<=1kb)",2,31670715,31681349,10635,1,"227715","ENSMUST00000038474.13",0,"ENSMUSG00000039356","Exosc2","exosome component 2"
