"seqnames","start","end","width","strand","gene","fold_change","bm3_signal","avg_bg_signal","log2FoldChange","padj","is_higher_than_bg","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr4",81442315,81443315,1001,"-","Mpdz",0,0,20.4704296080271,0.164115684,0.054638453,FALSE,"Promoter (<=1kb)",4,81278500,81442805,164306,2,"17475","ENSMUST00000107262.7",0,"ENSMUSG00000028402","Mpdz","multiple PDZ domain crumbs cell polarity complex component"
"chr7",143649161,143650161,1001,"-","Tnfrsf22",12.5239306296891,333.113034088135,26.5981219425201,0.277250825,0.054548506,TRUE,"Promoter (<=1kb)",7,143634808,143649661,14854,2,"79202","ENSMUST00000075588.12",0,"ENSMUSG00000010751","Tnfrsf22","tumor necrosis factor receptor superfamily, member 22"
"chr7",116399217,116400217,1001,"-","Gm45033",0,0,4.18477968374888,0.466518039,0.054548375,FALSE,"Exon (ENSMUST00000206710.1/ENSMUST00000206710.1, exon 1 of 1)",7,116339605,116368190,28586,2,"18704","ENSMUST00000206385.1",-32027,"ENSMUSG00000030660","Pik3c2a","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha"
"chr18",37765080,37766080,1001,"+","Pcdhga12",0,0,9.58062426884969,0.358896757,0.054440665,FALSE,"Promoter (<=1kb)",18,37765580,37841873,76294,1,"93724","ENSMUST00000044851.7",0,"ENSMUSG00000102428","Pcdhga12","protocadherin gamma subfamily A, 12"
"chr13",81783249,81784249,1001,"-","Gm17259",30.7303210377074,2237.58602478027,72.8136234579086,-0.426566645,0.054436212,TRUE,"Promoter (<=1kb)",13,81783278,81792147,8870,1,"12626","ENSMUST00000223793.1",0,"ENSMUSG00000021537","Cetn3","centrin 3"
"chr1",165454129,165455129,1001,"-","Gm37864",0,0,11.2635080095927,-0.469681167,0.054350512,FALSE,"Exon (ENSMUST00000195308.1/ENSMUST00000195308.1, exon 1 of 1)",1,165328698,165460465,131768,2,"74106","ENSMUST00000027856.12",6336,"ENSMUSG00000026571","Dcaf6","DDB1 and CUL4 associated factor 6"
"chr19",60790158,60791158,1001,"-","Eif3a",2.36104444396154,130.043945617676,55.0789909737905,-0.119490232,0.054220625,TRUE,"Promoter (<=1kb)",19,60761117,60790643,29527,2,"13669","ENSMUST00000025955.7",0,"ENSMUSG00000024991","Eif3a","eukaryotic translation initiation factor 3, subunit A"
"chr16",15637366,15638366,1001,"+","Prkdc",16.2324597561253,1379.79660388184,85.0023117020925,-0.145187559,0.054029929,TRUE,"Promoter (<=1kb)",16,15623897,15637400,13504,2,"17217","ENSMUST00000023353.3",0,"ENSMUSG00000022673","Mcm4","minichromosome maintenance complex component 4"
"chr2",80558185,80559185,1001,"+","Gm24461",0,0,9.63048168500264,0.639678028,0.054029929,FALSE,"Exon (ENSMUST00000082735.1/ENSMUST00000082735.1, exon 1 of 1)",2,80545113,80555070,9958,2,"50884","ENSMUST00000131872.7",-3115,"ENSMUSG00000027002","Nckap1","NCK-associated protein 1"
"chr12",33228354,33229354,1001,"-","Atxn7l1os1",0,0,12.9388611857096,0.575369201,0.053958419,FALSE,"Exon (ENSMUST00000155877.1/ENSMUST00000155877.1, exon 1 of 5)",12,33302515,33368273,65759,1,"380753","ENSMUST00000090597.10",-74161,"ENSMUSG00000020564","Atxn7l1","ataxin 7-like 1"
"chr11",82870710,82871710,1001,"-","Rffl",5.75934185842645,216.739805603027,37.6327384154002,-0.414311675,0.053781741,TRUE,"Promoter (<=1kb)",11,82803822,82870744,66923,2,"67338","ENSMUST00000093975.11",0,"ENSMUSG00000020696","Rffl","ring finger and FYVE like domain containing protein"
"chr17",46110486,46111486,1001,"+","Mrps18a",9.5929741485843,180.060567626953,18.7700461648305,-0.239496435,0.053703013,TRUE,"Promoter (<=1kb)",17,46110986,46128910,17925,1,"68565","ENSMUST00000024763.9",0,"ENSMUSG00000023967","Mrps18a","mitochondrial ribosomal protein S18A"
"chr12",80462595,80463595,1001,"+","Exd2",11.3665295626101,463.489785461426,40.77671930631,-0.230905952,0.053528085,TRUE,"Promoter (<=1kb)",12,80463095,80498122,35028,1,"97827","ENSMUST00000038185.9",0,"ENSMUSG00000032705","Exd2","exonuclease 3'-5' domain containing 2"
"chr9",15316176,15317176,1001,"+","Gm22579",0,0,5.26241955121358,-0.47541627,0.053451657,FALSE,"Promoter (<=1kb)",9,15316206,15316947,742,1,"75316","ENSMUST00000214045.1",0,"ENSMUSG00000031939","Taf1d","TATA-box binding protein associated factor, RNA polymerase I, D"
"chr1",87784056,87785056,1001,"+","Scarna6",2.31899368711569,97.3660847167969,41.9863517773946,-0.861636297,0.053399286,TRUE,"Promoter (<=1kb)",1,87784556,87784820,265,1,"100217415","ENSMUST00000158656.1",0,"ENSMUSG00000089281","Scarna6","small Cajal body-specific RNA 6"
"chr8",106893136,106894136,1001,"+","Utp4",0,0,32.0397801005046,-0.197599393,0.053383401,FALSE,"Promoter (<=1kb)",8,106883863,106893593,9731,2,"214987","ENSMUST00000177068.7",0,"ENSMUSG00000046691","Chtf8","CTF8, chromosome transmission fidelity factor 8"
"chr18",12168217,12169217,1001,"+","Rmc1",16.2078232667499,1115.37723864746,68.8172137794495,-0.221021583,0.053277539,TRUE,"Promoter (<=1kb)",18,12168717,12181120,12404,1,"76482","ENSMUST00000126523.8",0,"ENSMUSG00000024410","Rmc1","regulator of MON1-CCZ1"
"chr7",112679581,112680581,1001,"-","2310014F06Rik",0,0,17.0549418973923,0.530647453,0.053184811,FALSE,"Promoter (1-2kb)",7,112679510,112842395,162886,1,"21676","ENSMUST00000172065.7",1071,"ENSMUSG00000055320","Tead1","TEA domain family member 1"
"chr4",117834006,117835006,1001,"+","Slc6a9",5.51543961682281,110.703904541016,20.0716374816895,-0.285074214,0.053071975,TRUE,"Promoter (<=1kb)",4,117834506,117869296,34791,1,"14664","ENSMUST00000063857.10",0,"ENSMUSG00000028542","Slc6a9","solute carrier family 6 (neurotransmitter transporter, glycine), member 9"
"chr5",5311123,5312123,1001,"-","Gm43728",70.399977816868,488.498598510742,6.9389027334849,0.397209162,0.053071975,TRUE,"Exon (ENSMUST00000198817.1/ENSMUST00000198817.1, exon 1 of 1)",5,5249228,5266303,17076,2,"18647","ENSMUST00000137554.1",-45820,"ENSMUSG00000028926","Cdk14","cyclin dependent kinase 14"
"chr4",135986764,135987764,1001,"-","Pithd1",10.2571330770662,296.766506652832,28.9326953665415,-0.23669969,0.053062722,TRUE,"Promoter (<=1kb)",4,135975460,135987264,11805,2,"66193","ENSMUST00000105851.8",0,"ENSMUSG00000028669","Pithd1","PITH (C-terminal proteasome-interacting domain of thioredoxin-like) domain containing 1"
"chr2",126932735,126933735,1001,"-","Sppl2a",5.44239581153848,391.79892578125,71.9901564216614,-0.146246673,0.052934272,TRUE,"Promoter (<=1kb)",2,126890391,126933235,42845,2,"66552","ENSMUST00000028844.10",0,"ENSMUSG00000027366","Sppl2a","signal peptide peptidase like 2A"
"chr3",95216957,95217957,1001,"+","Gm16740",2.6488332157454,190.39765057373,71.8798184204102,-0.653249387,0.052869476,TRUE,"Promoter (<=1kb)",3,95217457,95226658,9202,1,"100504029","ENSMUST00000181819.1",0,"ENSMUSG00000097167","Gm16740","predicted gene, 16740"
"chr2",26351610,26352610,1001,"-","Dnlz",0,0,28.3814552466075,0.184166107,0.052851015,FALSE,"Promoter (<=1kb)",2,26348121,26352100,3980,2,"52838","ENSMUST00000125848.1",0,"ENSMUSG00000075467","Dnlz","DNL-type zinc finger"
"chr17",49427862,49428862,1001,"+","Mocs1",15.7279950222858,577.862334960937,36.7410044409434,0.379474226,0.052813669,TRUE,"Promoter (<=1kb)",17,49428362,49437941,9580,1,"56738","ENSMUST00000165390.8",0,"ENSMUSG00000064120","Mocs1","molybdenum cofactor synthesis 1"
"chr9",72060437,72061437,1001,"+","Rpl15-ps2",0,0,10.0166520125071,0.407225715,0.052774377,FALSE,"Exon (ENSMUST00000184247.1/ENSMUST00000184247.1, exon 1 of 1)",9,71875989,72109724,233736,2,"21406","ENSMUST00000184072.7",48287,"ENSMUSG00000032228","Tcf12","transcription factor 12"
"chr1",119525660,119526660,1001,"+","Tmem185b",18.0324688016791,736.915183105469,40.8660173606873,0.219810315,0.052680558,TRUE,"Promoter (<=1kb)",1,119526160,119528983,2824,1,"226351","ENSMUST00000183952.1",0,"ENSMUSG00000098923","Tmem185b","transmembrane protein 185B"
"chr9",54661370,54662370,1001,"-","Acsbg1",4.7230964122672,296.767369384766,62.8332228438059,0.184320106,0.052585894,TRUE,"Promoter (<=1kb)",9,54604877,54661870,56994,2,"94180","ENSMUST00000034822.11",0,"ENSMUSG00000032281","Acsbg1","acyl-CoA synthetase bubblegum family member 1"
"chr17",84465705,84466705,1001,"-","Thada",0,0,50.5242863670985,0.154785079,0.052194421,FALSE,"Promoter (<=1kb)",17,84190076,84466116,276041,2,"240174","ENSMUST00000047524.9",0,"ENSMUSG00000024251","Thada","thyroid adenoma associated"
"chr11",103115731,103116731,1001,"+","Hexim1",9.33090127658838,1092.03457208252,117.034200632095,0.184413191,0.052166266,TRUE,"Promoter (<=1kb)",11,103116231,103119725,3495,1,"192231","ENSMUST00000053063.6",0,"ENSMUSG00000048878","Hexim1","hexamethylene bis-acetamide inducible 1"
"chr4",83525045,83526045,1001,"+","Ccdc171",0,0,61.3660720936457,-0.409657622,0.052166266,FALSE,"Promoter (<=1kb)",4,83525545,83864670,339126,1,"320226","ENSMUST00000053414.12",0,"ENSMUSG00000052407","Ccdc171","coiled-coil domain containing 171"
"chr5",74194786,74195786,1001,"+","Rasl11b",3.17031350073233,141.381110107422,44.5953089733124,0.454973575,0.052166266,TRUE,"Promoter (<=1kb)",5,74195286,74199481,4196,1,"68939","ENSMUST00000051937.8",0,"ENSMUSG00000049907","Rasl11b","RAS-like, family 11, member B"
"chr13",32850685,32851685,1001,"-","Serpinb1a",9.61419534524749,160.05361328125,16.6476348288854,-0.394994911,0.052166016,TRUE,"Promoter (<=1kb)",13,32842092,32851185,9094,2,"66222","ENSMUST00000076352.7",0,"ENSMUSG00000044734","Serpinb1a","serine (or cysteine) peptidase inhibitor, clade B, member 1a"
"chr7",30169375,30170375,1001,"+","Gm5113",0.259299683826972,23.3411846923828,90.0162481800715,-0.263608154,0.052148703,FALSE,"Promoter (<=1kb)",7,30161269,30169727,8459,2,"26465","ENSMUST00000062181.8",0,"ENSMUSG00000037029","Zfp146","zinc finger protein 146"
"chr7",102018190,102019190,1001,"-","Il18bp",21.0228119466423,220.074805908203,10.4683810361226,0.336922676,0.052070104,TRUE,"Promoter (<=1kb)",7,102015183,102018197,3015,2,"16068","ENSMUST00000094134.4",0,"ENSMUSG00000070427","Il18bp","interleukin 18 binding protein"
"chr12",16810463,16811463,1001,"+","E2f6",0,0,32.8495760002136,0.176747944,0.05206823,FALSE,"Promoter (<=1kb)",12,16810963,16839742,28780,1,"50496","ENSMUST00000220794.1",0,"ENSMUSG00000057469","E2f6","E2F transcription factor 6"
"chr18",4920040,4921040,1001,"+","Svil",16.2897103327981,755.254405517578,46.363894144694,0.179423256,0.05206823,TRUE,"Promoter (<=1kb)",18,4920540,5119291,198752,1,"225115","ENSMUST00000126977.7",0,"ENSMUSG00000024236","Svil","supervillin"
"chr2",181591368,181592368,1001,"+","Prpf6",11.7281773771624,530.178792724609,45.205557153066,0.17284115,0.052051093,TRUE,"Promoter (<=1kb)",2,181591868,181616076,24209,1,"68879","ENSMUST00000132714.1",0,"ENSMUSG00000002455","Prpf6","pre-mRNA splicing factor 6"
"chr11",71019111,71020111,1001,"+","Mis12",7.99899587792176,1426.98172235107,178.395106602033,-0.176827764,0.051858473,TRUE,"Promoter (<=1kb)",11,71007164,71019242,12079,2,"116891","ENSMUST00000108523.9",0,"ENSMUSG00000018442","Derl2","Der1-like domain family, member 2"
"chr7",100607801,100608801,1001,"-","Mrpl48",30.7214615451631,711.906635742188,23.1729416484833,-0.232914465,0.051858473,TRUE,"Promoter (<=1kb)",7,100548709,100608301,59593,2,"52443","ENSMUST00000146003.8",0,"ENSMUSG00000030706","Mrpl48","mitochondrial ribosomal protein L48"
"chr9",57467560,57468560,1001,"-","Scamp5",0,0,48.8079532496134,0.179195398,0.051716971,FALSE,"Promoter (<=1kb)",9,57441327,57468058,26732,2,"56807","ENSMUST00000046587.7",0,"ENSMUSG00000040722","Scamp5","secretory carrier membrane protein 5"
"chr11",88067779,88068779,1001,"+","Vezf1",11.1542494272963,280.095207519531,25.1110762176514,0.163286888,0.051666761,TRUE,"Promoter (<=1kb)",11,88068279,88084729,16451,1,"22344","ENSMUST00000018521.10",0,"ENSMUSG00000018377","Vezf1","vascular endothelial zinc finger 1"
"chr19",45363234,45364234,1001,"+","Btrc",2.05103591268837,291.43194140625,142.090121193568,0.17112395,0.051589958,TRUE,"Promoter (<=1kb)",19,45363734,45507736,144003,1,"12234","ENSMUST00000223764.1",0,"ENSMUSG00000025217","Btrc","beta-transducin repeat containing protein"
"chr7",128461217,128462217,1001,"-","Tial1",5.69687697352665,736.747840820312,129.324864174525,-0.143131419,0.051373962,TRUE,"Promoter (<=1kb)",7,128439777,128461672,21896,2,"21843","ENSMUST00000106226.8",0,"ENSMUSG00000030846","Tial1","Tia1 cytotoxic granule-associated RNA binding protein-like 1"
"chr10",127211085,127212085,1001,"-","Pip4k2c",6.82204422614452,150.050473022461,21.9949428717295,0.209722853,0.051320905,TRUE,"Promoter (<=1kb)",10,127197067,127211555,14489,2,"117150","ENSMUST00000013970.8",0,"ENSMUSG00000025417","Pip4k2c","phosphatidylinositol-5-phosphate 4-kinase, type II, gamma"
"chr13",84281316,84282316,1001,"-","Gm46432",0,0,26.4352337856293,0.556617285,0.051313918,FALSE,"Exon (ENSMUST00000225916.1/ENSMUST00000225916.1, exon 1 of 1)",13,84251271,84286738,35468,1,"72745","ENSMUST00000225708.1",31045,"ENSMUSG00000035762","Tmem161b","transmembrane protein 161B"
"chr4",117886833,117887833,1001,"-","Atp6v0b",0,0,27.9756987028122,-0.191470964,0.051225177,FALSE,"Promoter (<=1kb)",4,117884326,117887329,3004,2,"114143","ENSMUST00000036380.13",0,"ENSMUSG00000033379","Atp6v0b","ATPase, H+ transporting, lysosomal V0 subunit B"
"chr9",64340788,64341788,1001,"-","Dis3l",0,0,18.7046649583181,-0.209280176,0.051203676,FALSE,"Promoter (<=1kb)",9,64306756,64341257,34502,2,"213550","ENSMUST00000168844.8",0,"ENSMUSG00000032396","Dis3l","DIS3 like exosome 3'-5' exoribonuclease"
"chr7",30956303,30957303,1001,"-","Usf2",8.37880272058659,143.048623840332,17.0726807409922,0.204256358,0.05119382,TRUE,"Promoter (<=1kb)",7,30945248,30956803,11556,2,"22282","ENSMUST00000058860.13",0,"ENSMUSG00000058239","Usf2","upstream transcription factor 2"
"chr5",130144361,130145361,1001,"+","Kctd7",10.4644796368734,1549.52181274414,148.074425725301,-0.308750645,0.05117281,TRUE,"Promoter (<=1kb)",5,130144861,130155806,10946,1,"212919","ENSMUST00000040616.8",0,"ENSMUSG00000034110","Kctd7","potassium channel tetramerisation domain containing 7"
"chr1",42694425,42695425,1001,"+","Pou3f3",19.2342239457797,985.332613525391,51.2280930233002,0.130108776,0.05101089,TRUE,"Promoter (<=1kb)",1,42590782,42694808,104027,2,"66297","ENSMUST00000181660.7",0,NA,"Pantr1","POU domain, class 3, transcription factor 3 adjacent noncoding transcript 1"
"chr2",103565810,103566810,1001,"+","Abtb2",5.32065734009453,480.161162109375,90.2447068881988,0.192613575,0.05084524,TRUE,"Promoter (<=1kb)",2,103566310,103718423,152114,1,"99382","ENSMUST00000076212.3",0,"ENSMUSG00000032724","Abtb2","ankyrin repeat and BTB domain containing 2"
"chr10",29313325,29314325,1001,"-","Gm46218",5.41496114975332,175.058942871094,32.32875325044,-0.3704029,0.050820423,TRUE,"Promoter (<=1kb)",10,29313500,29347469,33970,1,"52665","ENSMUST00000020034.5",0,"ENSMUSG00000019883","Echdc1","enoyl Coenzyme A hydratase domain containing 1"
"chr1",182007186,182008186,1001,"-","Gm37258",0,0,14.8427579154968,-0.457221524,0.050774328,FALSE,"Exon (ENSMUST00000191734.1/ENSMUST00000191734.1, exon 1 of 1)",1,181905506,182014404,108899,2,"13800","ENSMUST00000193074.5",7218,"ENSMUSG00000022995","Enah","ENAH actin regulator"
"chr18",84375646,84376646,1001,"-","Gm37216",0,0,10.8094113044739,0.559807136,0.050771624,FALSE,"Exon (ENSMUST00000193817.1/ENSMUST00000193817.1, exon 1 of 1)",18,84279820,84412420,132601,2,"240476","ENSMUST00000143597.1",36774,"ENSMUSG00000048410","Zfp407","zinc finger protein 407"
"chr16",48993665,48994665,1001,"-","Dzip3",0,0,70.2609803374609,-0.157229342,0.050750377,FALSE,"Promoter (<=1kb)",16,48924232,48994165,69934,2,"224170","ENSMUST00000121869.7",0,"ENSMUSG00000064061","Dzip3","DAZ interacting protein 3, zinc finger"
"chr11",54962417,54963417,1001,"-","Tnip1",0,0,15.8857466287613,0.427218659,0.050659041,FALSE,"Promoter (<=1kb)",11,54910787,54962910,52124,2,"57783","ENSMUST00000102730.8",0,"ENSMUSG00000020400","Tnip1","TNFAIP3 interacting protein 1"
"chr3",115714572,115715572,1001,"-","S1pr1",10.6905038690933,594.199930114746,55.5820321839651,0.245010808,0.05064682,TRUE,"Promoter (<=1kb)",3,115710433,115715072,4640,2,"13609","ENSMUST00000055676.3",0,"ENSMUSG00000045092","S1pr1","sphingosine-1-phosphate receptor 1"
"chr10",75517472,75518472,1001,"-","Gucd1",5.31686611380161,485.498011230469,91.3128148873647,0.237066466,0.050634959,TRUE,"Promoter (<=1kb)",10,75517551,75537381,19831,1,"67332","ENSMUST00000020397.10",0,"ENSMUSG00000020180","Snrpd3","small nuclear ribonucleoprotein D3"
"chr3",55889806,55890806,1001,"+","Gm43376",0,0,4.59498268445333,0.607302841,0.050621452,FALSE,"Exon (ENSMUST00000199747.1/ENSMUST00000199747.1, exon 1 of 2)",3,55847264,55848400,1137,1,"71182","ENSMUST00000199681.1",42542,"ENSMUSG00000106572","4933417G07Rik","SEC13 homolog pseudogene"
"chr7",100661914,100662914,1001,"-","Plekhb1",0,0,41.2149256083171,0.223790141,0.050583412,FALSE,"Promoter (<=1kb)",7,100643898,100662365,18468,2,"27276","ENSMUST00000107047.9",0,"ENSMUSG00000030701","Plekhb1","pleckstrin homology domain containing, family B (evectins) member 1"
"chr1",131244758,131245758,1001,"-","Rassf5",30.8857207158564,518.841322692871,16.7987442309062,0.717679928,0.050566516,TRUE,"Promoter (<=1kb)",1,131176410,131245258,68849,2,"54354","ENSMUST00000027688.14",0,"ENSMUSG00000026430","Rassf5","Ras association (RalGDS/AF-6) domain family member 5"
"chr12",77237625,77238625,1001,"+","Fut8",19.1747469374656,633.546375427246,33.0406642389297,0.15754374,0.050523715,TRUE,"Promoter (<=1kb)",12,77238125,77475985,237861,1,"53618","ENSMUST00000177595.8",0,"ENSMUSG00000021065","Fut8","fucosyltransferase 8"
"chr4",126967635,126968635,1001,"-","Zmym4",0,0,30.6699387280146,0.14574027,0.050512192,FALSE,"Promoter (<=1kb)",4,126861939,126968135,106197,2,"67785","ENSMUST00000106108.8",0,"ENSMUSG00000042446","Zmym4","zinc finger, MYM-type 4"
"chr1",80339980,80340980,1001,"-","Cul3",9.19926170946721,603.537151184082,65.6071291637421,0.138875221,0.05046962,TRUE,"Promoter (<=1kb)",1,80264923,80340480,75558,2,"26554","ENSMUST00000163119.7",0,"ENSMUSG00000004364","Cul3","cullin 3"
"chr8",77548897,77549897,1001,"+","Prmt9",6.04518438305676,239.08055368042,39.5489266382853,-0.242099207,0.050439986,TRUE,"Promoter (<=1kb)",8,77549397,77581338,31942,1,"102182","ENSMUST00000056237.14",0,"ENSMUSG00000037134","Prmt9","protein arginine methyltransferase 9"
"chr3",108210434,108211434,1001,"-","Atxn7l2",4.0074049918741,320.107578125,79.8790186602275,0.319688564,0.050419652,TRUE,"Promoter (<=1kb)",3,108202222,108210486,8265,2,"72522","ENSMUST00000117409.7",0,"ENSMUSG00000048997","Atxn7l2","ataxin 7-like 2"
"chr15",37432914,37433914,1001,"-","Gm15941",2.82533622227388,264.755485961914,93.7076033198039,-0.549916745,0.050375688,TRUE,"Promoter (<=1kb)",15,37427397,37433414,6018,2,"100503538","ENSMUST00000128804.1",0,"ENSMUSG00000086992","Gm15941","predicted gene 15941"
"chr7",64392107,64393107,1001,"+","Mcee",7.9743367573999,1093.36832904053,137.110879851659,-0.37873608,0.050225351,TRUE,"Promoter (<=1kb)",7,64376527,64392268,15742,2,"67973","ENSMUST00000032735.7",0,"ENSMUSG00000030521","Mphosph10","M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)"
"chr16",35363418,35364418,1001,"-","Sec22a",2.64041069219202,154.718709960938,58.596456384023,-0.226323758,0.050209078,TRUE,"Promoter (<=1kb)",16,35311131,35363918,52788,2,"317717","ENSMUST00000043521.4",0,"ENSMUSG00000034473","Sec22a","SEC22 homolog A, vesicle trafficking protein"
"chr14",16364679,16365679,1001,"+","Top2b",12.4818746710412,960.322366027832,76.9373504651387,-0.129776205,0.049903916,TRUE,"Promoter (<=1kb)",14,16365179,16435462,70284,1,"21974","ENSMUST00000017629.11",0,"ENSMUSG00000017485","Top2b","topoisomerase (DNA) II beta"
"chr5",138155244,138156244,1001,"-","Zfp113",14.4578412677811,871.626416809082,60.2874523703257,-0.204025281,0.049669651,TRUE,"Promoter (<=1kb)",5,138139702,138155744,16043,2,"56314","ENSMUST00000049393.14",0,"ENSMUSG00000037007","Zfp113","zinc finger protein 113"
"chr10",99107580,99108580,1001,"-","Gm48768",7.90662147611443,423.47716003418,53.5598120276133,0.475060654,0.049582805,TRUE,"Promoter (<=1kb)",10,99108159,99113247,5089,1,"14426","ENSMUST00000161240.3",0,"ENSMUSG00000090035","Galnt4","polypeptide N-acetylgalactosaminyltransferase 4"
"chr15",98092089,98093089,1001,"+","Pfkm",0,0,36.3153136161168,0.232159315,0.04929042,FALSE,"Promoter (<=1kb)",15,98092589,98120906,28318,1,"18642","ENSMUST00000229280.1",0,"ENSMUSG00000033065","Pfkm","phosphofructokinase, muscle"
"chr3",145987370,145988370,1001,"+","Syde2",23.9185004182682,690.231971435547,28.857660779953,-0.346175407,0.049280178,TRUE,"Promoter (<=1kb)",3,145987870,146021720,33851,1,"214804","ENSMUST00000039517.10",0,"ENSMUSG00000036863","Syde2","synapse defective 1, Rho GTPase, homolog 2 (C. elegans)"
"chr13",46669022,46670022,1001,"+","Fam8a1",2.38548213790204,36.6790615844727,15.3759531466166,0.170360322,0.049237296,TRUE,"Promoter (<=1kb)",13,46669522,46678056,8535,1,"97863","ENSMUST00000099547.3",0,"ENSMUSG00000069237","Fam8a1","family with sequence similarity 8, member A1"
"chr17",56005211,56006211,1001,"+","Mpnd",1.93845830589271,40.6803504638672,20.9859300765991,-0.183714118,0.049237296,TRUE,"Promoter (<=1kb)",17,55997077,56005584,8508,2,"106766","ENSMUST00000043785.7",0,"ENSMUSG00000038781","Stap2","signal transducing adaptor family member 2"
"chr6",54429103,54430103,1001,"+","Wipf3",2.85213184381189,80.0270434570313,28.0586760498683,-0.64577127,0.049196925,TRUE,"Promoter (<=1kb)",6,54424564,54429537,4974,2,"100042056","ENSMUST00000135612.1",0,"ENSMUSG00000073067","9130019P16Rik","RIKEN cDNA 9130019P16 gene"
"chr2",39161735,39162735,1001,"-","Gm16523",6.86540500481419,83.3615036010742,12.1422557799021,0.42039446,0.049057172,TRUE,"Promoter (<=1kb)",2,39157486,39162235,4750,2,"100042584","ENSMUST00000203640.1",0,"ENSMUSG00000082315","Gm16523","mitochondrial ribosomal protein L40 pseudogene"
"chr14",123659471,123660471,1001,"+","Itgbl1",0,0,10.7765598239899,0.436382289,0.049045608,FALSE,"Promoter (<=1kb)",14,123659971,123975618,315648,1,"223272","ENSMUST00000049681.13",0,"ENSMUSG00000032925","Itgbl1","integrin, beta-like 1"
"chr3",127498850,127499850,1001,"-","Ank2",0,0,20.2934935537974,-0.150574761,0.049035774,FALSE,"Promoter (<=1kb)",3,126959007,127499350,540344,2,"109676","ENSMUST00000182711.7",0,"ENSMUSG00000032826","Ank2","ankyrin 2, brain"
"chr11",107427776,107428776,1001,"+","Gm11714",0,0,16.2259303881327,0.38760253,0.049026965,FALSE,"Exon (ENSMUST00000136927.1/ENSMUST00000136927.1, exon 1 of 2)",11,107207892,107470699,262808,2,"71795","ENSMUST00000103064.9",41923,"ENSMUSG00000040430","Pitpnc1","phosphatidylinositol transfer protein, cytoplasmic 1"
"chr16",17759118,17760118,1001,"+","Klhl22",0,0,44.4964485740662,-0.222357112,0.04890065,FALSE,"Promoter (<=1kb)",16,17759618,17771827,12210,1,"224023","ENSMUST00000129199.7",0,"ENSMUSG00000022750","Klhl22","kelch-like 22"
"chr11",3451863,3452863,1001,"-","Rnf185",0,0,42.5036920989354,0.184387032,0.048883894,FALSE,"Promoter (<=1kb)",11,3415982,3452363,36382,2,"193670","ENSMUST00000064364.2",0,"ENSMUSG00000020448","Rnf185","ring finger protein 185"
"chr1",163779083,163780083,1001,"+","Kifap3",11.539741517313,764.257890716553,66.2283370532989,0.16244473,0.048873418,TRUE,"Promoter (<=1kb)",1,163779583,163917109,137527,1,"16579","ENSMUST00000027877.6",0,"ENSMUSG00000026585","Kifap3","kinesin-associated protein 3"
"chr13",58215153,58216153,1001,"-","Ubqln1",3.33751857471437,90.0304238891602,26.9752577772141,0.144652073,0.048849088,TRUE,"Promoter (<=1kb)",13,58176156,58215653,39498,2,"56085","ENSMUST00000058735.11",0,"ENSMUSG00000005312","Ubqln1","ubiquilin 1"
"chr13",62150670,62151670,1001,"+","Gm36501",0,0,0.753943847020467,0.666777669,0.048794754,FALSE,"Exon (ENSMUST00000221857.1/ENSMUST00000221857.1, exon 1 of 1)",13,62129933,62206485,76553,1,"630579","ENSMUST00000222947.1",20737,"ENSMUSG00000074867","Zfp808","zinc finger protein 808"
"chr3",122293220,122294220,1001,"-","Gm17494",13.8663730288503,635.214219970703,45.8096878433228,0.645121492,0.048775151,TRUE,"Promoter (<=1kb)",3,122294136,122427148,133013,1,"29815","ENSMUST00000196134.1",0,"ENSMUSG00000028121","Bcar3","breast cancer anti-estrogen resistance 3"
"chr18",37503764,37504764,1001,"+","Pcdhb20",0,0,4.70061313883464,-0.216292032,0.048656302,FALSE,"Promoter (<=1kb)",18,37504264,37507822,3559,1,"93891","ENSMUST00000052179.7",0,"ENSMUSG00000046191","Pcdhb20","protocadherin beta 20"
"chr4",41696589,41697589,1001,"-","Cntfr",0,0,7.67410432052612,0.424411508,0.048462231,FALSE,"Promoter (<=1kb)",4,41657498,41697040,39543,2,"12804","ENSMUST00000102962.9",0,"ENSMUSG00000028444","Cntfr","ciliary neurotrophic factor receptor"
"chr1",37299365,37300365,1001,"+","Inpp4a",20.4502511417331,449.318179168701,21.971279279391,-0.215743428,0.04842461,TRUE,"Promoter (<=1kb)",1,37299865,37348512,48648,1,"269180","ENSMUST00000146676.1",0,"ENSMUSG00000026113","Inpp4a","inositol polyphosphate-4-phosphatase, type I"
"chr17",6079241,6080241,1001,"-","Serac1",0,0,47.1685689945221,-0.286455874,0.048365108,FALSE,"Promoter (<=1kb)",17,6042196,6079741,37546,2,"321007","ENSMUST00000097432.9",0,"ENSMUSG00000015659","Serac1","serine active site containing 1"
"chr6",100258727,100259727,1001,"-","Gm44045",0,0,9.56987154738108,0.482309511,0.048334894,FALSE,"Exon (ENSMUST00000204906.1/ENSMUST00000204906.1, exon 1 of 1)",6,100232011,100233131,1121,2,"56353","ENSMUST00000203410.1",-26596,"ENSMUSG00000072872","Rybp","RING1 and YY1 binding protein"
