"seqnames","start","end","width","strand","gene","fold_change","bm3_signal","avg_bg_signal","log2FoldChange","padj","is_higher_than_bg","peak_id","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr4",83525045,83526045,1001,"+","Ccdc171",0,0,61.3660720936457,-0.409657622,0.052166266,FALSE,"peak_1622","Promoter (<=1kb)",4,83525545,83864670,339126,1,"320226","ENSMUST00000053414.12",0,"ENSMUSG00000052407","Ccdc171","coiled-coil domain containing 171"
"chr7",30169375,30170375,1001,"+","Gm5113",0.259299683826972,23.3411846923828,90.0162481800715,-0.263608154,0.052148703,FALSE,"peak_1624","Promoter (<=1kb)",7,30161269,30169727,8459,2,"26465","ENSMUST00000062181.8",0,"ENSMUSG00000037029","Zfp146","zinc finger protein 146"
"chr12",16810463,16811463,1001,"+","E2f6",0,0,32.8495760002136,0.176747944,0.05206823,FALSE,"peak_1626","Promoter (<=1kb)",12,16810963,16839742,28780,1,"50496","ENSMUST00000220794.1",0,"ENSMUSG00000057469","E2f6","E2F transcription factor 6"
"chr18",86394452,86395452,1001,"+","Neto1",0,0,34.6714026432037,-0.181245448,0.047852197,FALSE,"peak_1652","Promoter (<=1kb)",18,86394952,86506718,111767,1,"246317","ENSMUST00000058829.3",0,"ENSMUSG00000050321","Neto1","neuropilin (NRP) and tolloid (TLL)-like 1"
"chr1",137926751,137927751,1001,"+","A130050O07Rik",0,0,33.2768006639481,-0.242299336,0.047744154,FALSE,"peak_1653","Exon (ENSMUST00000191963.1/ENSMUST00000191963.1, exon 1 of 1)",1,137966455,137966541,87,1,"735252","ENSMUST00000083631.1",-38704,"ENSMUSG00000065565","Mir181a-1","microRNA 181a-1"
"chr1",138856352,138857352,1001,"-","2310009B15Rik",0,0,61.115118797938,-0.369646625,0.047118404,FALSE,"peak_1655","Promoter (<=1kb)",1,138851983,138856852,4870,2,"69549","ENSMUST00000112025.2",0,"ENSMUSG00000079283","2310009B15Rik","RIKEN cDNA 2310009B15 gene"
"chr5",30959861,30960861,1001,"-","Preb",1.40520517118962,73.3581231689453,52.2045639120738,-0.165918327,0.04594976,FALSE,"peak_1663","Promoter (<=1kb)",5,30950853,30960361,9509,2,"50907","ENSMUST00000074840.11",0,"ENSMUSG00000045302","Preb","prolactin regulatory element binding"
"chr4",47352722,47353722,1001,"+","Tgfbr1",0.609009843019356,52.0175491943359,85.4133143997192,-0.154006466,0.04473163,FALSE,"peak_1669","Promoter (<=1kb)",4,47353222,47414931,61710,1,"21812","ENSMUST00000007757.14",0,"ENSMUSG00000007613","Tgfbr1","transforming growth factor, beta receptor I"
"chr2",23067667,23068667,1001,"+","Acbd5",1.17867665580552,73.3581231689453,62.2376992092133,0.166256816,0.044251733,FALSE,"peak_1674","Promoter (<=1kb)",2,23068167,23115418,47252,1,"74159","ENSMUST00000227663.1",0,"ENSMUSG00000026781","Acbd5","acyl-Coenzyme A binding domain containing 5"
"chr2",75938085,75939085,1001,"-","Ttc30b",0,0,32.5278380966187,-0.235864637,0.041682394,FALSE,"peak_1685","Promoter (<=1kb)",2,75935849,75938585,2737,2,"72421","ENSMUST00000099996.4",0,"ENSMUSG00000075273","Ift70b","intraflagellar transport 70B"
"chr12",84361157,84362157,1001,"+","Coq6",0.916656319676169,63.3547427368164,69.1150449485779,-0.295607309,0.039803045,FALSE,"peak_1693","Promoter (<=1kb)",12,84345309,84361833,16525,2,"217705","ENSMUST00000065536.8",0,"ENSMUSG00000021234","Fam161b","family with sequence similarity 161, member B"
"chr3",79551693,79552693,1001,"-","Gm3513",0,0,45.777594789505,-0.736244914,0.036243434,FALSE,"peak_1716","Exon (ENSMUST00000161319.1/ENSMUST00000161319.1, exon 1 of 2)",3,79505943,79567679,61737,2,"329679","ENSMUST00000139171.1",15986,"ENSMUSG00000061175","Fnip2","folliculin interacting protein 2"
"chr11",30985850,30986850,1001,"-","Chac2",0,0,69.8214531230927,-0.311349581,0.035213544,FALSE,"peak_1721","Promoter (<=1kb)",11,30976707,30986350,9644,2,"68044","ENSMUST00000101394.4",0,"ENSMUSG00000020309","Chac2","ChaC, cation transport regulator 2"
"chr2",167492145,167493145,1001,"+","Rnf114",0.188196037090452,6.66891510009766,35.4360017522176,0.189550437,0.031461482,FALSE,"peak_1744","Promoter (<=1kb)",2,167481133,167492887,11755,2,"263876","ENSMUST00000057627.15",0,"ENSMUSG00000047030","Spata2","spermatogenesis associated 2"
"chr15",76368398,76369398,1001,"+","Hgh1",0,0,34.2101642220815,-0.32807195,0.030468408,FALSE,"peak_1756","Promoter (<=1kb)",15,76368898,76371437,2540,1,"59053","ENSMUST00000023213.7",0,"ENSMUSG00000022554","Hgh1","HGH1 homolog"
"chr1",177036436,177037436,1001,"-","Gm37960",0,0,4.85364999771118,0.587122374,0.029835064,FALSE,"peak_1766","Exon (ENSMUST00000192402.1/ENSMUST00000192402.1, exon 1 of 1)",1,176998009,177020437,22429,1,"76816","ENSMUST00000139589.1",39427,"ENSMUSG00000026504","Sdccag8","serologically defined colon cancer antigen 8"
"chr11",43747508,43748508,1001,"-","Ttc1",0,0,81.5223922761281,-0.216063472,0.028670437,FALSE,"peak_1776","Promoter (<=1kb)",11,43729512,43748008,18497,2,"66827","ENSMUST00000109278.7",0,"ENSMUSG00000041278","Ttc1","tetratricopeptide repeat domain 1"
"chr11",79254171,79255171,1001,"-","Wsb1",0,0,57.4074214712779,-0.191687619,0.027224944,FALSE,"peak_1788","Promoter (<=1kb)",11,79239372,79254671,15300,2,"78889","ENSMUST00000017821.11",0,"ENSMUSG00000017677","Wsb1","WD repeat and SOCS box-containing 1"
"chr10",92723188,92724188,1001,"-","Gm49783",0,0,19.8871573874156,-0.37455879,0.026291258,FALSE,"peak_1798","Promoter (1-2kb)",10,92684746,92722420,37675,2,"17997","ENSMUST00000020163.6",-1768,"ENSMUSG00000019988","Nedd1","neural precursor cell expressed, developmentally down-regulated gene 1"
"chr3",63898972,63899972,1001,"-","Plch1",1.22343390750161,60.0202825927734,49.0588680146535,0.26239108,0.025374697,FALSE,"peak_1810","Promoter (<=1kb)",3,63696731,63899472,202742,2,"269437","ENSMUST00000177143.7",0,"ENSMUSG00000036834","Plch1","phospholipase C, eta 1"
"chr12",85598527,85599527,1001,"+","Jdp2",0,0,30.5881726722717,-0.400993748,0.024640946,FALSE,"peak_1815","Promoter (<=1kb)",12,85599027,85639878,40852,1,"81703","ENSMUST00000177587.8",0,"ENSMUSG00000034271","Jdp2","Jun dimerization protein 2"
"chr1",4770631,4771631,1001,"+","Gm6123",1.7221455856573,14.0047108154297,8.13212943903605,-0.795749128,0.024274903,FALSE,"peak_1822","Exon (ENSMUST00000193658.1/ENSMUST00000193658.1, exon 1 of 1)",1,4783572,4785692,2121,2,"27395","ENSMUST00000132625.1",14061,"ENSMUSG00000033845","Mrpl15","mitochondrial ribosomal protein L15"
"chr3",153911190,153912190,1001,"-","Gm24494",0,0,30.1018933391571,-0.734628286,0.024230389,FALSE,"peak_1823","Promoter (<=1kb)",3,153907289,153912145,4857,2,"19352","ENSMUST00000167111.5",0,"ENSMUSG00000038975","Rabggtb","Rab geranylgeranyl transferase, b subunit"
"chr2",11603653,11604653,1001,"-","Rbm17",0,0,13.9425936088562,-0.214486465,0.024197302,FALSE,"peak_1824","Promoter (<=1kb)",2,11596682,11604153,7472,2,"76938","ENSMUST00000156469.1",0,"ENSMUSG00000037197","Rbm17","RNA binding motif protein 17"
"chr7",79715220,79716220,1001,"-","Kif7",0.319289773181306,10.0033804321289,31.3300997161865,0.377059966,0.021399229,FALSE,"peak_1848","Promoter (<=1kb)",7,79698098,79715720,17623,2,"16576","ENSMUST00000183846.7",0,"ENSMUSG00000050382","Kif7","kinesin family member 7"
"chr9",122885185,122886185,1001,"+","Zkscan7",0,0,9.14025316874186,0.432008688,0.0213186,FALSE,"peak_1852","Promoter (<=1kb)",9,122885685,122895400,9716,1,"382118","ENSMUST00000215872.1",0,"ENSMUSG00000063488","Zkscan7","zinc finger with KRAB and SCAN domains 7"
"chr9",122902746,122903746,1001,"+","Zkscan7",0,0,29.2805779374441,0.432008688,0.0213186,FALSE,"peak_1853","Promoter (<=1kb)",9,122903246,122914154,10909,1,"666257","ENSMUST00000214957.1",0,"ENSMUSG00000111063","Zfp660","zinc finger protein 660"
"chr12",74283742,74284742,1001,"+","1700086L19Rik",1.15790338617922,70.0236630249023,60.4745299657186,0.882646278,0.020724368,FALSE,"peak_1859","Promoter (<=1kb)",12,74284242,74295927,11686,1,"74284","ENSMUST00000095617.2",0,"ENSMUSG00000071265","1700086L19Rik","RIKEN cDNA 1700086L19 gene"
"chr4",132638487,132639487,1001,"+","Eya3",0,0,40.6361350062688,0.202402149,0.020242239,FALSE,"peak_1862","Promoter (<=1kb)",4,132638987,132694883,55897,1,"14050","ENSMUST00000135299.7",0,"ENSMUSG00000028886","Eya3","EYA transcriptional coactivator and phosphatase 3"
"chr11",30025533,30026533,1001,"-","Eml6",0.957604443521254,83.3615036010742,87.0521269664765,0.404642348,0.019206507,FALSE,"peak_1876","Promoter (<=1kb)",11,29743048,30026033,282986,2,"237711","ENSMUST00000058902.5",0,"ENSMUSG00000044072","Eml6","echinoderm microtubule associated protein like 6"
"chr7",131362259,131363259,1001,"-","2310057M21Rik",0,0,53.6527037585576,-0.280925471,0.018705853,FALSE,"peak_1885","Promoter (<=1kb)",7,131338220,131362759,24540,2,"68277","ENSMUST00000059438.10",0,"ENSMUSG00000040177","2310057M21Rik","RIKEN cDNA 2310057M21 gene"
"chr17",23673382,23674382,1001,"-","Thoc6",1.05932051906222,81.3607009277344,76.80461150678,-0.432889217,0.018493253,FALSE,"peak_1887","Promoter (<=1kb)",17,23673596,23675227,1632,1,"353502","ENSMUST00000180140.7",0,"ENSMUSG00000023904","Hcfc1r1","host cell factor C1 regulator 1 (XPO1-dependent)"
"chr7",80260715,80261715,1001,"+","Ngrn",0,0,39.2544997024536,-0.305271532,0.01793323,FALSE,"peak_1893","Promoter (<=1kb)",7,80261215,80265374,4160,1,"83485","ENSMUST00000117989.1",0,"ENSMUSG00000047084","Ngrn","neugrin, neurite outgrowth associated"
"chr15",102278954,102279954,1001,"+","Mfsd5",0,0,68.3453530069987,0.260107091,0.016051109,FALSE,"peak_1919","Promoter (<=1kb)",15,102279454,102281754,2301,1,"106073","ENSMUST00000051341.5",0,"ENSMUSG00000045665","Mfsd5","major facilitator superfamily domain containing 5"
"chr13",63814740,63815740,1001,"+","Ercc6l2",0,0,76.0417543760936,-0.192457363,0.015414299,FALSE,"peak_1923","Promoter (<=1kb)",13,63815240,63853810,38571,1,"76251","ENSMUST00000021926.12",0,"ENSMUSG00000021470","Ercc6l2","excision repair cross-complementing rodent repair deficiency, complementation group 6 like 2"
"chr17",24527748,24528748,1001,"+","Rab26os",0.861988124916057,153.385262145996,177.943590766907,-0.693457158,0.015337262,FALSE,"peak_1927","Promoter (<=1kb)",17,24508562,24527938,19377,2,"224619","ENSMUST00000176652.7",0,"ENSMUSG00000052752","Traf7","TNF receptor-associated factor 7"
"chr4",109666689,109667689,1001,"-","Cdkn2c",0,0,57.4441188837687,-0.200627863,0.015282301,FALSE,"peak_1928","Promoter (<=1kb)",4,109660876,109667189,6314,2,"12580","ENSMUST00000097921.9",0,"ENSMUSG00000028551","Cdkn2c","cyclin dependent kinase inhibitor 2C"
"chr9",109875079,109876079,1001,"+","Cdc25a",0.419507564712264,23.3412210083008,55.639571182251,0.217361602,0.014395587,FALSE,"peak_1938","Promoter (<=1kb)",9,109875579,109893895,18317,1,"12530","ENSMUST00000094324.7",0,"ENSMUSG00000032477","Cdc25a","cell division cycle 25A"
"chr18",38676218,38677218,1001,"+","Arhgap26",0,0,22.2128968817393,0.292298423,0.014273621,FALSE,"peak_1944","Promoter (<=1kb)",18,38676718,39110534,433817,1,"71302","ENSMUST00000148850.7",0,"ENSMUSG00000036452","Arhgap26","Rho GTPase activating protein 26"
"chr17",21449874,21450874,1001,"+","Zfp51",0,0,62.9440700327555,-0.350179043,0.014179257,FALSE,"peak_1947","Promoter (<=1kb)",17,21450374,21465587,15214,1,"22709","ENSMUST00000039577.7",0,"ENSMUSG00000023892","Zfp51","zinc finger protein 51"
"chr2",28934109,28935109,1001,"-","Gm13394",0,0,13.493528415362,-0.265299553,0.012925266,FALSE,"peak_1961","Exon (ENSMUST00000121658.1/ENSMUST00000121658.1, exon 1 of 1)",2,28908969,28916668,7700,2,"54422","ENSMUST00000113847.2",-18441,"ENSMUSG00000026805","Barhl1","BarH like homeobox 1"
"chr18",35214524,35215524,1001,"-","Lrrtm2",0,0,54.3092208652496,-0.359950574,0.012706566,FALSE,"peak_1966","Promoter (<=1kb)",18,35209003,35215024,6022,2,"107065","ENSMUST00000091636.4",0,"ENSMUSG00000071862","Lrrtm2","leucine rich repeat transmembrane neuronal 2"
"chr2",84678640,84679640,1001,"-","Tmx2",0,0,23.596880048116,-0.202142081,0.012524225,FALSE,"peak_1971","Promoter (<=1kb)",2,84671316,84678828,7513,2,"66958","ENSMUST00000111665.7",0,"ENSMUSG00000050043","Tmx2","thioredoxin-related transmembrane protein 2"
"chr5",124578640,124579640,1001,"+","Gtf2h3",0,0,21.4937553405762,-0.258120677,0.012168369,FALSE,"peak_1977","Promoter (<=1kb)",5,124570213,124579131,8919,2,"209354","ENSMUST00000031334.14",0,"ENSMUSG00000029388","Eif2b1","eukaryotic translation initiation factor 2B, subunit alpha"
"chr4",127987357,127988357,1001,"+","Csmd2",0,0,11.3319701967239,0.507543786,0.012149304,FALSE,"peak_1979","Promoter (<=1kb)",4,127987857,128339657,351801,1,"329942","ENSMUST00000129619.7",0,"ENSMUSG00000028804","Csmd2","CUB and Sushi multiple domains 2"
"chr8",66486030,66487030,1001,"-","Tma16",0,0,52.3568703556061,-0.379440656,0.012032609,FALSE,"peak_1983","Promoter (<=1kb)",8,66473118,66486519,13402,2,"66282","ENSMUST00000026681.6",0,"ENSMUSG00000025591","Tma16","translation machinery associated 16"
"chr12",84361333,84362333,1001,"-","Fam161b",0.896383824660376,63.3547427368164,70.6781414321264,0.561188004,0.011432454,FALSE,"peak_1990","Promoter (<=1kb)",12,84345309,84361833,16525,2,"217705","ENSMUST00000065536.8",0,"ENSMUSG00000021234","Fam161b","family with sequence similarity 161, member B"
"chr7",73537513,73538513,1001,"+","Gm44686",0,0,117.685332111677,-0.347443451,0.011105545,FALSE,"peak_1994","Promoter (<=1kb)",7,73507860,73537621,29762,2,"244059","ENSMUST00000172704.5",0,"ENSMUSG00000078671","Chd2","chromodomain helicase DNA binding protein 2"
"chr9",21002238,21003238,1001,"+","Mrpl4",0,0,18.2606575183868,-0.26712445,0.010855172,FALSE,"peak_1998","Promoter (<=1kb)",9,21002738,21008839,6102,1,"66163","ENSMUST00000003386.6",0,"ENSMUSG00000003299","Mrpl4","mitochondrial ribosomal protein L4"
"chr17",25874574,25875574,1001,"+","Mettl26",1.15826581641223,52.0175782470703,44.9098795026143,-0.38189276,0.010786011,FALSE,"peak_1999","Promoter (<=1kb)",17,25875074,25877169,2096,1,"68347","ENSMUST00000026827.15",0,"ENSMUSG00000025731","Mettl26","methyltransferase like 26"
"chr15",98570423,98571423,1001,"-","Ccnt1",0,0,28.9539853010178,-0.181529739,0.010661533,FALSE,"peak_2004","Promoter (<=1kb)",15,98538689,98570923,32235,2,"12455","ENSMUST00000169707.7",0,"ENSMUSG00000011960","Ccnt1","cyclin T1"
"chr18",43687273,43688273,1001,"-","Jakmip2",0,0,58.5196836649577,-0.264680066,0.010039963,FALSE,"peak_2013","Promoter (<=1kb)",18,43531407,43687773,156367,2,"76217","ENSMUST00000082254.7",0,"ENSMUSG00000024502","Jakmip2","janus kinase and microtubule interacting protein 2"
"chr6",42709588,42710588,1001,"-","Tcaf1",0,0,28.8632011667887,-0.198209124,0.009868718,FALSE,"peak_2017","Promoter (<=1kb)",6,42668002,42710088,42087,2,"77574","ENSMUST00000045054.10",0,"ENSMUSG00000036667","Tcaf1","TRPM8 channel-associated factor 1"
"chr7",99352739,99353739,1001,"-","Serpinh1",0.00554774375188434,0.333446014404297,60.1047974306742,0.178223123,0.009710219,FALSE,"peak_2020","Promoter (<=1kb)",7,99345376,99353114,7739,2,"12406","ENSMUST00000169437.8",0,"ENSMUSG00000070436","Serpinh1","serine (or cysteine) peptidase inhibitor, clade H, member 1"
"chr6",47830367,47831367,1001,"-","Zfp786",0,0,36.1367591924667,-0.573094599,0.009634656,FALSE,"peak_2023","Promoter (<=1kb)",6,47819266,47830867,11602,2,"330301","ENSMUST00000058844.5",0,"ENSMUSG00000051499","Zfp786","zinc finger protein 786"
"chr3",36475394,36476394,1001,"-","Anxa5",1.01734509778395,83.3615036010742,81.9402420895894,-0.230229909,0.00950362,FALSE,"peak_2031","Promoter (<=1kb)",3,36475461,36475524,64,2,"102466786","ENSMUST00000184519.1",0,"ENSMUSG00000098808","Mir7009","microRNA 7009"
"chr1",72243713,72244713,1001,"+","Gm24497",1.37998328508096,70.0236630249023,50.7423994057973,-0.801036033,0.009279624,FALSE,"peak_2036","Exon (ENSMUST00000177868.1/ENSMUST00000177868.1, exon 1 of 1)",1,72159442,72212307,52866,2,"381269","ENSMUST00000048860.8",-31406,"ENSMUSG00000039395","Mreg","melanoregulin"
"chr13",48544533,48545533,1001,"-","Gm37238",0,0,6.78050620015462,-0.28650507,0.009204827,FALSE,"peak_2037","Exon (ENSMUST00000195552.1/ENSMUST00000195552.1, exon 1 of 1)",13,48538179,48538272,94,2,"387244","ENSMUST00000083487.3",-7261,"ENSMUSG00000065421","Mirlet7a-1","microRNA let7a-1"
"chr2",32449957,32450957,1001,"+","Naif1",0,0,39.3836354351044,0.373041329,0.008524794,FALSE,"peak_2055","Promoter (<=1kb)",2,32450457,32456953,6497,1,"71254","ENSMUST00000048431.2",0,"ENSMUSG00000039164","Naif1","nuclear apoptosis inducing factor 1"
"chr15",78530916,78531916,1001,"-","C1qtnf6",1.25839852689973,80.0270434570313,63.5943556404114,0.254736926,0.0077867,FALSE,"peak_2073","Promoter (<=1kb)",15,78527394,78531416,4023,2,"72709","ENSMUST00000230943.1",0,"ENSMUSG00000022440","C1qtnf6","C1q and tumor necrosis factor related protein 6"
"chr7",6330785,6331785,1001,"-","Zfp583",0,0,20.2585274378459,-0.649174861,0.006917862,FALSE,"peak_2093","Promoter (<=1kb)",7,6315660,6331285,15626,2,"213011","ENSMUST00000062765.13",0,"ENSMUSG00000030443","Zfp583","zinc finger protein 583"
"chr8",25555583,25556583,1001,"-","Gm16159",0,0,19.7145984846751,0.608283376,0.006289923,FALSE,"peak_2120","Promoter (<=1kb)",8,25548661,25556083,7423,2,"102633315","ENSMUST00000126122.1",0,"ENSMUSG00000086134","Gm16159","predicted gene 16159"
"chr11",106487352,106488352,1001,"-","Ern1",0,0,73.0732135734558,0.341699732,0.006242533,FALSE,"peak_2123","Promoter (<=1kb)",11,106394650,106487796,93147,2,"78943","ENSMUST00000001059.8",0,"ENSMUSG00000020715","Ern1","endoplasmic reticulum to nucleus signalling 1"
"chr5",136907650,136908650,1001,"+","Ift22",0,0,34.0316243902842,0.353163258,0.00595625,FALSE,"peak_2130","Promoter (<=1kb)",5,136908150,136915404,7255,1,"67286","ENSMUST00000200157.4",0,"ENSMUSG00000007987","Ift22","intraflagellar transport 22"
"chr14",18270636,18271636,1001,"+","Nkiras1",1.01124307405066,100.033804321289,98.9216212088267,-0.523989644,0.005387517,FALSE,"peak_2143","Promoter (<=1kb)",14,18267823,18271067,3245,2,"66480","ENSMUST00000080281.13",0,"ENSMUSG00000012405","Rpl15","ribosomal protein L15"
"chr4",123665381,123666381,1001,"+","Gm12925",0,0,23.8969491411845,0.865065017,0.004857881,FALSE,"peak_2158","Promoter (<=1kb)",4,123665881,123668727,2847,1,"102633214","ENSMUST00000140510.1",0,NA,"Gm12925","predicted gene 12925"
"chr4",124850696,124851696,1001,"-","1110065P20Rik",0,0,42.125751262029,-0.530609348,0.004442818,FALSE,"peak_2171","Promoter (<=1kb)",4,124851351,124854478,3128,1,"230734","ENSMUST00000144851.2",0,"ENSMUSG00000028889","Yrdc","yrdC domain containing (E.coli)"
"chr1",134955442,134956442,1001,"-","Ppp1r12b",0,0,74.6411462599436,0.255037439,0.004372829,FALSE,"peak_2175","Promoter (<=1kb)",1,134754658,134955940,201283,2,"329251","ENSMUST00000045665.12",0,"ENSMUSG00000073557","Ppp1r12b","protein phosphatase 1, regulatory subunit 12B"
"chr17",13006346,13007346,1001,"+","Sod2",0,0,21.1167730089823,-0.19879874,0.004134375,FALSE,"peak_2181","Promoter (<=1kb)",17,13006846,13008310,1465,1,"20656","ENSMUST00000233451.1",0,"ENSMUSG00000006818","Sod2","superoxide dismutase 2, mitochondrial"
"chr5",51567226,51568226,1001,"-","Ppargc1a",0,0,53.657646349589,0.211927138,0.004014785,FALSE,"peak_2187","Promoter (<=1kb)",5,51458180,51567704,109525,2,"19017","ENSMUST00000151104.7",0,"ENSMUSG00000029167","Ppargc1a","peroxisome proliferative activated receptor, gamma, coactivator 1 alpha"
"chr12",102757467,102758467,1001,"+","Ubr7",0,0,85.6145438407262,-0.19668154,0.003849586,FALSE,"peak_2198","Promoter (<=1kb)",12,102719975,102757765,37791,2,"100233175","ENSMUST00000179306.1",0,"ENSMUSG00000091931","Gon7","GON7 subunit of KEOPS complex"
"chr8",34108296,34109296,1001,"-","Dctn6",0,0,73.2237519054413,-0.329802702,0.003808833,FALSE,"peak_2200","Promoter (<=1kb)",8,34090423,34108796,18374,2,"22428","ENSMUST00000033913.10",0,"ENSMUSG00000031516","Dctn6","dynactin 6"
"chr2",60283988,60284988,1001,"-","Cd302",0,0,40.8233949546814,-0.318012793,0.003797423,FALSE,"peak_2203","Promoter (<=1kb)",2,60251993,60284418,32426,2,"66205","ENSMUST00000028356.8",0,"ENSMUSG00000060703","Cd302","CD302 antigen"
"chr17",24849864,24850864,1001,"-","Fahd1",0.434321442936593,60.0202203369141,138.193085589091,-0.400072627,0.003766364,FALSE,"peak_2206","Promoter (<=1kb)",17,24850490,24864450,13961,1,"14651","ENSMUST00000118788.7",0,"ENSMUSG00000024158","Hagh","hydroxyacyl glutathione hydrolase"
"chr11",77215787,77216787,1001,"+","Ssh2",0.781458045259175,26.6756811523437,34.1357815869649,0.216645564,0.003656541,FALSE,"peak_2211","Promoter (<=1kb)",11,77216287,77393153,176867,1,"237860","ENSMUST00000156488.7",0,"ENSMUSG00000037926","Ssh2","slingshot protein phosphatase 2"
"chr5",137518048,137519048,1001,"+","Gigyf1",0,0,32.5319756921132,0.421395303,0.0036066,FALSE,"peak_2213","Promoter (<=1kb)",5,137518548,137520376,1829,1,"57330","ENSMUST00000197624.4",0,"ENSMUSG00000029714","Gigyf1","GRB10 interacting GYF protein 1"
"chr7",79659696,79660696,1001,"+","Ticrr",0,0,78.5771479568482,0.305782678,0.003064862,FALSE,"peak_2244","Promoter (<=1kb)",7,79660196,79698148,37953,1,"77011","ENSMUST00000035977.8",0,"ENSMUSG00000046591","Ticrr","TOPBP1-interacting checkpoint and replication regulator"
"chr9",62857580,62858580,1001,"+","Calml4",0,0,42.7963208611806,1.043558741,0.002721827,FALSE,"peak_2266","Promoter (<=1kb)",9,62858080,62875915,17836,1,"75600","ENSMUST00000213643.1",0,"ENSMUSG00000032246","Calml4","calmodulin-like 4"
"chr2",180709617,180710617,1001,"+","Gid8",0,0,60.0047864933014,0.235486847,0.002698083,FALSE,"peak_2269","Promoter (<=1kb)",2,180668288,180709999,41712,2,"23856","ENSMUST00000103057.7",0,"ENSMUSG00000038914","Dido1","death inducer-obliterator 1"
"chr13",55622505,55623505,1001,"+","Caml",0,0,70.7712818956375,-0.334370405,0.002636841,FALSE,"peak_2271","Promoter (<=1kb)",13,55623005,55632411,9407,1,"12328","ENSMUST00000021963.4",0,"ENSMUSG00000021501","Caml","calcium modulating ligand"
"chr2",127008217,127009217,1001,"+","Ap4e1",0,0,53.7875135571162,-0.325842385,0.002475629,FALSE,"peak_2277","Promoter (<=1kb)",2,127008717,127037344,28628,1,"108011","ENSMUST00000149254.8",0,"ENSMUSG00000001998","Ap4e1","adaptor-related protein complex AP-4, epsilon 1"
"chr18",62548195,62549195,1001,"-","Fbxo38",1.04832729069053,73.3581231689453,69.9763554954529,-0.245245539,0.002422833,FALSE,"peak_2282","Promoter (<=1kb)",18,62504155,62548695,44541,2,"107035","ENSMUST00000048688.7",0,"ENSMUSG00000042211","Fbxo38","F-box protein 38"
"chr15",6874469,6875469,1001,"-","Osmr",0,0,20.5105066884359,0.856967994,0.002323727,FALSE,"peak_2287","Promoter (<=1kb)",15,6813577,6874969,61393,2,"18414","ENSMUST00000022746.12",0,"ENSMUSG00000022146","Osmr","oncostatin M receptor"
"chr4",19708493,19709493,1001,"-","Wwp1",0,0,64.0929440975189,-0.198765109,0.002200818,FALSE,"peak_2299","Promoter (<=1kb)",4,19608303,19708993,100691,2,"107568","ENSMUST00000108246.8",0,"ENSMUSG00000041058","Wwp1","WW domain containing E3 ubiquitin protein ligase 1"
"chr11",69094717,69095717,1001,"+","Per1",0.658090534771597,161.387739196777,245.236378081004,0.367361063,0.001840979,FALSE,"peak_2330","Promoter (<=1kb)",11,69095217,69106458,11242,1,"18626","ENSMUST00000101004.8",0,"ENSMUSG00000020893","Per1","period circadian clock 1"
"chr12",111907610,111908610,1001,"-","Ppp1r13b",0,0,31.1485540390015,0.9144226,0.001680664,FALSE,"peak_2348","Promoter (<=1kb)",12,111828457,111908110,79654,2,"21981","ENSMUST00000054815.14",0,"ENSMUSG00000021285","Ppp1r13b","protein phosphatase 1, regulatory subunit 13B"
"chr7",118129162,118130162,1001,"-","Arl6ip1",0,0,87.0169849529266,-0.198873674,0.001531236,FALSE,"peak_2364","Promoter (<=1kb)",7,118118891,118129662,10772,2,"54208","ENSMUST00000032888.9",0,"ENSMUSG00000030654","Arl6ip1","ADP-ribosylation factor-like 6 interacting protein 1"
"chrX",6778806,6779806,1001,"+","Dgkk",0,0,8.51707794443766,0.291727348,0.001197504,FALSE,"peak_2396","Promoter (<=1kb)",20,6779306,6948362,169057,1,"331374","ENSMUST00000067410.13",0,"ENSMUSG00000062393","Dgkk","diacylglycerol kinase kappa"
"chrX",95196356,95197356,1001,"-","Arhgef9",0,0,12.9558288879395,0.230068865,0.001071078,FALSE,"peak_2414","Promoter (<=1kb)",20,95048935,95196502,147568,2,"236915","ENSMUST00000197364.4",0,"ENSMUSG00000025656","Arhgef9","CDC42 guanine nucleotide exchange factor 9"
"chr2",172509191,172510191,1001,"-","Gm14303",0,0,4.54979400698344,-1.132443594,0.00107066,FALSE,"peak_2415","Exon (ENSMUST00000121320.1/ENSMUST00000121320.1, exon 1 of 1)",2,172472520,172474331,1812,1,"76426","ENSMUST00000029007.2",37671,"ENSMUSG00000027505","Fam209","family with sequence similarity 209"
"chr4",132273875,132274875,1001,"+","Taf12",0,0,64.5669325431188,-0.308296314,0.000973275,FALSE,"peak_2429","Promoter (<=1kb)",4,132274375,132295766,21392,1,"66464","ENSMUST00000030731.10",0,"ENSMUSG00000028899","Taf12","TATA-box binding protein associated factor 12"
"chr3",5218026,5219026,1001,"+","Zfhx4",0,0,12.1042630634308,0.393652362,0.000856507,FALSE,"peak_2456","Promoter (<=1kb)",3,5218526,5413165,194640,1,"80892","ENSMUST00000175866.7",0,"ENSMUSG00000025255","Zfhx4","zinc finger homeodomain 4"
"chr17",55891593,55892593,1001,"+","Zfp959",0,0,51.5257729622523,-0.49729414,0.00079273,FALSE,"peak_2465","Promoter (<=1kb)",17,55892093,55897665,5573,1,"224893","ENSMUST00000224379.1",0,"ENSMUSG00000003198","Zfp959","zinc finger protein 959"
