gene,enrichment_score,log2FoldChange,padj,exo_peaks,endo_peaks,num_exo_peaks,num_endo_peaks
Ranbp9,0.874391619133583,0.529546578,1.72771e-13,chr13:43480092-43480311;chr13:43480953-43481266;chr13:43481594-43482358;chr13:43479882-43480096;chr13:43481469-43482645;chr13:43481469-43482645;chr13:43481469-43482645,chr13:43479547-43479768;chr13:43481399-43481768;chr13:43481399-43481768;chr13:43482046-43482292;chr13:43478425-43479011;chr13:43480127-43480348;chr13:43481577-43481984;chr13:43482940-43483294;chr13:43478715-43478997;chr13:43480339-43480568;chr13:43481567-43482527,7,11
Sv2a,5.4398368195825215,1.146380004,1.68117e-13,chr3:96179407-96180141;chr3:96181141-96181407;chr3:96182188-96183062;chr3:96179463-96180748;chr3:96181838-96182056;chr3:96179389-96179994;chr3:96181141-96181448,chr3:96179649-96180274;chr3:96182178-96182607;chr3:96179800-96180098;chr3:96181777-96182731,7,4
Ext1,2.3757989407689695,0.547204614,1.63604e-13,chr15:53345456-53345865;chr15:53345313-53346456;chr15:53346848-53347128;chr15:53344716-53345088;chr15:53345280-53345638;chr15:53345954-53346503;chr15:53345954-53346503,chr15:53344529-53344725;chr15:53344877-53345512;chr15:53346075-53346361;chr15:53346075-53346361;chr15:53344493-53345193;chr15:53346046-53346394;chr15:53347176-53347748;chr15:53346642-53346960,7,8
Nyap2,0.0,1.877593888,1.5954e-13,None,chr1:81076632-81077012,0,1
Asap2,1.35135359944457,0.569506032,1.57492e-13,chr12:21112335-21113020;chr12:21111570-21111904;chr12:21112345-21112911;chr12:21111327-21111769;chr12:21112506-21112759,chr12:21111323-21111861;chr12:21112267-21112944;chr12:21110281-21110622;chr12:21111463-21111764;chr12:21112727-21112981;chr12:21111423-21111686,5,6
Zfp710,0.9512650353427594,0.580814259,1.53896e-13,chr7:80026180-80026544;chr7:80022450-80022870;chr7:80024630-80025489;chr7:80024930-80025463;chr7:80024930-80025463;chr7:80026305-80026562,chr7:80024547-80025287;chr7:80024547-80025287;chr7:80024547-80025287;chr7:80026153-80026626;chr7:80024297-80024576;chr7:80024845-80025295;chr7:80024845-80025295;chr7:80024894-80025241;chr7:80024894-80025241;chr7:80026115-80026355,6,10
Olfr1310,1.1681480139862765,2.806634502,1.52373e-13,chr2:112007013-112007229;chr2:112007334-112007553,chr2:112007710-112007916;chr2:112008385-112008580,2,2
Kazn,1.540707512399793,1.774878878,1.50294e-13,chr4:142238769-142239683;chr4:142237469-142237816;chr4:142238402-142238686;chr4:142240011-142240391;chr4:142240847-142241118;chr4:142239934-142240207,chr4:142238079-142238526;chr4:142239572-142239750;chr4:142238846-142239174,6,3
Rnpepl1,4.52099180853163,0.631300444,1.486e-13,chr1:92909414-92909602;chr1:92910289-92910616;chr1:92911685-92912131;chr1:92912552-92912941;chr1:92909179-92909470;chr1:92909843-92910527;chr1:92911610-92912723;chr1:92908701-92909018;chr1:92909539-92909757;chr1:92910075-92910473;chr1:92911391-92912225,chr1:92912045-92912448;chr1:92911145-92911987;chr1:92912338-92912561;chr1:92909203-92909555;chr1:92911267-92911645,11,5
Ccdc97,4.335591200125121,0.833402059,1.48402e-13,chr7:25717454-25717638;chr7:25718532-25718881;chr7:25718848-25719147;chr7:25720185-25720509,chr7:25718559-25718948;chr7:25718215-25718455;chr7:25718829-25719046;chr7:25720196-25720561,4,4
Syt11,0.7412444846369208,0.526245334,1.37752e-13,chr3:88775576-88775752,chr3:88774624-88775109,1,1
Gm15663,3.5046524082540285,0.845111158,1.35209e-13,chr10:105572041-105572363;chr10:105573788-105575608;chr10:105573788-105575608;chr10:105573788-105575608;chr10:105573788-105575608;chr10:105572120-105572467;chr10:105573522-105575564;chr10:105573522-105575564;chr10:105573522-105575564;chr10:105573522-105575564;chr10:105571943-105572478;chr10:105573176-105573403;chr10:105573770-105575456;chr10:105573770-105575456;chr10:105573770-105575456;chr10:105573770-105575456;chr10:105573770-105575456,chr10:105573902-105575029;chr10:105575206-105575519;chr10:105572144-105572794;chr10:105574133-105575608;chr10:105574133-105575608;chr10:105574133-105575608;chr10:105571352-105572872;chr10:105573947-105575426;chr10:105573947-105575426,17,9
4933432K03Rik,5.498673157565684,1.178286499,1.21468e-13,chr7:121607924-121608397;chr7:121609172-121609406;chr7:121608720-121608986;chr7:121609956-121610313,chr7:121610817-121611104,4,1
Gm43164,4.268426426651927,1.27165796,1.21151e-13,chr6:33690538-33690735;chr6:33693245-33693465;chr6:33690980-33691169;chr6:33692076-33692476,chr6:33692965-33693372;chr6:33690753-33690991,4,2
Meis3,6.701214950215586,1.865821759,1.17382e-13,chr7:16175015-16175654;chr7:16174796-16175455;chr7:16172928-16173151;chr7:16175015-16175591,chr7:16175740-16176004;chr7:16175037-16175316,4,2
Robo3,0.239159571024916,2.934878369,1.13442e-13,chr9:37433840-37434039;chr9:37434333-37434575;chr9:37432171-37432614,chr9:37434577-37434770;chr9:37430316-37431509;chr9:37432152-37432865;chr9:37433074-37433445,3,4
Reln,1.4590375656853543,2.379514887,1.07073e-13,chr5:22343687-22343977;chr5:22345357-22345581;chr5:22343124-22343391;chr5:22344047-22344415;chr5:22345523-22345759;chr5:22345437-22345733;chr5:22346431-22346642,chr5:22344338-22344856;chr5:22346346-22346583;chr5:22346574-22347051;chr5:22345535-22345977,7,4
Cramp1l,1.186625971243463,0.597543747,1.05007e-13,chr17:25013385-25013594;chr17:25014619-25015132;chr17:25015676-25016470;chr17:25015676-25016470;chr17:25016692-25017385;chr17:25014083-25014285;chr17:25014569-25014811;chr17:25015173-25015397;chr17:25015698-25016819;chr17:25013685-25014180;chr17:25015577-25017079;chr17:25015577-25017079;chr17:25015577-25017079;chr17:25015577-25017079,chr17:25014434-25014588;chr17:25015728-25016730;chr17:25015728-25016730;chr17:25015728-25016730;chr17:25014478-25014818;chr17:25015806-25017416;chr17:25015777-25017061,14,7
Reps2,1.9751561941541647,0.731216317,1.02694e-13,chrX:162643712-162643894;chrX:162643583-162643917;chrX:162645305-162645552;chrX:162643314-162644172,chrX:162643588-162643754;chrX:162643404-162643692;chrX:162644535-162644919,4,3
Kalrn,1.030922308868879,0.69553756,9.70768e-14,chr16:34571370-34571570;chr16:34573193-34573750;chr16:34574200-34574726;chr16:34571920-34572134;chr16:34573528-34573754;chr16:34573947-34574440;chr16:34572425-34572629;chr16:34572913-34573182;chr16:34573440-34574028;chr16:34574421-34574785,chr16:34572425-34572627;chr16:34573536-34573743;chr16:34572352-34572838;chr16:34573500-34573749;chr16:34573973-34574836;chr16:34572075-34572297;chr16:34573416-34573759;chr16:34574383-34574940,10,8
Exoc6b,1.694755675566101,0.535465371,9.55543e-14,chr6:85068747-85069061;chr6:85069556-85069781;chr6:85068297-85068560;chr6:85068747-85068945;chr6:85069209-85069679;chr6:85068287-85068838,chr6:85068638-85069161;chr6:85068129-85068867,6,2
Parm1,3.6156231338530813,1.710307338,9.39996e-14,chr5:91516360-91516655;chr5:91518904-91519140;chr5:91517289-91518067;chr5:91518415-91518743;chr5:91517465-91517916;chr5:91518867-91519122,chr5:91517465-91517691;chr5:91518548-91518761;chr5:91518066-91518377;chr5:91517481-91517722;chr5:91519288-91519731,6,5
Nfasc,1.0815407373531682,2.555824178,9.02944e-14,chr1:132741573-132741794;chr1:132742912-132743274;chr1:132741785-132742004,chr1:132740546-132741178;chr1:132741408-132742063;chr1:132743159-132743397,3,3
Dhx37,0.8899598299741763,0.733739908,7.91316e-14,chr5:125433883-125434391;chr5:125435189-125435534;chr5:125432826-125433183;chr5:125433966-125434294,chr5:125434069-125434639;chr5:125434095-125434433;chr5:125435104-125435359;chr5:125433935-125434472;chr5:125434815-125435025,4,5
Hgs,2.3758905748065566,0.739625701,7.40123e-14,chr11:120467387-120467790;chr11:120467071-120467727;chr11:120467071-120467727;chr11:120468941-120469203;chr11:120466510-120467220;chr11:120469336-120469999,chr11:120467403-120467819;chr11:120467389-120467669;chr11:120467225-120467687,6,3
Clstn1,3.5952554506099443,0.69826798,7.24607e-14,chr4:149586691-149586930;chr4:149587453-149587759;chr4:149585515-149585866;chr4:149586962-149587182;chr4:149587663-149588043;chr4:149584756-149585388;chr4:149586353-149587102;chr4:149587306-149587820,chr4:149584978-149585245;chr4:149585448-149585685;chr4:149586287-149586501;chr4:149587453-149587612;chr4:149585857-149586362;chr4:149585708-149585987;chr4:149586287-149586512,8,7
Glul,3.270996677309805,0.554288794,6.43593e-14,chr1:153898256-153898460;chr1:153899138-153900263;chr1:153900744-153901170;chr1:153899321-153901644;chr1:153899321-153901644;chr1:153899321-153901644;chr1:153899495-153900796;chr1:153899495-153900796;chr1:153901379-153901563,chr1:153898688-153898891;chr1:153899491-153900256;chr1:153899491-153900256;chr1:153898362-153898680;chr1:153899176-153900464;chr1:153898128-153898463;chr1:153898818-153900091;chr1:153901074-153901531,9,8
Sox21,0.7343217586572681,0.746961874,6.20479e-14,chr14:118235228-118235447;chr14:118237043-118237542;chr14:118238077-118238361;chr14:118236779-118237656;chr14:118238136-118238495;chr14:118236208-118236607;chr14:118236839-118237496;chr14:118236839-118237496,chr14:118236205-118236398;chr14:118236975-118237294;chr14:118235794-118237481;chr14:118235794-118237481;chr14:118235794-118237481;chr14:118236164-118237473;chr14:118236164-118237473;chr14:118238304-118238868,8,8
Scrib,3.1463878244752124,0.562839019,5.91186e-14,chr15:76069735-76070224;chr15:76070435-76071082;chr15:76068380-76068976;chr15:76069735-76070522;chr15:76070717-76071455;chr15:76068797-76070337;chr15:76068797-76070337;chr15:76068797-76070337,chr15:76067927-76068126;chr15:76068670-76068821;chr15:76069395-76069578;chr15:76069727-76070121;chr15:76069727-76070121;chr15:76069786-76071115;chr15:76071694-76072715;chr15:76069724-76070534,8,8
Ntm,3.1762949978854476,0.687730247,5.84966e-14,chr9:29961010-29961580;chr9:29962276-29963321;chr9:29962276-29963321;chr9:29960822-29961401;chr9:29961698-29963548;chr9:29961698-29963548;chr9:29964578-29964798;chr9:29961183-29961698;chr9:29962513-29963696;chr9:29962513-29963696;chr9:29962513-29963696;chr9:29964539-29964928,chr9:29963120-29963321;chr9:29963489-29963788;chr9:29964061-29964330;chr9:29961428-29963651;chr9:29961428-29963651;chr9:29961378-29961746;chr9:29962749-29963221;chr9:29964533-29964894,12,8
Pml,3.4855730906502393,1.625043309,5.81582e-14,chr9:58249999-58250187;chr9:58250894-58251081;chr9:58249573-58250108;chr9:58249642-58249831,chr9:58249767-58250000;chr9:58247086-58247839,4,2
Atp1b2,1.0450670257414783,1.603606541,5.79313e-14,chr11:69604846-69605063;chr11:69604550-69605096;chr11:69605654-69605879;chr11:69604798-69605066,chr11:69605854-69606263;chr11:69603281-69604916;chr11:69605821-69606655;chr11:69605821-69606655;chr11:69604058-69604655;chr11:69605836-69606114,4,6
Abca7,0.9478487911798921,1.407226189,5.59228e-14,chr10:79996381-79996704;chr10:79997219-79997395;chr10:79996228-79996524;chr10:79996134-79996574,chr10:79996379-79996721;chr10:79997073-79997431;chr10:79997966-79998204;chr10:79996381-79996729;chr10:79997982-79998268,4,5
Orai2,5.424912987505921,1.100478138,5.55731e-14,chr5:136168577-136169015;chr5:136170165-136170387;chr5:136170629-136171483;chr5:136170567-136171150;chr5:136171619-136171915;chr5:136170595-136171014;chr5:136171263-136171695;chr5:136171880-136172249,chr5:136168882-136169086;chr5:136170078-136170404;chr5:136170903-136171170;chr5:136170636-136170884;chr5:136170905-136171241,8,5
N4bp2,1.1022596956258206,0.544696052,5.45605e-14,chr5:65763086-65763368;chr5:65764365-65765182;chr5:65764365-65765182;chr5:65761308-65761528;chr5:65762819-65763437;chr5:65764179-65765201;chr5:65764120-65764330;chr5:65764542-65765232;chr5:65764542-65765232,chr5:65762013-65762210;chr5:65762528-65762709;chr5:65763401-65763556;chr5:65764102-65765125;chr5:65764102-65765125;chr5:65764102-65765125;chr5:65765513-65765745;chr5:65763166-65763482;chr5:65764177-65764860;chr5:65764177-65764860;chr5:65761404-65761610;chr5:65762926-65763470;chr5:65764010-65765162;chr5:65764010-65765162,9,14
Erich3,3.894783115561944,0.71378531,5.32267e-14,chr3:154662989-154663196;chr3:154663868-154664571;chr3:154665073-154665348;chr3:154665799-154666022;chr3:154662648-154662878;chr3:154663513-154663741;chr3:154663972-154664951;chr3:154665484-154665686;chr3:154663681-154664467;chr3:154663681-154664467,chr3:154663870-154664404;chr3:154665026-154665272;chr3:154665801-154666016;chr3:154662455-154662791;chr3:154664267-154664811,10,5
Peak1,0.546344152832081,0.537800558,4.86679e-14,chr9:56417086-56418595;chr9:56417190-56419465;chr9:56417190-56419465;chr9:56417190-56419465;chr9:56416830-56417434;chr9:56417619-56418852;chr9:56417619-56418852;chr9:56417619-56418852;chr9:56419688-56419891,chr9:56416643-56419130;chr9:56416643-56419130;chr9:56416643-56419130;chr9:56416643-56419130;chr9:56419768-56420015;chr9:56416397-56416629;chr9:56417707-56419429;chr9:56417707-56419429;chr9:56417707-56419429;chr9:56417707-56419429;chr9:56417195-56419207;chr9:56419563-56419976,9,12
Pafah2,1.2242244928853452,0.969761808,4.35475e-14,chr4:134394577-134394806;chr4:134396097-134396421;chr4:134397281-134397467;chr4:134395076-134395581;chr4:134396047-134396804;chr4:134397032-134398039;chr4:134395869-134396655;chr4:134395869-134396655;chr4:134397307-134397876,chr4:134396049-134396508;chr4:134397300-134397648;chr4:134395505-134396808;chr4:134397079-134397869;chr4:134395492-134396423;chr4:134395492-134396423,9,6
Med12,1.0375930741200516,0.612980865,4.35357e-14,chrX:101273969-101274243;chrX:101273975-101274262;chrX:101273902-101274356;chrX:101273902-101274356,chrX:101273967-101274167;chrX:101273020-101274467;chrX:101272716-101272922,4,3
Got2,1.6285707367702953,0.535725415,4.34387e-14,chr8:95887728-95888768;chr8:95887728-95888768;chr8:95886508-95886727;chr8:95887565-95887859;chr8:95888411-95888718;chr8:95890244-95890539;chr8:95887424-95887864;chr8:95888213-95888589,chr8:95887597-95887911;chr8:95888411-95888574;chr8:95887582-95888636;chr8:95887582-95888636;chr8:95886750-95887111;chr8:95887414-95888212,8,6
Tmem94,4.270387798174998,0.720670935,4.26784e-14,chr11:115764160-115764733;chr11:115765238-115765446;chr11:115765828-115766491;chr11:115765115-115766665;chr11:115765115-115766665;chr11:115765115-115766665;chr11:115764296-115764508;chr11:115765178-115765686;chr11:115765876-115766509;chr11:115765876-115766509,chr11:115763978-115764340;chr11:115765231-115765520;chr11:115766213-115766529;chr11:115765272-115766335;chr11:115765272-115766335;chr11:115763298-115763571;chr11:115765253-115765702,10,7
Kmt2b,10.567436399304672,0.669152806,4.20272e-14,chr7:30587744-30588333;chr7:30588908-30589083;chr7:30590009-30590222;chr7:30587641-30588176;chr7:30590064-30590268;chr7:30587938-30588151;chr7:30588908-30589351;chr7:30588908-30589351;chr7:30590097-30590453,chr7:30588716-30589099;chr7:30589631-30589868;chr7:30587709-30587942;chr7:30588784-30589139;chr7:30588911-30589149,9,5
Plekhm1,1.8677245479769466,0.802810977,4.05686e-14,chr11:103412569-103412775;chr11:103411821-103412710;chr11:103412964-103413171;chr11:103410499-103410706;chr11:103410936-103411132;chr11:103412058-103412771,chr11:103411287-103411483;chr11:103412640-103412801;chr11:103413063-103413227;chr11:103414052-103414202;chr11:103411045-103411551;chr11:103412438-103412668;chr11:103411998-103412242;chr11:103414278-103414513,6,8
Dyrk1b,2.835770388058422,1.033764373,3.63945e-14,chr7:28179266-28179531;chr7:28179727-28179946;chr7:28177582-28177851;chr7:28179270-28180065;chr7:28179270-28180065;chr7:28179270-28180065,chr7:28179270-28179491;chr7:28179844-28180114;chr7:28180653-28181001;chr7:28179272-28179547;chr7:28179869-28180315;chr7:28180644-28180980,6,6
Nckap5l,0.6984844825392997,0.908066637,3.611e-14,chr15:99456597-99456773;chr15:99457661-99457890;chr15:99455954-99456253;chr15:99456672-99457396;chr15:99457587-99458072;chr15:99458513-99458749;chr15:99455186-99455907;chr15:99456902-99457298;chr15:99457476-99457935;chr15:99459217-99459641,chr15:99457708-99457858;chr15:99456503-99457938;chr15:99456503-99457938;chr15:99456503-99457938;chr15:99456503-99457938;chr15:99455803-99456604;chr15:99456876-99457863,10,7
Apba1,1.9627247960566288,1.381104706,3.56131e-14,chr19:23757221-23757448;chr19:23758014-23758585;chr19:23758887-23759104;chr19:23760099-23760549;chr19:23756849-23757091;chr19:23758288-23758659;chr19:23758288-23758659;chr19:23758133-23759312;chr19:23758133-23759312;chr19:23758133-23759312;chr19:23759528-23759741,chr19:23758245-23758550;chr19:23758987-23759137;chr19:23756663-23757509;chr19:23758076-23758608;chr19:23758877-23759656;chr19:23756849-23757336;chr19:23758337-23759322;chr19:23758337-23759322;chr19:23759998-23760414,11,9
Taf4,3.279362842788412,0.673123906,3.45251e-14,chr2:179977906-179978149;chr2:179975174-179975430;chr2:179975903-179976132;chr2:179976819-179977818;chr2:179976819-179977818;chr2:179978422-179978679,chr2:179976694-179976975;chr2:179973924-179974648;chr2:179977552-179977864,6,3
Tulp3,1.651514669138892,0.566837293,3.37302e-14,chr6:128355753-128356182;chr6:128355829-128356252;chr6:128356996-128357530,chr6:128355169-128355346;chr6:128355780-128356280;chr6:128355841-128356216;chr6:128354778-128355210;chr6:128355837-128356233,3,5
Pdzd2,1.7434752026318028,0.704801621,3.31076e-14,chr15:12739681-12740504;chr15:12741174-12741552;chr15:12737616-12738164;chr15:12739882-12740441;chr15:12739882-12740441;chr15:12738221-12738404;chr15:12739417-12740327,chr15:12737686-12738068;chr15:12738957-12739143;chr15:12739819-12740125;chr15:12738062-12738430;chr15:12739865-12740262;chr15:12737909-12738147;chr15:12739860-12740257;chr15:12741325-12741853,7,8
Map7d1,1.6817575083569178,0.683748368,3.18342e-14,chr4:126255401-126255682;chr4:126256595-126256779;chr4:126254949-126255174;chr4:126256184-126256850;chr4:126254089-126255732;chr4:126256320-126256767;chr4:126257221-126257399;chr4:126257696-126257948,chr4:126256300-126256630;chr4:126254443-126254687;chr4:126256080-126256645;chr4:126256080-126256645;chr4:126256118-126256630;chr4:126257788-126258204,8,6
Vasn,17.697379172823968,0.786736148,3.09045e-14,chr16:4639851-4640087;chr16:4638081-4638706;chr16:4639592-4640163;chr16:4639854-4640163;chr16:4639854-4640163,chr16:4639820-4640013;chr16:4640772-4640945,5,2
Zfp36l1,0.24331414207633706,0.770957774,2.90069e-14,chr12:80111366-80111656;chr12:80113855-80114086;chr12:80111196-80111640;chr12:80112821-80113182;chr12:80113448-80114003;chr12:80111588-80111833;chr12:80112977-80113750;chr12:80112977-80113750;chr12:80114182-80114583;chr12:80114877-80115239,chr12:80112990-80114054;chr12:80112990-80114054;chr12:80114391-80114613;chr12:80111014-80111445;chr12:80112784-80114827;chr12:80112784-80114827;chr12:80112784-80114827;chr12:80112784-80114827;chr12:80111474-80111895;chr12:80112539-80113668,10,10
Ints3,1.541874547687285,0.572660698,2.86681e-14,chr3:90432999-90433190;chr3:90433493-90434011;chr3:90432979-90433829;chr3:90432979-90433829;chr3:90433095-90433972;chr3:90434231-90434524,chr3:90433445-90433849;chr3:90433450-90434335;chr3:90433450-90434335;chr3:90433201-90433884,6,4
Cacnb1,2.1936130008474204,1.677532559,2.6127e-14,chr11:98022673-98023249;chr11:98021717-98022078;chr11:98022573-98023122;chr11:98022573-98023122;chr11:98022064-98023049;chr11:98024620-98025176,chr11:98022753-98023202;chr11:98022633-98023262;chr11:98024347-98024731;chr11:98021496-98021905;chr11:98022992-98023312,6,5
Pdlim2,1.4231178779841944,2.492676348,2.60736e-14,chr14:70175748-70176163;chr14:70177185-70177400;chr14:70177391-70177618;chr14:70179003-70179414;chr14:70179600-70179995,chr14:70177145-70177339;chr14:70175494-70175714;chr14:70177026-70177267;chr14:70177473-70177686;chr14:70179008-70179293,5,5
Ttbk1,10.521572427829348,1.331665412,2.45667e-14,chr17:46488900-46489134;chr17:46486915-46487426,chr17:46485756-46485916;chr17:46487470-46487694,2,2
Slc8a3,0.8478933573339512,1.224299643,2.38077e-14,chr12:81332812-81333415;chr12:81332812-81333415;chr12:81330968-81331294;chr12:81332656-81332902,chr12:81332769-81333093;chr12:81332779-81333113;chr12:81332297-81332565;chr12:81332927-81333290;chr12:81333958-81334261,4,5
Ttll11,1.7043171611837573,1.819073156,2.3742e-14,chr2:35978432-35978763;chr2:35979734-35979961;chr2:35977277-35978060;chr2:35978362-35979084;chr2:35979755-35980107;chr2:35978519-35978748;chr2:35979730-35979961,chr2:35978179-35978543;chr2:35979753-35980091;chr2:35980563-35980760;chr2:35978413-35978764;chr2:35979799-35980405;chr2:35979740-35980318,7,6
Arhgap31,2.2612476569136866,0.69509823,2.3104e-14,chr16:38711092-38711390;chr16:38712790-38713634;chr16:38712790-38713634;chr16:38711107-38711505;chr16:38712110-38712365;chr16:38712673-38713606;chr16:38712673-38713606;chr16:38711092-38711693;chr16:38712331-38713918;chr16:38712331-38713918;chr16:38712331-38713918,chr16:38711161-38711508;chr16:38712331-38712524;chr16:38712667-38713377;chr16:38712667-38713377;chr16:38712684-38713841;chr16:38712684-38713841;chr16:38712684-38713841;chr16:38712564-38713004;chr16:38713335-38713815,11,9
Smurf1,3.0212026356176196,0.758216054,2.3104e-14,chr5:144963145-144963875;chr5:144964975-144965282;chr5:144966035-144966251;chr5:144962946-144963998;chr5:144964795-144965338;chr5:144964795-144965338;chr5:144965960-144966387;chr5:144964039-144964382;chr5:144965100-144965590;chr5:144965100-144965590;chr5:144965870-144966320,chr5:144965021-144965387;chr5:144965843-144966078;chr5:144966315-144966518;chr5:144965049-144965350;chr5:144965807-144966251;chr5:144963580-144964195;chr5:144966320-144966557,11,7
Mtr,2.7642219425939656,0.574981504,2.20412e-14,chr13:12257646-12258331;chr13:12256434-12258486;chr13:12256435-12256649;chr13:12257006-12257509;chr13:12257818-12258326,chr13:12256918-12257084;chr13:12257863-12258346;chr13:12257579-12257877;chr13:12258166-12258598;chr13:12258073-12258331,5,5
Npy1r,1.381395178885348,1.627193083,2.11486e-14,chr8:66697199-66697535;chr8:66696835-66697415;chr8:66698081-66698337;chr8:66696916-66697210;chr8:66698210-66698589,chr8:66697169-66697381;chr8:66698789-66698957;chr8:66697124-66697788;chr8:66696869-66697733,5,4
Sap130,2.7257747704214643,0.577049932,2.09173e-14,chr18:31632365-31632665;chr18:31633617-31634472;chr18:31634791-31635138;chr18:31633903-31635378;chr18:31633903-31635378;chr18:31633903-31635378;chr18:31633684-31635138;chr18:31633684-31635138;chr18:31633684-31635138,chr18:31633509-31634386;chr18:31633509-31634386;chr18:31634704-31635132;chr18:31633914-31635145;chr18:31633914-31635145;chr18:31632268-31632476;chr18:31633969-31634550;chr18:31634834-31635142,9,8
Gm43679,1.9048471543161973,0.945888486,2.03207e-14,chr5:3755585-3755765;chr5:3756119-3756492,chr5:3753889-3754090,2,1
Rgma,0.7904794158419967,0.867980089,1.9343e-14,chr7:73374800-73375416;chr7:73376264-73376495;chr7:73376784-73377010;chr7:73377208-73377436;chr7:73373239-73373575;chr7:73373999-73374363;chr7:73374857-73375508;chr7:73374857-73375508;chr7:73376131-73377010;chr7:73377384-73378241;chr7:73374786-73375820;chr7:73374786-73375820;chr7:73376158-73376374;chr7:73376567-73377549,chr7:73374679-73375064;chr7:73374679-73375064;chr7:73375375-73375819;chr7:73376463-73376820;chr7:73377308-73377556;chr7:73374937-73375492;chr7:73376157-73378708;chr7:73376157-73378708;chr7:73373739-73374142;chr7:73374981-73375612;chr7:73376492-73378631;chr7:73376492-73378631;chr7:73376492-73378631,14,13
Htt,2.848662130855621,0.554755358,1.8716e-14,chr5:34761134-34761318;chr5:34762015-34762216;chr5:34762597-34762811;chr5:34759882-34760180;chr5:34761319-34761857;chr5:34760185-34760474;chr5:34761770-34762752,chr5:34761484-34761970;chr5:34761484-34761970;chr5:34762263-34762639;chr5:34761665-34762027;chr5:34763268-34763475;chr5:34760025-34760262,7,6
March9,0.904492106600401,1.308567233,1.78197e-14,chr10:127057955-127058836;chr10:127058326-127058593;chr10:127060867-127061105;chr10:127058091-127058372,chr10:127059128-127059295;chr10:127060154-127060448;chr10:127058138-127058417;chr10:127061229-127061496;chr10:127057980-127058360;chr10:127060380-127060842;chr10:127061986-127062393,4,7
Sfmbt1,4.6756776362085235,0.609813857,1.77712e-14,chr14:30716840-30717232;chr14:30714968-30715202;chr14:30716598-30716844;chr14:30715679-30716059;chr14:30716247-30717284,chr14:30715211-30715448;chr14:30716568-30716745;chr14:30715007-30715235;chr14:30714164-30714369;chr14:30715580-30716052,5,5
Asic1,0.9662490833599722,0.844320394,1.71282e-14,chr15:99671156-99671393;chr15:99672499-99672684;chr15:99669962-99670176;chr15:99671459-99672081,chr15:99671592-99671883;chr15:99669090-99669370;chr15:99671334-99671573;chr15:99668824-99669306;chr15:99672652-99672966,4,5
Grid2,18.529042597700435,0.798315031,1.66851e-14,chr6:63255944-63256203;chr6:63257703-63258046;chr6:63255942-63256151;chr6:63256378-63256582;chr6:63257468-63257703;chr6:63257483-63257766,chr6:63255003-63255489,6,1
Tmem229b,6.503078407233808,0.84192036,1.66196e-14,chr12:79006282-79006506;chr12:79007311-79007597;chr12:79008144-79008342;chr12:79007278-79007517;chr12:79006253-79006876;chr12:79007065-79007326,chr12:79005343-79005646;chr12:79007265-79007683,6,2
St3gal1,1.6044728744929286,1.20280667,1.66196e-14,chr15:67114138-67114425;chr15:67115241-67115578,chr15:67113281-67113782,2,1
Fam110a,1.9021655211010131,0.730687285,1.64955e-14,chr2:151978719-151978896;chr2:151979322-151979967;chr2:151981234-151981547;chr2:151977242-151978534;chr2:151979411-151979709;chr2:151980449-151980712;chr2:151981205-151981568;chr2:151977763-151978269;chr2:151977763-151978269;chr2:151978600-151979262;chr2:151979442-151979965;chr2:151980146-151980368,chr2:151978200-151978862;chr2:151980208-151980441;chr2:151977151-151978734;chr2:151978975-151979816;chr2:151978975-151979816,12,5
March1,0.0,2.837919958,1.56639e-14,None,chr8:65619594-65619832;chr8:65616855-65617218,0,2
Prkx,9.869026374900944,0.587013057,1.47468e-14,chrX:77795756-77795979;chrX:77795315-77795534;chrX:77795719-77796127,chrX:77797043-77797339,3,1
Gpr68,0.9682038683013238,1.400662365,1.40046e-14,chr12:100907280-100907523;chr12:100908216-100908484;chr12:100906393-100906770;chr12:100909831-100910028;chr12:100907993-100908781;chr12:100908987-100909470,chr12:100906857-100907531;chr12:100907787-100907938;chr12:100909014-100909230;chr12:100907800-100908171;chr12:100908653-100909222;chr12:100909488-100909955,6,6
Tnfrsf1a,1.518656964433839,0.700784444,1.39367e-14,chr6:125347649-125347860;chr6:125349701-125350024;chr6:125350670-125350883;chr6:125348835-125349173;chr6:125349467-125350084;chr6:125349670-125349931;chr6:125350349-125350671;chr6:125351271-125352030,chr6:125349583-125349727;chr6:125349458-125350117;chr6:125350331-125350922;chr6:125348365-125349120;chr6:125349358-125349943;chr6:125350218-125350868,8,6
Slc22a17,1.3446942428633895,0.727843548,1.37417e-14,chr14:54913033-54913420;chr14:54913787-54914086;chr14:54911035-54911226;chr14:54913192-54913430;chr14:54913764-54914107;chr14:54912859-54913725;chr14:54912859-54913725,chr14:54913071-54913349;chr14:54914292-54914532;chr14:54911323-54912132;chr14:54912884-54913598;chr14:54913878-54914107;chr14:54910814-54911404;chr14:54911952-54912473,7,7
Gm29488,0.0,0.741858943,1.26665e-14,None,chr1:131407115-131407531,0,1
