chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,cpg_score,cpg_name,region_length,distanceToTSS,geneId,SYMBOL
chr18,64516165,64516721,26.2652931313122,28.0304674942263,0.937026581405478,1,both,both,False,CpG:,1077,3952,0,70223,Nars1
chr18,64659928,64660185,36.5775775319311,19.0400589300307,1.92108531104594,0.1,both,endo_only,False,CpG:,1078,3717,622,54670,Atp8b1
chr18,64660491,64661510,38.8184519128507,22.6756351201087,1.71190141785386,0.1,both,both,False,CpG:,1078,3114,0,54670,Atp8b1
chr18,64887841,64888561,36.7168409466699,27.0470249998861,1.35751865304316,0.7,both,both,False,CpG:,1080,7148,0,83814,Nedd4l
chr18,65083646,65084030,15.2133217609759,26.4278719727856,0.575654436976311,0.2,both,endo_only,False,CpG:,1081,1909,592,83814,Nedd4l
chr18,65430475,65431478,16.7777636559498,15.1323326083509,1.10873611426509,0.7,both,both,False,CpG:,1084,3216,0,240354,Malt1
chr18,65580590,65581418,18.451611391166,16.3726862187038,1.12697520398866,1,both,both,False,CpG:,1085,7751,0,328977,Zfp532
chr18,65873376,65873733,8.27110829723365,8.55304219104626,0.967037004200944,1,both,both,False,CpG:,1087,3780,0,225642,Grp
chr18,65934810,65935393,20.4513721743729,21.4458086212249,0.953630265735572,1,both,both,False,CpG:,1088,3323,2422,19434,Rax
chr18,65938026,65939035,10.8726763557969,2.12656291477988,5.1127931744838,0.333333333333333,both,exo_only,False,CpG:,1088,2090,0,19434,Rax
chr18,66002319,66002746,75.4095731954561,51.444187618239,1.46585215330955,0.7,both,both,False,CpG:,1088,1145,0,70361,Lman1
chr18,66291244,66292008,21.1895049575324,19.65105833872,1.07828823223129,0.7,both,both,False,CpG:,1090,4912,0,320924,Ccbe1
chr18,66458383,66458954,14.8797141472438,15.7598909150685,0.944150833748273,0.7,both,both,False,CpG:,1092,7838,0,58801,Pmaip1
chr18,67088229,67088859,16.9375013413428,5.0146990836127,3.37757082906372,0.2,both,both,False,CpG:,1096,4877,0,14680,Gnal
chr18,67205269,67206132,17.8027563026571,20.7297617240902,0.858801781689966,0.4,both,both,False,CpG:,1097,4013,0,67064,Chmp1b
chr18,67245174,67245725,20.3262501039592,19.4390135597404,1.0456420559352,0.7,both,both,False,CpG:,1098,2459,0,225651,Mppe1
chr18,67289191,67289598,38.3547959501147,23.2404381117603,1.65034737149409,0.2,both,both,False,CpG:,1098,4055,0,114663,Impa2
chr18,67343627,67343870,17.573280680355,21.1026992175858,0.832750374687157,0.7,both,both,False,CpG:,1098,3285,23,12683,Cidea
chr18,67390539,67391610,27.3387377769512,11.7457357332088,2.32754579175966,0.1,both,both,False,CpG:,1099,3568,0,67951,Tubb6
chr18,67448659,67449575,24.9240260308055,23.3773067365756,1.06616328012713,0.7,both,both,False,CpG:,1099,4487,0,69597,Afg3l2
chr18,67464726,67465471,26.9428782785686,14.868525641608,1.8120746419653,0.2,both,both,False,CpG:,1099,3636,0,225655,Prelid3a
chr18,67610538,67611300,22.1633453409917,12.6133399841264,1.75713533202814,0.1,both,exo_only,False,CpG:,1100,3323,0,68166,Spire1
chr18,67640842,67641784,18.3017243610338,17.6044519712248,1.03960773053025,1,both,both,False,CpG:,1101,3091,0,107047,Psmg2
chr18,67723905,67724737,24.7387200180583,14.5817446211386,1.69655419573016,0.2,both,both,False,CpG:,1101,2533,0,19255,Ptpn2
chr18,67774596,67775396,20.3054186625506,14.6789023426705,1.38330633916163,1,both,both,False,CpG:,1102,3324,0,72124,Seh1l
chr18,67799907,67800381,15.772186401456,6.81070918599591,2.31579208137188,0.7,both,exo_only,False,CpG:,1102,1832,0,70799,Cep192
chr18,67933011,67934268,41.4107005493437,12.0077415490734,3.44866687712304,0.1,both,exo_only,False,CpG:,1103,4464,0,52662,Ldlrad4
chr18,68299897,68300444,57.4898521241827,55.1638801503848,1.04216476374499,1,both,both,False,CpG:,1106,2768,0,108654,Fam210a
chr18,69344225,69344539,42.5835422766187,24.1580444490771,1.76270651237441,0.4,both,both,False,CpG:,1114,3827,0,21413,Tcf4
chr18,69346027,69346505,54.8093881097861,26.4508469562265,2.07212223489441,0.1,both,both,False,CpG:,1114,2967,0,21413,Tcf4
chr18,70053062,70053299,12.9207866442166,11.8360871237299,1.09164342144051,0.7,both,both,False,CpG:,1119,4715,289,80718,Rab27b
chr18,70471687,70472128,28.3171975535152,15.1227641431917,1.87248820952244,0.2,both,both,False,CpG:,1122,2923,227,269033,4930503L19Rik
chr18,70472237,70472607,28.3171975535152,15.1227641431917,1.87248820952244,0.2,both,both,False,CpG:,1122,2923,0,170461,Stard6
chr18,70530022,70530403,16.0375440316794,18.5658309638006,0.863820427049519,0.7,both,both,False,CpG:,1123,4381,0,26447,Poli
chr18,70568069,70568580,27.8130453842581,10.0115691015934,2.7780905372597,0.1,both,both,False,CpG:,1123,4045,0,17191,Mbd2
chr18,73572012,73573972,84.9192249403507,62.1971372883837,1.36532368920154,0.2,both,both,False,CpG:,1146,4029,0,240396,Mex3c
chr18,73703101,73704325,57.6733828368166,33.9626173742017,1.69814305538848,0.4,both,both,False,CpG:,1147,1135,0,17128,Smad4
chr18,73754146,73754652,14.0597633017183,9.68970558474903,1.45100005142029,0.4,both,both,False,CpG:,1147,2746,0,114615,Elac1
chr18,73815121,73815953,17.6737117412339,23.9290740963362,0.738587363225219,1,both,both,False,CpG:,1148,3517,0,107029,Me2
chr18,74063832,74065542,22.8148751182822,19.7516019227662,1.15508986093858,1,both,both,False,CpG:,1150,3784,0,225724,Mapk4
chr18,74207528,74207809,12.5632858320848,12.6729458590868,0.991346919002002,1,both,exo_only,False,CpG:,1151,2144,0,66468,Ska1
chr18,74215985,74216596,31.7713730705145,23.3869028736061,1.35851135322287,0.4,both,both,False,CpG:,1151,4617,0,74322,Cxxc1
chr18,74267931,74268512,56.0526874638661,29.0685767469421,1.92829143139121,0.2,both,both,False,CpG:,1151,1744,0,17190,Mbd1
chr18,74778625,74779426,44.6610184561231,40.4504112990147,1.10409306164981,0.2,both,both,False,CpG:,1155,7856,0,52538,Acaa2
chr18,75000427,75000996,17.9673279510035,21.7837514152962,0.824804121588861,1,both,both,False,CpG:,1157,2445,0,319195,Rpl17
chr18,75005719,75006114,30.9084171015575,20.5150305846039,1.5066230086322,0.4,both,both,False,CpG:,1157,3764,0,407819,BC031181
chr18,75018650,75019296,21.5194735587642,22.4326487900135,0.95929258110367,1,both,both,False,CpG:,1157,1731,0,69190,Dym
chr18,75366489,75369009,33.0868184952145,25.5811679034485,1.29340531363129,0.4,both,both,False,CpG:,1160,11006,0,102636262,Gm20544
chr18,75696578,75697554,38.9258255069527,17.0601508998493,2.28168119587363,0.1,both,both,False,CpG:,1162,7155,0,269037,Ctif
chr18,75697675,75697888,38.9258255069527,17.0601508998493,2.28168119587363,0.1,both,both,False,CpG:,1162,7155,-121,269037,Ctif
chr18,75819546,75820748,22.3921199484057,21.3025983299738,1.05114501064872,0.7,both,both,False,CpG:,1163,3780,0,207259,Zbtb7c
chr18,75821013,75821385,22.9645201187584,25.5564497733215,0.898580214483907,0.7,both,endo_only,False,CpG:,1163,3303,798,207259,Zbtb7c
chr18,76059471,76059802,29.566237921912,16.1854513609212,1.82671692389734,0.4,both,exo_only,False,CpG:,1165,3651,13,207259,Zbtb7c
chr18,76241162,76242167,26.288722516479,25.2194830792843,1.04239735738569,0.7,both,both,False,CpG:,1166,3763,0,17126,Smad2
chr18,76858630,76860510,8.69862056119159,1.08478451881274,8.01875433354444,0.666666666666667,exo_only,exo_only,False,CpG:,1171,1983,2225,664805,Skor2
chr18,76929902,76930293,20.4286076236331,10.600609765033,1.92711627693517,0.7,both,both,False,CpG:,1171,2896,0,66191,Ier3ip1
chr18,76944077,76944446,19.1204146158867,20.0228352415202,0.954930427447048,1,both,both,False,CpG:,1172,2333,0,76987,Hdhd2
chr18,77047264,77047473,60.907760726049,49.8492667545031,1.22183864862058,0.4,both,both,False,CpG:,1172,4133,0,71206,Katnal2
chr18,77064940,77065874,24.6697123593866,4.42919180875454,5.56979996003458,0.2,both,exo_only,False,CpG:,1172,2856,0,17344,Pias2
chr18,77185359,77186116,10.7606947190401,12.4718415451964,0.862799184871349,1,both,both,False,CpG:,1173,8413,0,225742,St8sia5
chr18,77565273,77565720,12.9130216562223,6.75541335774226,1.91150725683173,1,both,exo_only,False,CpG:,1176,3272,-112,225743,Ark2c
chr18,77713202,77714572,24.8069991625925,18.4340033973815,1.34571957202288,0.4,both,both,False,CpG:,1177,2546,0,212163,Ark2n
chr18,77767588,77767846,25.8624239290987,10.7546006471119,2.40477771120623,0.2,both,both,False,CpG:,1178,5960,0,225745,Haus1
chr18,77773913,77774264,24.2985718832551,19.3841607277479,1.25352715676115,1,both,both,False,CpG:,1178,3131,0,11946,Atp5f1a
chr18,77794615,77795114,17.4366234939458,12.3957533362114,1.40666105730006,1,both,both,False,CpG:,1178,3442,70,19201,Pstpip2
chr18,77938358,77938672,15.3595090367423,22.3740296048539,0.686488277168013,0.7,both,both,False,CpG:,1179,5563,0,100502841,Epg5
chr18,79108934,79110423,17.0930258257926,8.73364498243713,1.957146856801,0.2,both,both,False,CpG:,1188,5619,0,240427,Setbp1
chr18,80046780,80048073,35.9580355288094,14.2722558700499,2.51943602022066,0.4,both,both,False,CpG:,1195,3321,0,93737,Pard6g
chr18,80150693,80150942,40.1148993431989,51.6402201923677,0.776815032812889,0.2,both,both,False,CpG:,1196,4924,540,240442,Adnp2
chr18,80151141,80151533,40.1148993431989,51.6402201923677,0.776815032812889,0.2,both,both,False,CpG:,1196,4924,0,240442,Adnp2
chr18,80192607,80192810,12.1835708787367,13.4478835775277,0.90598426202144,0.7,both,both,False,CpG:,1196,1968,2393,68731,Rbfa
chr18,80200324,80200744,19.1713377722233,21.466233930695,0.89309274435931,1,both,both,False,CpG:,1196,2342,0,68731,Rbfa
chr18,80206549,80207411,16.644741385178,14.2041196940942,1.17182491725261,0.7,both,both,False,CpG:,1196,4553,0,27366,Txnl4a
chr18,80236566,80236855,25.0409201668406,15.0006439774282,1.66932301070008,0.7,both,exo_only,False,CpG:,1197,1963,0,66255,Hsbp1l1
chr18,80256045,80256924,38.8749275194813,23.2841028997588,1.66959095168249,0.2,both,both,False,CpG:,1197,5504,0,66943,Slc66a2
chr18,80362689,80363789,15.9401762064241,6.98869880191557,2.28085036402699,0.2,both,exo_only,False,CpG:,1198,3209,0,240444,Kcng2
chr18,80469258,80470372,79.8912284123125,62.2277928457802,1.28385123043505,0.7,both,both,False,CpG:,1198,2304,0,67655,Ctdp1
chr18,80707591,80708663,25.5052254241128,16.5412288409063,1.54191841908617,0.4,both,both,False,CpG:,1200,7552,0,18018,Nfatc1
chr18,80712422,80713971,28.2063452806582,22.0005188847179,1.28207636503751,0.4,both,both,False,CpG:,1200,4731,0,18018,Nfatc1
chr18,80933577,80934142,22.9074851664688,15.1241916506243,1.51462542234601,0.4,both,both,False,CpG:,1202,4214,0,50771,Atp9b
chr18,80971972,80972533,16.0064257223072,19.8103957663427,0.807981118151192,1,both,exo_only,False,CpG:,1202,6461,2498,20689,Sall3
chr18,80974099,80974628,16.0064257223072,19.8103957663427,0.807981118151192,1,both,both,False,CpG:,1202,6461,403,20689,Sall3
chr18,80985533,80987963,17.8783110704704,16.1810522303547,1.10489174720861,1,both,both,False,CpG:,1202,4201,0,20689,Sall3
chr18,82475041,82475476,13.6395110665879,8.1630158534201,1.67089116467577,0.4,both,endo_only,False,CpG:,1214,2663,0,17196,Mbp
chr18,82476063,82476275,13.6367503751273,8.12358850252569,1.67866089855333,0.4,both,exo_only,False,CpG:,1214,2680,693,17196,Mbp
chr18,82692090,82692423,31.4181379004516,17.4966197209177,1.79566901502067,0.4,both,both,False,CpG:,1215,3430,-291,329002,Zfp236
chr18,82692850,82693170,32.2076858935661,17.9264539166541,1.79665683147989,0.4,both,endo_only,False,CpG:,1215,3105,0,329002,Zfp236
chr18,82909533,82911550,19.6219378226122,18.2090974784909,1.07758980618288,0.7,both,both,False,CpG:,1217,7164,0,329003,Zfp516
chr18,82914121,82914732,19.3363736018514,19.0154320487743,1.01687795219451,0.7,both,endo_only,False,CpG:,1217,6150,0,329003,Zfp516
chr18,84085367,84086150,27.9569516759685,22.8992050609827,1.22086996476587,0.7,both,both,False,CpG:,1226,7065,254,110796,Tshz1
chr18,84087394,84088726,27.9569516759685,22.8992050609827,1.22086996476587,0.7,both,both,False,CpG:,1226,7065,0,110796,Tshz1
chr18,84588824,84589134,26.5027958482768,18.0929093771735,1.46481670226644,0.2,both,exo_only,False,CpG:,1230,4130,370,240476,Zfp407
chr18,84589445,84590182,26.5027958482768,18.0929093771735,1.46481670226644,0.2,both,both,False,CpG:,1230,4130,0,240476,Zfp407
chr18,84685270,84685855,30.8735050586394,20.599989317722,1.49871461496726,0.2,both,both,False,CpG:,1231,3516,0,66054,Cndp2
chr18,84720052,84720470,20.6325971264927,15.7279634930655,1.31184162117299,0.4,both,both,False,CpG:,1231,2781,0,240479,Dipk1c
chr18,84951926,84952277,87.7746974328937,59.1494208135759,1.48394855309805,0.2,both,both,False,CpG:,1233,2297,0,50764,Fbxo15
chr18,86395212,86395673,21.3416428266354,8.10610499099427,2.63278638141815,0.2,both,exo_only,False,CpG:,1244,4899,-148,246317,Neto1
chr18,88893811,88894429,16.4892564061575,12.2920720993455,1.34145457925157,0.2,both,both,False,CpG:,1263,3183,0,54607,Socs6
chr18,88971959,88972173,25.1754274876126,20.727708645118,1.21457841378633,0.7,both,both,False,CpG:,1263,2748,0,102466633,Mir6359
chr18,89769144,89769598,28.9242165993444,20.1154121217682,1.43791319930471,0.7,both,both,False,CpG:,1269,3336,0,623279,Dok6
chr18,90509935,90510537,90.2523665813903,65.5717892175607,1.37639017721389,0.2,both,both,False,CpG:,1275,1265,0,67988,Tmx3
chr19,3282687,3283232,16.5656860654545,10.4607853983699,1.58359869116862,0.4,both,both,False,CpG:,610,4824,0,20589,Ighmbp2
chr19,3323338,3324182,35.7135778040992,34.5823742400096,1.03271040780019,1,both,both,False,CpG:,610,7507,0,12894,Cpt1a
chr19,3325130,3325570,35.7135778040992,34.5823742400096,1.03271040780019,1,both,both,False,CpG:,610,7507,1782,12894,Cpt1a
chr19,3388813,3389374,22.2877297691118,34.7763543275558,0.640887470813803,0.1,both,both,False,CpG:,610,2277,0,17771,Tesmin
chr19,3414320,3414596,17.7364311235486,15.6188681308414,1.13557723741363,1,both,exo_only,False,CpG:,611,1661,0,14419,Gal
chr19,3575227,3576246,135.5212441675,245.231157346082,0.552626532591233,0.1,both,both,False,CpG:,612,2289,0,52036,Ppp6r3
chr19,3708133,3708709,28.2053972256835,34.9581848241614,0.806832430446713,1,both,both,False,CpG:,613,3818,0,72056,1810055G02Rik
chr19,3767370,3769102,19.5026147343616,18.8280560884843,1.03582731232089,0.7,both,both,False,CpG:,613,5068,0,225888,Kmt5b
chr19,3851599,3852560,24.8492810510646,14.9317774309492,1.66418774763942,0.1,both,both,False,CpG:,614,7375,0,12660,Chka
chr19,3907032,3907265,16.7513603412443,23.7570308080205,0.705111698368843,1,both,both,False,CpG:,614,3600,0,27060,Tcirg1
chr19,4000365,4000883,23.5044084675511,28.6300858601247,0.8209688431388,0.7,both,both,False,CpG:,615,6508,0,60425,Doc2g
chr19,4012492,4012835,31.4582826573644,22.7968899827181,1.37993746871667,0.4,both,both,False,CpG:,615,3699,0,17995,Ndufv1
chr19,4037775,4038074,70.0965561119918,20.5533793841885,3.41046378805795,0.1,both,both,False,CpG:,615,863,0,14870,Gstp1
chr19,4096842,4097602,19.6588762027336,25.0992543485518,0.783245427522744,0.1,both,both,False,CpG:,616,8381,0,52004,Cdk2ap2
chr19,4099936,4101176,19.6588762027336,25.0992543485518,0.783245427522744,0.1,both,both,False,CpG:,616,8381,0,18739,Pitpnm1
chr19,4121243,4121518,40.6549238583156,72.7100721536844,0.559137443467047,0.1,both,both,False,CpG:,616,2907,0,11632,Aip
chr19,4125745,4126310,4.29399605472119,41.9254505445987,0.102419795111168,0.2,both,endo_only,False,CpG:,616,1093,0,11632,Aip
chr19,4148474,4148828,17.303295780529,11.9104293758325,1.45278522163434,0.7,both,both,False,CpG:,616,3953,0,23789,Coro1b
chr19,4163126,4163430,28.1170133139048,19.2992173999298,1.45689914421127,0.1,both,both,False,CpG:,616,3332,0,58988,Rps6kb2
chr19,4169407,4170119,29.3933185280779,59.7592823490603,0.491861973113874,0.2,both,both,False,CpG:,616,1987,0,107239,Carns1
chr19,4191902,4192796,26.3952280344375,35.4250802026816,0.745100021888995,0.7,both,both,False,CpG:,616,2058,0,19045,Ppp1ca
chr19,4201535,4201770,13.9842310438783,18.5974877751248,0.751941940383099,0.7,both,both,False,CpG:,617,2252,0,19367,Rad9a
chr19,4214334,4215570,19.2141406480254,9.55999521289098,2.00984835453856,0.4,both,exo_only,False,CpG:,617,5009,0,105948585,Gm45928
chr19,4282779,4283399,25.6318130047066,19.5618683776926,1.31029472797884,0.7,both,both,False,CpG:,617,2968,0,68423,Ankrd13d
chr19,4305612,4306052,24.3717428205916,15.9683200458523,1.52625590861213,0.2,both,both,False,CpG:,617,5259,0,110355,Grk2
chr19,4396497,4398547,21.04710346237,14.985348263961,1.40451213356096,0.4,both,both,False,CpG:,618,3923,0,225876,Kdm2a
chr19,4476634,4477151,24.0470148042744,2.01829651034097,11.9145104205783,0.1,both,both,False,CpG:,619,3175,0,171180,Syt12
chr19,4509974,4511000,41.4532839934106,48.3822436065107,0.856787137251161,0.2,both,both,False,CpG:,619,4241,0,18563,Pcx
chr19,4614859,4615687,17.3638333499444,19.672644748738,0.882638484642909,1,both,both,False,CpG:,620,6516,0,225875,Lrfn4
chr19,4625268,4626124,13.1097349026362,11.3629103272412,1.15373038465394,0.7,both,both,False,CpG:,620,6043,0,19671,Rce1
chr19,4698274,4698576,24.2028770408323,15.3962274920631,1.57200048215117,0.7,both,both,False,CpG:,620,2108,0,381196,Gm960
chr19,4711753,4712638,16.6296185477127,9.04072709984664,1.83941162741156,0.7,both,both,False,CpG:,620,4221,0,20743,Sptbn2
chr19,4756353,4756833,31.5352584068577,26.3093524024524,1.19863301553246,0.7,both,both,False,CpG:,621,3278,0,66704,Rbm4b
chr19,4793671,4794001,60.8677151451208,66.8391238218631,0.910659979734966,0.4,both,both,False,CpG:,621,2813,0,19653,Rbm4
chr19,4811135,4812016,20.3492105345697,16.9915349576744,1.1976087260662,0.4,both,both,False,CpG:,621,5369,0,102902673,Gm21992
chr19,4839196,4839726,37.9477908846458,12.2525504275723,3.09713403009147,0.1,both,both,False,CpG:,621,2244,0,12460,Ccs
chr19,4855087,4855512,21.4187073015248,19.8661639854596,1.07815013090607,1,both,both,False,CpG:,622,3935,0,56464,Ctsf
chr19,4878627,4879056,48.5333817834722,8.25613869479031,5.87846008620194,0.1,both,both,False,CpG:,622,1711,0,70605,Zdhhc24
chr19,4928234,4928545,38.1657302812483,40.8317091092889,0.934708125469228,1,both,both,False,CpG:,622,3178,0,75221,Dpp3
chr19,4942565,4943186,17.9719512590485,15.2049074974986,1.18198359720407,0.7,both,both,False,CpG:,622,2946,0,240518,Peli3
chr19,4962333,4962567,104.203862430393,47.9323405347009,2.17397817982525,0.1,both,both,False,CpG:,622,920,0,66419,Mrpl11
chr19,4989709,4990055,8.38024641924668,21.8386783140251,0.38373413897785,0.2,both,endo_only,False,CpG:,623,1079,0,225872,Npas4
chr19,5023875,5024483,34.7621114432051,22.2110326548274,1.56508308206236,0.1,both,both,False,CpG:,623,3602,0,13340,Slc29a2
chr19,5038536,5039488,20.8555015393866,13.0946211949476,1.59267696475507,0.1,both,both,False,CpG:,623,5444,0,108902,B4gat1
chr19,5041272,5041632,21.6768520316157,11.5971464339098,1.86915394706348,0.1,both,both,False,CpG:,623,5586,0,107392,Brms1
chr19,5068088,5068579,17.5646460518056,11.7266920726659,1.49783467860877,0.4,both,both,False,CpG:,623,3993,10,70445,Cd248
chr19,5082454,5082810,20.750570605513,8.69546305089911,2.38636752109106,0.7,both,exo_only,False,CpG:,623,2148,2071,381199,Tmem151a
chr19,5085285,5085687,8.89070437207793,13.3116942272218,0.667886763346533,1,both,endo_only,False,CpG:,623,1186,0,381199,Tmem151a
chr19,5088199,5088803,136.029198659468,141.005144050434,0.964710894595546,1,both,both,False,CpG:,623,2337,0,68090,Yif1a
chr19,5106729,5107183,12.9998094323238,13.3838025436481,0.971309117115862,1,both,both,False,CpG:,623,5053,0,76308,Rab1b
chr19,5117398,5118509,34.7167007758575,14.1706694333746,2.44989842851694,0.1,both,both,False,CpG:,624,2864,0,16594,Klc2
chr19,5272605,5273458,23.3854868648969,10.5658746846097,2.21330344746189,0.1,both,both,False,CpG:,625,4387,0,107975,Pacs1
chr19,5295171,5295633,44.4173062164006,39.6033985543408,1.12155289287747,1,both,both,False,CpG:,625,2628,0,319322,Sf3b2
chr19,5366235,5367518,14.8860748495301,10.5195736002039,1.41508348296945,1,both,both,False,CpG:,625,1539,0,23825,Banf1
chr19,5388177,5388899,15.1106475083249,11.6467363051771,1.29741475314489,1,both,both,False,CpG:,626,3607,0,20227,Sart1
chr19,5424402,5425638,21.604617586402,25.9798457362985,0.831591449991422,0.4,both,both,False,CpG:,626,4492,0,107242,AI837181
chr19,5447472,5448842,14.0505298231398,14.158993035738,0.992339623847229,1,both,both,False,CpG:,626,5913,0,14283,Fosl1
chr19,5457066,5457505,31.9266940689811,81.2126086729781,0.393124843428458,0.4,both,endo_only,False,CpG:,626,746,0,240514,Ccdc85b
chr19,5460504,5460755,20.9775048441064,17.1964382062,1.21987498763222,0.7,both,both,False,CpG:,626,6862,0,58249,Fibp
chr19,5474521,5474859,31.8539288474025,15.829561430292,2.01230646772347,0.1,both,exo_only,False,CpG:,626,4097,0,58859,Efemp2
chr19,5490325,5491415,30.8839595721287,59.1270674210048,0.522332003246913,0.1,both,both,False,CpG:,626,8297,0,12631,Cfl1
chr19,5510653,5511028,43.1427617950697,50.1785750995026,0.859784513799344,1,both,both,False,CpG:,627,3700,-115,225861,Snx32
chr19,5559932,5561254,15.6750502280155,12.3331802933428,1.27096578945469,0.7,both,both,False,CpG:,627,3701,0,18426,Ovol1
chr19,5567312,5568412,23.984871687373,19.4117683971081,1.23558406409517,1,both,both,False,CpG:,627,3563,0,381201,Ap5b1
chr19,5601918,5602375,17.1772208179838,8.93194961376482,1.92312110577879,0.4,both,both,False,CpG:,627,5194,0,68209,Rnaseh2c
chr19,5609691,5610302,29.0786232635924,23.0269680416194,1.26280729668948,0.7,both,both,False,CpG:,627,3460,0,81601,Kat5
chr19,5637165,5638125,31.1915561481203,20.1998244735656,1.54414986075444,0.4,both,both,False,CpG:,628,2512,0,19697,Rela
chr19,5653986,5655204,14.5872298730583,22.5057751187536,0.648154964496339,0.7,both,endo_only,False,CpG:,628,1482,0,20469,Sipa1
chr19,5688157,5689048,44.4254573702689,40.481474069273,1.09742686973915,1,both,both,False,CpG:,628,6440,0,104401,Pcnx3
chr19,5716244,5716461,14.482723834056,1.52914471428225,9.47112702858468,0.333333333333333,both,exo_only,False,CpG:,628,1589,1242,114601,Ehbp1l1
chr19,5726129,5726453,17.8723531748971,9.62576481035409,1.85672032581478,0.4,both,both,False,CpG:,628,7032,0,114601,Ehbp1l1
chr19,5729216,5729746,25.4744021769944,9.76366795240811,2.60910165126123,0.4,both,exo_only,False,CpG:,628,4706,0,17826,Fam89b
chr19,5731400,5731816,5.99227398730903,12.6379225162018,0.474150239458024,0.8,both,endo_only,False,CpG:,628,3402,0,17826,Fam89b
chr19,5741653,5742295,25.3031453566703,14.0266929254135,1.80392808848237,0.2,both,both,False,CpG:,628,7311,-62,16998,Ltbp3
chr19,5756849,5757201,25.3998900810804,9.83323042963942,2.58306670049345,0.1,both,both,False,CpG:,628,2176,0,16998,Ltbp3
chr19,5757745,5758088,25.3998900810804,9.83323042963942,2.58306670049345,0.1,both,exo_only,False,CpG:,628,2176,213,16998,Ltbp3
chr19,5771021,5771380,20.9170206258943,16.34091007901,1.28004012779939,0.4,both,both,False,CpG:,629,2158,0,78891,Scyl1
chr19,5803209,5804091,14.408000518592,19.9794451830168,0.721141172170248,0.2,both,both,False,CpG:,629,4580,-537,72289,Malat1
chr19,5845806,5846028,46.161114254421,76.121772952537,0.606411443979413,0.1,both,both,False,CpG:,629,9608,-328,66961,Neat1
chr19,5875034,5875449,24.4354960965156,16.0089247617931,1.52636710210753,0.4,both,both,False,CpG:,629,4847,0,67457,Frmd8
chr19,5893826,5894172,23.9718509215038,22.7933765539671,1.05170249193868,0.7,both,both,False,CpG:,629,4330,0,332359,Tigd3
chr19,5912253,5912967,33.309056653704,14.7362424560195,2.26034939049865,0.2,both,both,False,CpG:,630,3769,0,19708,Dpf2
chr19,5963801,5964307,20.88237246401,15.1887811596408,1.37485504890268,0.7,both,exo_only,False,CpG:,630,2566,0,18969,Pola2
chr19,6015453,6015722,19.9240434090657,7.53602706798797,2.64383915149407,0.1,both,both,False,CpG:,630,5515,67,12333,Capn1
chr19,6046736,6047482,28.8445937732314,20.9226230208225,1.37863181612195,0.7,both,both,False,CpG:,631,3487,0,74126,Syvn1
chr19,6057665,6058189,13.0099644886183,26.9641018488925,0.482492039287141,0.4,both,endo_only,False,CpG:,631,1983,0,14109,Fau
chr19,6061018,6061919,38.9275599383197,23.7041691845965,1.6422241857612,0.4,both,both,False,CpG:,631,2519,0,29805,Znhit2
chr19,6084754,6085356,20.2581602324047,13.0131812242409,1.55674157481706,0.7,both,exo_only,False,CpG:,631,2036,0,67849,Cdca5
chr19,6117858,6118613,30.1715273787381,19.2804450196475,1.56487712539789,0.4,both,both,False,CpG:,631,5550,37,66406,Sac3d1
chr19,6140554,6141406,48.9142098944826,31.753648628399,1.54042801401839,0.2,both,both,False,CpG:,631,3521,0,56327,Arl2
chr19,6235534,6235910,32.1862009581289,32.6508517177741,0.985769107536261,1,both,both,False,CpG:,632,4755,0,225849,Ppp2r5b
chr19,6241416,6241848,23.7723357672423,35.8843986323935,0.662469949984966,0.4,both,both,False,CpG:,632,2209,0,329015,Atg2a
chr19,6276509,6277525,22.2986845583451,13.5974524566327,1.63991634679097,0.4,both,both,False,CpG:,632,4398,0,13660,Ehd1
chr19,6306139,6306859,16.3869958721595,20.8669278384883,0.785309461890902,1,both,both,False,CpG:,633,4004,0,240505,Cdc42bpg
chr19,6334996,6335806,42.1683469730189,35.2253858454433,1.19710106677153,0.4,both,both,False,CpG:,633,3375,0,17283,Men1
chr19,6341253,6341571,8.5682103923131,10.9687521879683,0.781147230376091,1,both,both,False,CpG:,633,8674,0,26412,Map4k2
chr19,6363336,6364616,84.3558653202146,130.832561242201,0.644762011224808,0.1,both,both,False,CpG:,633,3082,0,22668,Sf1
chr19,6399414,6400169,18.6370103427273,17.543060961377,1.06235795359537,1,both,both,False,CpG:,633,5559,0,19395,Rasgrp2
chr19,6401468,6401689,20.6249009385839,21.2331508566254,0.971353760817288,0.7,both,endo_only,False,CpG:,633,2405,-6,19395,Rasgrp2
chr19,6418583,6418934,22.6366743392552,15.5726221558278,1.45361995640431,0.4,both,both,False,CpG:,633,7106,0,18190,Nrxn2
chr19,6427827,6428991,8.03223903378458,11.2667661842754,0.712914327182444,1,both,both,False,CpG:,634,8502,0,18190,Nrxn2
chr19,6497392,6498652,16.1205448122918,12.9269211241891,1.2470521524361,0.7,both,exo_only,False,CpG:,634,3802,0,18190,Nrxn2
chr19,6829958,6830465,1.72227448002873,15.2436683140402,0.112982941149568,0.2,both,endo_only,False,CpG:,637,3175,-14,100628576,Mir5046
chr19,6831101,6831499,1.72227448002873,15.2436683140402,0.112982941149568,0.2,both,both,False,CpG:,637,3175,-1157,100628576,Mir5046
